NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 20:05:40 Filename: 67010103.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672024R1.odf                                                                  
geo 672015g.geo                                                                   
element O    
 depth(at/cm2) element>0 element depth(nm)
-0.379202E+04 -0.441693E+01  0.000000E+00 -0.608982E+03
-0.371831E+04 -0.587327E+01  0.000000E+00 -0.597145E+03
-0.364460E+04 -0.133063E+01  0.000000E+00 -0.585308E+03
-0.357089E+04 -0.473983E+01  0.000000E+00 -0.573471E+03
-0.349719E+04 -0.133166E+01  0.000000E+00 -0.561634E+03
-0.342348E+04 -0.456076E+00  0.000000E+00 -0.549796E+03
-0.334977E+04 -0.530784E+01  0.000000E+00 -0.537959E+03
-0.327606E+04 -0.581169E+01  0.000000E+00 -0.526122E+03
-0.320235E+04 -0.369979E+01  0.000000E+00 -0.514284E+03
-0.312864E+04 -0.368978E+01  0.000000E+00 -0.502447E+03
-0.305494E+04 -0.196021E+01  0.000000E+00 -0.490610E+03
-0.298123E+04 -0.613239E+01  0.000000E+00 -0.478773E+03
-0.290752E+04 -0.374599E+01  0.000000E+00 -0.466936E+03
-0.283381E+04  0.538433E+01  0.538433E+01 -0.455099E+03
-0.276010E+04 -0.212885E+01  0.000000E+00 -0.443261E+03
-0.268640E+04 -0.594970E+01  0.000000E+00 -0.431424E+03
-0.261269E+04 -0.311580E+01  0.000000E+00 -0.419587E+03
-0.253898E+04 -0.717073E+01  0.000000E+00 -0.407749E+03
-0.246527E+04  0.203484E+01  0.203484E+01 -0.395912E+03
-0.239156E+04 -0.278678E+01  0.000000E+00 -0.384075E+03
-0.231785E+04 -0.527119E+01  0.000000E+00 -0.372238E+03
-0.224415E+04  0.369530E+01  0.369530E+01 -0.360401E+03
-0.217044E+04 -0.491153E+01  0.000000E+00 -0.348563E+03
-0.209673E+04 -0.621974E+01  0.000000E+00 -0.336726E+03
-0.202302E+04 -0.621658E+00  0.000000E+00 -0.324889E+03
-0.194931E+04 -0.254609E+01  0.000000E+00 -0.313051E+03
-0.187560E+04 -0.399952E+01  0.000000E+00 -0.301214E+03
-0.180190E+04  0.451985E+01  0.451985E+01 -0.289377E+03
-0.172819E+04 -0.192803E+00  0.000000E+00 -0.277540E+03
-0.165448E+04  0.467733E+01  0.467733E+01 -0.265703E+03
-0.158077E+04  0.246000E+01  0.246000E+01 -0.253866E+03
-0.150706E+04  0.159456E+01  0.159456E+01 -0.242028E+03
-0.143336E+04 -0.861876E+00  0.000000E+00 -0.230191E+03
-0.135965E+04 -0.541015E+01  0.000000E+00 -0.218354E+03
-0.128594E+04 -0.734564E+00  0.000000E+00 -0.206516E+03
-0.121223E+04  0.318519E+01  0.318519E+01 -0.194679E+03
-0.113852E+04  0.287240E+01  0.287240E+01 -0.182842E+03
-0.106481E+04  0.569293E+01  0.569293E+01 -0.171005E+03
-0.991107E+03  0.425476E+01  0.425476E+01 -0.159168E+03
-0.917397E+03  0.177587E+01  0.177587E+01 -0.147330E+03
-0.843690E+03  0.438182E+01  0.438182E+01 -0.135493E+03
-0.769982E+03  0.268225E+01  0.268225E+01 -0.123656E+03
-0.696272E+03  0.183848E+01  0.183848E+01 -0.111818E+03
-0.622565E+03  0.570893E+01  0.570893E+01 -0.999813E+02
-0.548858E+03  0.599380E+01  0.599380E+01 -0.881443E+02
-0.475148E+03  0.930734E+01  0.930734E+01 -0.763067E+02
-0.401440E+03  0.839801E+01  0.839801E+01 -0.644697E+02
-0.327733E+03  0.244422E+01  0.244422E+01 -0.526326E+02
-0.254023E+03  0.758912E+01  0.758912E+01 -0.407950E+02
-0.180316E+03  0.114184E+02  0.114184E+02 -0.289580E+02
-0.106606E+03  0.156374E+02  0.156374E+02 -0.171204E+02
-0.328986E+02  0.154204E+02  0.154204E+02 -0.528338E+01
 0.408085E+02  0.201848E+02  0.201848E+02  0.655367E+01
 0.114447E+03  0.265294E+02  0.265294E+02  0.183798E+02
 0.187977E+03  0.220001E+02  0.220001E+02  0.301883E+02
 0.261368E+03  0.280523E+02  0.280523E+02  0.419747E+02
 0.334664E+03  0.319032E+02  0.319032E+02  0.537457E+02
 0.407886E+03  0.328294E+02  0.328294E+02  0.655049E+02
 0.480949E+03  0.373033E+02  0.373033E+02  0.772385E+02
 0.553941E+03  0.435119E+02  0.435119E+02  0.889606E+02
 0.626813E+03  0.408906E+02  0.408906E+02  0.100664E+03
 0.699577E+03  0.465470E+02  0.465470E+02  0.112349E+03
 0.772225E+03  0.456145E+02  0.456145E+02  0.124016E+03
 0.844768E+03  0.463165E+02  0.463165E+02  0.135666E+03
 0.917215E+03  0.427680E+02  0.427680E+02  0.147301E+03
 0.989535E+03  0.464296E+02  0.464296E+02  0.158915E+03
 0.106178E+04  0.480199E+02  0.480199E+02  0.170517E+03
 0.113388E+04  0.510314E+02  0.510314E+02  0.182097E+03
 0.120588E+04  0.543045E+02  0.543045E+02  0.193659E+03
 0.127778E+04  0.588129E+02  0.588129E+02  0.205207E+03
 0.134955E+04  0.555408E+02  0.555408E+02  0.216732E+03
 0.142122E+04  0.490929E+02  0.490929E+02  0.228243E+03
 0.149280E+04  0.523753E+02  0.523753E+02  0.239738E+03
 0.156424E+04  0.519557E+02  0.519557E+02  0.251211E+03
 0.163562E+04  0.509293E+02  0.509293E+02  0.262673E+03
 0.170684E+04  0.426833E+02  0.426833E+02  0.274111E+03
 0.177798E+04  0.471619E+02  0.471619E+02  0.285536E+03
 0.184897E+04  0.560905E+02  0.560905E+02  0.296937E+03
 0.191992E+04  0.487517E+02  0.487517E+02  0.308331E+03
 0.199072E+04  0.420734E+02  0.420734E+02  0.319702E+03
 0.206137E+04  0.472534E+02  0.472534E+02  0.331047E+03
 0.213197E+04  0.492087E+02  0.492087E+02  0.342386E+03
 0.220243E+04  0.504962E+02  0.504962E+02  0.353701E+03
 0.227278E+04  0.558243E+02  0.558243E+02  0.364999E+03
 0.234306E+04  0.502948E+02  0.502948E+02  0.376285E+03
 0.241318E+04  0.604897E+02  0.604897E+02  0.387546E+03
 0.248323E+04  0.501575E+02  0.501575E+02  0.398796E+03
 0.255315E+04  0.500620E+02  0.500620E+02  0.410026E+03
 0.262295E+04  0.490545E+02  0.490545E+02  0.421235E+03
 0.269262E+04  0.516367E+02  0.516367E+02  0.432424E+03
 0.276224E+04  0.527783E+02  0.527783E+02  0.443605E+03
 0.283175E+04  0.518367E+02  0.518367E+02  0.454767E+03
 0.290105E+04  0.462082E+02  0.462082E+02  0.465897E+03
 0.297036E+04  0.591579E+02  0.591579E+02  0.477028E+03
 0.303954E+04  0.518982E+02  0.518982E+02  0.488137E+03
 0.310849E+04  0.478687E+02  0.478687E+02  0.499210E+03
 0.317745E+04  0.544421E+02  0.544421E+02  0.510285E+03
 0.324630E+04  0.511066E+02  0.511066E+02  0.521342E+03
 0.331497E+04  0.580748E+02  0.580748E+02  0.532370E+03
 0.338354E+04  0.534793E+02  0.534793E+02  0.543382E+03
 0.345206E+04  0.513298E+02  0.513298E+02  0.554387E+03
 0.352040E+04  0.651734E+02  0.651734E+02  0.565361E+03
 0.358867E+04  0.564668E+02  0.564668E+02  0.576325E+03
 0.365682E+04  0.488975E+02  0.488975E+02  0.587271E+03
 0.372485E+04  0.555528E+02  0.555528E+02  0.598195E+03
 0.379279E+04  0.483887E+02  0.483887E+02  0.609107E+03
 0.386063E+04  0.567140E+02  0.567140E+02  0.620001E+03
 0.392827E+04  0.482334E+02  0.482334E+02  0.630863E+03
 0.399587E+04  0.581901E+02  0.581901E+02  0.641720E+03
 0.406336E+04  0.602995E+02  0.602995E+02  0.652558E+03
 0.413068E+04  0.523441E+02  0.523441E+02  0.663370E+03
 0.419799E+04  0.527346E+02  0.527346E+02  0.674180E+03
 0.426512E+04  0.484162E+02  0.484162E+02  0.684960E+03
 0.433212E+04  0.517852E+02  0.517852E+02  0.695720E+03
 0.439903E+04  0.516391E+02  0.516391E+02  0.706466E+03
 0.446591E+04  0.526412E+02  0.526412E+02  0.717206E+03
 0.453253E+04  0.521786E+02  0.521786E+02  0.727906E+03
 0.459911E+04  0.634107E+02  0.634107E+02  0.738597E+03
 0.466561E+04  0.531369E+02  0.531369E+02  0.749278E+03
 0.473196E+04  0.485442E+02  0.485442E+02  0.759932E+03
 0.479818E+04  0.515089E+02  0.515089E+02  0.770567E+03
 0.486430E+04  0.560021E+02  0.560021E+02  0.781187E+03
 0.493033E+04  0.524233E+02  0.524233E+02  0.791790E+03
 0.499620E+04  0.535024E+02  0.535024E+02  0.802368E+03
 0.506203E+04  0.537303E+02  0.537303E+02  0.812941E+03
 0.512767E+04  0.653067E+02  0.653067E+02  0.823483E+03
 0.519325E+04  0.526881E+02  0.526881E+02  0.834014E+03
 0.525869E+04  0.468498E+02  0.468498E+02  0.844524E+03
 0.532405E+04  0.545196E+02  0.545196E+02  0.855020E+03
 0.538927E+04  0.538414E+02  0.538414E+02  0.865495E+03
 0.545441E+04  0.637353E+02  0.637353E+02  0.875956E+03
 0.551938E+04  0.582435E+02  0.582435E+02  0.886390E+03
 0.558426E+04  0.577547E+02  0.577547E+02  0.896809E+03
 0.564903E+04  0.672942E+02  0.672942E+02  0.907211E+03
 0.571370E+04  0.561346E+02  0.561346E+02  0.917597E+03
 0.577820E+04  0.474696E+02  0.474696E+02  0.927955E+03
 0.584269E+04  0.523843E+02  0.523843E+02  0.938311E+03
 0.590703E+04  0.545699E+02  0.545699E+02  0.948644E+03
 0.597121E+04  0.567155E+02  0.567155E+02  0.958951E+03
 0.603531E+04  0.525256E+02  0.525256E+02  0.969246E+03
 0.609928E+04  0.596516E+02  0.596516E+02  0.979520E+03
 0.616317E+04  0.616641E+02  0.616641E+02  0.989780E+03
 0.622686E+04  0.524889E+02  0.524889E+02  0.100001E+04
 0.629055E+04  0.565824E+02  0.565824E+02  0.101024E+04
 0.635409E+04  0.556264E+02  0.556264E+02  0.102044E+04
 0.641746E+04  0.511738E+02  0.511738E+02  0.103062E+04
 0.648074E+04  0.545417E+02  0.545417E+02  0.104078E+04
 0.654393E+04  0.571275E+02  0.571275E+02  0.105093E+04
 0.660696E+04  0.550903E+02  0.550903E+02  0.106105E+04
 0.666998E+04  0.653338E+02  0.653338E+02  0.107117E+04
 0.673279E+04  0.583853E+02  0.583853E+02  0.108126E+04
 0.679545E+04  0.508545E+02  0.508545E+02  0.109132E+04
 0.685808E+04  0.548624E+02  0.548624E+02  0.110138E+04
 0.692064E+04  0.512101E+02  0.512101E+02  0.111143E+04
 0.698293E+04  0.570079E+02  0.570079E+02  0.112143E+04
 0.704517E+04  0.517869E+02  0.517869E+02  0.113142E+04
 0.710737E+04  0.579828E+02  0.579828E+02  0.114141E+04
 0.716947E+04  0.647381E+02  0.647381E+02  0.115139E+04
 0.723132E+04  0.587772E+02  0.587772E+02  0.116132E+04
 0.729308E+04  0.579756E+02  0.579756E+02  0.117124E+04
 0.735480E+04  0.556591E+02  0.556591E+02  0.118115E+04
 0.741634E+04  0.511139E+02  0.511139E+02  0.119103E+04
 0.747782E+04  0.621419E+02  0.621419E+02  0.120091E+04
 0.753912E+04  0.579887E+02  0.579887E+02  0.121075E+04
 0.760036E+04  0.542938E+02  0.542938E+02  0.122059E+04
 0.766150E+04  0.641436E+02  0.641436E+02  0.123040E+04
 0.772248E+04  0.572683E+02  0.572683E+02  0.124020E+04
 0.778337E+04  0.516744E+02  0.516744E+02  0.124998E+04
 0.784412E+04  0.518218E+02  0.518218E+02  0.125973E+04
 0.790475E+04  0.551957E+02  0.551957E+02  0.126947E+04
 0.796527E+04  0.600118E+02  0.600118E+02  0.127919E+04
 0.802569E+04  0.547099E+02  0.547099E+02  0.128889E+04
 0.808601E+04  0.649393E+02  0.649393E+02  0.129858E+04
 0.814615E+04  0.684510E+02  0.684510E+02  0.130824E+04
 0.820627E+04  0.517932E+02  0.517932E+02  0.131789E+04
 0.826623E+04  0.569208E+02  0.569208E+02  0.132752E+04
 0.832600E+04  0.509768E+02  0.509768E+02  0.133712E+04
 0.838571E+04  0.510973E+02  0.510973E+02  0.134671E+04
 0.844536E+04  0.609937E+02  0.609937E+02  0.135629E+04
 0.850487E+04  0.540952E+02  0.540952E+02  0.136585E+04
 0.856420E+04  0.563641E+02  0.563641E+02  0.137537E+04
 0.862354E+04  0.643097E+02  0.643097E+02  0.138490E+04
 0.868262E+04  0.559019E+02  0.559019E+02  0.139439E+04
 0.874149E+04  0.523317E+02  0.523317E+02  0.140385E+04
 0.880051E+04  0.572537E+02  0.572537E+02  0.141333E+04
 0.885930E+04  0.505814E+02  0.505814E+02  0.142277E+04
 0.891802E+04  0.547921E+02  0.547921E+02  0.143220E+04
 0.897656E+04  0.534686E+02  0.534686E+02  0.144160E+04
 0.903500E+04  0.558738E+02  0.558738E+02  0.145098E+04
 0.909325E+04  0.634743E+02  0.634743E+02  0.146034E+04
 0.915137E+04  0.541250E+02  0.541250E+02  0.146967E+04
 0.920955E+04  0.448731E+02  0.448731E+02  0.147902E+04
 0.926755E+04  0.525522E+02  0.525522E+02  0.148833E+04
 0.932542E+04  0.501343E+02  0.501343E+02  0.149762E+04
 0.938316E+04  0.585813E+02  0.585813E+02  0.150690E+04
 0.944074E+04  0.569883E+02  0.569883E+02  0.151614E+04
 0.949818E+04  0.537321E+02  0.537321E+02  0.152537E+04
 0.955553E+04  0.605156E+02  0.605156E+02  0.153458E+04
 0.961280E+04  0.563971E+02  0.563971E+02  0.154377E+04
 0.967003E+04  0.459662E+02  0.459662E+02  0.155297E+04
 0.972708E+04  0.522123E+02  0.522123E+02  0.156213E+04
 0.978400E+04  0.521013E+02  0.521013E+02  0.157127E+04
 0.984074E+04  0.577387E+02  0.577387E+02  0.158038E+04
 0.989741E+04  0.584475E+02  0.584475E+02  0.158948E+04
 0.995395E+04  0.491823E+02  0.491823E+02  0.159856E+04
 0.100104E+05  0.679834E+02  0.679834E+02  0.160763E+04
 0.100668E+05  0.610767E+02  0.610767E+02  0.161668E+04
 0.101230E+05  0.491157E+02  0.491157E+02  0.162571E+04
 0.101791E+05  0.489061E+02  0.489061E+02  0.163472E+04
 0.102351E+05  0.523236E+02  0.523236E+02  0.164371E+04
 0.102909E+05  0.549056E+02  0.549056E+02  0.165268E+04
 0.103465E+05  0.587244E+02  0.587244E+02  0.166161E+04
 0.104022E+05  0.542847E+02  0.542847E+02  0.167055E+04
 0.104577E+05  0.673760E+02  0.673760E+02  0.167947E+04
 0.105131E+05  0.536803E+02  0.536803E+02  0.168836E+04
 0.105684E+05  0.550681E+02  0.550681E+02  0.169725E+04
 0.106236E+05  0.499363E+02  0.499363E+02  0.170610E+04
 0.106786E+05  0.509883E+02  0.509883E+02  0.171493E+04
 0.107335E+05  0.557154E+02  0.557154E+02  0.172375E+04
 0.107882E+05  0.600062E+02  0.600062E+02  0.173254E+04
 0.108430E+05  0.556169E+02  0.556169E+02  0.174134E+04
 0.108976E+05  0.672688E+02  0.672688E+02  0.175011E+04
 0.109520E+05  0.497691E+02  0.497691E+02  0.175884E+04
 0.110063E+05  0.515798E+02  0.515798E+02  0.176756E+04
 0.110605E+05  0.510369E+02  0.510369E+02  0.177626E+04
 0.111145E+05  0.463181E+02  0.463181E+02  0.178494E+04
 0.111684E+05  0.571059E+02  0.571059E+02  0.179361E+04
 0.112224E+05  0.523411E+02  0.523411E+02  0.180227E+04
 0.112761E+05  0.554955E+02  0.554955E+02  0.181089E+04
 0.113299E+05  0.701807E+02  0.701807E+02  0.181953E+04
 0.113833E+05  0.574265E+02  0.574265E+02  0.182811E+04
 0.114367E+05  0.446476E+02  0.446476E+02  0.183668E+04
 0.114899E+05  0.496998E+02  0.496998E+02  0.184523E+04
 0.115430E+05  0.500718E+02  0.500718E+02  0.185375E+04
 0.115961E+05  0.609338E+02  0.609338E+02  0.186228E+04
 0.116490E+05  0.518643E+02  0.518643E+02  0.187078E+04
 0.117018E+05  0.503985E+02  0.503985E+02  0.187925E+04
 0.117545E+05  0.658564E+02  0.658564E+02  0.188772E+04
 0.118070E+05  0.527004E+02  0.527004E+02  0.189616E+04
 0.118594E+05  0.449889E+02  0.449889E+02  0.190458E+04
 0.119117E+05  0.574166E+02  0.574166E+02  0.191297E+04
 0.119639E+05  0.489105E+02  0.489105E+02  0.192135E+04
 0.120160E+05  0.578978E+02  0.578978E+02  0.192972E+04
 0.120681E+05  0.515277E+02  0.515277E+02  0.193809E+04
 0.121199E+05  0.533113E+02  0.533113E+02  0.194641E+04
 0.121717E+05  0.581579E+02  0.581579E+02  0.195472E+04
 0.122232E+05  0.518430E+02  0.518430E+02  0.196300E+04
 0.122748E+05  0.481858E+02  0.481858E+02  0.197128E+04
 0.123260E+05  0.446473E+02  0.446473E+02  0.197951E+04
 0.123774E+05  0.478177E+02  0.478177E+02  0.198775E+04
 0.124286E+05  0.535392E+02  0.535392E+02  0.199598E+04
 0.124796E+05  0.524019E+02  0.524019E+02  0.200418E+04
 0.125306E+05  0.534398E+02  0.534398E+02  0.201236E+04
 0.125815E+05  0.651577E+02  0.651577E+02  0.202053E+04
 0.126321E+05  0.523216E+02  0.523216E+02  0.202866E+04
 0.126827E+05  0.430719E+02  0.430719E+02  0.203679E+04
 0.127330E+05  0.534789E+02  0.534789E+02  0.204487E+04
 0.127833E+05  0.456098E+02  0.456098E+02  0.205295E+04
 0.128337E+05  0.486810E+02  0.486810E+02  0.206104E+04
 0.128837E+05  0.530277E+02  0.530277E+02  0.206907E+04
 0.129338E+05  0.498106E+02  0.498106E+02  0.207711E+04
 0.129836E+05  0.635897E+02  0.635897E+02  0.208511E+04
 0.130333E+05  0.518112E+02  0.518112E+02  0.209310E+04
 0.130829E+05  0.464558E+02  0.464558E+02  0.210106E+04
 0.131324E+05  0.482828E+02  0.482828E+02  0.210900E+04
 0.131819E+05  0.415983E+02  0.415983E+02  0.211696E+04
 0.132312E+05  0.483499E+02  0.483499E+02  0.212488E+04
 0.132805E+05  0.498396E+02  0.498396E+02  0.213280E+04
 0.133295E+05  0.505251E+02  0.505251E+02  0.214067E+04
 0.133784E+05  0.643949E+02  0.643949E+02  0.214852E+04
 0.134274E+05  0.490274E+02  0.490274E+02  0.215638E+04
 0.134760E+05  0.457428E+02  0.457428E+02  0.216420E+04
 0.135245E+05  0.461980E+02  0.461980E+02  0.217198E+04
 0.135731E+05  0.475864E+02  0.475864E+02  0.217979E+04
 0.136215E+05  0.559845E+02  0.559845E+02  0.218755E+04
 0.136697E+05  0.609940E+02  0.609940E+02  0.219530E+04
 0.137179E+05  0.485416E+02  0.485416E+02  0.220304E+04
 0.137660E+05  0.603179E+02  0.603179E+02  0.221076E+04
 0.138139E+05  0.470727E+02  0.470727E+02  0.221846E+04
 0.138617E+05  0.429689E+02  0.429689E+02  0.222613E+04
 0.139093E+05  0.461832E+02  0.461832E+02  0.223378E+04
 0.139569E+05  0.443172E+02  0.443172E+02  0.224142E+04
 0.140046E+05  0.489147E+02  0.489147E+02  0.224908E+04
 0.140519E+05  0.464175E+02  0.464175E+02  0.225667E+04
 0.140992E+05  0.500506E+02  0.500506E+02  0.226427E+04
 0.141463E+05  0.548348E+02  0.548348E+02  0.227184E+04
 0.141933E+05  0.495666E+02  0.495666E+02  0.227939E+04
 0.142403E+05  0.398413E+02  0.398413E+02  0.228693E+04
 0.142870E+05  0.493699E+02  0.493699E+02  0.229443E+04
 0.143336E+05  0.452262E+02  0.452262E+02  0.230192E+04
 0.143804E+05  0.484348E+02  0.484348E+02  0.230943E+04
 0.144269E+05  0.453646E+02  0.453646E+02  0.231689E+04
 0.144733E+05  0.459097E+02  0.459097E+02  0.232434E+04
 0.145196E+05  0.554501E+02  0.554501E+02  0.233178E+04
 0.145657E+05  0.437117E+02  0.437117E+02  0.233919E+04
 0.146118E+05  0.417074E+02  0.417074E+02  0.234659E+04
 0.146575E+05  0.422366E+02  0.422366E+02  0.235394E+04
 0.147034E+05  0.430114E+02  0.430114E+02  0.236130E+04
 0.147492E+05  0.494655E+02  0.494655E+02  0.236865E+04
 0.147949E+05  0.422679E+02  0.422679E+02  0.237600E+04
 0.148404E+05  0.465374E+02  0.465374E+02  0.238331E+04
 0.148858E+05  0.543772E+02  0.543772E+02  0.239060E+04
 0.149311E+05  0.465712E+02  0.465712E+02  0.239787E+04
 0.149764E+05  0.399074E+02  0.399074E+02  0.240515E+04
 0.150215E+05  0.427964E+02  0.427964E+02  0.241239E+04
 0.150663E+05  0.386842E+02  0.386842E+02  0.241959E+04
 0.151113E+05  0.469593E+02  0.469593E+02  0.242681E+04
 0.151562E+05  0.413072E+02  0.413072E+02  0.243402E+04
 0.152008E+05  0.441867E+02  0.441867E+02  0.244119E+04
 0.152456E+05  0.536884E+02  0.536884E+02  0.244838E+04
 0.152900E+05  0.441926E+02  0.441926E+02  0.245550E+04
 0.153344E+05  0.382327E+02  0.382327E+02  0.246264E+04
 0.153788E+05  0.399479E+02  0.399479E+02  0.246976E+04
 0.154228E+05  0.390334E+02  0.390334E+02  0.247684E+04
 0.154669E+05  0.474177E+02  0.474177E+02  0.248392E+04
 0.155109E+05  0.431427E+02  0.431427E+02  0.249099E+04
 0.155550E+05  0.442735E+02  0.442735E+02  0.249806E+04
 0.155988E+05  0.498143E+02  0.498143E+02  0.250509E+04
 0.156425E+05  0.426354E+02  0.426354E+02  0.251212E+04
 0.156861E+05  0.406312E+02  0.406312E+02  0.251912E+04
 0.157297E+05  0.445990E+02  0.445990E+02  0.252612E+04
 0.157731E+05  0.378417E+02  0.378417E+02  0.253310E+04
 0.158164E+05  0.461044E+02  0.461044E+02  0.254005E+04
 0.158595E+05  0.359903E+02  0.359903E+02  0.254697E+04
 0.159029E+05  0.397316E+02  0.397316E+02  0.255393E+04
 0.159459E+05  0.489987E+02  0.489987E+02  0.256084E+04
 0.159891E+05  0.351878E+02  0.351878E+02  0.256778E+04
 0.160319E+05  0.273973E+02  0.273973E+02  0.257466E+04
 0.160747E+05  0.396606E+02  0.396606E+02  0.258154E+04
 0.161175E+05  0.370505E+02  0.370505E+02  0.258840E+04
 0.161602E+05  0.433287E+02  0.433287E+02  0.259526E+04
 0.162026E+05  0.390354E+02  0.390354E+02  0.260206E+04
 0.162450E+05  0.436125E+02  0.436125E+02  0.260888E+04
 0.162875E+05  0.366368E+02  0.366368E+02  0.261571E+04
 0.163299E+05  0.356772E+02  0.356772E+02  0.262252E+04
 0.163721E+05  0.281399E+02  0.281399E+02  0.262930E+04
 0.164144E+05  0.227626E+02  0.227626E+02  0.263608E+04
 0.164564E+05  0.223757E+02  0.223757E+02  0.264284E+04
 0.164985E+05  0.291117E+02  0.291117E+02  0.264959E+04
 0.165405E+05  0.311855E+02  0.311855E+02  0.265633E+04
 0.165824E+05  0.402748E+02  0.402748E+02  0.266306E+04
 0.166240E+05  0.505430E+02  0.505430E+02  0.266975E+04
 0.166659E+05  0.442815E+02  0.442815E+02  0.267647E+04
 0.167076E+05  0.380066E+02  0.380066E+02  0.268317E+04
 0.167492E+05  0.365765E+02  0.365765E+02  0.268985E+04
 0.167907E+05  0.215910E+02  0.215910E+02  0.269652E+04
 0.168322E+05  0.164276E+02  0.164276E+02  0.270319E+04
 0.168736E+05  0.888189E+01  0.888189E+01  0.270984E+04
 0.169151E+05  0.128353E+02  0.128353E+02  0.271649E+04
 0.169562E+05  0.332410E+02  0.332410E+02  0.272309E+04
 0.169976E+05  0.487101E+02  0.487101E+02  0.272974E+04
 0.170387E+05  0.501036E+02  0.501036E+02  0.273634E+04
 0.170800E+05  0.694499E+02  0.694499E+02  0.274297E+04
 0.171211E+05  0.572195E+02  0.572195E+02  0.274958E+04
 0.171622E+05  0.460527E+02  0.460527E+02  0.275617E+04
 0.172032E+05  0.141575E+02  0.141575E+02  0.276277E+04
 0.172442E+05 -0.180997E+01  0.000000E+00  0.276934E+04
 0.172851E+05 -0.118184E+02  0.000000E+00  0.277591E+04
 0.173261E+05 -0.751415E+01  0.000000E+00  0.278249E+04
 0.173668E+05  0.308398E+02  0.308398E+02  0.278903E+04
 0.174075E+05  0.742219E+02  0.742219E+02  0.279558E+04
 0.174485E+05  0.421954E+02  0.421954E+02  0.280216E+04
 0.174892E+05  0.410124E+02  0.410124E+02  0.280869E+04
 0.175299E+05  0.316188E+02  0.316188E+02  0.281523E+04
 0.175708E+05  0.351937E+02  0.351937E+02  0.282179E+04
 0.176114E+05  0.186605E+02  0.186605E+02  0.282832E+04
 0.176521E+05  0.248747E+02  0.248747E+02  0.283485E+04
