NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 20:05:40 Filename: 67010110.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672024R1.odf                                                                  
geo 672015g.geo                                                                   
element S    
 depth(at/cm2) element>0 element depth(nm)
-0.377095E+04  0.942239E-01  0.942239E-01 -0.605599E+03
-0.369732E+04 -0.267073E+00  0.000000E+00 -0.593774E+03
-0.362368E+04 -0.263589E-02  0.000000E+00 -0.581949E+03
-0.355005E+04  0.303104E+00  0.303104E+00 -0.570124E+03
-0.347642E+04  0.114236E+00  0.114236E+00 -0.558298E+03
-0.340279E+04  0.506048E-01  0.506048E-01 -0.546473E+03
-0.332915E+04  0.758815E-01  0.758815E-01 -0.534648E+03
-0.325552E+04  0.155630E+00  0.155630E+00 -0.522823E+03
-0.318189E+04  0.132800E+00  0.132800E+00 -0.510998E+03
-0.310825E+04 -0.413694E-02  0.000000E+00 -0.499173E+03
-0.303462E+04  0.313195E-01  0.313195E-01 -0.487347E+03
-0.296099E+04  0.343362E+00  0.343362E+00 -0.475522E+03
-0.288735E+04  0.719203E-01  0.719203E-01 -0.463697E+03
-0.281372E+04 -0.860641E-01  0.000000E+00 -0.451872E+03
-0.274009E+04 -0.396545E+00  0.000000E+00 -0.440047E+03
-0.266645E+04 -0.403235E+00  0.000000E+00 -0.428221E+03
-0.259282E+04 -0.713674E+00  0.000000E+00 -0.416396E+03
-0.251919E+04 -0.106044E+01  0.000000E+00 -0.404571E+03
-0.244555E+04 -0.136654E+01  0.000000E+00 -0.392746E+03
-0.237192E+04 -0.141519E+01  0.000000E+00 -0.380921E+03
-0.229829E+04 -0.244784E+01  0.000000E+00 -0.369096E+03
-0.222465E+04 -0.287663E+01  0.000000E+00 -0.357270E+03
-0.215102E+04 -0.277254E+01  0.000000E+00 -0.345445E+03
-0.207739E+04 -0.358162E+01  0.000000E+00 -0.333620E+03
-0.200376E+04 -0.406430E+01  0.000000E+00 -0.321795E+03
-0.193012E+04 -0.369181E+01  0.000000E+00 -0.309970E+03
-0.185649E+04 -0.400850E+01  0.000000E+00 -0.298144E+03
-0.178286E+04 -0.338333E+01  0.000000E+00 -0.286319E+03
-0.170922E+04 -0.335267E+01  0.000000E+00 -0.274494E+03
-0.163559E+04 -0.300027E+01  0.000000E+00 -0.262669E+03
-0.156196E+04 -0.296486E+01  0.000000E+00 -0.250844E+03
-0.148832E+04 -0.192710E+01  0.000000E+00 -0.239019E+03
-0.141469E+04 -0.517875E+00  0.000000E+00 -0.227193E+03
-0.134106E+04 -0.907710E+00  0.000000E+00 -0.215368E+03
-0.126743E+04 -0.398355E+00  0.000000E+00 -0.203543E+03
-0.119379E+04  0.142657E+01  0.142657E+01 -0.191718E+03
-0.112016E+04  0.894463E+00  0.894463E+00 -0.179893E+03
-0.104653E+04 -0.954630E-01  0.000000E+00 -0.168068E+03
-0.972891E+03 -0.690355E+00  0.000000E+00 -0.156242E+03
-0.899259E+03 -0.441265E+00  0.000000E+00 -0.144417E+03
-0.825624E+03  0.204323E+00  0.204323E+00 -0.132592E+03
-0.751992E+03 -0.107234E+01  0.000000E+00 -0.120767E+03
-0.678360E+03 -0.581308E+00  0.000000E+00 -0.108942E+03
-0.604725E+03  0.689050E+00  0.689050E+00 -0.971163E+02
-0.531093E+03  0.338422E+00  0.338422E+00 -0.852913E+02
-0.457461E+03 -0.316537E+00  0.000000E+00 -0.734663E+02
-0.383826E+03 -0.107895E+01  0.000000E+00 -0.616408E+02
-0.310194E+03 -0.144480E+01  0.000000E+00 -0.498158E+02
-0.236562E+03 -0.252494E+00  0.000000E+00 -0.379908E+02
-0.162926E+03 -0.112386E+01  0.000000E+00 -0.261653E+02
-0.892945E+02 -0.226001E+00  0.000000E+00 -0.143403E+02
-0.156624E+02  0.145433E-01  0.145433E-01 -0.251532E+01
 0.579727E+02 -0.122761E+01  0.000000E+00  0.931017E+01
 0.131522E+03 -0.134567E+01  0.000000E+00  0.211219E+02
 0.204983E+03 -0.787215E+00  0.000000E+00  0.329194E+02
 0.278338E+03 -0.773535E+00  0.000000E+00  0.446999E+02
 0.351575E+03 -0.314517E+00  0.000000E+00  0.564615E+02
 0.424706E+03 -0.138960E+01  0.000000E+00  0.682060E+02
 0.497776E+03 -0.760824E+00  0.000000E+00  0.799407E+02
 0.570746E+03  0.162159E+01  0.162159E+01  0.916594E+02
 0.643593E+03 -0.327197E+00  0.000000E+00  0.103358E+03
 0.716324E+03 -0.131852E+01  0.000000E+00  0.115039E+03
 0.788985E+03 -0.575243E+00  0.000000E+00  0.126708E+03
 0.861575E+03 -0.163075E+01  0.000000E+00  0.138365E+03
 0.934033E+03  0.776237E+00  0.776237E+00  0.150002E+03
 0.100637E+04 -0.482483E+00  0.000000E+00  0.161618E+03
