NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 20:05:40 Filename: 67010113.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672024R1.odf                                                                  
geo 672015g.geo                                                                   
element P    
 depth(at/cm2) element>0 element depth(nm)
-0.382491E+04 -0.306282E+00  0.000000E+00 -0.614265E+03
-0.375125E+04 -0.302287E-02  0.000000E+00 -0.602435E+03
-0.367758E+04  0.347601E+00  0.347601E+00 -0.590604E+03
-0.360391E+04  0.131008E+00  0.131008E+00 -0.578774E+03
-0.353025E+04  0.580344E-01  0.580344E-01 -0.566943E+03
-0.345658E+04  0.870227E-01  0.870227E-01 -0.555113E+03
-0.338292E+04  0.178480E+00  0.178480E+00 -0.543282E+03
-0.330925E+04  0.152299E+00  0.152299E+00 -0.531452E+03
-0.323559E+04 -0.474435E-02  0.000000E+00 -0.519622E+03
-0.316192E+04  0.359183E-01  0.359183E-01 -0.507791E+03
-0.308825E+04  0.393779E+00  0.393779E+00 -0.495961E+03
-0.301459E+04  0.824813E-01  0.824813E-01 -0.484130E+03
-0.294092E+04 -0.987019E-01  0.000000E+00 -0.472300E+03
-0.286726E+04 -0.454777E+00  0.000000E+00 -0.460469E+03
-0.279359E+04 -0.462451E+00  0.000000E+00 -0.448639E+03
-0.271992E+04 -0.818477E+00  0.000000E+00 -0.436808E+03
-0.264626E+04 -0.121618E+01  0.000000E+00 -0.424978E+03
-0.257259E+04 -0.156723E+01  0.000000E+00 -0.413147E+03
-0.249893E+04 -0.162303E+01  0.000000E+00 -0.401317E+03
-0.242526E+04 -0.280736E+01  0.000000E+00 -0.389487E+03
-0.235159E+04 -0.329911E+01  0.000000E+00 -0.377656E+03
-0.227793E+04 -0.317977E+01  0.000000E+00 -0.365826E+03
-0.220426E+04 -0.410770E+01  0.000000E+00 -0.353995E+03
-0.213059E+04 -0.466126E+01  0.000000E+00 -0.342165E+03
-0.205693E+04 -0.423409E+01  0.000000E+00 -0.330334E+03
-0.198326E+04 -0.459733E+01  0.000000E+00 -0.318504E+03
-0.190960E+04 -0.388031E+01  0.000000E+00 -0.306673E+03
-0.183593E+04 -0.384518E+01  0.000000E+00 -0.294843E+03
-0.176226E+04 -0.344100E+01  0.000000E+00 -0.283012E+03
-0.168860E+04 -0.340037E+01  0.000000E+00 -0.271182E+03
-0.161493E+04 -0.221009E+01  0.000000E+00 -0.259352E+03
-0.154127E+04 -0.593722E+00  0.000000E+00 -0.247521E+03
-0.146760E+04 -0.104062E+01  0.000000E+00 -0.235691E+03
-0.139394E+04 -0.456109E+00  0.000000E+00 -0.223860E+03
-0.132027E+04  0.163745E+01  0.163745E+01 -0.212030E+03
-0.124660E+04  0.102794E+01  0.102794E+01 -0.200199E+03
-0.117294E+04 -0.106302E+00  0.000000E+00 -0.188369E+03
-0.109927E+04 -0.786996E+00  0.000000E+00 -0.176538E+03
-0.102561E+04 -0.499091E+00  0.000000E+00 -0.164708E+03
-0.951938E+03  0.244353E+00  0.244353E+00 -0.152877E+03
-0.878273E+03 -0.121595E+01  0.000000E+00 -0.141047E+03
-0.804608E+03 -0.647685E+00  0.000000E+00 -0.129217E+03
-0.730940E+03  0.815759E+00  0.815759E+00 -0.117386E+03
-0.657275E+03  0.421510E+00  0.421510E+00 -0.105556E+03
-0.583610E+03 -0.320164E+00  0.000000E+00 -0.937254E+02
-0.509942E+03 -0.118336E+01  0.000000E+00 -0.818946E+02
-0.436278E+03 -0.158994E+01  0.000000E+00 -0.700644E+02
-0.362613E+03 -0.207626E+00  0.000000E+00 -0.582341E+02
-0.288945E+03 -0.119064E+01  0.000000E+00 -0.464033E+02
-0.215280E+03 -0.142937E+00  0.000000E+00 -0.345730E+02
-0.141615E+03  0.152048E+00  0.152048E+00 -0.227428E+02
-0.679469E+02 -0.125434E+01  0.000000E+00 -0.109120E+02
 0.571795E+01 -0.136609E+01  0.000000E+00  0.918279E+00
 0.793357E+02 -0.705052E+00  0.000000E+00  0.127410E+02
 0.152868E+03 -0.668573E+00  0.000000E+00  0.245499E+02
 0.226307E+03 -0.123006E+00  0.000000E+00  0.363440E+02
 0.299612E+03 -0.133472E+01  0.000000E+00  0.481165E+02
 0.372843E+03 -0.597363E+00  0.000000E+00  0.598770E+02
 0.445985E+03  0.214641E+01  0.214641E+01  0.716233E+02
 0.519034E+03 -0.697878E-01  0.000000E+00  0.833547E+02
 0.591951E+03 -0.119144E+01  0.000000E+00  0.950649E+02
 0.664772E+03 -0.329784E+00  0.000000E+00  0.106760E+03
 0.737508E+03 -0.152926E+01  0.000000E+00  0.118441E+03
 0.810161E+03  0.123446E+01  0.123446E+01  0.130109E+03
 0.882680E+03 -0.199463E+00  0.000000E+00  0.141755E+03
 0.955125E+03 -0.937818E+00  0.000000E+00  0.153389E+03
 0.102747E+04  0.175605E+01  0.175605E+01  0.165007E+03
 0.109970E+04 -0.823093E+00  0.000000E+00  0.176608E+03
 0.117184E+04 -0.121528E+01  0.000000E+00  0.188192E+03
 0.124390E+04  0.468315E+00  0.468315E+00  0.199765E+03
 0.131582E+04 -0.111060E+00  0.000000E+00  0.211315E+03
 0.138768E+04 -0.551174E+00  0.000000E+00  0.222855E+03
 0.145942E+04  0.201372E+01  0.201372E+01  0.234377E+03
 0.153105E+04  0.586463E+00  0.586463E+00  0.245881E+03
 0.160259E+04  0.204890E+01  0.204890E+01  0.257369E+03
 0.167403E+04  0.136506E+01  0.136506E+01  0.268842E+03
 0.174538E+04  0.108293E+01  0.108293E+01  0.280300E+03
 0.181660E+04  0.309667E+00  0.309667E+00  0.291739E+03
 0.188775E+04 -0.111156E+01  0.000000E+00  0.303164E+03
