NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 20:05:40 Filename: 672x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672024R1.odf                                                                  
geo 672015g.geo                                                                   
elements 15
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     P     Mn    Ni   
 channel elements... background
    30  0.31898E+03  0.29946E+04  0.17089E+04  0.79807E+03  0.46892E+03  0.11531E+03  0.28368E+02  0.17083E+03  0.22147E+03  0.33683E+02  0.16701E+03  0.47963E+02  0.77037E+02  0.14378E+04  0.43828E+02  0.31657E+04
    31  0.31720E+03  0.29782E+04  0.16987E+04  0.79208E+03  0.46621E+03  0.11468E+03  0.28229E+02  0.16983E+03  0.22025E+03  0.33491E+02  0.16612E+03  0.47701E+02  0.76596E+02  0.14300E+04  0.43591E+02  0.31547E+04
    32  0.31545E+03  0.29619E+04  0.16888E+04  0.78628E+03  0.46355E+03  0.11404E+03  0.28093E+02  0.16884E+03  0.21906E+03  0.33303E+02  0.16523E+03  0.47441E+02  0.76163E+02  0.14222E+04  0.43356E+02  0.31412E+04
    33  0.31373E+03  0.29459E+04  0.16792E+04  0.78069E+03  0.46096E+03  0.11342E+03  0.27961E+02  0.16788E+03  0.21789E+03  0.33118E+02  0.16436E+03  0.47185E+02  0.75739E+02  0.14146E+04  0.43125E+02  0.31260E+04
    34  0.31205E+03  0.29304E+04  0.16699E+04  0.77532E+03  0.45844E+03  0.11282E+03  0.27834E+02  0.16696E+03  0.21676E+03  0.32939E+02  0.16351E+03  0.46936E+02  0.75329E+02  0.14072E+04  0.42900E+02  0.31090E+04
    35  0.31043E+03  0.29153E+04  0.16611E+04  0.77018E+03  0.45601E+03  0.11223E+03  0.27712E+02  0.16606E+03  0.21567E+03  0.32765E+02  0.16268E+03  0.46694E+02  0.74932E+02  0.14000E+04  0.42681E+02  0.30910E+04
    36  0.30887E+03  0.29007E+04  0.16525E+04  0.76526E+03  0.45368E+03  0.11166E+03  0.27595E+02  0.16521E+03  0.21462E+03  0.32599E+02  0.16188E+03  0.46461E+02  0.74550E+02  0.13930E+04  0.42470E+02  0.30722E+04
    37  0.30737E+03  0.28867E+04  0.16444E+04  0.76057E+03  0.45144E+03  0.11112E+03  0.27484E+02  0.16439E+03  0.21362E+03  0.32438E+02  0.16111E+03  0.46236E+02  0.74184E+02  0.13863E+04  0.42267E+02  0.30520E+04
    38  0.30594E+03  0.28733E+04  0.16367E+04  0.75609E+03  0.44930E+03  0.11060E+03  0.27379E+02  0.16360E+03  0.21267E+03  0.32285E+02  0.16037E+03  0.46021E+02  0.73834E+02  0.13799E+04  0.42072E+02  0.30304E+04
    39  0.30456E+03  0.28605E+04  0.16294E+04  0.75182E+03  0.44726E+03  0.11010E+03  0.27280E+02  0.16285E+03  0.21176E+03  0.32139E+02  0.15966E+03  0.45816E+02  0.73500E+02  0.13737E+04  0.41886E+02  0.30071E+04
