NDF v9.6h 11Sep15 rev 12Mar16 run 13/05/2026 16:37:05 Filename: 67010101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671132.spc                                                                    
str 671132s.str                                                                   
file 671132R1.odf                                                                  
geo 671132g.geo                                                                   
element Ca   
 depth(at/cm2) element>0 element depth(nm)
-0.920790E+04 -0.954224E-01  0.000000E+00 -0.162325E+04
-0.883768E+04  0.324619E-02  0.324619E-02 -0.155799E+04
-0.846745E+04  0.189843E-01  0.189843E-01 -0.149272E+04
-0.809724E+04 -0.158234E+00  0.000000E+00 -0.142746E+04
-0.772701E+04 -0.860020E-01  0.000000E+00 -0.136219E+04
-0.735679E+04  0.371161E+00  0.371161E+00 -0.129692E+04
-0.698656E+04 -0.563551E-01  0.000000E+00 -0.123166E+04
-0.661634E+04 -0.189901E-01  0.000000E+00 -0.116639E+04
-0.624611E+04  0.178407E+00  0.178407E+00 -0.110112E+04
-0.587589E+04 -0.122014E+00  0.000000E+00 -0.103586E+04
-0.550566E+04  0.678432E-01  0.678432E-01 -0.970590E+03
-0.513544E+04  0.118584E+00  0.118584E+00 -0.905323E+03
-0.476521E+04  0.598524E-01  0.598524E-01 -0.840056E+03
-0.439500E+04  0.166246E+00  0.166246E+00 -0.774792E+03
-0.402478E+04  0.302473E+00  0.302473E+00 -0.709525E+03
-0.365455E+04  0.144298E+00  0.144298E+00 -0.644259E+03
-0.328433E+04  0.127023E+00  0.127023E+00 -0.578992E+03
-0.291410E+04  0.302830E+00  0.302830E+00 -0.513725E+03
-0.254388E+04  0.615910E+00  0.615910E+00 -0.448459E+03
-0.217365E+04  0.128540E+01  0.128540E+01 -0.383192E+03
-0.180343E+04  0.179672E+01  0.179672E+01 -0.317925E+03
-0.143320E+04  0.276330E+01  0.276330E+01 -0.252658E+03
-0.106298E+04  0.297383E+01  0.297383E+01 -0.187392E+03
-0.692766E+03  0.485211E+01  0.485211E+01 -0.122127E+03
-0.322541E+03  0.533785E+01  0.533785E+01 -0.568606E+02
 0.476835E+02  0.725656E+01  0.725656E+01  0.840609E+01
 0.417910E+03  0.933334E+01  0.933334E+01  0.736730E+02
 0.787531E+03  0.106960E+02  0.106960E+02  0.138833E+03
 0.115673E+04  0.114075E+02  0.114075E+02  0.203919E+03
 0.152551E+04  0.121986E+02  0.121986E+02  0.268931E+03
 0.189369E+04  0.114775E+02  0.114775E+02  0.333838E+03
 0.226135E+04  0.128551E+02  0.128551E+02  0.398651E+03
 0.262856E+04  0.137993E+02  0.137993E+02  0.463387E+03
 0.299527E+04  0.133628E+02  0.133628E+02  0.528034E+03
 0.336143E+04  0.127960E+02  0.127960E+02  0.592583E+03
 0.372717E+04  0.131581E+02  0.131581E+02  0.657060E+03
 0.409232E+04  0.138464E+02  0.138464E+02  0.721432E+03
 0.445700E+04  0.136763E+02  0.136763E+02  0.785722E+03
 0.482112E+04  0.145958E+02  0.145958E+02  0.849912E+03
 0.518484E+04  0.150196E+02  0.150196E+02  0.914033E+03
 0.554808E+04  0.144754E+02  0.144754E+02  0.978068E+03
 0.591073E+04  0.146612E+02  0.146612E+02  0.104200E+04
 0.627307E+04  0.151045E+02  0.151045E+02  0.110588E+04
 0.663462E+04  0.155400E+02  0.155400E+02  0.116961E+04
 0.699566E+04  0.147653E+02  0.147653E+02  0.123326E+04
 0.735633E+04  0.144163E+02  0.144163E+02  0.129684E+04
 0.771641E+04  0.145925E+02  0.145925E+02  0.136032E+04
 0.807595E+04  0.136483E+02  0.136483E+02  0.142370E+04
 0.843508E+04  0.134740E+02  0.134740E+02  0.148702E+04
 0.879379E+04  0.142857E+02  0.142857E+02  0.155025E+04
 0.915183E+04  0.153766E+02  0.153766E+02  0.161337E+04
 0.950947E+04  0.145415E+02  0.145415E+02  0.167642E+04
 0.986653E+04  0.150862E+02  0.150862E+02  0.173936E+04
 0.102231E+05  0.144059E+02  0.144059E+02  0.180222E+04
 0.105791E+05  0.125802E+02  0.125802E+02  0.186498E+04
 0.109347E+05  0.134109E+02  0.134109E+02  0.192767E+04
 0.112899E+05  0.115479E+02  0.115479E+02  0.199028E+04
 0.116443E+05  0.127573E+02  0.127573E+02  0.205276E+04
 0.119984E+05  0.128548E+02  0.128548E+02  0.211519E+04
 0.123517E+05  0.134413E+02  0.134413E+02  0.217748E+04
 0.127048E+05  0.134474E+02  0.134474E+02  0.223972E+04
 0.130573E+05  0.119471E+02  0.119471E+02  0.230186E+04
 0.134094E+05  0.131657E+02  0.131657E+02  0.236393E+04
 0.137607E+05  0.130093E+02  0.130093E+02  0.242587E+04
 0.141118E+05  0.127169E+02  0.127169E+02  0.248775E+04
 0.144622E+05  0.123629E+02  0.123629E+02  0.254954E+04
 0.148121E+05  0.145312E+02  0.145312E+02  0.261122E+04
 0.151617E+05  0.135876E+02  0.135876E+02  0.267285E+04
 0.155104E+05  0.135687E+02  0.135687E+02  0.273432E+04
 0.158591E+05  0.136736E+02  0.136736E+02  0.279579E+04
 0.162067E+05  0.133705E+02  0.133705E+02  0.285707E+04
 0.165540E+05  0.122434E+02  0.122434E+02  0.291829E+04
 0.169012E+05  0.146260E+02  0.146260E+02  0.297949E+04
