NDF v9.6h 11Sep15 rev 12Mar16 run 13/05/2026 16:37:05 Filename: 67010106.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671132.spc                                                                    
str 671132s.str                                                                   
file 671132R1.odf                                                                  
geo 671132g.geo                                                                   
element Al   
 depth(at/cm2) element>0 element depth(nm)
-0.904736E+04 -0.198099E+01  0.000000E+00 -0.159495E+04
-0.867753E+04 -0.674745E+00  0.000000E+00 -0.152976E+04
-0.830769E+04 -0.312970E+01  0.000000E+00 -0.146456E+04
-0.793785E+04 -0.211785E+01  0.000000E+00 -0.139936E+04
-0.756801E+04 -0.535130E+00  0.000000E+00 -0.133416E+04
-0.719817E+04 -0.327141E+00  0.000000E+00 -0.126896E+04
-0.682833E+04 -0.113865E+01  0.000000E+00 -0.120376E+04
-0.645849E+04 -0.113432E+01  0.000000E+00 -0.113856E+04
-0.608866E+04 -0.427638E+01  0.000000E+00 -0.107336E+04
-0.571882E+04 -0.179253E+01  0.000000E+00 -0.100817E+04
-0.534898E+04 -0.152795E-01  0.000000E+00 -0.942968E+03
-0.497915E+04 -0.138394E+01  0.000000E+00 -0.877771E+03
-0.460931E+04 -0.292408E+01  0.000000E+00 -0.812572E+03
-0.423947E+04 -0.210333E+01  0.000000E+00 -0.747374E+03
-0.386963E+04 -0.461147E+00  0.000000E+00 -0.682175E+03
-0.349979E+04 -0.870584E+00  0.000000E+00 -0.616976E+03
-0.312996E+04  0.137455E+01  0.137455E+01 -0.551778E+03
-0.276012E+04  0.245286E+01  0.245286E+01 -0.486579E+03
-0.239028E+04  0.120839E+01  0.120839E+01 -0.421380E+03
-0.202044E+04  0.176134E+01  0.176134E+01 -0.356182E+03
-0.165060E+04  0.301182E+01  0.301182E+01 -0.290983E+03
-0.128076E+04  0.424402E+01  0.424402E+01 -0.225784E+03
-0.910934E+03  0.264398E+01  0.264398E+01 -0.160588E+03
-0.541095E+03  0.212202E+01  0.212202E+01 -0.953893E+02
-0.171256E+03  0.286073E+01  0.286073E+01 -0.301906E+02
 0.198583E+03  0.914272E+00  0.914272E+00  0.350081E+02
 0.568032E+03  0.801260E+00  0.801260E+00  0.100138E+03
 0.936925E+03  0.300401E+01  0.300401E+01  0.165170E+03
 0.130533E+04  0.579835E+01  0.579835E+01  0.230115E+03
 0.167322E+04  0.395739E+01  0.395739E+01  0.294970E+03
 0.204056E+04  0.535526E+01  0.535526E+01  0.359729E+03
 0.240733E+04  0.378926E+01  0.378926E+01  0.424386E+03
 0.277371E+04 -0.538995E+00  0.000000E+00  0.488976E+03
 0.313946E+04  0.147604E+01  0.147604E+01  0.553454E+03
 0.350482E+04 -0.296709E+01  0.000000E+00  0.617862E+03
 0.386954E+04 -0.887467E-01  0.000000E+00  0.682158E+03
 0.423374E+04  0.166105E+00  0.166105E+00  0.746363E+03
 0.459747E+04  0.154550E+01  0.154550E+01  0.810485E+03
 0.496061E+04  0.157974E+01  0.157974E+01  0.874502E+03
 0.532326E+04 -0.201204E+01  0.000000E+00  0.938434E+03
 0.568545E+04  0.911390E+00  0.911390E+00  0.100228E+04
 0.604692E+04  0.515802E+00  0.515802E+00  0.106601E+04
 0.640825E+04 -0.165191E+00  0.000000E+00  0.112971E+04
 0.676876E+04 -0.101853E+01  0.000000E+00  0.119326E+04
 0.712868E+04  0.416342E+01  0.416342E+01  0.125671E+04
 0.748822E+04  0.192611E+01  0.192611E+01  0.132009E+04
 0.784721E+04  0.184349E+01  0.184349E+01  0.138338E+04
 0.820560E+04  0.214285E+01  0.214285E+01  0.144656E+04
 0.856354E+04  0.136430E+01  0.136430E+01  0.150966E+04
 0.892084E+04 -0.131698E+01  0.000000E+00  0.157265E+04
 0.927798E+04  0.442409E+01  0.442409E+01  0.163561E+04
 0.963375E+04 -0.149206E+01  0.000000E+00  0.169833E+04
 0.998996E+04  0.221778E+01  0.221778E+01  0.176112E+04
 0.103453E+05  0.174121E+01  0.174121E+01  0.182376E+04
 0.107001E+05  0.460593E+01  0.460593E+01  0.188632E+04
 0.110544E+05  0.282604E+01  0.282604E+01  0.194876E+04
 0.114079E+05  0.359431E+01  0.359431E+01  0.201108E+04
 0.117612E+05 -0.545712E+00  0.000000E+00  0.207338E+04
 0.121136E+05  0.235698E+01  0.235698E+01  0.213551E+04
 0.124657E+05  0.156900E+01  0.156900E+01  0.219757E+04
 0.128176E+05  0.740319E+01  0.740319E+01  0.225960E+04
 0.131683E+05  0.376714E+01  0.376714E+01  0.232143E+04
 0.135191E+05  0.222962E+01  0.222962E+01  0.238327E+04
 0.138691E+05  0.305354E+01  0.305354E+01  0.244497E+04
 0.142185E+05  0.201060E+01  0.201060E+01  0.250656E+04
 0.145675E+05  0.180168E+01  0.180168E+01  0.256810E+04
 0.149159E+05  0.444915E+00  0.444915E+00  0.262952E+04
 0.152638E+05 -0.568393E+01  0.000000E+00  0.269084E+04
 0.156111E+05 -0.348818E+01  0.000000E+00  0.275207E+04
 0.159579E+05 -0.262427E+01  0.000000E+00  0.281321E+04
 0.163040E+05 -0.860655E+01  0.000000E+00  0.287422E+04
 0.166499E+05 -0.927027E+01  0.000000E+00  0.293520E+04
 0.169952E+05 -0.630439E+01  0.000000E+00  0.299607E+04
 0.173399E+05 -0.529686E+01  0.000000E+00  0.305684E+04
 0.176839E+05 -0.187358E+01  0.000000E+00  0.311749E+04
 0.180276E+05 -0.176132E+01  0.000000E+00  0.317806E+04
 0.183706E+05 -0.533949E+01  0.000000E+00  0.323854E+04
 0.187134E+05 -0.971713E+00  0.000000E+00  0.329897E+04
 0.190550E+05 -0.583330E+00  0.000000E+00  0.335919E+04
 0.193969E+05  0.101136E+00  0.101136E+00  0.341947E+04
 0.197379E+05 -0.198325E+01  0.000000E+00  0.347958E+04
 0.200784E+05 -0.299090E+01  0.000000E+00  0.353960E+04
 0.204182E+05  0.194831E+01  0.194831E+01  0.359950E+04
 0.207572E+05 -0.103128E+01  0.000000E+00  0.365928E+04
 0.210963E+05  0.225544E+01  0.225544E+01  0.371904E+04
 0.214345E+05 -0.148239E+01  0.000000E+00  0.377868E+04
 0.217724E+05 -0.496748E+01  0.000000E+00  0.383823E+04
 0.221093E+05 -0.678843E+00  0.000000E+00  0.389764E+04
 0.224462E+05  0.927475E+00  0.927475E+00  0.395703E+04
 0.227824E+05  0.236385E+01  0.236385E+01  0.401629E+04
 0.231181E+05  0.619085E+01  0.619085E+01  0.407547E+04
 0.234529E+05  0.304647E+01  0.304647E+01  0.413450E+04
 0.237877E+05  0.234127E+01  0.234127E+01  0.419352E+04
 0.241217E+05  0.614941E+01  0.614941E+01  0.425239E+04
 0.244550E+05  0.422174E+01  0.422174E+01  0.431116E+04
 0.247880E+05  0.736518E+01  0.736518E+01  0.436986E+04
 0.251205E+05 -0.154915E+00  0.000000E+00  0.442847E+04
 0.254525E+05  0.263707E+01  0.263707E+01  0.448700E+04
 0.257837E+05  0.486481E+01  0.486481E+01  0.454540E+04
 0.261142E+05  0.279680E+01  0.279680E+01  0.460366E+04
 0.264446E+05  0.370455E+01  0.370455E+01  0.466190E+04
 0.267743E+05  0.304467E+00  0.304467E+00  0.472003E+04
 0.271034E+05  0.484889E+01  0.484889E+01  0.477803E+04
 0.274320E+05  0.270343E+01  0.270343E+01  0.483596E+04
 0.277601E+05 -0.634463E+01  0.000000E+00  0.489380E+04
 0.280878E+05 -0.842262E+01  0.000000E+00  0.495158E+04
 0.284148E+05 -0.516966E+01  0.000000E+00  0.500923E+04
 0.287412E+05 -0.581327E+01  0.000000E+00  0.506677E+04
 0.290671E+05 -0.631270E+01  0.000000E+00  0.512422E+04
 0.293925E+05 -0.425071E+01  0.000000E+00  0.518158E+04
 0.297174E+05 -0.683231E+01  0.000000E+00  0.523887E+04
 0.300415E+05 -0.228917E+01  0.000000E+00  0.529600E+04
 0.303654E+05 -0.407840E+01  0.000000E+00  0.535309E+04
 0.306888E+05 -0.117278E+01  0.000000E+00  0.541010E+04
 0.310114E+05 -0.582953E+01  0.000000E+00  0.546698E+04
 0.313333E+05 -0.871248E+01  0.000000E+00  0.552373E+04
 0.316551E+05  0.932056E+00  0.932056E+00  0.558046E+04
 0.319761E+05 -0.226304E+01  0.000000E+00  0.563704E+04
 0.322966E+05 -0.386999E+01  0.000000E+00  0.569355E+04
 0.326165E+05 -0.293627E+01  0.000000E+00  0.574995E+04
 0.329359E+05 -0.352813E+01  0.000000E+00  0.580624E+04
 0.332550E+05 -0.531596E+01  0.000000E+00  0.586250E+04
 0.335731E+05 -0.393165E+01  0.000000E+00  0.591858E+04
 0.338910E+05 -0.647925E+01  0.000000E+00  0.597462E+04
 0.342081E+05 -0.380716E+00  0.000000E+00  0.603053E+04
 0.345249E+05 -0.249053E+01  0.000000E+00  0.608637E+04
 0.348410E+05  0.188778E+01  0.188778E+01  0.614210E+04
 0.351565E+05 -0.369793E+01  0.000000E+00  0.619771E+04
 0.354717E+05  0.494946E+01  0.494946E+01  0.625327E+04
 0.357862E+05 -0.130292E+01  0.000000E+00  0.630872E+04
 0.361002E+05  0.148726E+01  0.148726E+01  0.636407E+04
 0.364135E+05 -0.395930E+01  0.000000E+00  0.641931E+04
 0.367265E+05 -0.147027E+00  0.000000E+00  0.647448E+04
 0.370390E+05 -0.480693E+01  0.000000E+00  0.652957E+04
 0.373505E+05 -0.283838E+01  0.000000E+00  0.658449E+04
 0.376621E+05  0.130609E+01  0.130609E+01  0.663942E+04
 0.379726E+05  0.124332E+01  0.124332E+01  0.669416E+04
 0.382827E+05  0.149393E+01  0.149393E+01  0.674883E+04
 0.385925E+05 -0.463915E+01  0.000000E+00  0.680344E+04
 0.389013E+05 -0.542030E+01  0.000000E+00  0.685788E+04
 0.392097E+05  0.562736E+01  0.562736E+01  0.691225E+04
 0.395179E+05  0.197544E+01  0.197544E+01  0.696658E+04
 0.398253E+05  0.202862E+01  0.202862E+01  0.702077E+04
 0.401321E+05  0.131382E+01  0.131382E+01  0.707487E+04
 0.404384E+05  0.315796E+01  0.315796E+01  0.712885E+04
 0.407439E+05  0.142721E+00  0.142721E+00  0.718271E+04
 0.410494E+05 -0.950334E+00  0.000000E+00  0.723657E+04
 0.413541E+05  0.530771E+01  0.530771E+01  0.729028E+04
 0.416581E+05  0.274587E+01  0.274587E+01  0.734388E+04
 0.419616E+05  0.364125E+01  0.364125E+01  0.739738E+04
 0.422644E+05  0.671897E+01  0.671897E+01  0.745076E+04
 0.425671E+05  0.322126E+01  0.322126E+01  0.750412E+04
 0.428689E+05  0.239370E+01  0.239370E+01  0.755732E+04
 0.431703E+05  0.451163E+01  0.451163E+01  0.761046E+04
 0.434709E+05  0.400800E+01  0.400800E+01  0.766346E+04
 0.437714E+05  0.266392E+01  0.266392E+01  0.771643E+04
 0.440708E+05  0.653291E+01  0.653291E+01  0.776921E+04
 0.443699E+05  0.859514E+01  0.859514E+01  0.782193E+04
 0.446687E+05  0.108938E+01  0.108938E+01  0.787461E+04
 0.449668E+05  0.865353E+01  0.865353E+01  0.792716E+04
 0.452642E+05  0.912170E+01  0.912170E+01  0.797959E+04
 0.455608E+05  0.540961E+01  0.540961E+01  0.803189E+04
 0.458575E+05  0.508937E+01  0.508937E+01  0.808419E+04
 0.461533E+05  0.471584E+01  0.471584E+01  0.813633E+04
 0.464484E+05  0.362471E+01  0.362471E+01  0.818836E+04
 0.467428E+05  0.465382E+01  0.465382E+01  0.824026E+04
 0.470373E+05  0.379227E+01  0.379227E+01  0.829217E+04
 0.473309E+05  0.923499E+01  0.923499E+01  0.834393E+04
 0.476237E+05  0.106160E+02  0.106160E+02  0.839555E+04
 0.479165E+05  0.241039E+01  0.241039E+01  0.844716E+04
 0.482079E+05  0.891322E+01  0.891322E+01  0.849854E+04
 0.484994E+05  0.315020E+01  0.315020E+01  0.854992E+04
 0.487902E+05  0.898697E+01  0.898697E+01  0.860119E+04
 0.490806E+05  0.105777E+02  0.105777E+02  0.865238E+04
 0.493700E+05  0.105168E+02  0.105168E+02  0.870340E+04
 0.496592E+05  0.772177E+01  0.772177E+01  0.875439E+04
 0.499479E+05  0.513442E+01  0.513442E+01  0.880527E+04
 0.502359E+05  0.565211E+01  0.565211E+01  0.885605E+04
 0.505232E+05  0.150636E+01  0.150636E+01  0.890669E+04
 0.508101E+05  0.109657E+02  0.109657E+02  0.895728E+04
 0.510964E+05  0.805541E+01  0.805541E+01  0.900775E+04
 0.513818E+05  0.223450E+01  0.223450E+01  0.905806E+04
 0.516674E+05  0.718529E+01  0.718529E+01  0.910841E+04
 0.519516E+05  0.131814E+02  0.131814E+02  0.915852E+04
 0.522360E+05  0.480134E+01  0.480134E+01  0.920865E+04
 0.525194E+05  0.219674E+01  0.219674E+01  0.925860E+04
 0.528024E+05  0.398095E+01  0.398095E+01  0.930850E+04
 0.530847E+05  0.166854E+01  0.166854E+01  0.935826E+04
 0.533666E+05  0.313535E+01  0.313535E+01  0.940795E+04
 0.536478E+05 -0.175087E+01  0.000000E+00  0.945753E+04
 0.539283E+05 -0.165190E+01  0.000000E+00  0.950699E+04
 0.542084E+05  0.415392E+01  0.415392E+01  0.955637E+04
 0.544879E+05 -0.246097E+00  0.000000E+00  0.960564E+04
 0.547670E+05 -0.309389E+00  0.000000E+00  0.965483E+04
 0.550455E+05 -0.158005E+01  0.000000E+00  0.970393E+04
 0.553235E+05  0.916679E+00  0.916679E+00  0.975294E+04
 0.556003E+05  0.605906E-01  0.605906E-01  0.980174E+04
 0.558771E+05 -0.846604E+01  0.000000E+00  0.985053E+04
 0.561536E+05 -0.109778E+01  0.000000E+00  0.989927E+04
 0.564292E+05  0.186341E+01  0.186341E+01  0.994786E+04
 0.567038E+05 -0.441743E+00  0.000000E+00  0.999628E+04
 0.569785E+05  0.246706E+01  0.246706E+01  0.100447E+05
 0.572525E+05 -0.494541E+00  0.000000E+00  0.100930E+05
 0.575258E+05 -0.336287E+01  0.000000E+00  0.101412E+05
 0.577983E+05  0.346380E+01  0.346380E+01  0.101892E+05
 0.580705E+05  0.386203E+00  0.386203E+00  0.102372E+05
 0.583422E+05  0.496476E+01  0.496476E+01  0.102851E+05
 0.586131E+05  0.443357E+01  0.443357E+01  0.103329E+05
 0.588837E+05  0.246096E+01  0.246096E+01  0.103806E+05
 0.591533E+05 -0.187719E+01  0.000000E+00  0.104281E+05
 0.594149E+05  0.284710E+01  0.284710E+01  0.104721E+05
 0.596580E+05  0.636607E+01  0.636607E+01  0.105130E+05
 0.599007E+05  0.711373E+01  0.711373E+01  0.105538E+05
 0.601427E+05  0.615154E+00  0.615154E+00  0.105944E+05
 0.603845E+05  0.132735E+01  0.132735E+01  0.106351E+05
 0.606324E+05  0.409935E+01  0.409935E+01  0.107007E+05
 0.609376E+05  0.563517E+01  0.563517E+01  0.107724E+05
 0.611804E+05  0.653657E+01  0.653657E+01  0.108055E+05
 0.614235E+05  0.328229E+01  0.328229E+01  0.108459E+05
 0.616659E+05  0.658770E+01  0.658770E+01  0.108862E+05
 0.619081E+05  0.127361E+02  0.127361E+02  0.109264E+05
 0.621492E+05  0.531434E+01  0.531434E+01  0.109665E+05
 0.623905E+05  0.122999E+02  0.122999E+02  0.110066E+05
 0.626310E+05  0.164445E+02  0.164445E+02  0.110465E+05
 0.628711E+05  0.956278E+01  0.956278E+01  0.110864E+05
 0.631098E+05  0.979008E+01  0.979008E+01  0.111261E+05
 0.633486E+05  0.925471E+01  0.925471E+01  0.111657E+05
 0.635872E+05  0.773660E+01  0.773660E+01  0.112054E+05
 0.638250E+05  0.168359E+02  0.168359E+02  0.112449E+05
 0.640622E+05  0.162622E+02  0.162622E+02  0.112843E+05
 0.642988E+05  0.974038E+01  0.974038E+01  0.113236E+05
 0.645349E+05  0.161755E+02  0.161755E+02  0.113628E+05
 0.647705E+05  0.641434E+01  0.641434E+01  0.114020E+05
 0.650052E+05  0.127493E+02  0.127493E+02  0.114409E+05
 0.652397E+05  0.985970E+01  0.985970E+01  0.114799E+05
 0.654746E+05  0.242428E+01  0.242428E+01  0.115189E+05
 0.657075E+05  0.130793E+02  0.130793E+02  0.115576E+05
 0.659404E+05  0.774846E+01  0.774846E+01  0.115963E+05
 0.661732E+05  0.884073E+01  0.884073E+01  0.116350E+05
 0.664054E+05  0.910129E+01  0.910129E+01  0.116736E+05
 0.666362E+05  0.729076E+01  0.729076E+01  0.117119E+05
 0.668673E+05  0.311434E+01  0.311434E+01  0.117503E+05
 0.670975E+05  0.934932E+01  0.934932E+01  0.117885E+05
 0.673272E+05 -0.367264E+00  0.000000E+00  0.118267E+05
 0.675567E+05  0.559439E+01  0.559439E+01  0.118648E+05
 0.677852E+05  0.777912E+01  0.777912E+01  0.119028E+05
 0.680130E+05  0.112471E+01  0.112471E+01  0.119406E+05
 0.682409E+05  0.925293E+01  0.925293E+01  0.119785E+05
 0.684682E+05  0.597047E+01  0.597047E+01  0.120162E+05
 0.686945E+05  0.183459E+01  0.183459E+01  0.120538E+05
 0.689204E+05  0.895990E+01  0.895990E+01  0.120914E+05
 0.691459E+05  0.140207E+01  0.140207E+01  0.121288E+05
 0.693709E+05  0.601950E+01  0.601950E+01  0.121662E+05
 0.695953E+05  0.695172E+01  0.695172E+01  0.122035E+05
 0.698192E+05  0.677815E+01  0.677815E+01  0.122407E+05
 0.700422E+05  0.119950E+02  0.119950E+02  0.122777E+05
 0.702649E+05  0.556986E+01  0.556986E+01  0.123147E+05
 0.704875E+05  0.664553E+01  0.664553E+01  0.123517E+05
 0.707091E+05  0.573186E+01  0.573186E+01  0.123885E+05
 0.709299E+05  0.563243E+01  0.563243E+01  0.124252E+05
 0.711505E+05  0.632933E+01  0.632933E+01  0.124618E+05
 0.713708E+05  0.722870E+01  0.722870E+01  0.124984E+05
 0.715899E+05  0.121355E+02  0.121355E+02  0.125348E+05
 0.718091E+05  0.119088E+02  0.119088E+02  0.125713E+05
 0.720281E+05  0.858600E+01  0.858600E+01  0.126076E+05
 0.722460E+05  0.587417E+01  0.587417E+01  0.126438E+05
 0.724631E+05  0.866003E+01  0.866003E+01  0.126799E+05
 0.726798E+05  0.121259E+02  0.121259E+02  0.127159E+05
 0.728961E+05  0.103889E+02  0.103889E+02  0.127518E+05
 0.731117E+05  0.655708E+01  0.655708E+01  0.127877E+05
 0.733240E+05  0.108069E+02  0.108069E+02  0.128261E+05
 0.735454E+05  0.892572E+01  0.892572E+01  0.128667E+05
 0.737667E+05  0.873546E+01  0.873546E+01  0.129072E+05
 0.739867E+05  0.883394E+01  0.883394E+01  0.129475E+05
 0.742067E+05  0.882654E+01  0.882654E+01  0.129878E+05
 0.744260E+05  0.100217E+02  0.100217E+02  0.130280E+05
 0.746444E+05  0.242245E+02  0.242245E+02  0.130680E+05
 0.748631E+05  0.195173E+02  0.195173E+02  0.131081E+05
 0.750803E+05  0.173547E+02  0.173547E+02  0.131479E+05
 0.752973E+05  0.236117E+02  0.236117E+02  0.131876E+05
 0.755141E+05  0.222446E+02  0.222446E+02  0.132274E+05
 0.757774E+05  0.123889E+02  0.123889E+02  0.132595E+05
 0.760424E+05  0.182387E+02  0.182387E+02  0.132917E+05
 0.763071E+05  0.151259E+02  0.151259E+02  0.133240E+05
 0.765704E+05  0.198701E+02  0.198701E+02  0.133561E+05
 0.768328E+05  0.161385E+02  0.161385E+02  0.133881E+05
 0.770953E+05  0.153054E+02  0.153054E+02  0.134201E+05
 0.773564E+05  0.226481E+02  0.226481E+02  0.134519E+05
 0.776168E+05  0.227891E+02  0.227891E+02  0.134836E+05
 0.778770E+05  0.193810E+02  0.193810E+02  0.135153E+05
 0.781362E+05  0.154560E+02  0.154560E+02  0.135469E+05
 0.783941E+05  0.174479E+02  0.174479E+02  0.135784E+05
 0.786520E+05  0.256420E+02  0.256420E+02  0.136098E+05
 0.789101E+05  0.228989E+02  0.228989E+02  0.136412E+05
 0.791658E+05  0.208914E+02  0.208914E+02  0.136724E+05
 0.794213E+05  0.244936E+02  0.244936E+02  0.137036E+05
 0.796765E+05  0.189793E+02  0.189793E+02  0.137347E+05
 0.799313E+05  0.156520E+02  0.156520E+02  0.137657E+05
 0.801843E+05  0.159706E+02  0.159706E+02  0.137966E+05
 0.804376E+05  0.147647E+02  0.147647E+02  0.138274E+05
