NDF v9.6h 11Sep15 rev 12Mar16 run 13/05/2026 16:37:05 Filename: 67010117.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671132.spc                                                                    
str 671132s.str                                                                   
file 671132R1.odf                                                                  
geo 671132g.geo                                                                   
element Zn   
 depth(at/cm2) element>0 element depth(nm)
-0.925741E+04  0.564552E-01  0.564552E-01 -0.163198E+04
-0.888684E+04  0.674128E-01  0.674128E-01 -0.156666E+04
-0.851628E+04  0.162183E-01  0.162183E-01 -0.150133E+04
-0.814571E+04 -0.101390E-01  0.000000E+00 -0.143600E+04
-0.777515E+04  0.548734E-03  0.548734E-03 -0.137068E+04
-0.740458E+04 -0.132004E-01  0.000000E+00 -0.130535E+04
-0.703401E+04  0.347104E-01  0.347104E-01 -0.124002E+04
-0.666345E+04  0.579093E-01  0.579093E-01 -0.117469E+04
-0.629288E+04  0.932186E-01  0.932186E-01 -0.110937E+04
-0.592232E+04  0.179230E-01  0.179230E-01 -0.104404E+04
-0.555177E+04  0.278088E-01  0.278088E-01 -0.978717E+03
-0.518120E+04  0.495520E-01  0.495520E-01 -0.913390E+03
-0.481064E+04 -0.222252E-02  0.000000E+00 -0.848064E+03
-0.444007E+04 -0.420540E-01  0.000000E+00 -0.782737E+03
-0.406950E+04 -0.700587E-01  0.000000E+00 -0.717410E+03
-0.369894E+04  0.226176E-01  0.226176E-01 -0.652084E+03
-0.332837E+04  0.540570E-01  0.540570E-01 -0.586757E+03
-0.295781E+04 -0.117127E-01  0.000000E+00 -0.521430E+03
-0.258724E+04 -0.413554E-01  0.000000E+00 -0.456103E+03
-0.221668E+04  0.148324E-02  0.148324E-02 -0.390777E+03
-0.184611E+04  0.835718E-02  0.835718E-02 -0.325450E+03
-0.147556E+04 -0.684722E-01  0.000000E+00 -0.260126E+03
-0.110500E+04 -0.370551E-01  0.000000E+00 -0.194799E+03
-0.734430E+03  0.161395E+00  0.161395E+00 -0.129472E+03
-0.363865E+03 -0.240161E-01  0.000000E+00 -0.641455E+02
 0.670060E+01 -0.773124E-02  0.000000E+00  0.118124E+01
 0.377080E+03  0.778749E-01  0.778749E-01  0.664752E+02
 0.746980E+03 -0.526345E-01  0.000000E+00  0.131685E+03
 0.111640E+04  0.293861E-01  0.293861E-01  0.196809E+03
 0.148533E+04  0.503719E-01  0.503719E-01  0.261848E+03
 0.185379E+04  0.222592E-01  0.222592E-01  0.326804E+03
 0.222176E+04  0.632344E-01  0.632344E-01  0.391673E+03
 0.258919E+04  0.111577E+00  0.111577E+00  0.456447E+03
 0.295623E+04  0.201629E-01  0.201629E-01  0.521152E+03
 0.332267E+04 -0.292756E-01  0.000000E+00  0.585751E+03
 0.368873E+04 -0.266263E-01  0.000000E+00  0.650284E+03
 0.405421E+04 -0.138134E-01  0.000000E+00  0.714714E+03
 0.441930E+04  0.848667E-01  0.848667E-01  0.779075E+03
 0.478380E+04  0.225870E-01  0.225870E-01  0.843333E+03
 0.514785E+04  0.550315E-01  0.550315E-01  0.907512E+03
 0.551146E+04 -0.354560E+00  0.000000E+00  0.971612E+03
 0.587456E+04 -0.120270E+00  0.000000E+00  0.103562E+04
 0.623717E+04 -0.562253E+00  0.000000E+00  0.109955E+04
 0.659922E+04 -0.380732E+00  0.000000E+00  0.116337E+04
 0.696086E+04 -0.955560E-01  0.000000E+00  0.122713E+04
 0.732192E+04 -0.581216E-01  0.000000E+00  0.129078E+04
 0.768248E+04 -0.205064E+00  0.000000E+00  0.135434E+04
 0.804258E+04 -0.204544E+00  0.000000E+00  0.141782E+04
 0.840223E+04 -0.774840E+00  0.000000E+00  0.148122E+04
 0.876133E+04 -0.324708E+00  0.000000E+00  0.154453E+04
 0.912005E+04 -0.181847E-02  0.000000E+00  0.160777E+04
 0.947813E+04 -0.251274E+00  0.000000E+00  0.167089E+04
 0.983575E+04 -0.532803E+00  0.000000E+00  0.173394E+04
 0.101930E+05 -0.383917E+00  0.000000E+00  0.179692E+04
 0.105497E+05 -0.853190E-01  0.000000E+00  0.185980E+04
 0.109059E+05 -0.162786E+00  0.000000E+00  0.192259E+04
 0.112616E+05  0.244220E+00  0.244220E+00  0.198530E+04
 0.116167E+05  0.434558E+00  0.434558E+00  0.204791E+04
 0.119714E+05  0.192635E+00  0.192635E+00  0.211044E+04
 0.123255E+05  0.273858E+00  0.273858E+00  0.217286E+04
 0.126794E+05  0.474553E+00  0.474553E+00  0.223524E+04
 0.130326E+05  0.663002E+00  0.663002E+00  0.229751E+04
 0.133853E+05  0.318571E+00  0.318571E+00  0.235969E+04
 0.137376E+05  0.165611E+00  0.165611E+00  0.242180E+04
 0.140893E+05  0.242678E+00  0.242678E+00  0.248379E+04
 0.144405E+05 -0.177964E+00  0.000000E+00  0.254570E+04
 0.147912E+05 -0.253933E+00  0.000000E+00  0.260753E+04
 0.151415E+05  0.108782E+00  0.108782E+00  0.266929E+04
 0.154911E+05  0.591667E+00  0.591667E+00  0.273092E+04
 0.158405E+05  0.221779E+00  0.221779E+00  0.279250E+04
 0.161892E+05  0.463187E+00  0.463187E+00  0.285398E+04
 0.165375E+05  0.160000E+00  0.160000E+00  0.291538E+04
 0.168852E+05 -0.651864E+00  0.000000E+00  0.297668E+04
 0.172327E+05 -0.280696E+00  0.000000E+00  0.303793E+04
 0.175795E+05 -0.110899E+01  0.000000E+00  0.309908E+04
 0.179258E+05 -0.574733E+00  0.000000E+00  0.316012E+04
 0.182715E+05 -0.527682E+00  0.000000E+00  0.322107E+04
 0.186168E+05 -0.271227E+00  0.000000E+00  0.328195E+04
 0.189617E+05 -0.264979E+00  0.000000E+00  0.334274E+04
 0.193058E+05 -0.933553E+00  0.000000E+00  0.340340E+04
 0.196496E+05 -0.389172E+00  0.000000E+00  0.346402E+04
 0.199931E+05 -0.462612E+00  0.000000E+00  0.352458E+04
 0.203359E+05 -0.589558E+00  0.000000E+00  0.358501E+04
 0.206781E+05 -0.748568E+00  0.000000E+00  0.364532E+04
 0.210199E+05  0.215319E+00  0.215319E+00  0.370559E+04
 0.213611E+05 -0.200550E+00  0.000000E+00  0.376574E+04
 0.217021E+05 -0.215815E+00  0.000000E+00  0.382584E+04
 0.220424E+05 -0.160247E+00  0.000000E+00  0.388585E+04
 0.223821E+05 -0.305201E+00  0.000000E+00  0.394572E+04
 0.227215E+05 -0.803456E+00  0.000000E+00  0.400555E+04
 0.230604E+05  0.264543E+00  0.264543E+00  0.406531E+04
 0.233988E+05 -0.835860E+00  0.000000E+00  0.412495E+04
 0.237363E+05 -0.145939E+00  0.000000E+00  0.418446E+04
 0.240737E+05 -0.234847E+00  0.000000E+00  0.424393E+04
 0.244107E+05  0.297972E+00  0.297972E+00  0.430335E+04
 0.247470E+05 -0.331337E-01  0.000000E+00  0.436264E+04
 0.250829E+05  0.109406E+00  0.109406E+00  0.442184E+04
 0.254180E+05 -0.660624E+00  0.000000E+00  0.448092E+04
 0.257529E+05 -0.120592E+00  0.000000E+00  0.453996E+04
 0.260873E+05 -0.266902E+00  0.000000E+00  0.459891E+04
 0.264212E+05  0.819089E+00  0.819089E+00  0.465777E+04
 0.267545E+05  0.141218E+00  0.141218E+00  0.471653E+04
 0.270870E+05 -0.143873E+00  0.000000E+00  0.477515E+04
 0.274193E+05  0.921248E-02  0.921248E-02  0.483373E+04
 0.277512E+05 -0.184808E+00  0.000000E+00  0.489224E+04
 0.280826E+05 -0.223463E+00  0.000000E+00  0.495066E+04
 0.284133E+05 -0.476063E+00  0.000000E+00  0.500897E+04
 0.287436E+05 -0.161572E+01  0.000000E+00  0.506720E+04
 0.290733E+05 -0.120772E+01  0.000000E+00  0.512532E+04
 0.294025E+05 -0.104733E+01  0.000000E+00  0.518334E+04
 0.297313E+05 -0.215827E+01  0.000000E+00  0.524130E+04
 0.300598E+05 -0.228186E+01  0.000000E+00  0.529922E+04
 0.303876E+05 -0.173141E+01  0.000000E+00  0.535700E+04
 0.307147E+05 -0.154445E+01  0.000000E+00  0.541467E+04
 0.310413E+05 -0.907453E+00  0.000000E+00  0.547225E+04
 0.313677E+05 -0.885979E+00  0.000000E+00  0.552978E+04
 0.316937E+05 -0.155031E+01  0.000000E+00  0.558726E+04
 0.320189E+05 -0.739476E+00  0.000000E+00  0.564460E+04
 0.323435E+05 -0.667400E+00  0.000000E+00  0.570181E+04
