 0.55210E+03  0.96700E+00
 0.55910E+03  0.95900E+00
 0.57110E+03  0.93900E+00
 0.58200E+03  0.90800E+00
 0.59300E+03  0.87000E+00
 0.60100E+03  0.86600E+00
 0.60800E+03  0.88200E+00
 0.62300E+03  0.89700E+00
 0.63400E+03  0.87600E+00
 0.64600E+03  0.81100E+00
 0.64900E+03  0.78300E+00
 0.65300E+03  0.73300E+00
 0.66000E+03  0.58800E+00
 0.66000E+03  0.58800E+00
 0.66400E+03  0.51800E+00
 0.67100E+03  0.16360E+01
 0.67500E+03  0.16660E+01
 0.68200E+03  0.14200E+01
 0.68900E+03  0.12980E+01
 0.70000E+03  0.12070E+01
 0.70400E+03  0.11870E+01
 0.71100E+03  0.11610E+01
 0.73000E+03  0.11170E+01
 0.74100E+03  0.11000E+01
 0.75200E+03  0.10850E+01
 0.76000E+03  0.10740E+01
 0.76700E+03  0.10650E+01
 0.77500E+03  0.10530E+01
 0.78000E+03  0.10450E+01
 0.78500E+03  0.10360E+01
 0.78000E+03  0.10450E+01
 0.78500E+03  0.10360E+01
 0.79000E+03  0.10260E+01
 0.79500E+03  0.10150E+01
