NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 16:45:38 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672022R1.odf                                                                  
geo 672015g.geo                                                                   
element K    
 depth(at/cm2) element>0 element depth(nm)
-0.386005E+04 -0.800055E-01  0.000000E+00 -0.593175E+03
-0.378488E+04 -0.187367E-01  0.000000E+00 -0.581623E+03
-0.370970E+04  0.563971E-01  0.563971E-01 -0.570071E+03
-0.363453E+04 -0.864970E-01  0.000000E+00 -0.558519E+03
-0.355935E+04 -0.468905E-01  0.000000E+00 -0.546967E+03
-0.348418E+04 -0.637380E-01  0.000000E+00 -0.535415E+03
-0.340901E+04 -0.164414E+00  0.000000E+00 -0.523863E+03
-0.333383E+04  0.125866E+00  0.125866E+00 -0.512311E+03
-0.325866E+04  0.353818E-02  0.353818E-02 -0.500759E+03
-0.318349E+04  0.407296E-01  0.407296E-01 -0.489207E+03
-0.310831E+04  0.230202E+00  0.230202E+00 -0.477655E+03
-0.303314E+04 -0.135607E+00  0.000000E+00 -0.466103E+03
-0.295796E+04 -0.446815E-01  0.000000E+00 -0.454551E+03
-0.288279E+04  0.652781E-01  0.652781E-01 -0.442999E+03
-0.280762E+04 -0.473147E-01  0.000000E+00 -0.431447E+03
-0.273244E+04  0.181975E+00  0.181975E+00 -0.419895E+03
-0.265727E+04  0.179283E+00  0.179283E+00 -0.408343E+03
-0.258209E+04  0.115504E+00  0.115504E+00 -0.396791E+03
-0.250692E+04  0.475380E+00  0.475380E+00 -0.385239E+03
-0.243175E+04  0.716998E-01  0.716998E-01 -0.373687E+03
-0.235657E+04  0.281994E-02  0.281994E-02 -0.362136E+03
-0.228140E+04 -0.376923E-01  0.000000E+00 -0.350583E+03
-0.220623E+04  0.194661E+00  0.194661E+00 -0.339031E+03
-0.213105E+04  0.236313E+00  0.236313E+00 -0.327480E+03
-0.205588E+04  0.113205E+00  0.113205E+00 -0.315927E+03
-0.198070E+04 -0.688991E-01  0.000000E+00 -0.304375E+03
-0.190553E+04  0.266460E+00  0.266460E+00 -0.292824E+03
-0.183036E+04 -0.423928E+00  0.000000E+00 -0.281272E+03
-0.175518E+04 -0.537860E+00  0.000000E+00 -0.269719E+03
-0.168001E+04 -0.746805E+00  0.000000E+00 -0.258167E+03
-0.160484E+04 -0.899364E+00  0.000000E+00 -0.246616E+03
-0.152966E+04 -0.647939E+00  0.000000E+00 -0.235063E+03
-0.145449E+04 -0.853544E+00  0.000000E+00 -0.223511E+03
-0.137931E+04 -0.613484E+00  0.000000E+00 -0.211960E+03
-0.130414E+04  0.195112E+00  0.195112E+00 -0.200408E+03
-0.122896E+04 -0.254419E+00  0.000000E+00 -0.188855E+03
-0.115379E+04 -0.484740E-02  0.000000E+00 -0.177304E+03
-0.107862E+04  0.501242E+00  0.501242E+00 -0.165752E+03
-0.100344E+04  0.740601E+00  0.740601E+00 -0.154199E+03
-0.928270E+03  0.178624E+01  0.178624E+01 -0.142648E+03
-0.853097E+03  0.169880E+01  0.169880E+01 -0.131096E+03
-0.777921E+03  0.224903E+01  0.224903E+01 -0.119543E+03
-0.702748E+03  0.133464E+01  0.133464E+01 -0.107991E+03
-0.627575E+03  0.152258E+01  0.152258E+01 -0.964396E+02
-0.552402E+03  0.125166E+01  0.125166E+01 -0.848878E+02
-0.477226E+03  0.822760E+00  0.822760E+00 -0.733354E+02
-0.402053E+03  0.111898E+01  0.111898E+01 -0.617836E+02
-0.326880E+03  0.917066E+00  0.917066E+00 -0.502318E+02
-0.251704E+03 -0.271597E+00  0.000000E+00 -0.386794E+02
-0.176531E+03 -0.101497E+00  0.000000E+00 -0.271276E+02
-0.101358E+03 -0.393456E+00  0.000000E+00 -0.155757E+02
-0.261851E+02 -0.321261E+00  0.000000E+00 -0.402387E+01
 0.489910E+02 -0.808464E+00  0.000000E+00  0.752847E+01
 0.124102E+03 -0.861825E+00  0.000000E+00  0.190707E+02
 0.199070E+03 -0.127893E+01  0.000000E+00  0.305911E+02
 0.274038E+03  0.181176E+00  0.181176E+00  0.421116E+02
 0.348849E+03 -0.242688E-02  0.000000E+00  0.536077E+02
 0.423553E+03 -0.333655E+00  0.000000E+00  0.650876E+02
 0.498154E+03 -0.187466E+00  0.000000E+00  0.765515E+02
 0.572672E+03 -0.948203E+00  0.000000E+00  0.880027E+02
 0.647154E+03 -0.169466E+01  0.000000E+00  0.994484E+02
 0.721475E+03 -0.157015E+01  0.000000E+00  0.110869E+03
 0.795735E+03 -0.169389E+01  0.000000E+00  0.122281E+03
 0.869770E+03 -0.485298E+00  0.000000E+00  0.133658E+03
 0.943708E+03  0.140229E+00  0.140229E+00  0.145020E+03
 0.101772E+04 -0.700787E+00  0.000000E+00  0.156393E+03
 0.109158E+04 -0.612256E+00  0.000000E+00  0.167744E+03
 0.116539E+04 -0.166481E-02  0.000000E+00  0.179086E+03
 0.123899E+04 -0.817732E+00  0.000000E+00  0.190396E+03
 0.131230E+04  0.613843E+00  0.613843E+00  0.201662E+03
 0.138579E+04 -0.168785E+00  0.000000E+00  0.212956E+03
 0.145920E+04 -0.229789E+00  0.000000E+00  0.224235E+03
 0.153253E+04 -0.134828E+00  0.000000E+00  0.235505E+03
 0.160562E+04 -0.799112E-01  0.000000E+00  0.246736E+03
 0.167837E+04  0.109731E+01  0.109731E+01  0.257915E+03
 0.175136E+04  0.626100E-01  0.626100E-01  0.269132E+03
 0.182430E+04 -0.128861E+00  0.000000E+00  0.280341E+03
 0.189715E+04  0.211933E+00  0.211933E+00  0.291535E+03
 0.196967E+04 -0.113800E+01  0.000000E+00  0.302679E+03
 0.204192E+04  0.273958E+00  0.273958E+00  0.313783E+03
 0.211442E+04  0.190820E+00  0.190820E+00  0.324923E+03
 0.218684E+04  0.720646E-01  0.720646E-01  0.336053E+03
 0.225906E+04  0.193083E+01  0.193083E+01  0.347150E+03
 0.233120E+04  0.563174E+00  0.563174E+00  0.358236E+03
 0.240304E+04 -0.250658E+00  0.000000E+00  0.369276E+03
 0.247492E+04  0.863381E+00  0.863381E+00  0.380321E+03
 0.254685E+04 -0.370965E-02  0.000000E+00  0.391375E+03
 0.261860E+04  0.134018E+01  0.134018E+01  0.402402E+03
 0.269020E+04  0.111033E+01  0.111033E+01  0.413404E+03
 0.276160E+04  0.809162E+00  0.809162E+00  0.424376E+03
 0.283296E+04  0.209187E+01  0.209187E+01  0.435343E+03
 0.290433E+04  0.127206E+01  0.127206E+01  0.446310E+03
 0.297553E+04  0.171553E+00  0.171553E+00  0.457251E+03
 0.304662E+04  0.158611E+01  0.158611E+01  0.468175E+03
 0.311761E+04 -0.393360E+00  0.000000E+00  0.479084E+03
 0.318846E+04  0.760394E+00  0.760394E+00  0.489972E+03
 0.325924E+04  0.105341E+00  0.105341E+00  0.500848E+03
 0.332996E+04  0.592751E+00  0.592751E+00  0.511716E+03
 0.340062E+04  0.103169E+01  0.103169E+01  0.522574E+03
