NDF v9.6h 11Sep15 rev 12Mar16 run 03/07/2026 20:47:53 Filename: 67010106.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671121.spc                                                                    
str 671121s.str                                                                   
file 671121R1.odf                                                                  
geo 671121g.geo                                                                   
element Ti   
 depth(at/cm2) element>0 element depth(nm)
-0.818557E+04  0.228245E+00  0.228245E+00 -0.164777E+04
-0.785029E+04 -0.160724E+00  0.000000E+00 -0.158028E+04
-0.751502E+04  0.149564E+00  0.149564E+00 -0.151279E+04
-0.717975E+04 -0.293079E+00  0.000000E+00 -0.144530E+04
-0.684447E+04  0.228473E+00  0.228473E+00 -0.137781E+04
-0.650920E+04 -0.109757E+00  0.000000E+00 -0.131031E+04
-0.617392E+04 -0.130253E+00  0.000000E+00 -0.124282E+04
-0.583865E+04  0.480973E+00  0.480973E+00 -0.117533E+04
-0.550338E+04  0.806371E+00  0.806371E+00 -0.110784E+04
-0.516810E+04  0.778482E+00  0.778482E+00 -0.104035E+04
-0.483284E+04  0.430295E+00  0.430295E+00 -0.972860E+03
-0.449757E+04  0.104929E+01  0.104929E+01 -0.905369E+03
-0.416229E+04  0.193279E+00  0.193279E+00 -0.837878E+03
-0.382702E+04  0.976089E+00  0.976089E+00 -0.770386E+03
-0.349174E+04  0.265501E+01  0.265501E+01 -0.702895E+03
-0.315647E+04  0.228109E+01  0.228109E+01 -0.635404E+03
-0.282120E+04  0.146618E+01  0.146618E+01 -0.567913E+03
-0.248592E+04  0.297757E+01  0.297757E+01 -0.500421E+03
-0.215065E+04  0.265113E+01  0.265113E+01 -0.432930E+03
-0.181538E+04  0.198624E+01  0.198624E+01 -0.365439E+03
-0.148011E+04  0.196255E+01  0.196255E+01 -0.297950E+03
-0.114484E+04  0.150935E+01  0.150935E+01 -0.230458E+03
-0.809565E+03  0.445929E+01  0.445929E+01 -0.162967E+03
-0.474292E+03  0.479435E+00  0.479435E+00 -0.954758E+02
-0.139018E+03  0.128136E+01  0.128136E+01 -0.279845E+02
 0.196256E+03  0.128410E+01  0.128410E+01  0.395068E+02
 0.531114E+03  0.242689E+01  0.242689E+01  0.106914E+03
 0.865567E+03  0.162341E-01  0.162341E-01  0.174240E+03
 0.119954E+04  0.103538E+01  0.103538E+01  0.241471E+03
 0.153308E+04 -0.103069E+01  0.000000E+00  0.308611E+03
 0.186610E+04  0.221589E+00  0.221589E+00  0.375650E+03
 0.219878E+04 -0.272183E+00  0.000000E+00  0.442619E+03
 0.253107E+04 -0.677377E+00  0.000000E+00  0.509509E+03
 0.286278E+04  0.175560E+00  0.175560E+00  0.576282E+03
 0.319419E+04 -0.636933E+00  0.000000E+00  0.642996E+03
 0.352512E+04 -0.257617E+01  0.000000E+00  0.709613E+03
 0.385551E+04 -0.252684E+01  0.000000E+00  0.776121E+03
 0.418551E+04 -0.338406E+01  0.000000E+00  0.842551E+03
 0.451507E+04 -0.266728E+01  0.000000E+00  0.908892E+03
 0.484419E+04 -0.323057E+01  0.000000E+00  0.975144E+03
 0.517282E+04 -0.813187E+00  0.000000E+00  0.104130E+04
 0.550101E+04  0.392057E+00  0.392057E+00  0.110736E+04
 0.582885E+04 -0.613390E+00  0.000000E+00  0.117336E+04
 0.615609E+04 -0.996399E+00  0.000000E+00  0.123923E+04
 0.648299E+04  0.229851E+00  0.229851E+00  0.130504E+04
 0.680939E+04 -0.142844E+01  0.000000E+00  0.137074E+04
 0.713540E+04 -0.169059E+01  0.000000E+00  0.143637E+04
 0.746088E+04 -0.974113E+00  0.000000E+00  0.150189E+04
 0.778596E+04 -0.623179E+00  0.000000E+00  0.156733E+04
 0.811063E+04 -0.115410E+01  0.000000E+00  0.163269E+04
 0.843478E+04 -0.145523E+00  0.000000E+00  0.169794E+04
 0.875855E+04 -0.995753E+00  0.000000E+00  0.176311E+04
