NDF v9.6h 11Sep15 rev 12Mar16 run 03/07/2026 20:47:53 Filename: 671f0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671121.spc                                                                    
str 671121s.str                                                                   
file 671121R1.odf                                                                  
geo 671121g.geo                                                                   
 channel data fit
    1  0.45000E+02  0.25878E+03
    2  0.14000E+02 -0.15134E+00
    3  0.25000E+02  0.28184E+03
    4  0.80000E+01  0.29343E+03
    5  0.19000E+02  0.34582E+02
    6  0.40000E+01  0.46140E+02
    7  0.90000E+01  0.65028E+02
    8  0.40000E+01  0.91218E+02
    9  0.16000E+02  0.11730E+03
   10  0.13000E+02  0.14324E+03
   11  0.13000E+02  0.16687E+03
   12  0.70000E+01  0.18818E+03
   13  0.90000E+01  0.20929E+03
   14  0.20000E+01  0.23018E+03
   15  0.20000E+01  0.24969E+03
   16  0.40000E+01  0.26782E+03
   17  0.13000E+02  0.28569E+03
   18  0.15000E+02  0.30331E+03
   19  0.10000E+02  0.31992E+03
   20  0.50000E+01  0.33554E+03
   21  0.13000E+02  0.35088E+03
   22  0.13000E+02  0.36594E+03
   23  0.12000E+02  0.38028E+03
   24  0.60000E+01  0.39390E+03
   25  0.15000E+02  0.40725E+03
   26  0.90000E+01  0.42035E+03
   27  0.11000E+02  0.43289E+03
   28  0.10000E+02  0.44488E+03
   29  0.80000E+01  0.45665E+03
   30  0.20000E+01  0.46818E+03
   31  0.80000E+01  0.47931E+03
   32  0.30000E+01  0.49004E+03
   33  0.21000E+02  0.50058E+03
   34  0.70000E+01  0.51093E+03
   35  0.50000E+01  0.52110E+03
   36  0.60000E+01  0.53111E+03
   37  0.60000E+01  0.54096E+03
   38  0.60000E+01  0.55066E+03
   39  0.60000E+01  0.55992E+03
   40  0.20000E+01  0.56874E+03
   41  0.70000E+01  0.57745E+03
   42  0.11000E+02  0.58604E+03
   43  0.10000E+02  0.59243E+03
   44  0.90000E+01  0.59663E+03
   45  0.60000E+01  0.61544E+03
   46  0.40000E+01  0.61946E+03
   47  0.50000E+01  0.62502E+03
   48  0.60000E+01  0.63212E+03
   49  0.14000E+02  0.63916E+03
   50  0.80000E+01  0.64612E+03
   51  0.14000E+02  0.65283E+03
   52  0.30000E+01  0.65930E+03
   53  0.40000E+01  0.66571E+03
   54  0.00000E+00  0.67206E+03
   55  0.60000E+01  0.67820E+03
   56  0.11000E+02  0.68412E+03
   57  0.29000E+02  0.69000E+03
   58  0.15660E+04  0.69582E+03
   59  0.35220E+04  0.70147E+03
   60  0.34080E+04  0.70692E+03
   61  0.35170E+04  0.71234E+03
   62  0.34280E+04  0.71772E+03
   63  0.36560E+04  0.72291E+03
   64  0.34540E+04  0.72794E+03
   65  0.32260E+04  0.73292E+03
   66  0.28270E+04  0.73788E+03
   67  0.25860E+04  0.74269E+03
   68  0.24000E+04  0.74737E+03
   69  0.24980E+04  0.75202E+03
   70  0.22820E+04  0.75664E+03
   71  0.17870E+04  0.76130E+03
   72  0.14930E+04  0.76599E+03
   73  0.12890E+04  0.77066E+03
   74  0.11610E+04  0.77530E+03
   75  0.11700E+04  0.77809E+03
   76  0.11950E+04  0.77905E+03
   77  0.11450E+04  0.77999E+03
   78  0.11470E+04  0.78090E+03
   79  0.99900E+03  0.78182E+03
   80  0.10360E+04  0.78275E+03
   81  0.10800E+04  0.78366E+03
   82  0.10190E+04  0.78454E+03
   83  0.10210E+04  0.78545E+03
   84  0.10290E+04  0.78637E+03
   85  0.10450E+04  0.78728E+03
   86  0.98900E+03  0.78816E+03
   87  0.10520E+04  0.78924E+03
   88  0.10380E+04  0.79051E+03
   89  0.10040E+04  0.79176E+03
   90  0.99900E+03  0.79299E+03
   91  0.99800E+03  0.79457E+03
   92  0.92300E+03  0.79649E+03
   93  0.88100E+03  0.79839E+03
   94  0.80800E+03  0.80028E+03
   95  0.78700E+03  0.80200E+03
   96  0.77100E+03  0.80357E+03
   97  0.68800E+03  0.80511E+03
   98  0.71900E+03  0.80664E+03
   99  0.70000E+03  0.80793E+03
  100  0.66500E+03  0.80897E+03
  101  0.66300E+03  0.80999E+03
  102  0.66800E+03  0.81100E+03
  103  0.68600E+03  0.81203E+03
  104  0.69500E+03  0.81308E+03
  105  0.67100E+03  0.81412E+03
  106  0.68600E+03  0.81514E+03
  107  0.65700E+03  0.81622E+03
  108  0.69700E+03  0.81736E+03
  109  0.64700E+03  0.81848E+03
  110  0.68700E+03  0.81958E+03
  111  0.70300E+03  0.82069E+03
  112  0.69700E+03  0.82181E+03
  113  0.72000E+03  0.82291E+03
  114  0.70100E+03  0.82399E+03
  115  0.69600E+03  0.82520E+03
  116  0.72600E+03  0.82653E+03
  117  0.72700E+03  0.82784E+03
  118  0.69300E+03  0.82913E+03
  119  0.68500E+03  0.83042E+03
  120  0.74800E+03  0.83170E+03
  121  0.70500E+03  0.83296E+03
  122  0.74900E+03  0.83420E+03
  123  0.75400E+03  0.83547E+03
  124  0.70100E+03  0.83677E+03
  125  0.71800E+03  0.83804E+03
  126  0.70800E+03  0.83930E+03
  127  0.76800E+03  0.84057E+03
  128  0.76700E+03  0.84186E+03
  129  0.76600E+03  0.84314E+03
  130  0.76200E+03  0.84439E+03
  131  0.74400E+03  0.84561E+03
  132  0.71900E+03  0.84681E+03
  133  0.76700E+03  0.84799E+03
  134  0.79500E+03  0.84915E+03
  135  0.77200E+03  0.85031E+03
  136  0.75800E+03  0.85149E+03
  137  0.79800E+03  0.85264E+03
  138  0.82700E+03  0.85379E+03
  139  0.79700E+03  0.85503E+03
  140  0.78700E+03  0.85639E+03
  141  0.79000E+03  0.85774E+03
  142  0.80200E+03  0.85907E+03
  143  0.77900E+03  0.86045E+03
  144  0.81500E+03  0.86188E+03
  145  0.79200E+03  0.86331E+03
  146  0.74900E+03  0.86473E+03
  147  0.79500E+03  0.86606E+03
  148  0.76700E+03  0.86732E+03
  149  0.78100E+03  0.86858E+03
  150  0.79100E+03  0.86984E+03
  151  0.78100E+03  0.87107E+03
  152  0.78500E+03  0.87227E+03
  153  0.84600E+03  0.87349E+03
  154  0.80200E+03  0.87471E+03
  155  0.80700E+03  0.87603E+03
  156  0.79800E+03  0.87743E+03
  157  0.84600E+03  0.87884E+03
  158  0.81100E+03  0.88028E+03
  159  0.80400E+03  0.88171E+03
  160  0.83600E+03  0.88315E+03
  161  0.87800E+03  0.88460E+03
  162  0.82700E+03  0.88609E+03
  163  0.84200E+03  0.88763E+03
  164  0.83300E+03  0.88923E+03
  165  0.83300E+03  0.89087E+03
  166  0.86800E+03  0.89254E+03
  167  0.88000E+03  0.89440E+03
  168  0.85300E+03  0.89645E+03
  169  0.82800E+03  0.89855E+03
  170  0.81500E+03  0.90069E+03
  171  0.85200E+03  0.90255E+03
  172  0.77700E+03  0.90411E+03
  173  0.92900E+03  0.90574E+03
  174  0.87000E+03  0.90743E+03
  175  0.88200E+03  0.90946E+03
  176  0.88500E+03  0.91181E+03
  177  0.86100E+03  0.91425E+03
  178  0.89600E+03  0.91677E+03
  179  0.86300E+03  0.91925E+03
  180  0.93000E+03  0.92168E+03
  181  0.91300E+03  0.92421E+03
  182  0.90800E+03  0.92684E+03
  183  0.98100E+03  0.92969E+03
  184  0.91600E+03  0.93276E+03
  185  0.93000E+03  0.93593E+03
  186  0.92200E+03  0.93920E+03
  187  0.95800E+03  0.94264E+03
  188  0.91900E+03  0.94625E+03
  189  0.92400E+03  0.94994E+03
  190  0.88400E+03  0.95371E+03
  191  0.92300E+03  0.95732E+03
  192  0.88200E+03  0.96076E+03
  193  0.98500E+03  0.96425E+03
  194  0.91100E+03  0.96779E+03
  195  0.95100E+03  0.97142E+03
  196  0.95100E+03  0.97514E+03
  197  0.94900E+03  0.97887E+03
  198  0.96900E+03  0.98260E+03
  199  0.99800E+03  0.98642E+03
  200  0.99500E+03  0.99030E+03
  201  0.94300E+03  0.99415E+03
  202  0.99400E+03  0.99796E+03
  203  0.98200E+03  0.10017E+04
  204  0.99500E+03  0.10053E+04
  205  0.97200E+03  0.10088E+04
  206  0.95500E+03  0.10123E+04
  207  0.98800E+03  0.10157E+04
  208  0.10310E+04  0.10189E+04
  209  0.97300E+03  0.10221E+04
  210  0.95200E+03  0.10251E+04
  211  0.10280E+04  0.10278E+04
  212  0.98600E+03  0.10302E+04
  213  0.10290E+04  0.10324E+04
  214  0.10120E+04  0.10345E+04
  215  0.10600E+04  0.10366E+04
  216  0.10550E+04  0.10388E+04
  217  0.10550E+04  0.10408E+04
  218  0.98900E+03  0.10426E+04
  219  0.10310E+04  0.10440E+04
  220  0.10010E+04  0.10451E+04
  221  0.10320E+04  0.10461E+04
  222  0.10240E+04  0.10468E+04
  223  0.10740E+04  0.10474E+04
  224  0.10550E+04  0.10480E+04
  225  0.10700E+04  0.10483E+04
  226  0.10610E+04  0.10485E+04
  227  0.10470E+04  0.10486E+04
  228  0.10770E+04  0.10487E+04
  229  0.10280E+04  0.10485E+04
  230  0.11220E+04  0.10483E+04
  231  0.10280E+04  0.10481E+04
  232  0.11140E+04  0.10479E+04
  233  0.10690E+04  0.10476E+04
  234  0.10200E+04  0.10472E+04
  235  0.11030E+04  0.10467E+04
  236  0.10440E+04  0.10461E+04
  237  0.10570E+04  0.10455E+04
  238  0.10730E+04  0.10448E+04
  239  0.10460E+04  0.10443E+04
  240  0.11250E+04  0.10437E+04
  241  0.11060E+04  0.10433E+04
  242  0.11650E+04  0.10428E+04
  243  0.10860E+04  0.10424E+04
  244  0.97300E+03  0.10422E+04
  245  0.10500E+04  0.10420E+04
  246  0.10290E+04  0.10419E+04
  247  0.11010E+04  0.10418E+04
  248  0.10810E+04  0.10417E+04
  249  0.10760E+04  0.10417E+04
  250  0.10650E+04  0.10417E+04
  251  0.10460E+04  0.10418E+04
  252  0.10660E+04  0.10421E+04
  253  0.10610E+04  0.10425E+04
  254  0.96500E+03  0.10429E+04
  255  0.10640E+04  0.10431E+04
  256  0.10660E+04  0.10432E+04
  257  0.11030E+04  0.10433E+04
  258  0.11200E+04  0.10434E+04
  259  0.11000E+04  0.10439E+04
  260  0.10490E+04  0.10447E+04
  261  0.10470E+04  0.10456E+04
  262  0.10080E+04  0.10465E+04
  263  0.10590E+04  0.10472E+04
  264  0.10970E+04  0.10475E+04
  265  0.11120E+04  0.10479E+04
  266  0.11170E+04  0.10483E+04
  267  0.10870E+04  0.10490E+04
  268  0.11190E+04  0.10500E+04
  269  0.10560E+04  0.10511E+04
  270  0.10660E+04  0.10522E+04
  271  0.10960E+04  0.10532E+04
  272  0.11050E+04  0.10541E+04
  273  0.10790E+04  0.10551E+04
  274  0.11200E+04  0.10560E+04
  275  0.10180E+04  0.10570E+04
  276  0.10820E+04  0.10579E+04
  277  0.11020E+04  0.10588E+04
  278  0.10430E+04  0.10598E+04
  279  0.10500E+04  0.10607E+04
  280  0.11140E+04  0.10615E+04
  281  0.10820E+04  0.10624E+04
  282  0.10750E+04  0.10633E+04
  283  0.11220E+04  0.10643E+04
  284  0.10830E+04  0.10653E+04
  285  0.10880E+04  0.10664E+04
  286  0.10650E+04  0.10675E+04
  287  0.10380E+04  0.10684E+04
  288  0.11180E+04  0.10693E+04
  289  0.11120E+04  0.10701E+04
  290  0.10480E+04  0.10710E+04
  291  0.11410E+04  0.10719E+04
  292  0.11020E+04  0.10728E+04
  293  0.11560E+04  0.10738E+04
  294  0.10810E+04  0.10748E+04
  295  0.11050E+04  0.10759E+04
  296  0.10960E+04  0.10771E+04
  297  0.10060E+04  0.10783E+04
  298  0.11220E+04  0.10795E+04
  299  0.11050E+04  0.10805E+04
  300  0.11000E+04  0.10813E+04
  301  0.11350E+04  0.10821E+04
  302  0.10730E+04  0.10830E+04
  303  0.10860E+04  0.10839E+04
  304  0.11450E+04  0.10848E+04
  305  0.11190E+04  0.10858E+04
  306  0.11360E+04  0.10868E+04
  307  0.10620E+04  0.10879E+04
  308  0.11380E+04  0.10891E+04
  309  0.10460E+04  0.10903E+04
  310  0.10490E+04  0.10915E+04
  311  0.10870E+04  0.10924E+04
  312  0.11120E+04  0.10930E+04
  313  0.11080E+04  0.10936E+04
  314  0.11380E+04  0.10942E+04
  315  0.11460E+04  0.10949E+04
  316  0.11360E+04  0.10958E+04
  317  0.11010E+04  0.10967E+04
  318  0.11240E+04  0.10976E+04
  319  0.12000E+04  0.10986E+04
  320  0.11650E+04  0.10998E+04
  321  0.11330E+04  0.11009E+04
  322  0.10910E+04  0.11021E+04
  323  0.11170E+04  0.11030E+04
  324  0.11140E+04  0.11037E+04
  325  0.12030E+04  0.11045E+04
  326  0.10830E+04  0.11052E+04
  327  0.11190E+04  0.11060E+04
  328  0.11580E+04  0.11070E+04
  329  0.11710E+04  0.11079E+04
  330  0.11520E+04  0.11088E+04
  331  0.10660E+04  0.11097E+04
  332  0.11680E+04  0.11107E+04
  333  0.11120E+04  0.11116E+04
  334  0.11100E+04  0.11126E+04
  335  0.11570E+04  0.11135E+04
  336  0.11410E+04  0.11146E+04
  337  0.11210E+04  0.11156E+04
  338  0.10830E+04  0.11166E+04
  339  0.10890E+04  0.11175E+04
  340  0.11170E+04  0.11182E+04
  341  0.11160E+04  0.11188E+04
  342  0.11250E+04  0.11195E+04
  343  0.11480E+04  0.11203E+04
  344  0.11260E+04  0.11213E+04
  345  0.10750E+04  0.11224E+04
  346  0.11530E+04  0.11234E+04
  347  0.10960E+04  0.11242E+04
  348  0.10750E+04  0.11248E+04
