NDF v9.6h 11Sep15 rev 12Mar16 run 03/07/2026 20:47:53 Filename: 67010108.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671121.spc                                                                    
str 671121s.str                                                                   
file 671121R1.odf                                                                  
geo 671121g.geo                                                                   
element Fe   
 depth(at/cm2) element>0 element depth(nm)
-0.834527E+04 -0.132214E-01  0.000000E+00 -0.167992E+04
-0.800990E+04  0.538165E-01  0.538165E-01 -0.161241E+04
-0.767452E+04  0.576670E-02  0.576670E-02 -0.154490E+04
-0.733915E+04 -0.292112E-02  0.000000E+00 -0.147738E+04
-0.700377E+04  0.266764E-01  0.266764E-01 -0.140987E+04
-0.666840E+04  0.247526E+00  0.247526E+00 -0.134236E+04
-0.633303E+04  0.162026E+00  0.162026E+00 -0.127485E+04
-0.599765E+04 -0.114092E+00  0.000000E+00 -0.120734E+04
-0.566228E+04  0.106181E+00  0.106181E+00 -0.113983E+04
-0.532690E+04 -0.208010E+00  0.000000E+00 -0.107232E+04
-0.499152E+04  0.162303E+00  0.162303E+00 -0.100480E+04
-0.465615E+04 -0.775584E-01  0.000000E+00 -0.937292E+03
-0.432077E+04 -0.914795E-01  0.000000E+00 -0.869780E+03
-0.398539E+04  0.343955E+00  0.343955E+00 -0.802268E+03
-0.365002E+04  0.578519E+00  0.578519E+00 -0.734756E+03
-0.331464E+04  0.566385E+00  0.566385E+00 -0.667244E+03
-0.297928E+04  0.334444E+00  0.334444E+00 -0.599734E+03
-0.264390E+04  0.801870E+00  0.801870E+00 -0.532223E+03
-0.230852E+04  0.242239E+00  0.242239E+00 -0.464711E+03
-0.197315E+04  0.874134E+00  0.874134E+00 -0.397199E+03
-0.163777E+04  0.217828E+01  0.217828E+01 -0.329687E+03
-0.130240E+04  0.206675E+01  0.206675E+01 -0.262175E+03
-0.967019E+03  0.168378E+01  0.168378E+01 -0.194663E+03
-0.631643E+03  0.298695E+01  0.298695E+01 -0.127151E+03
-0.296267E+03  0.300709E+01  0.300709E+01 -0.596391E+02
 0.391096E+02  0.278757E+01  0.278757E+01  0.787284E+01
 0.374175E+03  0.301291E+01  0.301291E+01  0.753221E+02
 0.708859E+03  0.290280E+01  0.290280E+01  0.142695E+03
 0.104310E+04  0.517293E+01  0.517293E+01  0.209978E+03
 0.137684E+04  0.246878E+01  0.246878E+01  0.277160E+03
 0.171010E+04  0.312842E+01  0.312842E+01  0.344247E+03
 0.204309E+04  0.318541E+01  0.318541E+01  0.411277E+03
 0.237545E+04  0.403559E+01  0.403559E+01  0.478183E+03
 0.270751E+04  0.232594E+01  0.232594E+01  0.545027E+03
 0.303909E+04  0.306189E+01  0.306189E+01  0.611774E+03
 0.337022E+04  0.158661E+01  0.158661E+01  0.678433E+03
 0.370104E+04  0.248155E+01  0.248155E+01  0.745026E+03
 0.403127E+04  0.212912E+01  0.212912E+01  0.811502E+03
 0.436096E+04  0.183932E+01  0.183932E+01  0.877870E+03
 0.469050E+04  0.244712E+01  0.244712E+01  0.944207E+03
 0.501932E+04  0.186764E+01  0.186764E+01  0.101040E+04
 0.534786E+04  0.479728E+00  0.479728E+00  0.107653E+04
 0.567580E+04  0.515686E+00  0.515686E+00  0.114255E+04
 0.600344E+04 -0.979038E-01  0.000000E+00  0.120850E+04
 0.633068E+04  0.414559E+00  0.414559E+00  0.127438E+04
 0.665743E+04  0.117574E-01  0.117574E-01  0.134015E+04
 0.698367E+04  0.174097E+01  0.174097E+01  0.140583E+04
 0.730948E+04  0.260292E+01  0.260292E+01  0.147141E+04
 0.763492E+04  0.188340E+01  0.188340E+01  0.153693E+04
 0.795993E+04  0.160981E+01  0.160981E+01  0.160235E+04
 0.828429E+04  0.248811E+01  0.248811E+01  0.166764E+04
 0.860856E+04  0.130028E+01  0.130028E+01  0.173292E+04
 0.893196E+04  0.111428E+01  0.111428E+01  0.179802E+04
 0.925524E+04  0.162564E+01  0.162564E+01  0.186310E+04
 0.957796E+04  0.187715E+01  0.187715E+01  0.192806E+04
 0.990029E+04  0.149710E+01  0.149710E+01  0.199295E+04
 0.102222E+05  0.221854E+01  0.221854E+01  0.205774E+04
 0.105434E+05  0.161114E+01  0.161114E+01  0.212241E+04
 0.108646E+05  0.561991E+00  0.561991E+00  0.218706E+04
 0.111851E+05  0.154501E+01  0.154501E+01  0.225158E+04
