NDF v9.6h 11Sep15 rev 12Mar16 run 03/07/2026 20:47:53 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671121.spc                                                                    
str 671121s.str                                                                   
file 671121R1.odf                                                                  
geo 671121g.geo                                                                   
elements 17
 Si    S     Cl    K     Ca    Ti    Mn    Fe    Co    Ni    Cu    16O   12C   V     Zn    Sr    Pb   
 channel elements... background
    43  0.54404E+01  0.19604E+01  0.63484E+01  0.27696E+01  0.49647E+02  0.92435E+00  0.15705E+03  0.35839E+02  0.30182E+01  0.10536E+02  0.29226E+01  0.25250E+03  0.16313E+02  0.23691E+00  0.10058E+01  0.38340E+00  0.71955E+00  0.44819E+02
    44  0.54796E+01  0.19760E+01  0.64019E+01  0.27927E+01  0.50072E+02  0.93241E+00  0.15844E+03  0.36152E+02  0.30442E+01  0.10627E+02  0.29481E+01  0.25430E+03  0.16415E+02  0.23889E+00  0.10146E+01  0.38678E+00  0.72620E+00  0.44676E+02
    45  0.55177E+01  0.19911E+01  0.64541E+01  0.28151E+01  0.50485E+02  0.94027E+00  0.15980E+03  0.36457E+02  0.30697E+01  0.10716E+02  0.29729E+01  0.25607E+03  0.16514E+02  0.24084E+00  0.10232E+01  0.39008E+00  0.73271E+00  0.59249E+02
    46  0.55547E+01  0.20059E+01  0.65051E+01  0.28370E+01  0.50889E+02  0.94795E+00  0.16113E+03  0.36755E+02  0.30945E+01  0.10803E+02  0.29972E+01  0.25780E+03  0.16611E+02  0.24273E+00  0.10316E+01  0.39332E+00  0.73909E+00  0.59120E+02
    47  0.55906E+01  0.20203E+01  0.65549E+01  0.28584E+01  0.51283E+02  0.95545E+00  0.16242E+03  0.37046E+02  0.31188E+01  0.10888E+02  0.30210E+01  0.25951E+03  0.16707E+02  0.24459E+00  0.10398E+01  0.39648E+00  0.74533E+00  0.60618E+02
    48  0.56256E+01  0.20344E+01  0.66036E+01  0.28794E+01  0.51667E+02  0.96277E+00  0.16369E+03  0.37331E+02  0.31425E+01  0.10971E+02  0.30442E+01  0.26118E+03  0.16801E+02  0.24640E+00  0.10478E+01  0.39958E+00  0.75144E+00  0.63744E+02
    49  0.56595E+01  0.20482E+01  0.66513E+01  0.28998E+01  0.52042E+02  0.96993E+00  0.16493E+03  0.37609E+02  0.31657E+01  0.11053E+02  0.30669E+01  0.26283E+03  0.16893E+02  0.24817E+00  0.10557E+01  0.40261E+00  0.75743E+00  0.66878E+02
    50  0.56926E+01  0.20617E+01  0.66979E+01  0.29198E+01  0.52409E+02  0.97692E+00  0.16614E+03  0.37881E+02  0.31885E+01  0.11132E+02  0.30892E+01  0.26445E+03  0.16984E+02  0.24991E+00  0.10634E+01  0.40558E+00  0.76329E+00  0.70018E+02
    51  0.57248E+01  0.20749E+01  0.67435E+01  0.29393E+01  0.52768E+02  0.98376E+00  0.16732E+03  0.38147E+02  0.32107E+01  0.11210E+02  0.31110E+01  0.26605E+03  0.17073E+02  0.25161E+00  0.10709E+01  0.40849E+00  0.76903E+00  0.72978E+02
    52  0.57561E+01  0.20879E+01  0.67882E+01  0.29584E+01  0.53118E+02  0.99046E+00  0.16848E+03  0.38408E+02  0.32325E+01  0.11286E+02  0.31323E+01  0.26763E+03  0.17161E+02  0.25327E+00  0.10783E+01  0.41134E+00  0.77466E+00  0.75757E+02
