NDF v9.6h 11Sep15 rev 12Mar16 run 10/05/2026 19:45:09 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 671130R1.odf                                                                  
geo 671130g.geo                                                                   
elements 12
 Ca    Fe    Sr    O     C     S     Cl    V     Ni    Na    Mg    Al   
 channel elements... background
     1  0.27757E+02  0.12662E-02  0.00000E+00  0.46952E+02  0.75355E+01  0.00000E+00  0.70476E-03  0.00000E+00  0.00000E+00  0.11734E+01  0.95460E-03  0.78674E+01  0.64610E+02
     2  0.28852E+02  0.13137E-02  0.00000E+00  0.49131E+02  0.79353E+01  0.00000E+00  0.73251E-03  0.00000E+00  0.00000E+00  0.12233E+01  0.99543E-03  0.81865E+01  0.70045E+02
     3  0.29956E+02  0.13617E-02  0.00000E+00  0.51322E+02  0.83377E+01  0.00000E+00  0.76046E-03  0.00000E+00  0.00000E+00  0.12735E+01  0.10366E-02  0.85076E+01  0.75717E+02
     4  0.31066E+02  0.14099E-02  0.00000E+00  0.53520E+02  0.87414E+01  0.00000E+00  0.78856E-03  0.00000E+00  0.00000E+00  0.13239E+01  0.10779E-02  0.88301E+01  0.81325E+02
     5  0.32183E+02  0.14584E-02  0.00000E+00  0.55719E+02  0.91452E+01  0.00000E+00  0.81678E-03  0.00000E+00  0.00000E+00  0.13745E+01  0.11194E-02  0.91534E+01  0.86823E+02
     6  0.33303E+02  0.15070E-02  0.00000E+00  0.57914E+02  0.95478E+01  0.00000E+00  0.84506E-03  0.00000E+00  0.00000E+00  0.14251E+01  0.11610E-02  0.94770E+01  0.92338E+02
     7  0.34426E+02  0.15558E-02  0.00000E+00  0.60101E+02  0.99481E+01  0.00000E+00  0.87338E-03  0.00000E+00  0.00000E+00  0.14756E+01  0.12025E-02  0.98004E+01  0.97741E+02
     8  0.35549E+02  0.16046E-02  0.00000E+00  0.62274E+02  0.10345E+02  0.00000E+00  0.90167E-03  0.00000E+00  0.00000E+00  0.15260E+01  0.12440E-02  0.10123E+02  0.10299E+03
     9  0.36671E+02  0.16533E-02  0.00000E+00  0.64429E+02  0.10737E+02  0.00000E+00  0.92991E-03  0.00000E+00  0.00000E+00  0.15762E+01  0.12852E-02  0.10444E+02  0.10805E+03
    10  0.37790E+02  0.17020E-02  0.00000E+00  0.66562E+02  0.11123E+02  0.00000E+00  0.95806E-03  0.00000E+00  0.00000E+00  0.16260E+01  0.13262E-02  0.10764E+02  0.11288E+03
    11  0.38906E+02  0.17505E-02  0.00000E+00  0.68667E+02  0.11503E+02  0.00000E+00  0.98606E-03  0.00000E+00  0.00000E+00  0.16755E+01  0.13670E-02  0.11081E+02  0.11747E+03
    12  0.40015E+02  0.17988E-02  0.00000E+00  0.70742E+02  0.11875E+02  0.00000E+00  0.10139E-02  0.00000E+00  0.00000E+00  0.17244E+01  0.14073E-02  0.11396E+02  0.12178E+03
    13  0.41118E+02  0.18469E-02  0.00000E+00  0.72783E+02  0.12239E+02  0.00000E+00  0.10415E-02  0.00000E+00  0.00000E+00  0.17728E+01  0.14471E-02  0.11707E+02  0.12579E+03
    14  0.42212E+02  0.18946E-02  0.00000E+00  0.74786E+02  0.12594E+02  0.00000E+00  0.10689E-02  0.00000E+00  0.00000E+00  0.18206E+01  0.14865E-02  0.12015E+02  0.12949E+03
    15  0.43296E+02  0.19420E-02  0.00000E+00  0.76749E+02  0.12939E+02  0.00000E+00  0.10960E-02  0.00000E+00  0.00000E+00  0.18676E+01  0.15253E-02  0.12319E+02  0.13287E+03
    16  0.44369E+02  0.19889E-02  0.00000E+00  0.78670E+02  0.13275E+02  0.00000E+00  0.11228E-02  0.00000E+00  0.00000E+00  0.19140E+01  0.15634E-02  0.12618E+02  0.13592E+03
    17  0.45431E+02  0.20354E-02  0.00000E+00  0.80545E+02  0.13600E+02  0.00000E+00  0.11493E-02  0.00000E+00  0.00000E+00  0.19595E+01  0.16009E-02  0.12913E+02  0.13865E+03
    18  0.46478E+02  0.20814E-02  0.00000E+00  0.82375E+02  0.13914E+02  0.00000E+00  0.11754E-02  0.00000E+00  0.00000E+00  0.20042E+01  0.16376E-02  0.13203E+02  0.14107E+03
    19  0.47512E+02  0.21268E-02  0.00000E+00  0.84156E+02  0.14217E+02  0.00000E+00  0.12011E-02  0.00000E+00  0.00000E+00  0.20480E+01  0.16736E-02  0.13488E+02  0.14320E+03
    20  0.48531E+02  0.21717E-02  0.00000E+00  0.85889E+02  0.14509E+02  0.00000E+00  0.12264E-02  0.00000E+00  0.00000E+00  0.20908E+01  0.17087E-02  0.13768E+02  0.14505E+03
    21  0.49534E+02  0.22159E-02  0.00000E+00  0.87572E+02  0.14790E+02  0.00000E+00  0.12514E-02  0.00000E+00  0.00000E+00  0.21328E+01  0.17431E-02  0.14042E+02  0.14664E+03
    22  0.50520E+02  0.22594E-02  0.00000E+00  0.89206E+02  0.15060E+02  0.00000E+00  0.12758E-02  0.00000E+00  0.00000E+00  0.21737E+01  0.17765E-02  0.14310E+02  0.14799E+03
    23  0.51488E+02  0.23023E-02  0.00000E+00  0.90789E+02  0.15319E+02  0.00000E+00  0.12998E-02  0.00000E+00  0.00000E+00  0.22137E+01  0.18091E-02  0.14573E+02  0.14913E+03
    24  0.52439E+02  0.23445E-02  0.00000E+00  0.92323E+02  0.15567E+02  0.00000E+00  0.13234E-02  0.00000E+00  0.00000E+00  0.22526E+01  0.18408E-02  0.14830E+02  0.15009E+03
    25  0.53372E+02  0.23860E-02  0.00000E+00  0.93809E+02  0.15806E+02  0.00000E+00  0.13465E-02  0.00000E+00  0.00000E+00  0.22905E+01  0.18715E-02  0.15081E+02  0.15088E+03
    26  0.54287E+02  0.24267E-02  0.00000E+00  0.95246E+02  0.16034E+02  0.00000E+00  0.13691E-02  0.00000E+00  0.00000E+00  0.23275E+01  0.19014E-02  0.15325E+02  0.15152E+03
    27  0.55182E+02  0.24667E-02  0.00000E+00  0.96636E+02  0.16252E+02  0.00000E+00  0.13912E-02  0.00000E+00  0.00000E+00  0.23634E+01  0.19303E-02  0.15564E+02  0.15204E+03
    28  0.56058E+02  0.25058E-02  0.00000E+00  0.97981E+02  0.16461E+02  0.00000E+00  0.14129E-02  0.00000E+00  0.00000E+00  0.23983E+01  0.19582E-02  0.15797E+02  0.15246E+03
    29  0.56915E+02  0.25443E-02  0.00000E+00  0.99281E+02  0.16661E+02  0.00000E+00  0.14340E-02  0.00000E+00  0.00000E+00  0.24322E+01  0.19853E-02  0.16024E+02  0.15281E+03
    30  0.57753E+02  0.25819E-02  0.00000E+00  0.10054E+03  0.16852E+02  0.00000E+00  0.14547E-02  0.00000E+00  0.00000E+00  0.24651E+01  0.20114E-02  0.16245E+02  0.15309E+03
    31  0.58572E+02  0.26188E-02  0.00000E+00  0.10175E+03  0.17036E+02  0.00000E+00  0.14749E-02  0.00000E+00  0.00000E+00  0.24971E+01  0.20366E-02  0.16461E+02  0.15332E+03
    32  0.59371E+02  0.26548E-02  0.00000E+00  0.10293E+03  0.17212E+02  0.00000E+00  0.14946E-02  0.00000E+00  0.00000E+00  0.25282E+01  0.20609E-02  0.16671E+02  0.15350E+03
    33  0.60152E+02  0.26901E-02  0.00000E+00  0.10407E+03  0.17381E+02  0.00000E+00  0.15138E-02  0.00000E+00  0.00000E+00  0.25583E+01  0.20843E-02  0.16875E+02  0.15366E+03
    34  0.60914E+02  0.27246E-02  0.00000E+00  0.10517E+03  0.17544E+02  0.00000E+00  0.15326E-02  0.00000E+00  0.00000E+00  0.25875E+01  0.21069E-02  0.17074E+02  0.15381E+03
    35  0.61657E+02  0.27583E-02  0.00000E+00  0.10624E+03  0.17700E+02  0.00000E+00  0.15509E-02  0.00000E+00  0.00000E+00  0.26159E+01  0.21286E-02  0.17267E+02  0.15398E+03
    36  0.62383E+02  0.27913E-02  0.00000E+00  0.10728E+03  0.17851E+02  0.00000E+00  0.15688E-02  0.00000E+00  0.00000E+00  0.26435E+01  0.21495E-02  0.17456E+02  0.15417E+03
    37  0.63090E+02  0.28235E-02  0.00000E+00  0.10829E+03  0.17996E+02  0.00000E+00  0.15862E-02  0.00000E+00  0.00000E+00  0.26702E+01  0.21696E-02  0.17640E+02  0.15436E+03
    38  0.63780E+02  0.28550E-02  0.00000E+00  0.10927E+03  0.18137E+02  0.00000E+00  0.16032E-02  0.00000E+00  0.00000E+00  0.26962E+01  0.21889E-02  0.17818E+02  0.15457E+03
    39  0.64453E+02  0.28858E-02  0.00000E+00  0.11023E+03  0.18273E+02  0.00000E+00  0.16198E-02  0.00000E+00  0.00000E+00  0.27215E+01  0.22074E-02  0.17993E+02  0.15476E+03
    40  0.65110E+02  0.29158E-02  0.00000E+00  0.11116E+03  0.18405E+02  0.00000E+00  0.16359E-02  0.00000E+00  0.00000E+00  0.27460E+01  0.22252E-02  0.18163E+02  0.15496E+03
    41  0.65750E+02  0.29451E-02  0.00000E+00  0.11206E+03  0.18533E+02  0.00000E+00  0.16517E-02  0.00000E+00  0.00000E+00  0.27699E+01  0.22424E-02  0.18328E+02  0.15516E+03
    42  0.66375E+02  0.29738E-02  0.00000E+00  0.11295E+03  0.18657E+02  0.00000E+00  0.16671E-02  0.00000E+00  0.00000E+00  0.27932E+01  0.22588E-02  0.18490E+02  0.15536E+03
    43  0.66985E+02  0.30018E-02  0.00000E+00  0.11382E+03  0.18779E+02  0.00000E+00  0.16822E-02  0.00000E+00  0.00000E+00  0.28158E+01  0.22747E-02  0.18648E+02  0.15559E+03
    44  0.67580E+02  0.30292E-02  0.00000E+00  0.11467E+03  0.18897E+02  0.00000E+00  0.16969E-02  0.00000E+00  0.00000E+00  0.28379E+01  0.22899E-02  0.18802E+02  0.15582E+03
    45  0.68162E+02  0.30559E-02  0.00000E+00  0.11550E+03  0.19013E+02  0.00000E+00  0.17112E-02  0.00000E+00  0.00000E+00  0.28594E+01  0.23045E-02  0.18953E+02  0.15606E+03
    46  0.68729E+02  0.30821E-02  0.00000E+00  0.11632E+03  0.19126E+02  0.00000E+00  0.17253E-02  0.00000E+00  0.00000E+00  0.28804E+01  0.23185E-02  0.19100E+02  0.15629E+03
    47  0.69284E+02  0.31076E-02  0.00000E+00  0.11712E+03  0.19237E+02  0.00000E+00  0.17390E-02  0.00000E+00  0.00000E+00  0.29010E+01  0.23321E-02  0.19244E+02  0.15653E+03
    48  0.69826E+02  0.31327E-02  0.00000E+00  0.11791E+03  0.19346E+02  0.00000E+00  0.17524E-02  0.00000E+00  0.00000E+00  0.29210E+01  0.23451E-02  0.19386E+02  0.15675E+03
    49  0.70356E+02  0.31571E-02  0.00000E+00  0.11869E+03  0.19453E+02  0.00000E+00  0.17655E-02  0.00000E+00  0.00000E+00  0.29407E+01  0.23576E-02  0.19524E+02  0.15697E+03
    50  0.70875E+02  0.31811E-02  0.00000E+00  0.11945E+03  0.19558E+02  0.00000E+00  0.17784E-02  0.00000E+00  0.00000E+00  0.29599E+01  0.23697E-02  0.19660E+02  0.15719E+03
    51  0.71382E+02  0.32045E-02  0.00000E+00  0.12021E+03  0.19662E+02  0.00000E+00  0.17910E-02  0.00000E+00  0.00000E+00  0.29787E+01  0.23814E-02  0.19793E+02  0.15742E+03
    52  0.71879E+02  0.32275E-02  0.00000E+00  0.12096E+03  0.19763E+02  0.00000E+00  0.18034E-02  0.00000E+00  0.00000E+00  0.29972E+01  0.23926E-02  0.19924E+02  0.15765E+03
    53  0.72366E+02  0.32500E-02  0.00000E+00  0.12170E+03  0.19863E+02  0.00000E+00  0.18155E-02  0.00000E+00  0.00000E+00  0.30153E+01  0.24035E-02  0.20053E+02  0.15788E+03
    54  0.72844E+02  0.32720E-02  0.00000E+00  0.12243E+03  0.19962E+02  0.00000E+00  0.18274E-02  0.00000E+00  0.00000E+00  0.30332E+01  0.24140E-02  0.20180E+02  0.15810E+03
    55  0.73312E+02  0.32937E-02  0.00000E+00  0.12315E+03  0.20059E+02  0.00000E+00  0.18390E-02  0.00000E+00  0.00000E+00  0.30507E+01  0.24242E-02  0.20304E+02  0.15555E+03
    56  0.73771E+02  0.33149E-02  0.00000E+00  0.12387E+03  0.20155E+02  0.00000E+00  0.18505E-02  0.00000E+00  0.00000E+00  0.30679E+01  0.24340E-02  0.20427E+02  0.15023E+03
    57  0.74222E+02  0.33357E-02  0.00000E+00  0.12458E+03  0.20249E+02  0.00000E+00  0.18618E-02  0.00000E+00  0.00000E+00  0.30849E+01  0.24436E-02  0.20548E+02  0.14490E+03
    58  0.74665E+02  0.33562E-02  0.00000E+00  0.12528E+03  0.20342E+02  0.00000E+00  0.18729E-02  0.00000E+00  0.00000E+00  0.31016E+01  0.24528E-02  0.20667E+02  0.13957E+03
    59  0.75100E+02  0.33763E-02  0.00000E+00  0.12598E+03  0.20434E+02  0.00000E+00  0.18838E-02  0.00000E+00  0.00000E+00  0.31180E+01  0.24618E-02  0.20785E+02  0.13599E+03
    60  0.75528E+02  0.33961E-02  0.00000E+00  0.12667E+03  0.20524E+02  0.00000E+00  0.18946E-02  0.00000E+00  0.00000E+00  0.31343E+01  0.24706E-02  0.20901E+02  0.13415E+03
    61  0.75949E+02  0.34156E-02  0.00000E+00  0.12736E+03  0.20613E+02  0.00000E+00  0.19051E-02  0.00000E+00  0.00000E+00  0.31503E+01  0.24791E-02  0.21016E+02  0.13231E+03
    62  0.76363E+02  0.34347E-02  0.00000E+00  0.12805E+03  0.20700E+02  0.00000E+00  0.19156E-02  0.00000E+00  0.00000E+00  0.31661E+01  0.24874E-02  0.21130E+02  0.13047E+03
    63  0.76771E+02  0.34536E-02  0.00000E+00  0.12872E+03  0.20786E+02  0.00000E+00  0.19259E-02  0.00000E+00  0.00000E+00  0.31818E+01  0.24955E-02  0.21243E+02  0.13103E+03
    64  0.77172E+02  0.34721E-02  0.00000E+00  0.12940E+03  0.20871E+02  0.00000E+00  0.19360E-02  0.00000E+00  0.00000E+00  0.31972E+01  0.25034E-02  0.21354E+02  0.13399E+03
    65  0.77568E+02  0.34904E-02  0.00000E+00  0.13007E+03  0.20954E+02  0.00000E+00  0.19461E-02  0.00000E+00  0.00000E+00  0.32125E+01  0.25112E-02  0.21464E+02  0.13694E+03
    66  0.77958E+02  0.35085E-02  0.00000E+00  0.13074E+03  0.21036E+02  0.00000E+00  0.19560E-02  0.00000E+00  0.00000E+00  0.32276E+01  0.25187E-02  0.21573E+02  0.13990E+03
    67  0.78343E+02  0.35262E-02  0.00000E+00  0.13141E+03  0.21116E+02  0.00000E+00  0.19657E-02  0.00000E+00  0.00000E+00  0.32425E+01  0.25262E-02  0.21682E+02  0.14234E+03
    68  0.78722E+02  0.35438E-02  0.00000E+00  0.13207E+03  0.21194E+02  0.00000E+00  0.19754E-02  0.00000E+00  0.00000E+00  0.32573E+01  0.25335E-02  0.21789E+02  0.14428E+03
    69  0.79097E+02  0.35611E-02  0.00000E+00  0.13273E+03  0.21271E+02  0.00000E+00  0.19850E-02  0.00000E+00  0.00000E+00  0.32719E+01  0.25406E-02  0.21896E+02  0.14622E+03
    70  0.79466E+02  0.35782E-02  0.00000E+00  0.13338E+03  0.21346E+02  0.00000E+00  0.19945E-02  0.00000E+00  0.00000E+00  0.32864E+01  0.25477E-02  0.22002E+02  0.14816E+03
    71  0.79831E+02  0.35950E-02  0.00000E+00  0.13404E+03  0.21419E+02  0.00000E+00  0.20038E-02  0.00000E+00  0.00000E+00  0.33008E+01  0.25546E-02  0.22107E+02  0.15027E+03
    72  0.80192E+02  0.36117E-02  0.00000E+00  0.13469E+03  0.21490E+02  0.00000E+00  0.20131E-02  0.00000E+00  0.00000E+00  0.33150E+01  0.25614E-02  0.22211E+02  0.15257E+03
    73  0.80548E+02  0.36282E-02  0.00000E+00  0.13534E+03  0.21559E+02  0.00000E+00  0.20223E-02  0.00000E+00  0.00000E+00  0.33292E+01  0.25682E-02  0.22314E+02  0.15486E+03
    74  0.80900E+02  0.36444E-02  0.00000E+00  0.13598E+03  0.21627E+02  0.00000E+00  0.20314E-02  0.00000E+00  0.00000E+00  0.33432E+01  0.25749E-02  0.22417E+02  0.15715E+03
    75  0.81248E+02  0.36605E-02  0.00000E+00  0.13662E+03  0.21692E+02  0.00000E+00  0.20404E-02  0.00000E+00  0.00000E+00  0.33570E+01  0.25815E-02  0.22520E+02  0.15855E+03
    76  0.81592E+02  0.36764E-02  0.00000E+00  0.13726E+03  0.21755E+02  0.00000E+00  0.20494E-02  0.00000E+00  0.00000E+00  0.33708E+01  0.25880E-02  0.22621E+02  0.15905E+03
    77  0.81932E+02  0.36921E-02  0.00000E+00  0.13790E+03  0.21816E+02  0.00000E+00  0.20582E-02  0.00000E+00  0.00000E+00  0.33845E+01  0.25945E-02  0.22722E+02  0.15954E+03
    78  0.82268E+02  0.37076E-02  0.00000E+00  0.13854E+03  0.21875E+02  0.00000E+00  0.20670E-02  0.00000E+00  0.00000E+00  0.33981E+01  0.26009E-02  0.22822E+02  0.16003E+03
    79  0.82601E+02  0.37230E-02  0.00000E+00  0.13917E+03  0.21931E+02  0.00000E+00  0.20758E-02  0.00000E+00  0.00000E+00  0.34115E+01  0.26072E-02  0.22922E+02  0.16045E+03
    80  0.82931E+02  0.37382E-02  0.00000E+00  0.13981E+03  0.21985E+02  0.00000E+00  0.20844E-02  0.00000E+00  0.00000E+00  0.34249E+01  0.26135E-02  0.23020E+02  0.16079E+03
    81  0.83257E+02  0.37532E-02  0.00000E+00  0.14044E+03  0.22036E+02  0.00000E+00  0.20930E-02  0.00000E+00  0.00000E+00  0.34382E+01  0.26198E-02  0.23119E+02  0.16112E+03
    82  0.83580E+02  0.37681E-02  0.00000E+00  0.14106E+03  0.22084E+02  0.00000E+00  0.21015E-02  0.00000E+00  0.00000E+00  0.34514E+01  0.26260E-02  0.23216E+02  0.16145E+03
    83  0.83900E+02  0.37829E-02  0.00000E+00  0.14169E+03  0.22130E+02  0.00000E+00  0.21100E-02  0.00000E+00  0.00000E+00  0.34644E+01  0.26322E-02  0.23313E+02  0.16162E+03
    84  0.84217E+02  0.37975E-02  0.00000E+00  0.14232E+03  0.22173E+02  0.00000E+00  0.21183E-02  0.00000E+00  0.00000E+00  0.34775E+01  0.26383E-02  0.23409E+02  0.16164E+03
    85  0.84532E+02  0.38119E-02  0.00000E+00  0.14294E+03  0.22213E+02  0.00000E+00  0.21267E-02  0.00000E+00  0.00000E+00  0.34904E+01  0.26445E-02  0.23504E+02  0.16164E+03
    86  0.84843E+02  0.38262E-02  0.00000E+00  0.14356E+03  0.22250E+02  0.00000E+00  0.21349E-02  0.00000E+00  0.00000E+00  0.35032E+01  0.26505E-02  0.23598E+02  0.16163E+03
    87  0.85152E+02  0.38404E-02  0.00000E+00  0.14418E+03  0.22283E+02  0.00000E+00  0.21431E-02  0.00000E+00  0.00000E+00  0.35160E+01  0.26566E-02  0.23691E+02  0.16163E+03
    88  0.85458E+02  0.38544E-02  0.00000E+00  0.14479E+03  0.22313E+02  0.00000E+00  0.21512E-02  0.00000E+00  0.00000E+00  0.35286E+01  0.26625E-02  0.23784E+02  0.16164E+03
    89  0.85762E+02  0.38684E-02  0.00000E+00  0.14541E+03  0.22340E+02  0.00000E+00  0.21592E-02  0.00000E+00  0.00000E+00  0.35412E+01  0.26685E-02  0.23876E+02  0.16164E+03
    90  0.86064E+02  0.38821E-02  0.00000E+00  0.14602E+03  0.22362E+02  0.00000E+00  0.21672E-02  0.00000E+00  0.00000E+00  0.35537E+01  0.26744E-02  0.23966E+02  0.16161E+03
    91  0.86364E+02  0.38958E-02  0.00000E+00  0.14664E+03  0.22381E+02  0.00000E+00  0.21751E-02  0.00000E+00  0.00000E+00  0.35662E+01  0.26803E-02  0.24056E+02  0.16154E+03
    92  0.86661E+02  0.39094E-02  0.00000E+00  0.14725E+03  0.22396E+02  0.00000E+00  0.21829E-02  0.00000E+00  0.00000E+00  0.35785E+01  0.26861E-02  0.24145E+02  0.16141E+03
    93  0.86957E+02  0.39228E-02  0.00000E+00  0.14785E+03  0.22406E+02  0.00000E+00  0.21907E-02  0.00000E+00  0.00000E+00  0.35908E+01  0.26918E-02  0.24232E+02  0.16127E+03
    94  0.87250E+02  0.39362E-02  0.00000E+00  0.14846E+03  0.22411E+02  0.00000E+00  0.21983E-02  0.00000E+00  0.00000E+00  0.36030E+01  0.26975E-02  0.24318E+02  0.16111E+03
    95  0.87542E+02  0.39494E-02  0.00000E+00  0.14907E+03  0.22412E+02  0.00000E+00  0.22059E-02  0.00000E+00  0.00000E+00  0.36152E+01  0.27032E-02  0.24404E+02  0.16105E+03
    96  0.87833E+02  0.39626E-02  0.00000E+00  0.14967E+03  0.22408E+02  0.00000E+00  0.22134E-02  0.00000E+00  0.00000E+00  0.36272E+01  0.27087E-02  0.24488E+02  0.16107E+03
    97  0.88122E+02  0.39756E-02  0.00000E+00  0.15027E+03  0.22398E+02  0.00000E+00  0.22209E-02  0.00000E+00  0.00000E+00  0.36392E+01  0.27142E-02  0.24570E+02  0.16109E+03
