           0
 F
           0
 F
           4
  3.0000001E-07
  0.0000000E+00
   1.900000    
  0.2000000    
   1.200000    
           2
   1000.000    
  0.0000000E+00
 F
  0.0000000E+00
   31.00000    
        1024
  0.0000000E+00   3.517200       95.18100    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3100000E+02  0.3100000E+02
 -0.8628843E-01  0.0000000E+00 -0.8628843E-01  0.1108629E+02  0.1108629E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1400000E+02  0.1400000E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7000000E+01  0.7000000E+01
 -0.8628843E-01  0.0000000E+00 -0.8628843E-01  0.1108629E+02  0.1108629E+02
 -0.8628843E-01  0.0000000E+00 -0.8628843E-01  0.1108629E+02  0.1108629E+02
 -0.8596811E-01  0.0000000E+00 -0.8702954E-01  0.7085968E+01  0.7085968E+01
 -0.8532746E-01  0.0000000E+00 -0.8851176E-01  0.2085327E+01  0.2085327E+01
 -0.8468682E-01  0.8491456E-02 -0.8999398E-01  0.1108469E+02  0.1108469E+02
 -0.8404617E-01  0.8491456E-02 -0.9147619E-01  0.1008405E+02  0.1008405E+02
 -0.7636538E-01  0.9581267E-02 -0.8594665E-01  0.7076365E+01  0.7076365E+01
 -0.6164445E-01  0.1176089E-01 -0.7340534E-01  0.5061645E+01  0.5061645E+01
 -0.4692352E-01  0.1394051E-01 -0.6086404E-01  0.6046924E+01  0.6046924E+01
 -0.3220259E-01  0.1612014E-01 -0.4832273E-01  0.2032202E+01  0.2032202E+01
 -0.2570939E-01  0.1741078E-01 -0.4312016E-01  0.2025709E+01  0.2025709E+01
 -0.2744390E-01  0.1781244E-01 -0.4525634E-01  0.5027444E+01  0.5027444E+01
 -0.2917842E-01  0.1821410E-01 -0.4739252E-01  0.1002918E+02  0.1002918E+02
 -0.3091294E-01  0.1861576E-01 -0.4952870E-01  0.4030913E+01  0.4030913E+01
 -0.3269336E-01  0.1897413E-01 -0.5166750E-01  0.3032693E+01  0.3032693E+01
 -0.3451970E-01  0.1928922E-01 -0.5380892E-01  0.1034520E+01  0.1034520E+01
