NDF v9.6h 11Sep15 rev 12Mar16 run 10/05/2026 19:45:09 Filename: 67010108.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 671130R1.odf                                                                  
geo 671130g.geo                                                                   
element V    
 depth(at/cm2) element>0 element depth(nm)
-0.888361E+04 -0.450290E-01  0.000000E+00 -0.160076E+04
-0.851486E+04 -0.470630E-01  0.000000E+00 -0.153431E+04
-0.814610E+04  0.418365E-01  0.418365E-01 -0.146786E+04
-0.777734E+04 -0.515655E-01  0.000000E+00 -0.140142E+04
-0.740858E+04  0.217824E+00  0.217824E+00 -0.133497E+04
-0.703982E+04 -0.148759E+00  0.000000E+00 -0.126852E+04
-0.667106E+04  0.285510E-01  0.285510E-01 -0.120207E+04
-0.630230E+04 -0.659825E-01  0.000000E+00 -0.113562E+04
-0.593354E+04 -0.160433E+00  0.000000E+00 -0.106918E+04
-0.556478E+04 -0.745095E-01  0.000000E+00 -0.100273E+04
-0.519602E+04  0.112615E-01  0.112615E-01 -0.936282E+03
-0.482726E+04 -0.826575E-01  0.000000E+00 -0.869835E+03
-0.445852E+04 -0.175948E+00  0.000000E+00 -0.803390E+03
-0.408976E+04 -0.179050E+00  0.000000E+00 -0.736942E+03
-0.372100E+04 -0.925295E-01  0.000000E+00 -0.670494E+03
-0.335224E+04 -0.611319E-02  0.000000E+00 -0.604047E+03
-0.298348E+04  0.799641E-01  0.799641E-01 -0.537599E+03
-0.261472E+04 -0.123850E-01  0.000000E+00 -0.471152E+03
-0.224596E+04  0.339562E+00  0.339562E+00 -0.404704E+03
-0.187720E+04 -0.197295E+00  0.000000E+00 -0.338257E+03
-0.150844E+04  0.239865E+00  0.239865E+00 -0.271809E+03
-0.113968E+04 -0.353203E-01  0.000000E+00 -0.205362E+03
-0.770936E+03 -0.227324E+00  0.000000E+00 -0.138916E+03
-0.402176E+03 -0.779059E-01  0.000000E+00 -0.724689E+02
-0.334165E+02  0.225759E+00  0.225759E+00 -0.602140E+01
 0.335343E+03 -0.213215E+00  0.000000E+00  0.604261E+02
 0.703645E+03  0.723386E-01  0.723386E-01  0.126791E+03
 0.107142E+04 -0.534185E+00  0.000000E+00  0.193062E+03
 0.143875E+04  0.120994E+00  0.120994E+00  0.259251E+03
 0.180560E+04 -0.110262E+00  0.000000E+00  0.325355E+03
 0.217197E+04 -0.207143E+00  0.000000E+00  0.391372E+03
 0.253769E+04 -0.201660E+01  0.000000E+00  0.457271E+03
 0.290299E+04 -0.103118E+01  0.000000E+00  0.523096E+03
 0.326783E+04 -0.139543E+01  0.000000E+00  0.588838E+03
 0.363213E+04 -0.161791E+01  0.000000E+00  0.654481E+03
 0.399597E+04 -0.300005E+01  0.000000E+00  0.720042E+03
 0.435928E+04 -0.725291E+00  0.000000E+00  0.785507E+03
 0.472217E+04 -0.279714E+01  0.000000E+00  0.850898E+03
 0.508454E+04 -0.789793E+00  0.000000E+00  0.916193E+03
 0.544646E+04 -0.102282E+01  0.000000E+00  0.981408E+03
 0.580775E+04 -0.213640E+01  0.000000E+00  0.104651E+04
 0.616866E+04 -0.847545E+00  0.000000E+00  0.111154E+04
 0.652902E+04  0.440019E+00  0.440019E+00  0.117648E+04
 0.688890E+04 -0.581458E+00  0.000000E+00  0.124132E+04
 0.724821E+04 -0.104822E+01  0.000000E+00  0.130607E+04
 0.760717E+04 -0.141163E+01  0.000000E+00  0.137075E+04
 0.796547E+04 -0.457353E+00  0.000000E+00  0.143531E+04
 0.832347E+04  0.237091E+00  0.237091E+00  0.149982E+04
 0.868091E+04 -0.555230E+00  0.000000E+00  0.156423E+04
 0.903776E+04  0.162204E+01  0.162204E+01  0.162853E+04
 0.939423E+04 -0.311643E+00  0.000000E+00  0.169276E+04
 0.975000E+04  0.634885E+00  0.634885E+00  0.175687E+04
 0.101055E+05  0.122503E+01  0.122503E+01  0.182094E+04
 0.104604E+05  0.137303E+01  0.137303E+01  0.188489E+04
 0.108147E+05  0.169109E+01  0.169109E+01  0.194873E+04
 0.111689E+05  0.780349E+00  0.780349E+00  0.201254E+04
 0.115222E+05 -0.481456E+00  0.000000E+00  0.207622E+04
 0.118751E+05 -0.175408E+00  0.000000E+00  0.213980E+04
 0.122277E+05  0.563240E+00  0.563240E+00  0.220333E+04
 0.125795E+05  0.173528E+01  0.173528E+01  0.226672E+04
 0.129308E+05 -0.938344E+00  0.000000E+00  0.233002E+04
 0.132820E+05 -0.298698E+00  0.000000E+00  0.239332E+04
 0.136323E+05  0.511223E+00  0.511223E+00  0.245644E+04
 0.139821E+05 -0.687216E+00  0.000000E+00  0.251947E+04
 0.143313E+05 -0.576205E+00  0.000000E+00  0.258239E+04
 0.146808E+05  0.101976E+01  0.101976E+01  0.264536E+04
 0.150291E+05 -0.138716E+01  0.000000E+00  0.270812E+04
 0.153770E+05  0.834438E+00  0.834438E+00  0.277081E+04
 0.157244E+05 -0.248082E+00  0.000000E+00  0.283340E+04
