NDF v9.6h 11Sep15 rev 12Mar16 run 10/05/2026 19:45:09 Filename: 67010110.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 671130R1.odf                                                                  
geo 671130g.geo                                                                   
element Na   
 depth(at/cm2) element>0 element depth(nm)
-0.903672E+04  0.201740E+01  0.201740E+01 -0.162835E+04
-0.866895E+04 -0.266227E+01  0.000000E+00 -0.156208E+04
-0.830117E+04 -0.479197E+01  0.000000E+00 -0.149580E+04
-0.793339E+04 -0.644729E+01  0.000000E+00 -0.142953E+04
-0.756562E+04 -0.208509E+01  0.000000E+00 -0.136326E+04
-0.719784E+04  0.108002E+01  0.108002E+01 -0.129699E+04
-0.683006E+04 -0.252530E+01  0.000000E+00 -0.123072E+04
-0.646228E+04  0.736566E+01  0.736566E+01 -0.116445E+04
-0.609451E+04 -0.141362E+01  0.000000E+00 -0.109818E+04
-0.572673E+04  0.287443E+01  0.287443E+01 -0.103191E+04
-0.535895E+04  0.554242E+01  0.554242E+01 -0.965641E+03
-0.499119E+04  0.620191E+01  0.620191E+01 -0.899373E+03
-0.462341E+04  0.762481E+01  0.762481E+01 -0.833102E+03
-0.425564E+04  0.351784E+01  0.351784E+01 -0.766832E+03
-0.388786E+04 -0.216341E+01  0.000000E+00 -0.700561E+03
-0.352008E+04 -0.783491E+00  0.000000E+00 -0.634291E+03
-0.315230E+04  0.253605E+01  0.253605E+01 -0.568020E+03
-0.278453E+04  0.778616E+01  0.778616E+01 -0.501750E+03
-0.241675E+04 -0.416550E+01  0.000000E+00 -0.435479E+03
-0.204897E+04 -0.128411E+01  0.000000E+00 -0.369209E+03
-0.168120E+04  0.236075E+01  0.236075E+01 -0.302938E+03
-0.131343E+04 -0.293759E+01  0.000000E+00 -0.236670E+03
-0.945654E+03 -0.238802E+01  0.000000E+00 -0.170399E+03
-0.577877E+03  0.476686E+01  0.476686E+01 -0.104129E+03
-0.210100E+03 -0.585606E+01  0.000000E+00 -0.378583E+02
 0.157677E+03  0.404633E+01  0.404633E+01  0.284122E+02
 0.525055E+03 -0.683919E+00  0.000000E+00  0.946107E+02
 0.891926E+03  0.233080E+01  0.233080E+01  0.160718E+03
 0.125826E+04  0.382549E+01  0.382549E+01  0.226728E+03
 0.162406E+04  0.225264E+01  0.225264E+01  0.292642E+03
 0.198936E+04  0.222720E+01  0.222720E+01  0.358466E+03
 0.235404E+04  0.336044E+01  0.336044E+01  0.424180E+03
 0.271820E+04 -0.128329E+01  0.000000E+00  0.489799E+03
 0.308184E+04  0.110278E+02  0.110278E+02  0.555323E+03
 0.344503E+04 -0.131968E+01  0.000000E+00  0.620767E+03
 0.380753E+04  0.559372E+01  0.559372E+01  0.686087E+03
 0.416961E+04  0.287351E+01  0.287351E+01  0.751331E+03
 0.453122E+04  0.246368E+01  0.246368E+01  0.816490E+03
 0.489223E+04 -0.263139E+00  0.000000E+00  0.881540E+03
 0.525261E+04  0.932549E+01  0.932549E+01  0.946479E+03
 0.561255E+04  0.465748E+01  0.465748E+01  0.101134E+04
 0.597195E+04  0.268092E+01  0.268092E+01  0.107610E+04
 0.633080E+04 -0.392277E+01  0.000000E+00  0.114076E+04
 0.668914E+04  0.447356E+01  0.447356E+01  0.120533E+04
 0.704696E+04  0.436434E+01  0.436434E+01  0.126981E+04
 0.740429E+04 -0.428639E+01  0.000000E+00  0.133419E+04
 0.776095E+04  0.775720E+00  0.775720E+00  0.139846E+04
 0.811708E+04  0.109505E+02  0.109505E+02  0.146263E+04
 0.847281E+04  0.407065E+01  0.407065E+01  0.152673E+04
 0.882807E+04  0.947862E+01  0.947862E+01  0.159075E+04
 0.918249E+04  0.143875E+01  0.143875E+01  0.165461E+04
 0.953662E+04  0.574170E+01  0.574170E+01  0.171842E+04
 0.989010E+04 -0.290752E+01  0.000000E+00  0.178212E+04
 0.102431E+05 -0.417896E+01  0.000000E+00  0.184572E+04
