NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:00 Filename: 67010109.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
element 16O  
 depth(at/cm2) element>0 element depth(nm)
-0.899721E+04  0.179353E+01  0.179353E+01 -0.174681E+04
-0.863725E+04 -0.331560E+01  0.000000E+00 -0.167692E+04
-0.827730E+04  0.928013E+00  0.928013E+00 -0.160704E+04
-0.791734E+04  0.124264E+01  0.124264E+01 -0.153715E+04
-0.755739E+04 -0.197416E+01  0.000000E+00 -0.146727E+04
-0.719743E+04  0.198602E+01  0.198602E+01 -0.139738E+04
-0.683748E+04  0.166861E+01  0.166861E+01 -0.132750E+04
-0.647752E+04  0.461274E+00  0.461274E+00 -0.125761E+04
-0.611757E+04 -0.311180E+00  0.000000E+00 -0.118773E+04
-0.575761E+04  0.585132E+00  0.585132E+00 -0.111784E+04
-0.539767E+04  0.352402E+00  0.352402E+00 -0.104796E+04
-0.503771E+04  0.267264E+01  0.267264E+01 -0.978072E+03
-0.467776E+04 -0.937188E+00  0.000000E+00 -0.908187E+03
-0.431780E+04  0.334406E+01  0.334406E+01 -0.838301E+03
-0.395785E+04  0.520122E+00  0.520122E+00 -0.768416E+03
-0.359789E+04  0.431193E+01  0.431193E+01 -0.698531E+03
-0.323794E+04  0.664530E+00  0.664530E+00 -0.628645E+03
-0.287798E+04  0.372304E+01  0.372304E+01 -0.558760E+03
-0.251803E+04  0.462552E+01  0.462552E+01 -0.488875E+03
-0.215807E+04  0.645216E+01  0.645216E+01 -0.418989E+03
-0.179812E+04  0.894881E+01  0.894881E+01 -0.349104E+03
-0.143817E+04  0.168244E+02  0.168244E+02 -0.279221E+03
-0.107822E+04  0.209704E+02  0.209704E+02 -0.209336E+03
-0.718262E+03  0.273940E+02  0.273940E+02 -0.139451E+03
-0.358306E+03  0.307861E+02  0.307861E+02 -0.695652E+02
 0.164905E+01  0.404870E+02  0.404870E+02  0.320160E+00
 0.361455E+03  0.452608E+02  0.452608E+02  0.701764E+02
 0.720630E+03  0.499953E+02  0.499953E+02  0.139910E+03
 0.107924E+04  0.518912E+02  0.518912E+02  0.209535E+03
 0.143740E+04  0.556472E+02  0.556472E+02  0.279071E+03
