NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:01 Filename: 67010111.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
element C    
 depth(at/cm2) element>0 element depth(nm)
-0.891081E+04 -0.457056E+01  0.000000E+00 -0.173003E+04
-0.855425E+04 -0.494933E+01  0.000000E+00 -0.166081E+04
-0.819769E+04 -0.138996E+01  0.000000E+00 -0.159158E+04
-0.784113E+04 -0.606295E+01  0.000000E+00 -0.152235E+04
-0.748457E+04 -0.504457E+01  0.000000E+00 -0.145313E+04
-0.712800E+04 -0.422405E+01  0.000000E+00 -0.138390E+04
-0.677144E+04  0.964110E+00  0.964110E+00 -0.131468E+04
-0.641488E+04  0.185374E+00  0.185374E+00 -0.124545E+04
-0.605832E+04 -0.344109E+01  0.000000E+00 -0.117622E+04
-0.570177E+04 -0.417476E+01  0.000000E+00 -0.110700E+04
-0.534521E+04 -0.302939E+00  0.000000E+00 -0.103777E+04
-0.498865E+04 -0.886168E+00  0.000000E+00 -0.968547E+03
-0.463209E+04 -0.372109E+01  0.000000E+00 -0.899320E+03
-0.427553E+04 -0.302964E+01  0.000000E+00 -0.830094E+03
-0.391897E+04 -0.194052E+01  0.000000E+00 -0.760867E+03
-0.356241E+04 -0.163365E+01  0.000000E+00 -0.691641E+03
-0.320584E+04 -0.434278E+00  0.000000E+00 -0.622415E+03
-0.284928E+04 -0.135056E+01  0.000000E+00 -0.553188E+03
-0.249272E+04  0.309723E+01  0.309723E+01 -0.483962E+03
-0.213617E+04  0.116898E+00  0.116898E+00 -0.414738E+03
-0.177961E+04  0.201322E+01  0.201322E+01 -0.345512E+03
-0.142305E+04  0.317484E+01  0.317484E+01 -0.276286E+03
-0.106649E+04  0.359337E+01  0.359337E+01 -0.207059E+03
-0.709929E+03  0.397710E+01  0.397710E+01 -0.137833E+03
-0.353368E+03  0.797186E+01  0.797186E+01 -0.686065E+02
 0.319275E+01  0.682784E+01  0.682784E+01  0.619873E+00
 0.359777E+03  0.801353E+01  0.801353E+01  0.698507E+02
 0.715658E+03  0.148618E+02  0.148618E+02  0.138945E+03
 0.107108E+04  0.144219E+02  0.144219E+02  0.207951E+03
 0.142579E+04  0.136450E+02  0.136450E+02  0.276817E+03
 0.178018E+04  0.141983E+02  0.141983E+02  0.345622E+03
 0.213369E+04  0.158910E+02  0.158910E+02  0.414255E+03
 0.248676E+04  0.106613E+02  0.106613E+02  0.482805E+03
 0.283935E+04  0.207453E+02  0.207453E+02  0.551260E+03
 0.319121E+04  0.189450E+02  0.189450E+02  0.619574E+03
 0.354243E+04  0.190743E+02  0.190743E+02  0.687764E+03
 0.389312E+04  0.184613E+02  0.184613E+02  0.755849E+03
 0.424337E+04  0.173837E+02  0.173837E+02  0.823849E+03
 0.459292E+04  0.173319E+02  0.173319E+02  0.891716E+03
 0.494197E+04  0.115665E+02  0.115665E+02  0.959484E+03
 0.529022E+04  0.147013E+02  0.147013E+02  0.102710E+04
 0.563810E+04  0.145000E+02  0.145000E+02  0.109464E+04
 0.598524E+04  0.150872E+02  0.150872E+02  0.116203E+04
 0.633210E+04  0.165853E+02  0.165853E+02  0.122938E+04
 0.667805E+04  0.154825E+02  0.154825E+02  0.129654E+04
 0.702348E+04  0.154446E+02  0.154446E+02  0.136361E+04
 0.736857E+04  0.172681E+02  0.172681E+02  0.143061E+04
 0.771291E+04  0.124536E+02  0.124536E+02  0.149746E+04
 0.805647E+04  0.156714E+02  0.156714E+02  0.156416E+04
 0.839979E+04  0.124336E+02  0.124336E+02  0.163082E+04
 0.874207E+04  0.178360E+02  0.178360E+02  0.169727E+04
 0.908408E+04  0.191037E+02  0.191037E+02  0.176367E+04
 0.942545E+04  0.202253E+02  0.202253E+02  0.182995E+04
 0.976624E+04  0.195475E+02  0.195475E+02  0.189612E+04
 0.101066E+05  0.149251E+02  0.149251E+02  0.196219E+04
 0.104460E+05  0.105191E+02  0.105191E+02  0.202809E+04
 0.107854E+05  0.137664E+02  0.137664E+02  0.209398E+04
 0.111234E+05  0.150502E+02  0.150502E+02  0.215960E+04
 0.114615E+05  0.162740E+02  0.162740E+02  0.222525E+04
 0.117987E+05  0.129057E+02  0.129057E+02  0.229071E+04
 0.121354E+05  0.174982E+02  0.174982E+02  0.235609E+04
 0.124716E+05  0.168548E+02  0.168548E+02  0.242136E+04
 0.128070E+05  0.126780E+02  0.126780E+02  0.248648E+04
 0.131420E+05  0.104973E+02  0.104973E+02  0.255151E+04
