NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:01 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
elements 14
 S     Cl    Ca    Ti    Mn    Fe    Ni    Cu    16O   Sr    C     Zn    Ce    Pr   
 channel elements... background
    77  0.20690E+00  0.28302E+00  0.42780E+03  0.14234E+00  0.33271E+00  0.14563E+02  0.14736E+00  0.31621E-01  0.62268E+03  0.94183E+00  0.23437E+03  0.29932E+02  0.10535E+00  0.10902E+00  0.18056E+03
    78  0.20773E+00  0.28421E+00  0.42953E+03  0.14292E+00  0.33409E+00  0.14623E+02  0.14797E+00  0.31753E-01  0.62553E+03  0.94576E+00  0.23499E+03  0.30056E+02  0.10580E+00  0.10948E+00  0.18030E+03
    79  0.20856E+00  0.28540E+00  0.43125E+03  0.14349E+00  0.33545E+00  0.14682E+02  0.14857E+00  0.31883E-01  0.62836E+03  0.94965E+00  0.23558E+03  0.30179E+02  0.10624E+00  0.10993E+00  0.18023E+03
    80  0.20938E+00  0.28657E+00  0.43296E+03  0.14406E+00  0.33680E+00  0.14740E+02  0.14916E+00  0.32011E-01  0.63118E+03  0.95349E+00  0.23615E+03  0.30300E+02  0.10667E+00  0.11038E+00  0.18036E+03
    81  0.21019E+00  0.28774E+00  0.43465E+03  0.14463E+00  0.33813E+00  0.14798E+02  0.14975E+00  0.32139E-01  0.63399E+03  0.95729E+00  0.23669E+03  0.30421E+02  0.10710E+00  0.11083E+00  0.18048E+03
    82  0.21099E+00  0.28889E+00  0.43633E+03  0.14519E+00  0.33945E+00  0.14856E+02  0.15033E+00  0.32265E-01  0.63680E+03  0.96106E+00  0.23720E+03  0.30540E+02  0.10753E+00  0.11127E+00  0.18060E+03
    83  0.21179E+00  0.29004E+00  0.43799E+03  0.14574E+00  0.34076E+00  0.14913E+02  0.15090E+00  0.32390E-01  0.63959E+03  0.96478E+00  0.23768E+03  0.30658E+02  0.10795E+00  0.11170E+00  0.18019E+03
    84  0.21258E+00  0.29118E+00  0.43964E+03  0.14629E+00  0.34205E+00  0.14969E+02  0.15147E+00  0.32513E-01  0.64237E+03  0.96848E+00  0.23813E+03  0.30775E+02  0.10837E+00  0.11213E+00  0.17926E+03
    85  0.21337E+00  0.29231E+00  0.44128E+03  0.14684E+00  0.34333E+00  0.15025E+02  0.15203E+00  0.32636E-01  0.64515E+03  0.97213E+00  0.23854E+03  0.30891E+02  0.10878E+00  0.11256E+00  0.17831E+03
    86  0.21415E+00  0.29344E+00  0.44291E+03  0.14737E+00  0.34460E+00  0.15081E+02  0.15259E+00  0.32757E-01  0.64791E+03  0.97576E+00  0.23892E+03  0.31006E+02  0.10919E+00  0.11298E+00  0.17737E+03
    87  0.21493E+00  0.29455E+00  0.44452E+03  0.14791E+00  0.34586E+00  0.15136E+02  0.15315E+00  0.32877E-01  0.65067E+03  0.97935E+00  0.23927E+03  0.31120E+02  0.10960E+00  0.11339E+00  0.17687E+03
    88  0.21569E+00  0.29566E+00  0.44612E+03  0.14844E+00  0.34710E+00  0.15190E+02  0.15370E+00  0.32996E-01  0.65342E+03  0.98291E+00  0.23958E+03  0.31232E+02  0.11000E+00  0.11381E+00  0.17680E+03
    89  0.21646E+00  0.29675E+00  0.44771E+03  0.14897E+00  0.34834E+00  0.15245E+02  0.15424E+00  0.33114E-01  0.65616E+03  0.98644E+00  0.23985E+03  0.31344E+02  0.11040E+00  0.11422E+00  0.17674E+03
    90  0.21721E+00  0.29784E+00  0.44929E+03  0.14949E+00  0.34956E+00  0.15299E+02  0.15478E+00  0.33231E-01  0.65890E+03  0.98995E+00  0.24007E+03  0.31455E+02  0.11079E+00  0.11462E+00  0.17667E+03
    91  0.21797E+00  0.29892E+00  0.45085E+03  0.15001E+00  0.35078E+00  0.15352E+02  0.15532E+00  0.33348E-01  0.66162E+03  0.99342E+00  0.24026E+03  0.31565E+02  0.11118E+00  0.11502E+00  0.17680E+03
    92  0.21871E+00  0.29999E+00  0.45241E+03  0.15052E+00  0.35198E+00  0.15405E+02  0.15585E+00  0.33463E-01  0.66434E+03  0.99687E+00  0.24040E+03  0.31674E+02  0.11157E+00  0.11542E+00  0.17712E+03
    93  0.21945E+00  0.30105E+00  0.45395E+03  0.15103E+00  0.35318E+00  0.15458E+02  0.15637E+00  0.33577E-01  0.66705E+03  0.10003E+01  0.24050E+03  0.31782E+02  0.11195E+00  0.11582E+00  0.17744E+03
    94  0.22018E+00  0.30210E+00  0.45549E+03  0.15154E+00  0.35436E+00  0.15511E+02  0.15690E+00  0.33690E-01  0.66976E+03  0.10037E+01  0.24055E+03  0.31889E+02  0.11234E+00  0.11621E+00  0.17776E+03
    95  0.22091E+00  0.30314E+00  0.45701E+03  0.15204E+00  0.35554E+00  0.15563E+02  0.15742E+00  0.33802E-01  0.67246E+03  0.10071E+01  0.24055E+03  0.31996E+02  0.11271E+00  0.11660E+00  0.17778E+03
    96  0.22163E+00  0.30417E+00  0.45853E+03  0.15254E+00  0.35671E+00  0.15615E+02  0.15794E+00  0.33914E-01  0.67516E+03  0.10104E+01  0.24050E+03  0.32101E+02  0.11309E+00  0.11699E+00  0.17752E+03
    97  0.22235E+00  0.30520E+00  0.46003E+03  0.15304E+00  0.35787E+00  0.15666E+02  0.15845E+00  0.34025E-01  0.67785E+03  0.10137E+01  0.24039E+03  0.32206E+02  0.11346E+00  0.11737E+00  0.17725E+03
    98  0.22306E+00  0.30621E+00  0.46153E+03  0.15353E+00  0.35902E+00  0.15718E+02  0.15896E+00  0.34135E-01  0.68054E+03  0.10170E+01  0.24023E+03  0.32310E+02  0.11383E+00  0.11775E+00  0.17698E+03
    99  0.22377E+00  0.30721E+00  0.46301E+03  0.15402E+00  0.36016E+00  0.15769E+02  0.15947E+00  0.34244E-01  0.68322E+03  0.10203E+01  0.24000E+03  0.32414E+02  0.11420E+00  0.11813E+00  0.17664E+03
   100  0.22447E+00  0.30819E+00  0.46449E+03  0.15451E+00  0.36130E+00  0.15819E+02  0.15998E+00  0.34352E-01  0.68590E+03  0.10236E+01  0.23972E+03  0.32516E+02  0.11457E+00  0.11851E+00  0.17622E+03
   101  0.22517E+00  0.30917E+00  0.46595E+03  0.15499E+00  0.36243E+00  0.15870E+02  0.16048E+00  0.34460E-01  0.68858E+03  0.10268E+01  0.23936E+03  0.32618E+02  0.11493E+00  0.11889E+00  0.17580E+03
   102  0.22586E+00  0.31014E+00  0.46741E+03  0.15548E+00  0.36355E+00  0.15920E+02  0.16098E+00  0.34567E-01  0.69125E+03  0.10300E+01  0.23894E+03  0.32719E+02  0.11529E+00  0.11926E+00  0.17538E+03
   103  0.22655E+00  0.31109E+00  0.46886E+03  0.15596E+00  0.36467E+00  0.15969E+02  0.16148E+00  0.34673E-01  0.69392E+03  0.10332E+01  0.23844E+03  0.32820E+02  0.11565E+00  0.11963E+00  0.17485E+03
   104  0.22723E+00  0.31203E+00  0.47029E+03  0.15643E+00  0.36578E+00  0.16019E+02  0.16198E+00  0.34779E-01  0.69658E+03  0.10364E+01  0.23786E+03  0.32920E+02  0.11600E+00  0.12000E+00  0.17421E+03
   105  0.22791E+00  0.31296E+00  0.47172E+03  0.15691E+00  0.36689E+00  0.16068E+02  0.16247E+00  0.34884E-01  0.69924E+03  0.10396E+01  0.23721E+03  0.33019E+02  0.11635E+00  0.12036E+00  0.17356E+03
   106  0.22859E+00  0.31388E+00  0.47314E+03  0.15738E+00  0.36799E+00  0.16117E+02  0.16296E+00  0.34988E-01  0.70189E+03  0.10427E+01  0.23647E+03  0.33118E+02  0.11670E+00  0.12073E+00  0.17291E+03
   107  0.22926E+00  0.31479E+00  0.47456E+03  0.15785E+00  0.36908E+00  0.16166E+02  0.16345E+00  0.35092E-01  0.70455E+03  0.10458E+01  0.23564E+03  0.33216E+02  0.11705E+00  0.12109E+00  0.17232E+03
   108  0.22993E+00  0.31568E+00  0.47596E+03  0.15832E+00  0.37017E+00  0.16214E+02  0.16394E+00  0.35195E-01  0.70719E+03  0.10489E+01  0.23472E+03  0.33314E+02  0.11740E+00  0.12145E+00  0.17181E+03
   109  0.23060E+00  0.31656E+00  0.47736E+03  0.15878E+00  0.37125E+00  0.16262E+02  0.16442E+00  0.35298E-01  0.70983E+03  0.10520E+01  0.23371E+03  0.33411E+02  0.11774E+00  0.12181E+00  0.17130E+03
   110  0.23126E+00  0.31744E+00  0.47874E+03  0.15925E+00  0.37233E+00  0.16310E+02  0.16490E+00  0.35400E-01  0.71247E+03  0.10551E+01  0.23260E+03  0.33508E+02  0.11808E+00  0.12217E+00  0.17078E+03
