NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:00 Filename: 67010101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
element S    
 depth(at/cm2) element>0 element depth(nm)
-0.872977E+04  0.541697E+00  0.541697E+00 -0.169488E+04
-0.836755E+04  0.931512E+00  0.931512E+00 -0.162456E+04
-0.800533E+04  0.224890E+00  0.224890E+00 -0.155424E+04
-0.764311E+04 -0.502286E-01  0.000000E+00 -0.148391E+04
-0.728088E+04 -0.261335E+00  0.000000E+00 -0.141358E+04
-0.691866E+04 -0.994054E+00  0.000000E+00 -0.134326E+04
-0.655644E+04 -0.587148E+00  0.000000E+00 -0.127293E+04
-0.619421E+04 -0.977998E+00  0.000000E+00 -0.120261E+04
-0.583199E+04 -0.683127E+00  0.000000E+00 -0.113228E+04
-0.546977E+04 -0.147185E+01  0.000000E+00 -0.106196E+04
-0.510755E+04 -0.126776E+01  0.000000E+00 -0.991630E+03
-0.474533E+04 -0.485611E+00  0.000000E+00 -0.921307E+03
-0.438311E+04 -0.311418E+00  0.000000E+00 -0.850981E+03
-0.402089E+04 -0.143741E+01  0.000000E+00 -0.780656E+03
-0.365866E+04 -0.837969E+00  0.000000E+00 -0.710330E+03
-0.329644E+04 -0.290664E+01  0.000000E+00 -0.640004E+03
-0.293422E+04 -0.143794E+01  0.000000E+00 -0.569679E+03
-0.257200E+04 -0.223476E+01  0.000000E+00 -0.499353E+03
-0.220977E+04 -0.170136E+01  0.000000E+00 -0.429027E+03
-0.184755E+04 -0.220005E+01  0.000000E+00 -0.358702E+03
-0.148533E+04 -0.925486E+00  0.000000E+00 -0.288376E+03
-0.112311E+04 -0.193537E+01  0.000000E+00 -0.218053E+03
-0.760891E+03 -0.581313E+00  0.000000E+00 -0.147727E+03
-0.398668E+03 -0.234841E+01  0.000000E+00 -0.774014E+02
-0.364448E+02 -0.405889E+00  0.000000E+00 -0.707577E+01
 0.325778E+03  0.107690E+01  0.107690E+01  0.632499E+02
 0.687738E+03  0.205922E+01  0.205922E+01  0.133524E+03
 0.104908E+04 -0.247993E+01  0.000000E+00  0.203680E+03
 0.140990E+04  0.117777E+01  0.117777E+01  0.273733E+03
 0.177029E+04 -0.370250E+00  0.000000E+00  0.343702E+03
 0.213017E+04  0.184157E+00  0.184157E+00  0.413572E+03
 0.248941E+04  0.153622E+01  0.153622E+01  0.483319E+03
 0.284811E+04  0.105845E+01  0.105845E+01  0.552960E+03
 0.320644E+04  0.103678E+01  0.103678E+01  0.622530E+03
 0.356416E+04  0.112915E+01  0.112915E+01  0.691981E+03
 0.392145E+04 -0.153442E+01  0.000000E+00  0.761349E+03
 0.427814E+04  0.180085E+01  0.180085E+01  0.830601E+03
 0.463427E+04 -0.965819E+00  0.000000E+00  0.899744E+03
 0.498991E+04  0.854158E+00  0.854158E+00  0.968791E+03
 0.534464E+04  0.117026E+01  0.117026E+01  0.103766E+04
 0.569912E+04  0.159350E+01  0.159350E+01  0.110648E+04
 0.605295E+04  0.208859E+01  0.208859E+01  0.117518E+04
 0.640635E+04  0.595087E-01  0.595087E-01  0.124379E+04
 0.675929E+04 -0.117457E+01  0.000000E+00  0.131232E+04
 0.711186E+04  0.131192E+01  0.131192E+01  0.138077E+04
 0.746378E+04  0.195803E+00  0.195803E+00  0.144909E+04
 0.781505E+04  0.189236E+01  0.189236E+01  0.151729E+04
 0.816573E+04  0.255435E+01  0.255435E+01  0.158538E+04
 0.851573E+04  0.143557E+01  0.143557E+01  0.165333E+04
 0.886496E+04  0.901407E+00  0.901407E+00  0.172113E+04
 0.921342E+04  0.299079E+00  0.299079E+00  0.178878E+04
 0.956123E+04  0.128413E+00  0.128413E+00  0.185631E+04
 0.990792E+04  0.131207E+01  0.131207E+01  0.192362E+04
 0.102543E+05 -0.237054E+01  0.000000E+00  0.199087E+04
 0.105995E+05  0.676828E+00  0.676828E+00  0.205790E+04
 0.109447E+05  0.893664E+00  0.893664E+00  0.212492E+04
 0.112894E+05 -0.137539E+01  0.000000E+00  0.219185E+04
 0.116350E+05  0.139186E+01  0.139186E+01  0.225893E+04
 0.119816E+05  0.115335E+01  0.115335E+01  0.232623E+04
 0.123308E+05  0.320777E+00  0.320777E+00  0.239403E+04
 0.126835E+05 -0.190600E+00  0.000000E+00  0.246251E+04
 0.130406E+05  0.382052E+00  0.382052E+00  0.253183E+04
 0.134029E+05  0.225825E+00  0.225825E+00  0.260217E+04
 0.137713E+05  0.158167E+01  0.158167E+01  0.267370E+04
 0.141442E+05 -0.535614E+00  0.000000E+00  0.274610E+04
 0.145205E+05  0.182657E+01  0.182657E+01  0.281916E+04
 0.148979E+05  0.216742E+00  0.216742E+00  0.289243E+04
 0.152729E+05  0.225417E+01  0.225417E+01  0.296523E+04
