NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:00 Filename: 67010108.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
element Cu   
 depth(at/cm2) element>0 element depth(nm)
-0.900903E+04 -0.971173E-01  0.000000E+00 -0.174910E+04
-0.864601E+04  0.652162E-02  0.652162E-02 -0.167862E+04
-0.828300E+04  0.575017E-01  0.575017E-01 -0.160814E+04
-0.791998E+04  0.691022E-01  0.691022E-01 -0.153766E+04
-0.755696E+04 -0.371706E-01  0.000000E+00 -0.146718E+04
-0.719394E+04  0.385609E-01  0.385609E-01 -0.139670E+04
-0.683093E+04  0.619905E-01  0.619905E-01 -0.132622E+04
-0.646791E+04 -0.444961E-01  0.000000E+00 -0.125574E+04
-0.610489E+04 -0.341140E-01  0.000000E+00 -0.118526E+04
-0.574189E+04 -0.755864E-01  0.000000E+00 -0.111479E+04
-0.537887E+04 -0.396008E-01  0.000000E+00 -0.104431E+04
-0.501585E+04 -0.132959E+00  0.000000E+00 -0.973827E+03
-0.465283E+04 -0.461107E-01  0.000000E+00 -0.903348E+03
-0.428981E+04  0.783940E-01  0.783940E-01 -0.832868E+03
-0.392680E+04  0.600772E-01  0.600772E-01 -0.762388E+03
-0.356378E+04 -0.499080E-01  0.000000E+00 -0.691908E+03
-0.320076E+04  0.288431E-01  0.288431E-01 -0.621428E+03
-0.283774E+04  0.127872E-01  0.127872E-01 -0.550948E+03
-0.247473E+04 -0.608696E-01  0.000000E+00 -0.480468E+03
-0.211171E+04 -0.117422E+00  0.000000E+00 -0.409988E+03
-0.174870E+04 -0.685586E-01  0.000000E+00 -0.339511E+03
-0.138569E+04 -0.144143E+00  0.000000E+00 -0.269031E+03
-0.102267E+04  0.108222E-01  0.108222E-01 -0.198551E+03
-0.659651E+03 -0.333788E-01  0.000000E+00 -0.128071E+03
-0.296633E+03  0.182038E+00  0.182038E+00 -0.575913E+02
 0.663846E+02  0.157482E-01  0.157482E-01  0.128886E+02
 0.429048E+03  0.905793E-01  0.905793E-01  0.832996E+02
 0.791337E+03  0.245036E+00  0.245036E+00  0.153638E+03
 0.115302E+04  0.898644E-01  0.898644E-01  0.223860E+03
 0.151429E+04  0.167078E+00  0.167078E+00  0.294000E+03
 0.187509E+04  0.287563E+00  0.287563E+00  0.364049E+03
 0.223543E+04  0.699895E-01  0.699895E-01  0.434009E+03
 0.259524E+04 -0.149503E-01  0.000000E+00  0.503866E+03
 0.295454E+04 -0.804052E-01  0.000000E+00  0.573624E+03
 0.331349E+04 -0.308080E+00  0.000000E+00  0.643314E+03
 0.367187E+04 -0.182096E+00  0.000000E+00  0.712894E+03
 0.402974E+04 -0.304414E+00  0.000000E+00  0.782375E+03
 0.438727E+04 -0.212775E+00  0.000000E+00  0.851789E+03
 0.474421E+04 -0.460406E+00  0.000000E+00  0.921089E+03
 0.510071E+04 -0.397192E+00  0.000000E+00  0.990304E+03
 0.545676E+04 -0.152140E+00  0.000000E+00  0.105943E+04
 0.581217E+04 -0.975855E-01  0.000000E+00  0.112843E+04
 0.616731E+04 -0.453432E+00  0.000000E+00  0.119738E+04
 0.652195E+04 -0.264635E+00  0.000000E+00  0.126624E+04
 0.687603E+04 -0.921866E+00  0.000000E+00  0.133498E+04
 0.722966E+04 -0.456653E+00  0.000000E+00  0.140364E+04
 0.758271E+04 -0.712222E+00  0.000000E+00  0.147218E+04
 0.793546E+04 -0.543078E+00  0.000000E+00  0.154067E+04
 0.828751E+04 -0.704892E+00  0.000000E+00  0.160902E+04
 0.863926E+04 -0.297164E+00  0.000000E+00  0.167731E+04
 0.899034E+04 -0.623761E+00  0.000000E+00  0.174547E+04
 0.934111E+04 -0.188372E+00  0.000000E+00  0.181358E+04
 0.969138E+04 -0.761161E+00  0.000000E+00  0.188158E+04
 0.100410E+05 -0.133415E+00  0.000000E+00  0.194946E+04
 0.103902E+05  0.348648E+00  0.348648E+00  0.201727E+04
 0.107391E+05  0.669480E+00  0.669480E+00  0.208500E+04
 0.110873E+05 -0.813645E+00  0.000000E+00  0.215260E+04
 0.114350E+05  0.382342E+00  0.382342E+00  0.222011E+04
 0.117826E+05 -0.124645E+00  0.000000E+00  0.228758E+04
 0.121292E+05  0.570116E-01  0.570116E-01  0.235489E+04
 0.124756E+05  0.501317E+00  0.501317E+00  0.242214E+04
 0.128216E+05  0.344783E+00  0.344783E+00  0.248931E+04
 0.131670E+05  0.338544E+00  0.338544E+00  0.255637E+04
 0.135118E+05  0.369818E+00  0.369818E+00  0.262331E+04
 0.138562E+05 -0.512287E+00  0.000000E+00  0.269018E+04
 0.142001E+05  0.594309E+00  0.594309E+00  0.275695E+04
 0.145436E+05 -0.325020E+00  0.000000E+00  0.282364E+04
 0.148865E+05  0.281113E+00  0.281113E+00  0.289021E+04
 0.152291E+05  0.386725E+00  0.386725E+00  0.295673E+04
 0.155711E+05  0.529924E+00  0.529924E+00  0.302313E+04
 0.159125E+05  0.698258E+00  0.698258E+00  0.308941E+04
 0.162538E+05  0.163015E-01  0.163015E-01  0.315567E+04
 0.165940E+05 -0.402212E+00  0.000000E+00  0.322172E+04
 0.169342E+05  0.442531E+00  0.442531E+00  0.328778E+04
 0.172737E+05  0.630885E-01  0.630885E-01  0.335369E+04
 0.176127E+05  0.645252E+00  0.645252E+00  0.341951E+04
 0.179517E+05  0.874430E+00  0.874430E+00  0.348532E+04
 0.182894E+05  0.492616E+00  0.492616E+00  0.355088E+04
 0.186270E+05  0.308450E+00  0.308450E+00  0.361643E+04
 0.189642E+05  0.100020E+00  0.100020E+00  0.368190E+04
 0.193009E+05  0.408280E-01  0.408280E-01  0.374726E+04
 0.196371E+05  0.455161E+00  0.455161E+00  0.381255E+04
 0.199727E+05 -0.840102E+00  0.000000E+00  0.387771E+04
 0.203080E+05  0.235937E+00  0.235937E+00  0.394281E+04
