NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:01 Filename: 67010113.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
element Ce   
 depth(at/cm2) element>0 element depth(nm)
-0.884849E+04 -0.830436E-02  0.000000E+00 -0.171794E+04
-0.848575E+04 -0.118947E-01  0.000000E+00 -0.164751E+04
-0.812301E+04  0.140371E-01  0.140371E-01 -0.157708E+04
-0.776026E+04  0.387573E-02  0.387573E-02 -0.150666E+04
-0.739752E+04 -0.955985E-02  0.000000E+00 -0.143623E+04
-0.703479E+04 -0.667051E-02  0.000000E+00 -0.136581E+04
-0.667205E+04 -0.135667E-01  0.000000E+00 -0.129538E+04
-0.630931E+04 -0.171880E-01  0.000000E+00 -0.122495E+04
-0.594656E+04 -0.455208E-02  0.000000E+00 -0.115453E+04
-0.558382E+04  0.177782E-01  0.177782E-01 -0.108410E+04
-0.522108E+04  0.764838E-02  0.764838E-02 -0.101367E+04
-0.485833E+04 -0.186215E-01  0.000000E+00 -0.943246E+03
-0.449559E+04 -0.931395E-02  0.000000E+00 -0.872819E+03
-0.413285E+04 -0.328414E-02  0.000000E+00 -0.802393E+03
-0.377011E+04 -0.371217E-02  0.000000E+00 -0.731966E+03
-0.340738E+04 -0.234273E-01  0.000000E+00 -0.661542E+03
-0.304463E+04 -0.237579E-01  0.000000E+00 -0.591116E+03
-0.268189E+04  0.161212E-02  0.161212E-02 -0.520689E+03
-0.231915E+04  0.141002E-01  0.141002E-01 -0.450262E+03
-0.195640E+04  0.169581E-01  0.169581E-01 -0.379836E+03
-0.159366E+04 -0.901962E-02  0.000000E+00 -0.309409E+03
-0.123092E+04  0.954856E-02  0.954856E-02 -0.238983E+03
-0.868176E+03  0.153265E-01  0.153265E-01 -0.168556E+03
-0.505433E+03 -0.106789E-01  0.000000E+00 -0.981298E+02
-0.142690E+03 -0.808444E-02  0.000000E+00 -0.277033E+02
 0.220040E+03 -0.181605E-01  0.000000E+00  0.427208E+02
 0.582438E+03 -0.932502E-02  0.000000E+00  0.113080E+03
 0.944349E+03 -0.321686E-01  0.000000E+00  0.183345E+03
 0.130581E+04 -0.108734E-01  0.000000E+00  0.253523E+03
 0.166681E+04  0.197140E-01  0.197140E-01  0.323612E+03
 0.202732E+04  0.152513E-01  0.152513E-01  0.393605E+03
 0.238738E+04 -0.118032E-01  0.000000E+00  0.463510E+03
 0.274704E+04  0.760088E-02  0.760088E-02  0.533338E+03
 0.310616E+04  0.364924E-02  0.364924E-02  0.603060E+03
 0.346486E+04 -0.145540E-01  0.000000E+00  0.672702E+03
 0.382301E+04 -0.285796E-01  0.000000E+00  0.742238E+03
 0.418082E+04 -0.165070E-01  0.000000E+00  0.811705E+03
 0.453802E+04 -0.353047E-01  0.000000E+00  0.881058E+03
 0.489491E+04  0.314635E-02  0.314635E-02  0.950347E+03
 0.525117E+04 -0.786276E-02  0.000000E+00  0.101952E+04
 0.560712E+04  0.457673E-01  0.457673E-01  0.108862E+04
 0.596242E+04  0.434508E-02  0.434508E-02  0.115760E+04
 0.631744E+04  0.230160E-01  0.230160E-01  0.122653E+04
 0.667193E+04  0.616054E-01  0.616054E-01  0.129535E+04
 0.702594E+04  0.228170E-01  0.228170E-01  0.136409E+04
 0.737951E+04  0.420990E-01  0.420990E-01  0.143273E+04
 0.773271E+04  0.721705E-01  0.721705E-01  0.150131E+04
 0.808526E+04  0.178427E-01  0.178427E-01  0.156975E+04
 0.843741E+04 -0.338270E-02  0.000000E+00  0.163812E+04
 0.878902E+04 -0.197360E-01  0.000000E+00  0.170639E+04
 0.914019E+04 -0.766362E-01  0.000000E+00  0.177457E+04
 0.949086E+04 -0.451472E-01  0.000000E+00  0.184265E+04
 0.984108E+04 -0.756978E-01  0.000000E+00  0.191065E+04
 0.101910E+05 -0.527980E-01  0.000000E+00  0.197859E+04
 0.105403E+05 -0.114665E+00  0.000000E+00  0.204641E+04
 0.108892E+05 -0.988778E-01  0.000000E+00  0.211414E+04
 0.112374E+05 -0.376818E-01  0.000000E+00  0.218175E+04
 0.115853E+05 -0.240231E-01  0.000000E+00  0.224929E+04
 0.119328E+05 -0.112949E+00  0.000000E+00  0.231676E+04
 0.122797E+05 -0.657903E-01  0.000000E+00  0.238411E+04
 0.126264E+05 -0.229847E+00  0.000000E+00  0.245141E+04
 0.129723E+05 -0.113777E+00  0.000000E+00  0.251858E+04
 0.133178E+05 -0.177577E+00  0.000000E+00  0.258566E+04
 0.136631E+05 -0.135297E+00  0.000000E+00  0.265270E+04
 0.140077E+05 -0.175725E+00  0.000000E+00  0.271959E+04
 0.143518E+05 -0.739263E-01  0.000000E+00  0.278639E+04
 0.146953E+05 -0.155477E+00  0.000000E+00  0.285310E+04
 0.150387E+05 -0.467020E-01  0.000000E+00  0.291976E+04
 0.153814E+05 -0.189856E+00  0.000000E+00  0.298629E+04
 0.157237E+05 -0.329629E-01  0.000000E+00  0.305276E+04
 0.160654E+05  0.874850E-01  0.874850E-01  0.311909E+04
 0.164069E+05  0.167517E+00  0.167517E+00  0.318541E+04
 0.167476E+05 -0.202960E+00  0.000000E+00  0.325155E+04
 0.170878E+05  0.959079E-01  0.959079E-01  0.331760E+04
 0.174279E+05 -0.307882E-01  0.000000E+00  0.338363E+04
 0.177672E+05  0.145922E-01  0.145922E-01  0.344950E+04
 0.181061E+05  0.125615E+00  0.125615E+00  0.351530E+04
 0.184446E+05  0.865043E-01  0.865043E-01  0.358102E+04
 0.187828E+05  0.849021E-01  0.849021E-01  0.364667E+04
 0.191202E+05  0.927380E-01  0.927380E-01  0.371219E+04
 0.194573E+05 -0.127608E+00  0.000000E+00  0.377764E+04
 0.197939E+05  0.148845E+00  0.148845E+00  0.384298E+04
 0.201299E+05 -0.808631E-01  0.000000E+00  0.390823E+04
 0.204656E+05  0.705629E-01  0.705629E-01  0.397340E+04
