0	0
1	0
680.75	0.00535
778	0.0116
875.25	0.01652
972.5	0.02306
1069.75	0.01376
1167	0.04808
1264.25	0.05057
1361.5	0.08935
1458.75	0.12908
1556	0.16014
1653.25	0.29052
1750.5	0.41863
1847.75	0.52584
1945	0.55007
2042.25	0.55226
2139.5	0.64781
2236.75	0.66589
2334	0.685
2431.25	0.70623
2500	0.98561
