    23  0.24195E+04  0.00000E+00  0.11271E+04  0.56101E+03  0.16178E+02  0.00000E+00  0.14479E+02  0.66756E+01  0.70853E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12214E+03
    24  0.24059E+04  0.00000E+00  0.11209E+04  0.55644E+03  0.16093E+02  0.00000E+00  0.14415E+02  0.66379E+01  0.70557E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12230E+03
    25  0.23915E+04  0.00000E+00  0.11143E+04  0.55180E+03  0.16001E+02  0.00000E+00  0.14345E+02  0.65979E+01  0.70221E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12236E+03
    26  0.23766E+04  0.00000E+00  0.11074E+04  0.54716E+03  0.15904E+02  0.00000E+00  0.14270E+02  0.65565E+01  0.69856E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12233E+03
    27  0.23615E+04  0.00000E+00  0.11003E+04  0.54258E+03  0.15805E+02  0.00000E+00  0.14194E+02  0.65146E+01  0.69472E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12226E+03
    28  0.23464E+04  0.00000E+00  0.10933E+04  0.53809E+03  0.15706E+02  0.00000E+00  0.14117E+02  0.64726E+01  0.69078E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12215E+03
    29  0.23314E+04  0.00000E+00  0.10863E+04  0.53373E+03  0.15606E+02  0.00000E+00  0.14041E+02  0.64312E+01  0.68681E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12196E+03
    30  0.23167E+04  0.00000E+00  0.10794E+04  0.52950E+03  0.15508E+02  0.00000E+00  0.13966E+02  0.63905E+01  0.68286E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12169E+03
    31  0.23023E+04  0.00000E+00  0.10727E+04  0.52542E+03  0.15413E+02  0.00000E+00  0.13894E+02  0.63509E+01  0.67897E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12122E+03
    32  0.22884E+04  0.00000E+00  0.10663E+04  0.52150E+03  0.15320E+02  0.00000E+00  0.13823E+02  0.63125E+01  0.67516E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12054E+03
    33  0.22749E+04  0.00000E+00  0.10601E+04  0.51773E+03  0.15230E+02  0.00000E+00  0.13755E+02  0.62754E+01  0.67147E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11980E+03
    34  0.22620E+04  0.00000E+00  0.10541E+04  0.51412E+03  0.15144E+02  0.00000E+00  0.13691E+02  0.62398E+01  0.66790E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11899E+03
    35  0.22496E+04  0.00000E+00  0.10484E+04  0.51065E+03  0.15061E+02  0.00000E+00  0.13629E+02  0.62055E+01  0.66447E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11827E+03
    36  0.22377E+04  0.00000E+00  0.10430E+04  0.50733E+03  0.14981E+02  0.00000E+00  0.13570E+02  0.61726E+01  0.66117E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11766E+03
    37  0.22263E+04  0.00000E+00  0.10378E+04  0.50414E+03  0.14905E+02  0.00000E+00  0.13514E+02  0.61412E+01  0.65801E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11699E+03
    38  0.22154E+04  0.00000E+00  0.10329E+04  0.50110E+03  0.14832E+02  0.00000E+00  0.13461E+02  0.61110E+01  0.65499E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11627E+03
    39  0.22050E+04  0.00000E+00  0.10282E+04  0.49818E+03  0.14763E+02  0.00000E+00  0.13411E+02  0.60822E+01  0.65210E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11541E+03
    40  0.21952E+04  0.00000E+00  0.10237E+04  0.49539E+03  0.14697E+02  0.00000E+00  0.13363E+02  0.60547E+01  0.64935E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11443E+03
    41  0.21857E+04  0.00000E+00  0.10194E+04  0.49272E+03  0.14633E+02  0.00000E+00  0.13319E+02  0.60283E+01  0.64672E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11340E+03
    42  0.21768E+04  0.00000E+00  0.10153E+04  0.49017E+03  0.14573E+02  0.00000E+00  0.13276E+02  0.60032E+01  0.64422E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11234E+03
    43  0.21682E+04  0.00000E+00  0.10114E+04  0.48773E+03  0.14516E+02  0.00000E+00  0.13236E+02  0.59791E+01  0.64183E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11131E+03
    44  0.21601E+04  0.00000E+00  0.10077E+04  0.48540E+03  0.14461E+02  0.00000E+00  0.13199E+02  0.59562E+01  0.63957E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11030E+03
    45  0.21523E+04  0.00000E+00  0.10042E+04  0.48317E+03  0.14408E+02  0.00000E+00  0.13163E+02  0.59342E+01  0.63741E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10927E+03
    46  0.21450E+04  0.00000E+00  0.10008E+04  0.48104E+03  0.14358E+02  0.00000E+00  0.13130E+02  0.59133E+01  0.63536E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10822E+03
    47  0.21380E+04  0.00000E+00  0.99762E+03  0.47900E+03  0.14311E+02  0.00000E+00  0.13098E+02  0.58933E+01  0.63341E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10706E+03
    48  0.21313E+04  0.00000E+00  0.99457E+03  0.47706E+03  0.14266E+02  0.00000E+00  0.13069E+02  0.58743E+01  0.63157E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10581E+03
    49  0.21249E+04  0.00000E+00  0.99168E+03  0.47520E+03  0.14223E+02  0.00000E+00  0.13041E+02  0.58562E+01  0.62982E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10455E+03
    50  0.21189E+04  0.00000E+00  0.98893E+03  0.47342E+03  0.14181E+02  0.00000E+00  0.13015E+02  0.58389E+01  0.62816E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10327E+03
    51  0.21132E+04  0.00000E+00  0.98631E+03  0.47171E+03  0.14142E+02  0.00000E+00  0.12991E+02  0.58224E+01  0.62660E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10207E+03
    52  0.21077E+04  0.00000E+00  0.98383E+03  0.47008E+03  0.14105E+02  0.00000E+00  0.12968E+02  0.58068E+01  0.62512E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10095E+03
    53  0.21025E+04  0.00000E+00  0.98147E+03  0.46852E+03  0.14070E+02  0.00000E+00  0.12947E+02  0.57919E+01  0.62372E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.99819E+02
    54  0.20976E+04  0.00000E+00  0.97923E+03  0.46702E+03  0.14037E+02  0.00000E+00  0.12928E+02  0.57778E+01  0.62240E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.98692E+02
    55  0.20929E+04  0.00000E+00  0.97711E+03  0.46558E+03  0.14005E+02  0.00000E+00  0.12910E+02  0.57644E+01  0.62116E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.92227E+02
    56  0.20884E+04  0.00000E+00  0.97510E+03  0.46419E+03  0.13975E+02  0.00000E+00  0.12893E+02  0.57517E+01  0.61999E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80428E+02
    57  0.20842E+04  0.00000E+00  0.97320E+03  0.46286E+03  0.13946E+02  0.00000E+00  0.12878E+02  0.57396E+01  0.61889E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68633E+02
    58  0.20801E+04  0.00000E+00  0.97140E+03  0.46158E+03  0.13919E+02  0.00000E+00  0.12863E+02  0.57282E+01  0.61786E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56846E+02
    59  0.20763E+04  0.00000E+00  0.96969E+03  0.46035E+03  0.13893E+02  0.00000E+00  0.12851E+02  0.57174E+01  0.61689E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.47467E+02
    60  0.20727E+04  0.00000E+00  0.96808E+03  0.45916E+03  0.13869E+02  0.00000E+00  0.12839E+02  0.57072E+01  0.61598E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.40500E+02
    61  0.20692E+04  0.00000E+00  0.96656E+03  0.45802E+03  0.13846E+02  0.00000E+00  0.12829E+02  0.56976E+01  0.61512E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.33544E+02
    62  0.20660E+04  0.00000E+00  0.96513E+03  0.45693E+03  0.13824E+02  0.00000E+00  0.12820E+02  0.56885E+01  0.61432E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26600E+02
    63  0.20629E+04  0.00000E+00  0.96378E+03  0.45588E+03  0.13803E+02  0.00000E+00  0.12812E+02  0.56799E+01  0.61357E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23060E+02
    64  0.20599E+04  0.00000E+00  0.96252E+03  0.45487E+03  0.13784E+02  0.00000E+00  0.12805E+02  0.56718E+01  0.61287E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22927E+02
    65  0.20572E+04  0.00000E+00  0.96133E+03  0.45391E+03  0.13765E+02  0.00000E+00  0.12799E+02  0.56642E+01  0.61222E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22809E+02
    66  0.20545E+04  0.00000E+00  0.96023E+03  0.45299E+03  0.13747E+02  0.00000E+00  0.12794E+02  0.56570E+01  0.61161E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22706E+02
    67  0.20521E+04  0.00000E+00  0.95919E+03  0.45211E+03  0.13731E+02  0.00000E+00  0.12790E+02  0.56503E+01  0.61103E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22943E+02
    68  0.20497E+04  0.00000E+00  0.95823E+03  0.45128E+03  0.13715E+02  0.00000E+00  0.12786E+02  0.56440E+01  0.61050E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23518E+02
    69  0.20475E+04  0.00000E+00  0.95734E+03  0.45048E+03  0.13700E+02  0.00000E+00  0.12784E+02  0.56381E+01  0.61001E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24111E+02
    70  0.20455E+04  0.00000E+00  0.95652E+03  0.44973E+03  0.13686E+02  0.00000E+00  0.12783E+02  0.56326E+01  0.60955E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24721E+02
    71  0.20436E+04  0.00000E+00  0.95576E+03  0.44902E+03  0.13673E+02  0.00000E+00  0.12782E+02  0.56274E+01  0.60913E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24881E+02
    72  0.20417E+04  0.00000E+00  0.95507E+03  0.44835E+03  0.13660E+02  0.00000E+00  0.12782E+02  0.56226E+01  0.60874E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24590E+02
    73  0.20401E+04  0.00000E+00  0.95444E+03  0.44772E+03  0.13649E+02  0.00000E+00  0.12783E+02  0.56182E+01  0.60838E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24318E+02
    74  0.20385E+04  0.00000E+00  0.95386E+03  0.44713E+03  0.13638E+02  0.00000E+00  0.12784E+02  0.56140E+01  0.60805E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24064E+02
    75  0.20370E+04  0.00000E+00  0.95334E+03  0.44657E+03  0.13628E+02  0.00000E+00  0.12787E+02  0.56102E+01  0.60775E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23351E+02
    76  0.20357E+04  0.00000E+00  0.95287E+03  0.44604E+03  0.13619E+02  0.00000E+00  0.12789E+02  0.56067E+01  0.60748E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22180E+02
    77  0.20344E+04  0.00000E+00  0.95245E+03  0.44555E+03  0.13610E+02  0.00000E+00  0.12793E+02  0.56034E+01  0.60723E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21026E+02
    78  0.20333E+04  0.00000E+00  0.95208E+03  0.44508E+03  0.13602E+02  0.00000E+00  0.12797E+02  0.56004E+01  0.60702E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19891E+02
    79  0.20322E+04  0.00000E+00  0.95176E+03  0.44465E+03  0.13595E+02  0.00000E+00  0.12802E+02  0.55977E+01  0.60683E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20376E+02
    80  0.20313E+04  0.00000E+00  0.95147E+03  0.44423E+03  0.13588E+02  0.00000E+00  0.12807E+02  0.55952E+01  0.60666E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22479E+02
    81  0.20304E+04  0.00000E+00  0.95123E+03  0.44384E+03  0.13582E+02  0.00000E+00  0.12813E+02  0.55930E+01  0.60653E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24601E+02
    82  0.20297E+04  0.00000E+00  0.95103E+03  0.44347E+03  0.13577E+02  0.00000E+00  0.12819E+02  0.55910E+01  0.60641E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26739E+02
    83  0.20290E+04  0.00000E+00  0.95087E+03  0.44313E+03  0.13572E+02  0.00000E+00  0.12826E+02  0.55892E+01  0.60633E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26908E+02
    84  0.20284E+04  0.00000E+00  0.95075E+03  0.44279E+03  0.13568E+02  0.00000E+00  0.12834E+02  0.55876E+01  0.60626E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25109E+02
    85  0.20279E+04  0.00000E+00  0.95066E+03  0.44248E+03  0.13564E+02  0.00000E+00  0.12842E+02  0.55863E+01  0.60622E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23325E+02
    86  0.20275E+04  0.00000E+00  0.95061E+03  0.44218E+03  0.13561E+02  0.00000E+00  0.12850E+02  0.55851E+01  0.60620E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21558E+02
    87  0.20272E+04  0.00000E+00  0.95060E+03  0.44190E+03  0.13559E+02  0.00000E+00  0.12859E+02  0.55841E+01  0.60621E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20730E+02
    88  0.20269E+04  0.00000E+00  0.95063E+03  0.44163E+03  0.13557E+02  0.00000E+00  0.12869E+02  0.55833E+01  0.60623E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20842E+02
    89  0.20267E+04  0.00000E+00  0.95068E+03  0.44138E+03  0.13556E+02  0.00000E+00  0.12879E+02  0.55827E+01  0.60628E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20969E+02
    90  0.20266E+04  0.00000E+00  0.95078E+03  0.44114E+03  0.13555E+02  0.00000E+00  0.12890E+02  0.55823E+01  0.60635E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21111E+02
    91  0.20266E+04  0.00000E+00  0.95090E+03  0.44092E+03  0.13555E+02  0.00000E+00  0.12901E+02  0.55821E+01  0.60643E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21015E+02
    92  0.20266E+04  0.00000E+00  0.95106E+03  0.44071E+03  0.13555E+02  0.00000E+00  0.12913E+02  0.55820E+01  0.60654E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20680E+02
    93  0.20268E+04  0.00000E+00  0.95125E+03  0.44052E+03  0.13556E+02  0.00000E+00  0.12925E+02  0.55821E+01  0.60666E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20359E+02
    94  0.20269E+04  0.00000E+00  0.95148E+03  0.44034E+03  0.13557E+02  0.00000E+00  0.12938E+02  0.55824E+01  0.60681E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20051E+02
    95  0.20272E+04  0.00000E+00  0.95173E+03  0.44018E+03  0.13558E+02  0.00000E+00  0.12951E+02  0.55829E+01  0.60696E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19569E+02
    96  0.20275E+04  0.00000E+00  0.95201E+03  0.44004E+03  0.13560E+02  0.00000E+00  0.12964E+02  0.55835E+01  0.60714E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18913E+02
    97  0.20278E+04  0.00000E+00  0.95232E+03  0.43991E+03  0.13563E+02  0.00000E+00  0.12978E+02  0.55843E+01  0.60733E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18269E+02
    98  0.20282E+04  0.00000E+00  0.95266E+03  0.43980E+03  0.13566E+02  0.00000E+00  0.12993E+02  0.55852E+01  0.60753E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17637E+02
    99  0.20287E+04  0.00000E+00  0.95302E+03  0.43970E+03  0.13569E+02  0.00000E+00  0.13008E+02  0.55864E+01  0.60775E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17268E+02
   100  0.20292E+04  0.00000E+00  0.95340E+03  0.43962E+03  0.13572E+02  0.00000E+00  0.13023E+02  0.55876E+01  0.60799E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17161E+02
   101  0.20297E+04  0.00000E+00  0.95381E+03  0.43956E+03  0.13576E+02  0.00000E+00  0.13039E+02  0.55891E+01  0.60823E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17065E+02
   102  0.20303E+04  0.00000E+00  0.95423E+03  0.43951E+03  0.13580E+02  0.00000E+00  0.13055E+02  0.55906E+01  0.60849E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16979E+02
   103  0.20310E+04  0.00000E+00  0.95468E+03  0.43947E+03  0.13585E+02  0.00000E+00  0.13071E+02  0.55923E+01  0.60877E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16725E+02
   104  0.20316E+04  0.00000E+00  0.95514E+03  0.43945E+03  0.13589E+02  0.00000E+00  0.13088E+02  0.55942E+01  0.60906E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16303E+02
   105  0.20324E+04  0.00000E+00  0.95563E+03  0.43945E+03  0.13594E+02  0.00000E+00  0.13105E+02  0.55961E+01  0.60935E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15890E+02
   106  0.20331E+04  0.00000E+00  0.95612E+03  0.43945E+03  0.13599E+02  0.00000E+00  0.13122E+02  0.55982E+01  0.60967E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15486E+02
   107  0.20339E+04  0.00000E+00  0.95664E+03  0.43947E+03  0.13604E+02  0.00000E+00  0.13140E+02  0.56004E+01  0.60999E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15120E+02
   108  0.20347E+04  0.00000E+00  0.95718E+03  0.43950E+03  0.13610E+02  0.00000E+00  0.13158E+02  0.56027E+01  0.61033E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14791E+02
   109  0.20356E+04  0.00000E+00  0.95773E+03  0.43954E+03  0.13616E+02  0.00000E+00  0.13176E+02  0.56052E+01  0.61067E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14470E+02
   110  0.20365E+04  0.00000E+00  0.95830E+03  0.43959E+03  0.13621E+02  0.00000E+00  0.13194E+02  0.56077E+01  0.61103E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14158E+02
   111  0.20374E+04  0.00000E+00  0.95888E+03  0.43965E+03  0.13627E+02  0.00000E+00  0.13212E+02  0.56103E+01  0.61141E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13807E+02
   112  0.20383E+04  0.00000E+00  0.95949E+03  0.43972E+03  0.13634E+02  0.00000E+00  0.13231E+02  0.56130E+01  0.61179E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13418E+02
   113  0.20393E+04  0.00000E+00  0.96011E+03  0.43980E+03  0.13640E+02  0.00000E+00  0.13250E+02  0.56157E+01  0.61218E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13036E+02
   114  0.20403E+04  0.00000E+00  0.96076E+03  0.43989E+03  0.13647E+02  0.00000E+00  0.13269E+02  0.56186E+01  0.61258E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12662E+02
   115  0.20413E+04  0.00000E+00  0.96142E+03  0.43999E+03  0.13654E+02  0.00000E+00  0.13288E+02  0.56215E+01  0.61300E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12381E+02
   116  0.20424E+04  0.00000E+00  0.96210E+03  0.44009E+03  0.13661E+02  0.00000E+00  0.13307E+02  0.56245E+01  0.61342E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12194E+02
   117  0.20435E+04  0.00000E+00  0.96280E+03  0.44020E+03  0.13668E+02  0.00000E+00  0.13327E+02  0.56276E+01  0.61384E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12013E+02
   118  0.20446E+04  0.00000E+00  0.96351E+03  0.44031E+03  0.13675E+02  0.00000E+00  0.13347E+02  0.56307E+01  0.61428E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11838E+02
   119  0.20457E+04  0.00000E+00  0.96425E+03  0.44044E+03  0.13683E+02  0.00000E+00  0.13366E+02  0.56339E+01  0.61472E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11765E+02
