NDF v9.6h 11Sep15 rev 12Mar16 run 21/02/2026 16:28:02 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 672015R1.odf                                                                  
geo 671130g.geo                                                                   
elements 13
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     Cs   
 channel elements... background
    44  0.93155E+03  0.51202E+02  0.51469E+03  0.28253E+03  0.19672E+02  0.20377E+00  0.13470E-01  0.26535E+00  0.31284E+01  0.22698E+02  0.71604E+02  0.36574E+00  0.21032E+02  0.17232E+02
    45  0.92819E+03  0.51015E+02  0.51285E+03  0.28122E+03  0.19599E+02  0.20303E+00  0.13434E-01  0.26437E+00  0.31178E+01  0.22615E+02  0.71345E+02  0.36439E+00  0.20957E+02  0.17275E+02
    46  0.92499E+03  0.50838E+02  0.51111E+03  0.27997E+03  0.19530E+02  0.20233E+00  0.13399E-01  0.26344E+00  0.31077E+01  0.22536E+02  0.71100E+02  0.36312E+00  0.20886E+02  0.17320E+02
    47  0.92194E+03  0.50669E+02  0.50946E+03  0.27878E+03  0.19465E+02  0.20166E+00  0.13367E-01  0.26256E+00  0.30982E+01  0.22461E+02  0.70866E+02  0.36190E+00  0.20819E+02  0.17349E+02
    48  0.91905E+03  0.50509E+02  0.50789E+03  0.27764E+03  0.19403E+02  0.20102E+00  0.13337E-01  0.26172E+00  0.30892E+01  0.22390E+02  0.70644E+02  0.36074E+00  0.20754E+02  0.17365E+02
    49  0.91630E+03  0.50357E+02  0.50641E+03  0.27656E+03  0.19343E+02  0.20042E+00  0.13309E-01  0.26093E+00  0.30807E+01  0.22323E+02  0.70433E+02  0.35965E+00  0.20693E+02  0.17380E+02
    50  0.91369E+03  0.50213E+02  0.50501E+03  0.27552E+03  0.19287E+02  0.19984E+00  0.13283E-01  0.26017E+00  0.30726E+01  0.22259E+02  0.70233E+02  0.35861E+00  0.20635E+02  0.17396E+02
    51  0.91122E+03  0.50076E+02  0.50369E+03  0.27453E+03  0.19234E+02  0.19930E+00  0.13259E-01  0.25945E+00  0.30650E+01  0.22198E+02  0.70043E+02  0.35762E+00  0.20580E+02  0.17419E+02
    52  0.90887E+03  0.49946E+02  0.50244E+03  0.27359E+03  0.19184E+02  0.19878E+00  0.13237E-01  0.25877E+00  0.30579E+01  0.22141E+02  0.69864E+02  0.35668E+00  0.20528E+02  0.17451E+02
    53  0.90664E+03  0.49824E+02  0.50126E+03  0.27269E+03  0.19136E+02  0.19830E+00  0.13216E-01  0.25813E+00  0.30511E+01  0.22086E+02  0.69693E+02  0.35580E+00  0.20479E+02  0.17482E+02
    54  0.90453E+03  0.49708E+02  0.50015E+03  0.27183E+03  0.19091E+02  0.19783E+00  0.13197E-01  0.25752E+00  0.30448E+01  0.22035E+02  0.69532E+02  0.35496E+00  0.20432E+02  0.17513E+02
    55  0.90253E+03  0.49598E+02  0.49910E+03  0.27100E+03  0.19049E+02  0.19739E+00  0.13180E-01  0.25694E+00  0.30388E+01  0.21986E+02  0.69379E+02  0.35417E+00  0.20388E+02  0.14710E+02
    56  0.90064E+03  0.49495E+02  0.49811E+03  0.27022E+03  0.19009E+02  0.19698E+00  0.13164E-01  0.25640E+00  0.30332E+01  0.21940E+02  0.69234E+02  0.35342E+00  0.20347E+02  0.90738E+01
    57  0.89884E+03  0.49397E+02  0.49718E+03  0.26947E+03  0.18971E+02  0.19658E+00  0.13150E-01  0.25588E+00  0.30280E+01  0.21896E+02  0.69097E+02  0.35271E+00  0.20307E+02  0.34369E+01
    58  0.89715E+03  0.49305E+02  0.49630E+03  0.26875E+03  0.18935E+02  0.19620E+00  0.13137E-01  0.25540E+00  0.30230E+01  0.21855E+02  0.68967E+02  0.35204E+00  0.20270E+02 -0.22004E+01
    59  0.89554E+03  0.49218E+02  0.49548E+03  0.26806E+03  0.18901E+02  0.19585E+00  0.13126E-01  0.25494E+00  0.30184E+01  0.21816E+02  0.68844E+02  0.35141E+00  0.20235E+02 -0.60376E+01
    60  0.89402E+03  0.49135E+02  0.49470E+03  0.26741E+03  0.18869E+02  0.19551E+00  0.13115E-01  0.25450E+00  0.30141E+01  0.21780E+02  0.68728E+02  0.35082E+00  0.20202E+02 -0.80745E+01
    61  0.89258E+03  0.49058E+02  0.49398E+03  0.26678E+03  0.18839E+02  0.19519E+00  0.13106E-01  0.25409E+00  0.30100E+01  0.21745E+02  0.68619E+02  0.35026E+00  0.20170E+02 -0.10112E+02
