0,44,49,41,37,47,60,63,58,35,47,55,60,46,43,38,38,51,56,38,55,57,45,45,52,40,47,39,37,42,42,41,29,28,45,35,46,48,40,50,41,29,43,44,43,47,58,46,37,45,42,60,49,58,53,57,52,45,63,32,33,23,26,20,20,24,28,34,36,33,29,45,45,41,46,38,49,33,32,49,34,35,44,39,51,48,41,39,35,31,25,32,34,42,43,56,43,62,57,49,53,56,61,52,33,38,58,33,31,44,42,43,45,40,32,33,57,45,47,43,38,60,47,45,37,32,41,28,53,44,37,48,53,38,41,36,35,41,33,43,42,41,54,38,43,36,33,39,44,40,45,59,44,48,45,53,58,36,23,24,23,7,14,6,11,10,14,31,28,17,27,25,17,31,42,19,25,26,25,30,25,17,19,45,36,56,41,33,32,51,60,50,42,43,54,37,39,33,34,45,42,28,31,39,51,35,31,16,12,8,4,4,6,7,7,15,11,6,8,27,43,37,39,50,49,36,21,13,15,23,24,19,10,29,27,46,45,40,49,42,31,42,58,44,68,46,50,34,41,61,68,50,36,46,36,57
39,41,52,45,41,54,48,67,51,51,44,60,43,49,45,47,34,52,54,49,32,52,40,55,45,39,33,41,40,36,45,33,44,44,39,38,38,57,45,47,41,38,36,55,39,49,48,47,44,38,42,38,38,55,48,48,58,65,45,53,24,25,23,10,10,27,35,28,23,29,38,53,47,41,40,43,31,41,35,34,43,35,41,46,40,39,38,49,31,29,24,28,31,31,48,47,54,56,56,51,47,51,60,51,45,50,38,32,33,40,46,30,45,42,39,29,39,46,40,26,37,64,67,38,35,32,36,47,44,31,47,40,49,37,38,44,31,47,51,48,48,47,51,35,32,29,34,43,49,50,43,44,50,44,45,56,49,51,35,21,19,18,11,15,8,11,9,23,19,30,20,22,24,22,27,16,22,37,26,31,22,8,16,27,42,48,45,39,34,43,35,46,49,47,49,57,40,35,20,38,36,36,36,44,43,35,25,18,17,7,9,4,7,3,8,14,17,17,10,31,43,44,41,44,39,19,24,11,15,23,18,17,24,25,45,46,62,47,31,26,36,38,53,69,50,53,44,47,50,56,58,45,53,45,41,44
52,45,46,37,38,49,59,52,55,37,30,48,42,46,37,51,33,50,65,51,41,56,41,43,42,28,23,34,42,38,33,45,37,41,44,37,44,50,56,68,54,36,34,36,39,43,50,44,46,34,48,40,39,53,55,59,50,58,62,45,26,32,30,23,22,16,29,29,20,18,23,33,36,45,36,41,47,46,38,44,33,40,38,50,44,49,51,34,27,17,23,21,32,37,38,46,58,59,44,53,59,56,49,67,51,46,54,36,51,55,42,47,58,46,49,32,44,40,35,26,56,49,64,40,26,23,43,37,34,43,57,34,48,58,41,44,50,42,55,42,50,59,45,39,25,28,23,38,46,47,55,55,38,70,43,60,40,47,37,20,17,8,18,8,9,16,11,15,29,23,26,37,28,30,30,29,32,23,44,24,15,14,9,24,31,39,52,55,40,36,33,39,48,50,52,42,47,31,31,22,38,38,40,43,44,38,32,16,12,22,10,9,4,12,9,20,15,19,18,23,49,49,47,32,34,30,17,15,19,28,24,24,26,40,44,46,59,52,44,22,18,38,42,42,64,47,47,41,49,72,62,61,51,48,42,55
36,43,44,34,34,39,50,54,51,36,26,32,26,35,36,36,31,36,53,36,44,38,51,37,42,35,23,32,47,37,40,47,38,44,37,36,53,39,62,57,43,32,29,31,30,49,49,48,37,46,52,38,38,55,45,61,59,55,63,56,52,46,36,26,28,22,32,26,29,23,19,28,41,37,47,39,49,46,39,42,40,41,57,59,51,42,41,37,28,31,15,18,16,20,37,57,46,56,55,51,58,43,60,49,52,41,57,41,58,50,41,40,38,51,47,45,57,37,40,39,58,54,60,55,30,32,30,50,52,39,53,46,48,47,53,46,44,46,48,39,58,64,52,33,22,25,19,25,40,49,45,56,51,55,51,47,44,42,26,25,14,13,19,15,16,9,18,18,25,40,45,34,35,34,30,41,32,41,27,27,24,10,13,25,29,44,37,43,27,29,51,47,45,42,45,50,53,49,37,42,32,39,42,50,48,39,37,13,9,23,18,17,6,19,15,20,20,17,25,23,45,41,36,40,28,28,21,21,25,35,22,14,8,38,51,54,61,54,44,26,10,17,45,58,53,57,61,39,40,75,60,44,62,44,50,49
31,51,47,38,47,42,46,55,48,45,31,39,33,29,39,34,40,36,40,37,47,43,50,45,34,21,26,29,31,21,32,33,33,33,34,45,47,62,51,46,38,39,34,34,30,41,46,44,44,45,46,53,50,37,60,61,54,63,64,66,59,49,25,31,24,25,22,28,16,16,17,23,25,35,40,43,41,47,58,40,56,52,57,61,56,47,48,35,23,23,23,14,21,19,46,68,51,37,60,53,56,51,50,39,50,74,49,63,50,45,46,44,59,51,33,42,42,38,32,53,48,52,49,53,33,32,45,43,46,54,56,47,41,39,47,39,35,40,52,55,58,56,57,46,25,25,22,28,36,36,39,51,48,47,46,47,42,31,22,9,3,9,18,21,18,11,22,10,35,43,45,48,47,46,47,49,53,54,40,35,18,11,10,19,20,28,38,47,32,30,39,43,39,46,54,52,33,35,38,30,28,45,33,36,41,40,24,15,15,29,20,20,21,23,17,27,26,21,28,43,41,62,36,37,30,32,34,21,30,43,24,20,23,31,48,43,41,59,35,20,10,13,32,50,54,66,44,53,60,55,66,46,53,59,58,45
53,49,57,44,41,51,54,53,30,31,30,23,28,33,43,28,46,46,47,33,28,53,56,42,37,27,17,22,15,32,38,26,22,21,30,38,46,51,64,49,54,39,38,31,38,38,41,43,40,49,49,41,29,35,45,62,70,61,68,73,54,54,43,43,31,44,32,35,20,27,27,25,37,44,53,45,49,29,50,53,39,45,46,54,37,46,52,38,30,31,22,22,32,41,37,47,61,54,53,43,58,60,47,45,53,62,58,48,50,45,50,43,49,45,56,48,48,55,46,53,49,47,42,39,35,31,49,42,60,65,57,44,40,40,41,41,31,34,45,45,56,51,51,41,25,14,11,19,32,30,48,59,51,45,48,43,38,34,17,19,7,8,15,25,17,12,21,16,47,55,44,46,59,48,55,57,60,47,32,14,17,14,11,24,23,31,34,38,40,31,34,44,31,37,40,42,52,32,35,25,24,33,40,47,39,38,27,26,24,32,28,53,29,23,25,37,33,42,41,40,48,43,52,36,41,36,41,40,32,45,44,23,28,36,40,49,59,50,45,23,10,11,24,48,40,53,69,48,67,52,54,51,51,42,48,62
39,50,42,39,57,68,55,58,28,14,24,22,21,36,44,42,40,29,46,28,35,41,56,36,33,24,15,21,15,20,19,17,16,17,23,33,43,55,65,61,42,56,45,39,23,35,42,44,50,34,37,37,30,39,44,60,63,77,59,75,68,50,45,29,38,56,36,35,27,22,32,36,44,51,43,46,47,34,38,41,45,54,50,62,53,51,54,38,35,34,20,22,36,56,41,58,53,37,56,61,51,55,48,43,60,71,59,49,48,57,49,42,48,62,46,56,57,43,45,51,55,43,52,32,27,26,51,51,67,52,64,48,53,49,42,44,34,35,33,50,49,45,49,35,21,16,11,16,28,34,41,47,38,40,41,29,33,16,21,8,5,8,10,21,23,25,34,18,27,50,48,41,48,46,58,59,61,48,40,25,11,14,25,22,22,25,23,28,36,36,28,39,46,47,58,54,53,44,29,21,21,27,40,33,38,35,20,19,34,38,47,41,25,17,31,24,32,51,39,56,45,53,46,45,39,45,29,42,35,36,40,34,25,32,36,45,36,55,44,32,17,16,26,37,48,46,52,46,50,55,51,49,58,49,52,50
39,55,46,41,62,62,52,48,21,22,21,22,27,42,37,41,44,40,29,29,37,40,30,45,27,24,19,17,13,9,9,22,21,8,18,24,42,54,49,53,46,43,40,37,43,30,44,45,42,39,27,23,22,33,58,61,58,63,59,59,64,52,53,46,38,42,51,49,37,21,41,44,39,45,46,47,39,46,47,43,51,46,56,45,56,58,59,49,53,40,19,21,21,53,49,49,49,53,45,51,52,58,52,35,39,54,48,49,42,40,26,29,41,59,49,51,55,51,43,56,48,42,41,39,31,37,46,61,58,54,52,47,57,56,42,40,36,38,42,42,37,42,35,36,17,18,18,21,36,38,55,49,44,54,45,34,26,16,27,10,8,7,9,19,18,32,35,21,18,24,40,48,44,46,50,67,67,38,29,19,17,24,26,28,34,25,26,36,27,25,32,31,43,40,46,41,42,36,33,28,24,22,37,39,36,37,24,24,24,32,45,41,29,24,34,40,46,38,39,55,52,57,41,33,38,39,47,57,56,36,42,24,25,27,34,32,41,46,54,36,28,30,32,45,51,59,48,54,49,58,48,50,49,49,66,51
31,34,49,47,47,68,60,45,26,20,28,13,11,35,36,47,43,47,29,30,38,49,38,38,42,30,18,26,18,20,17,12,9,11,12,26,38,41,57,53,43,43,38,36,38,37,41,48,38,24,22,20,32,38,46,52,65,63,62,71,59,55,41,34,21,46,46,42,38,33,44,45,46,54,58,49,37,44,43,54,52,42,52,53,49,53,56,51,47,51,31,20,28,54,51,54,54,57,51,47,47,54,41,32,38,57,55,62,44,36,40,34,42,47,54,50,51,50,53,34,46,44,42,31,29,35,54,55,63,51,47,59,50,70,36,46,41,35,41,35,44,43,36,31,17,17,14,32,46,62,47,39,52,38,42,41,23,27,13,13,9,9,6,28,32,34,36,41,17,19,36,52,40,58,52,56,55,41,29,22,23,21,32,25,23,40,40,36,39,27,34,25,27,38,46,34,38,44,36,30,25,24,33,32,28,33,35,22,28,33,47,45,37,32,21,41,44,42,42,53,56,46,46,28,38,41,49,48,45,38,44,45,37,32,28,33,31,34,48,29,32,38,31,64,49,50,42,45,47,57,69,63,49,47,51,59
37,37,41,55,65,59,70,48,32,21,30,23,20,25,42,28,46,43,33,30,37,54,36,19,21,21,17,27,22,19,26,22,13,8,13,34,57,45,54,42,47,48,47,39,40,31,37,36,36,29,23,17,36,45,52,68,81,62,59,59,60,56,40,39,33,39,31,44,45,41,46,43,66,44,50,41,45,32,45,48,47,46,35,53,59,51,52,50,37,54,25,19,32,39,57,64,53,54,52,50,48,58,46,29,39,37,57,46,55,50,35,41,57,59,52,42,51,61,55,45,34,47,35,35,31,30,54,55,70,58,46,55,62,53,50,47,51,50,49,44,32,32,26,24,18,13,11,24,45,49,42,50,41,55,53,56,27,12,13,9,13,22,14,27,36,52,38,38,14,21,24,37,47,59,56,60,57,48,28,33,18,24,38,37,42,45,43,47,31,29,39,19,29,42,42,42,44,38,27,31,28,32,43,43,32,38,21,18,17,22,55,47,49,41,34,32,53,50,57,62,70,71,59,44,37,31,40,41,37,42,42,47,34,37,35,37,39,43,41,48,40,41,58,51,48,48,42,39,53,44,55,56,70,40,55,64
