NDF v9.6h 11Sep15 rev 12Mar16 run 06/07/2026 18:07:32 Filename: 67010108.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671131.spc                                                                    
str 671131s.str                                                                   
file 671131R1.odf                                                                  
geo 671131g.geo                                                                   
element Mn   
 depth(at/cm2) element>0 element depth(nm)
-0.121539E+05  0.120583E+00  0.120583E+00 -0.231203E+04
-0.117904E+05  0.237903E-01  0.237903E-01 -0.224288E+04
-0.114269E+05  0.832638E-01  0.832638E-01 -0.217373E+04
-0.110634E+05 -0.137776E+00  0.000000E+00 -0.210458E+04
-0.106999E+05 -0.471375E-01  0.000000E+00 -0.203543E+04
-0.103364E+05 -0.499432E-01  0.000000E+00 -0.196628E+04
-0.997285E+04 -0.837464E-01  0.000000E+00 -0.189713E+04
-0.960934E+04 -0.179365E+00  0.000000E+00 -0.182798E+04
-0.924583E+04  0.347375E-01  0.347375E-01 -0.175883E+04
-0.888232E+04 -0.601472E-01  0.000000E+00 -0.168968E+04
-0.851881E+04  0.122615E+00  0.122615E+00 -0.162053E+04
-0.815529E+04 -0.288539E-02  0.000000E+00 -0.155137E+04
-0.779178E+04  0.555541E-01  0.555541E-01 -0.148222E+04
-0.742829E+04 -0.403521E-01  0.000000E+00 -0.141308E+04
-0.706477E+04  0.171862E-01  0.171862E-01 -0.134393E+04
-0.670126E+04 -0.170116E+00  0.000000E+00 -0.127478E+04
-0.633775E+04 -0.818060E-01  0.000000E+00 -0.120563E+04
-0.597424E+04 -0.850199E-01  0.000000E+00 -0.113647E+04
-0.561073E+04  0.155317E+00  0.155317E+00 -0.106732E+04
-0.524722E+04  0.182145E+00  0.182145E+00 -0.998174E+03
-0.488371E+04 -0.246407E+00  0.000000E+00 -0.929024E+03
-0.452020E+04 -0.279768E+00  0.000000E+00 -0.859874E+03
-0.415669E+04  0.197813E-01  0.197813E-01 -0.790723E+03
-0.379318E+04  0.137130E+00  0.137130E+00 -0.721573E+03
-0.342968E+04  0.123621E-01  0.123621E-01 -0.652425E+03
-0.306617E+04 -0.522924E-01  0.000000E+00 -0.583274E+03
-0.270266E+04  0.634729E-01  0.634729E-01 -0.514124E+03
-0.233915E+04  0.283630E-01  0.283630E-01 -0.444974E+03
-0.197564E+04  0.821666E-01  0.821666E-01 -0.375823E+03
-0.161212E+04 -0.455898E-01  0.000000E+00 -0.306673E+03
-0.124861E+04 -0.261921E-01  0.000000E+00 -0.237523E+03
-0.885103E+03 -0.413714E-01  0.000000E+00 -0.168372E+03
-0.521592E+03 -0.643041E-01  0.000000E+00 -0.992220E+02
-0.158081E+03  0.785774E-01  0.785774E-01 -0.300716E+02
 0.205417E+03 -0.125537E+00  0.000000E+00  0.390763E+02
 0.568569E+03  0.115446E+00  0.115446E+00  0.108158E+03
 0.931189E+03 -0.712082E-01  0.000000E+00  0.177139E+03
 0.129336E+04 -0.225959E+00  0.000000E+00  0.246034E+03
 0.165507E+04 -0.276648E+00  0.000000E+00  0.314842E+03
 0.201623E+04 -0.565498E+00  0.000000E+00  0.383546E+03
 0.237696E+04 -0.595957E+00  0.000000E+00  0.452167E+03
 0.273720E+04 -0.120527E+01  0.000000E+00  0.520696E+03
 0.309698E+04 -0.592111E+00  0.000000E+00  0.589136E+03
 0.345617E+04 -0.759694E+00  0.000000E+00  0.657465E+03
 0.381492E+04 -0.496600E+00  0.000000E+00  0.725710E+03
 0.417327E+04 -0.631325E+00  0.000000E+00  0.793877E+03
 0.453106E+04  0.198273E+00  0.198273E+00  0.861940E+03
 0.488838E+04 -0.114762E-01  0.000000E+00  0.929912E+03
 0.524528E+04  0.367994E+00  0.367994E+00  0.997805E+03
 0.560162E+04  0.269841E+00  0.269841E+00  0.106559E+04
 0.595742E+04  0.602093E+00  0.602093E+00  0.113328E+04
 0.631288E+04  0.986692E+00  0.986692E+00  0.120089E+04
 0.666774E+04  0.383412E+00  0.383412E+00  0.126840E+04
 0.702207E+04 -0.154842E+00  0.000000E+00  0.133580E+04
 0.737602E+04  0.129355E+00  0.129355E+00  0.140313E+04
 0.772945E+04  0.568672E+00  0.568672E+00  0.147037E+04
 0.808243E+04  0.120337E+01  0.120337E+01  0.153751E+04
 0.843497E+04  0.306449E+00  0.306449E+00  0.160458E+04
 0.878693E+04  0.132217E+01  0.132217E+01  0.167153E+04
 0.913835E+04  0.934420E+00  0.934420E+00  0.173838E+04
 0.948930E+04  0.110956E+00  0.110956E+00  0.180514E+04
 0.983980E+04  0.204823E+00  0.204823E+00  0.187182E+04
 0.101898E+05  0.165449E+01  0.165449E+01  0.193840E+04
 0.105393E+05  0.357313E+00  0.357313E+00  0.200489E+04
 0.108884E+05 -0.181166E+00  0.000000E+00  0.207129E+04
 0.112370E+05  0.183673E+01  0.183673E+01  0.213761E+04
 0.115850E+05 -0.808294E+00  0.000000E+00  0.220381E+04
 0.119327E+05  0.463970E+00  0.463970E+00  0.226995E+04
 0.122797E+05 -0.502325E+00  0.000000E+00  0.233596E+04
 0.126264E+05 -0.227560E+00  0.000000E+00  0.240191E+04
 0.129724E+05  0.576003E+00  0.576003E+00  0.246772E+04
 0.133180E+05  0.494471E+00  0.494471E+00  0.253347E+04
 0.136632E+05  0.232225E+00  0.232225E+00  0.259914E+04
 0.140079E+05  0.202452E+00  0.202452E+00  0.266470E+04
 0.143520E+05 -0.316597E-01  0.000000E+00  0.273017E+04
