NDF v9.6h 11Sep15 rev 12Mar16 run 06/07/2026 18:07:32 Filename: 67010110.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671131.spc                                                                    
str 671131s.str                                                                   
file 671131R1.odf                                                                  
geo 671131g.geo                                                                   
element Sr   
 depth(at/cm2) element>0 element depth(nm)
-0.122221E+05 -0.718009E-01  0.000000E+00 -0.232499E+04
-0.118586E+05 -0.183023E-01  0.000000E+00 -0.225584E+04
-0.114950E+05 -0.593706E-01  0.000000E+00 -0.218669E+04
-0.111315E+05  0.481770E-01  0.481770E-01 -0.211754E+04
-0.107680E+05  0.206112E-01  0.206112E-01 -0.204839E+04
-0.104045E+05  0.332390E-01  0.332390E-01 -0.197924E+04
-0.100410E+05 -0.216259E-01  0.000000E+00 -0.191009E+04
-0.967750E+04 -0.226529E-01  0.000000E+00 -0.184094E+04
-0.931399E+04 -0.504716E-01  0.000000E+00 -0.177179E+04
-0.895048E+04  0.555998E-01  0.555998E-01 -0.170264E+04
-0.858696E+04  0.411799E-01  0.411799E-01 -0.163349E+04
-0.822345E+04 -0.398760E-01  0.000000E+00 -0.156434E+04
-0.785994E+04  0.257872E-01  0.257872E-01 -0.149519E+04
-0.749643E+04  0.512376E-01  0.512376E-01 -0.142604E+04
-0.713292E+04  0.101087E-01  0.101087E-01 -0.135689E+04
-0.676941E+04  0.353788E-01  0.353788E-01 -0.128774E+04
-0.640591E+04 -0.585404E-01  0.000000E+00 -0.121859E+04
-0.604240E+04 -0.200283E-01  0.000000E+00 -0.114944E+04
-0.567888E+04 -0.212201E-01  0.000000E+00 -0.108029E+04
-0.531537E+04 -0.355820E-01  0.000000E+00 -0.101114E+04
-0.495186E+04 -0.762068E-01  0.000000E+00 -0.941988E+03
-0.458835E+04  0.147588E-01  0.147588E-01 -0.872838E+03
-0.422484E+04 -0.255541E-01  0.000000E+00 -0.803687E+03
-0.386133E+04  0.520936E-01  0.520936E-01 -0.734537E+03
-0.349781E+04 -0.122585E-02  0.000000E+00 -0.665386E+03
-0.313430E+04  0.236018E-01  0.236018E-01 -0.596236E+03
-0.277080E+04 -0.171431E-01  0.000000E+00 -0.527088E+03
-0.240729E+04  0.730123E-02  0.730123E-02 -0.457937E+03
-0.204378E+04 -0.722697E-01  0.000000E+00 -0.388786E+03
-0.168027E+04 -0.347528E-01  0.000000E+00 -0.319636E+03
-0.131676E+04 -0.361177E-01  0.000000E+00 -0.250485E+03
-0.953245E+03  0.659797E-01  0.659797E-01 -0.181335E+03
-0.589733E+03  0.773750E-01  0.773750E-01 -0.112184E+03
-0.226222E+03 -0.104673E+00  0.000000E+00 -0.430340E+02
