           0
 F
           0
 F
           4
  6.9999999E-07
  0.0000000E+00
   1.900000    
  0.2000000    
   1.200000    
           2
   1000.000    
  0.0000000E+00
 F
  0.0000000E+00
   117.0000    
        1024
  0.0000000E+00   3.517200       95.18100    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1170000E+03  0.1170000E+03
 -0.3294475E+00  0.0000000E+00 -0.3294475E+00  0.3532945E+02  0.3532945E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3100000E+02  0.3100000E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2600000E+02  0.2600000E+02
 -0.3294474E+00  0.0000000E+00 -0.3294474E+00  0.2432945E+02  0.2432945E+02
 -0.3294474E+00  0.0000000E+00 -0.3294474E+00  0.1932945E+02  0.1932945E+02
 -0.3245171E+00  0.0000000E+00 -0.3284639E+00  0.1832452E+02  0.1832452E+02
 -0.3146565E+00  0.0000000E+00 -0.3264968E+00  0.1131466E+02  0.1131466E+02
 -0.3047959E+00  0.3157392E-01 -0.3245296E+00  0.2130480E+02  0.2130480E+02
 -0.2949353E+00  0.3157392E-01 -0.3225625E+00  0.1129494E+02  0.1129494E+02
 -0.2719600E+00  0.3534808E-01 -0.3073081E+00  0.1527196E+02  0.1527196E+02
 -0.2358702E+00  0.4289642E-01 -0.2787666E+00  0.2323587E+02  0.2323587E+02
 -0.1997803E+00  0.5044475E-01 -0.2502250E+00  0.1719978E+02  0.1719978E+02
 -0.1636904E+00  0.5799308E-01 -0.2216835E+00  0.1216369E+02  0.1216369E+02
 -0.1749311E+00  0.6317090E-01 -0.2381020E+00  0.8174932E+01  0.8174932E+01
 -0.2335024E+00  0.6597824E-01 -0.2994806E+00  0.8233502E+01  0.8233502E+01
 -0.2920736E+00  0.6878556E-01 -0.3608592E+00  0.2529207E+02  0.2529207E+02
 -0.3506449E+00  0.7159289E-01 -0.4222378E+00  0.1935065E+02  0.1935065E+02
 -0.3773417E+00  0.7686897E-01 -0.4542106E+00  0.2637734E+02  0.2637734E+02
 -0.3721638E+00  0.8461384E-01 -0.4567776E+00  0.2837216E+02  0.2837216E+02
 -0.3669859E+00  0.9235869E-01 -0.4593447E+00  0.3636699E+02  0.3636699E+02
 -0.3618081E+00  0.1001035E+00 -0.4619116E+00  0.3136181E+02  0.3136181E+02
 -0.3265494E+00  0.1077521E+00 -0.4343016E+00  0.2232655E+02  0.2232655E+02
 -0.2612100E+00  0.1153045E+00 -0.3765145E+00  0.1126121E+02  0.1126121E+02
 -0.1958706E+00  0.1228568E+00 -0.3187273E+00  0.1319587E+02  0.1319587E+02
 -0.1305311E+00  0.1304091E+00 -0.2609402E+00  0.1213053E+02  0.1213053E+02
 -0.1042590E+00  0.1342293E+00 -0.2384884E+00  0.1310426E+02  0.1310426E+02
 -0.1170543E+00  0.1343175E+00 -0.2513717E+00  0.1211705E+02  0.1211705E+02
 -0.1298496E+00  0.1344056E+00 -0.2642551E+00  0.1212985E+02  0.1212985E+02
 -0.1426448E+00  0.1344937E+00 -0.2771386E+00  0.4142645E+01  0.4142645E+01
 -0.1609294E+00  0.1349240E+00 -0.2958533E+00  0.8160930E+01  0.8160930E+01
 -0.1847031E+00  0.1356963E+00 -0.3203995E+00  0.3718470E+02  0.3718470E+02
 -0.2084769E+00  0.1364687E+00 -0.3449456E+00  0.2720848E+02  0.2720848E+02
 -0.2322507E+00  0.1372410E+00 -0.3694917E+00  0.1923225E+02  0.1923225E+02
 -0.2259216E+00  0.1395870E+00 -0.3655087E+00  0.2322592E+02  0.2322592E+02
 -0.1894897E+00  0.1435067E+00 -0.3329964E+00  0.1318949E+02  0.1318949E+02
 -0.1530578E+00  0.1474264E+00 -0.3004842E+00  0.2115306E+02  0.2115306E+02
 -0.1166259E+00  0.1513461E+00 -0.2679719E+00  0.1311663E+02  0.1311663E+02
 -0.1041349E+00  0.1534490E+00 -0.2575839E+00  0.1210413E+02  0.1210413E+02
 -0.1155848E+00  0.1537353E+00 -0.2693201E+00  0.8115584E+01  0.8115584E+01
 -0.1270348E+00  0.1540215E+00 -0.2810563E+00  0.1812704E+02  0.1812704E+02
 -0.1384847E+00  0.1543078E+00 -0.2927925E+00  0.1713848E+02  0.1713848E+02
 -0.1366066E+00  0.1550831E+00 -0.2916897E+00  0.1913661E+02  0.1913661E+02
 -0.1214003E+00  0.1563476E+00 -0.2777478E+00  0.1012140E+02  0.1012140E+02
 -0.1061940E+00  0.1576120E+00 -0.2638059E+00  0.2210619E+02  0.2210619E+02
 -0.9098763E-01  0.1588764E+00 -0.2498641E+00  0.1109099E+02  0.1109099E+02
 -0.8456451E-01  0.1595240E+00 -0.2440886E+00  0.1008456E+02  0.1008456E+02
 -0.8692457E-01  0.1595548E+00 -0.2464794E+00  0.9086925E+01  0.9086925E+01
 -0.8928463E-01  0.1595856E+00 -0.2488703E+00  0.2408928E+02  0.2408928E+02
 -0.9164469E-01  0.1596164E+00 -0.2512611E+00  0.8091644E+01  0.8091644E+01
 -0.1177996E+00  0.1598312E+00 -0.2776308E+00  0.1311780E+02  0.1311780E+02
 -0.1677493E+00  0.1602300E+00 -0.3279793E+00  0.9167749E+01  0.9167749E+01
 -0.2176990E+00  0.1606288E+00 -0.3783278E+00  0.1921770E+02  0.1921770E+02
 -0.2676487E+00  0.1610275E+00 -0.4286763E+00  0.3267649E+01  0.3267649E+01
 -0.9907617E+01  0.1642545E+00 -0.1007187E+02  0.2390762E+02  0.2390762E+02
 -0.2913760E+02  0.1703097E+00 -0.2930791E+02  0.9013760E+02  0.9013760E+02
 -0.4836759E+02  0.1763649E+00 -0.4854396E+02  0.1393676E+03  0.1393676E+03
 -0.6759758E+02  0.1824201E+00 -0.6778000E+02  0.2946598E+04  0.2946598E+04
 -0.8075729E+02  0.1255181E+01 -0.8201247E+02  0.7026757E+04  0.7026757E+04
 -0.8784673E+02  0.3394648E+01 -0.9124139E+02  0.6702847E+04  0.6702847E+04
 -0.9493618E+02  0.5534115E+01 -0.1004703E+03  0.6554936E+04  0.6554936E+04
 -0.1020256E+03  0.7673583E+01 -0.1096992E+03  0.6288025E+04  0.6288025E+04
 -0.1008429E+03  0.1016094E+02 -0.1110038E+03  0.6123843E+04  0.6123843E+04
 -0.9138804E+02  0.1299619E+02 -0.1043842E+03  0.5822388E+04  0.5822388E+04
 -0.8193316E+02  0.1583143E+02 -0.9776460E+02  0.5405933E+04  0.5405933E+04
 -0.7247829E+02  0.1866668E+02 -0.9114497E+02  0.4783479E+04  0.4783479E+04
 -0.6465356E+02  0.2077878E+02 -0.8543234E+02  0.4405653E+04  0.4405653E+04
 -0.5845899E+02  0.2216772E+02 -0.8062672E+02  0.4420459E+04  0.4420459E+04
 -0.5226442E+02  0.2355667E+02 -0.7582108E+02  0.4621265E+04  0.4621265E+04
 -0.4606984E+02  0.2494562E+02 -0.7101546E+02  0.4029070E+04  0.4029070E+04
 -0.3961457E+02  0.2585314E+02 -0.6546771E+02  0.3331615E+04  0.3331615E+04
 -0.3289862E+02  0.2627925E+02 -0.5917787E+02  0.2818899E+04  0.2818899E+04
 -0.2618267E+02  0.2670535E+02 -0.5288802E+02  0.2469183E+04  0.2469183E+04
 -0.1946672E+02  0.2713145E+02 -0.4659817E+02  0.2349467E+04  0.2349467E+04
 -0.1573861E+02  0.2718182E+02 -0.4292042E+02  0.2257739E+04  0.2257739E+04
 -0.1499833E+02  0.2685645E+02 -0.4185478E+02  0.2260998E+04  0.2260998E+04
 -0.1425805E+02  0.2653109E+02 -0.4078914E+02  0.2264258E+04  0.2264258E+04
 -0.1351778E+02  0.2620572E+02 -0.3972350E+02  0.2185518E+04  0.2185518E+04
 -0.1262971E+02  0.2590361E+02 -0.3853332E+02  0.1961630E+04  0.1961630E+04
 -0.1159385E+02  0.2562475E+02 -0.3721860E+02  0.1989594E+04  0.1989594E+04
 -0.1055798E+02  0.2534590E+02 -0.3590388E+02  0.1882558E+04  0.1882558E+04
 -0.9522121E+01  0.2506704E+02 -0.3458916E+02  0.1839522E+04  0.1839522E+04
 -0.8975020E+01  0.2480857E+02 -0.3378359E+02  0.1775975E+04  0.1775975E+04
 -0.8916681E+01  0.2457047E+02 -0.3348716E+02  0.1765917E+04  0.1765917E+04
 -0.8858341E+01  0.2433238E+02 -0.3319072E+02  0.1801858E+04  0.1801858E+04
 -0.8800002E+01  0.2409429E+02 -0.3289429E+02  0.1706800E+04  0.1706800E+04
 -0.9030696E+01  0.2390586E+02 -0.3293656E+02  0.1756031E+04  0.1756031E+04
