NDF v9.6h 11Sep15 rev 12Mar16 run 24/04/2026 08:45:46 Filename: 67010116.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671131.spc                                                                    
str 671131s.str                                                                   
file 671131R1.odf                                                                  
geo 671131g.geo                                                                   
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.124843E+05 -0.138753E+00  0.000000E+00 -0.225729E+04
-0.121162E+05 -0.212301E+00  0.000000E+00 -0.219073E+04
-0.117481E+05  0.278623E+00  0.278623E+00 -0.212417E+04
-0.113800E+05 -0.400658E+00  0.000000E+00 -0.205762E+04
-0.110119E+05  0.426678E+00  0.426678E+00 -0.199106E+04
-0.106438E+05 -0.174295E+00  0.000000E+00 -0.192450E+04
-0.102756E+05 -0.651081E+00  0.000000E+00 -0.185794E+04
-0.990754E+04 -0.766253E+00  0.000000E+00 -0.179138E+04
-0.953943E+04 -0.164486E+01  0.000000E+00 -0.172483E+04
-0.917132E+04 -0.165621E+01  0.000000E+00 -0.165827E+04
-0.880321E+04 -0.353167E+01  0.000000E+00 -0.159171E+04
-0.843511E+04 -0.141987E+01  0.000000E+00 -0.152515E+04
-0.806700E+04 -0.183584E+01  0.000000E+00 -0.145860E+04
-0.769890E+04 -0.871008E+00  0.000000E+00 -0.139204E+04
-0.733079E+04 -0.119681E+01  0.000000E+00 -0.132548E+04
-0.696268E+04  0.152761E+01  0.152761E+01 -0.125892E+04
-0.659458E+04  0.899375E+00  0.899375E+00 -0.119237E+04
-0.622647E+04  0.210011E+01  0.210011E+01 -0.112581E+04
-0.585836E+04  0.174413E+01  0.174413E+01 -0.105925E+04
-0.549025E+04  0.270195E+01  0.270195E+01 -0.992694E+03
-0.512214E+04  0.377738E+01  0.377738E+01 -0.926136E+03
-0.475403E+04  0.175453E+01  0.175453E+01 -0.859578E+03
-0.438592E+04 -0.673893E-01  0.000000E+00 -0.793020E+03
-0.401783E+04  0.657323E+00  0.657323E+00 -0.726465E+03
-0.364972E+04  0.185927E+01  0.185927E+01 -0.659907E+03
-0.328161E+04  0.367048E+01  0.367048E+01 -0.593349E+03
-0.291350E+04  0.820826E+00  0.820826E+00 -0.526791E+03
-0.254539E+04  0.382614E+01  0.382614E+01 -0.460234E+03
-0.217729E+04  0.258674E+01  0.258674E+01 -0.393676E+03
-0.180918E+04  0.718007E-01  0.718007E-01 -0.327118E+03
-0.144107E+04  0.349975E+00  0.349975E+00 -0.260560E+03
-0.107296E+04  0.470380E+01  0.470380E+01 -0.194002E+03
-0.704852E+03  0.849407E+00  0.849407E+00 -0.127445E+03
-0.336744E+03 -0.709255E+00  0.000000E+00 -0.608868E+02
 0.313518E+02  0.532230E+01  0.532230E+01  0.566871E+01
 0.399084E+03 -0.243805E+01  0.000000E+00  0.721584E+02
 0.766286E+03  0.138454E+01  0.138454E+01  0.138552E+03
 0.113299E+04 -0.138839E+01  0.000000E+00  0.204856E+03
 0.149923E+04 -0.506381E+00  0.000000E+00  0.271077E+03
 0.186499E+04  0.192073E+01  0.192073E+01  0.337210E+03
 0.223006E+04  0.174849E+01  0.174849E+01  0.403217E+03
 0.259476E+04  0.104051E+01  0.104051E+01  0.469160E+03
 0.295894E+04  0.100415E+01  0.100415E+01  0.535007E+03
 0.332251E+04  0.361810E+00  0.361810E+00  0.600744E+03
 0.368568E+04 -0.165296E+01  0.000000E+00  0.666409E+03
 0.404834E+04  0.528837E+00  0.528837E+00  0.731981E+03
 0.441038E+04 -0.266327E+01  0.000000E+00  0.797442E+03
 0.477211E+04  0.456263E+00  0.456263E+00  0.862846E+03
 0.513311E+04 -0.221174E+01  0.000000E+00  0.928119E+03
 0.549356E+04  0.226188E+01  0.226188E+01  0.993292E+03
 0.585367E+04  0.324392E-01  0.324392E-01  0.105840E+04
 0.621312E+04  0.203252E-01  0.203252E-01  0.112340E+04
 0.657221E+04  0.128602E+01  0.128602E+01  0.118832E+04
 0.693063E+04 -0.249881E+01  0.000000E+00  0.125313E+04
 0.728855E+04  0.300245E+01  0.300245E+01  0.131784E+04
 0.764600E+04 -0.332541E+00  0.000000E+00  0.138248E+04
 0.800290E+04  0.295729E+00  0.295729E+00  0.144701E+04
 0.835941E+04  0.301676E+01  0.301676E+01  0.151147E+04
 0.871528E+04  0.280041E+01  0.280041E+01  0.157581E+04
 0.907072E+04  0.325325E+01  0.325325E+01  0.164008E+04
 0.942533E+04  0.701621E+00  0.701621E+00  0.170420E+04
 0.977988E+04 -0.109798E+01  0.000000E+00  0.176830E+04
 0.101337E+05  0.511225E+00  0.511225E+00  0.183227E+04
