NDF v9.6h 11Sep15 rev 12Mar16 run 01/05/2026 17:58:20 Filename: 67010111.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671135.spc                                                                    
str 671135s.str                                                                   
file 671135R1.odf                                                                  
geo 671135g.geo                                                                   
element Br   
 depth(at/cm2) element>0 element depth(nm)
-0.733271E+04 -0.435699E-01  0.000000E+00 -0.147098E+04
-0.703612E+04 -0.164827E-01  0.000000E+00 -0.141148E+04
-0.673952E+04  0.201453E-01  0.201453E-01 -0.135198E+04
-0.644293E+04 -0.216257E-01  0.000000E+00 -0.129249E+04
-0.614633E+04  0.342438E-01  0.342438E-01 -0.123299E+04
-0.584975E+04 -0.114526E+00  0.000000E+00 -0.117349E+04
-0.555315E+04 -0.780612E-01  0.000000E+00 -0.111399E+04
-0.525656E+04 -0.282326E-02  0.000000E+00 -0.105449E+04
-0.495996E+04 -0.247333E-01  0.000000E+00 -0.994995E+03
-0.466337E+04  0.888996E-01  0.888996E-01 -0.935497E+03
-0.436677E+04 -0.123008E-02  0.000000E+00 -0.875998E+03
-0.407018E+04  0.487647E-02  0.487647E-02 -0.816500E+03
-0.377358E+04  0.107278E+00  0.107278E+00 -0.757001E+03
-0.347699E+04 -0.599519E-01  0.000000E+00 -0.697503E+03
-0.318039E+04 -0.541961E-01  0.000000E+00 -0.638004E+03
-0.288381E+04 -0.201383E-01  0.000000E+00 -0.578507E+03
-0.258721E+04 -0.438908E-01  0.000000E+00 -0.519009E+03
-0.229062E+04 -0.395216E-01  0.000000E+00 -0.459510E+03
-0.199402E+04  0.687294E-01  0.687294E-01 -0.400012E+03
-0.169743E+04  0.213155E-01  0.213155E-01 -0.340513E+03
-0.140083E+04  0.186061E+00  0.186061E+00 -0.281014E+03
-0.110424E+04  0.898266E-01  0.898266E-01 -0.221516E+03
-0.807641E+03  0.237060E+00  0.237060E+00 -0.162017E+03
-0.511046E+03  0.438688E+00  0.438688E+00 -0.102519E+03
-0.214451E+03  0.507107E+00  0.507107E+00 -0.430200E+02
 0.821445E+02  0.478810E+00  0.478810E+00  0.164786E+02
 0.378533E+03  0.856938E+00  0.856938E+00  0.759358E+02
 0.674508E+03  0.113285E+01  0.113285E+01  0.135310E+03
 0.970145E+03  0.870317E+00  0.870317E+00  0.194616E+03
 0.126539E+04  0.100389E+01  0.100389E+01  0.253844E+03
 0.156034E+04  0.110672E+01  0.110672E+01  0.313012E+03
 0.185481E+04  0.816507E+00  0.816507E+00  0.372085E+03
 0.214894E+04  0.880060E+00  0.880060E+00  0.431089E+03
 0.244261E+04  0.493455E+00  0.493455E+00  0.490001E+03
 0.273601E+04  0.509687E+00  0.509687E+00  0.548859E+03
 0.302905E+04  0.469234E+00  0.469234E+00  0.607644E+03
 0.332168E+04 -0.512239E+00  0.000000E+00  0.666348E+03
 0.361394E+04 -0.437386E+00  0.000000E+00  0.724976E+03
 0.390585E+04 -0.309248E+00  0.000000E+00  0.783534E+03
 0.419742E+04  0.108662E+00  0.108662E+00  0.842026E+03
 0.448853E+04 -0.829538E+00  0.000000E+00  0.900424E+03
 0.477922E+04 -0.674545E+00  0.000000E+00  0.958738E+03
 0.506962E+04  0.382057E-01  0.382057E-01  0.101699E+04
 0.535961E+04 -0.432426E+00  0.000000E+00  0.107517E+04
 0.564924E+04 -0.547446E+00  0.000000E+00  0.113327E+04
