NDF v9.6h 11Sep15 rev 12Mar16 run 01/05/2026 17:58:20 Filename: 67010113.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671135.spc                                                                    
str 671135s.str                                                                   
file 671135R1.odf                                                                  
geo 671135g.geo                                                                   
element Y    
 depth(at/cm2) element>0 element depth(nm)
-0.720789E+04  0.823643E-02  0.823643E-02 -0.144594E+04
-0.691135E+04 -0.331292E-01  0.000000E+00 -0.138646E+04
-0.661481E+04 -0.349822E-01  0.000000E+00 -0.132697E+04
-0.631828E+04 -0.132339E-01  0.000000E+00 -0.126748E+04
-0.602174E+04  0.161746E-01  0.161746E-01 -0.120799E+04
-0.572520E+04 -0.173631E-01  0.000000E+00 -0.114851E+04
-0.542866E+04  0.274941E-01  0.274941E-01 -0.108902E+04
-0.513214E+04 -0.919517E-01  0.000000E+00 -0.102953E+04
-0.483560E+04 -0.626745E-01  0.000000E+00 -0.970047E+03
-0.453906E+04 -0.226669E-02  0.000000E+00 -0.910560E+03
-0.424252E+04 -0.198578E-01  0.000000E+00 -0.851073E+03
-0.394598E+04  0.713765E-01  0.713765E-01 -0.791586E+03
-0.364945E+04 -0.986149E-03  0.000000E+00 -0.732099E+03
-0.335291E+04  0.391881E-02  0.391881E-02 -0.672612E+03
-0.305637E+04  0.861394E-01  0.861394E-01 -0.613124E+03
-0.275983E+04 -0.481158E-01  0.000000E+00 -0.553637E+03
-0.246329E+04 -0.434765E-01  0.000000E+00 -0.494150E+03
-0.216677E+04 -0.161008E-01  0.000000E+00 -0.434665E+03
-0.187023E+04 -0.351200E-01  0.000000E+00 -0.375178E+03
-0.157369E+04 -0.315360E-01  0.000000E+00 -0.315691E+03
-0.127715E+04  0.554797E-01  0.554797E-01 -0.256204E+03
-0.980614E+03  0.175459E-01  0.175459E-01 -0.196717E+03
-0.684076E+03  0.149970E+00  0.149970E+00 -0.137229E+03
-0.387538E+03  0.728751E-01  0.728751E-01 -0.777423E+02
-0.910002E+02  0.191248E+00  0.191248E+00 -0.182551E+02
 0.205538E+03  0.352917E+00  0.352917E+00  0.412320E+02
 0.501700E+03  0.408431E+00  0.408431E+00  0.100644E+03
 0.797509E+03  0.386647E+00  0.386647E+00  0.159985E+03
 0.109297E+04  0.691362E+00  0.691362E+00  0.219256E+03
 0.138802E+04  0.913554E+00  0.913554E+00  0.278445E+03
 0.168274E+04  0.702172E+00  0.702172E+00  0.337567E+03
 0.197702E+04  0.809849E+00  0.809849E+00  0.396601E+03
 0.227107E+04  0.892453E+00  0.892453E+00  0.455590E+03
 0.256462E+04  0.658860E+00  0.658860E+00  0.514477E+03
 0.285791E+04  0.709821E+00  0.709821E+00  0.573312E+03
 0.315067E+04  0.398704E+00  0.398704E+00  0.632042E+03
 0.344319E+04  0.411746E+00  0.411746E+00  0.690722E+03
 0.373529E+04  0.379228E+00  0.379228E+00  0.749320E+03
 0.402705E+04 -0.411033E+00  0.000000E+00  0.807848E+03
 0.431818E+04 -0.351074E+00  0.000000E+00  0.866250E+03
 0.460918E+04 -0.247633E+00  0.000000E+00  0.924626E+03
 0.489978E+04  0.888908E-01  0.888908E-01  0.982922E+03
 0.518996E+04 -0.666619E+00  0.000000E+00  0.104113E+04
 0.547990E+04 -0.541477E+00  0.000000E+00  0.109930E+04
 0.576933E+04  0.321463E-01  0.321463E-01  0.115736E+04
 0.605843E+04 -0.346802E+00  0.000000E+00  0.121535E+04
 0.634709E+04 -0.439539E+00  0.000000E+00  0.127326E+04
 0.663548E+04  0.194637E+00  0.194637E+00  0.133111E+04
 0.692336E+04  0.494674E-02  0.494674E-02  0.138886E+04
 0.721091E+04  0.363354E+00  0.363354E+00  0.144655E+04
 0.749831E+04  0.302399E+00  0.302399E+00  0.150420E+04
 0.778504E+04  0.229701E+00  0.229701E+00  0.156172E+04
 0.807149E+04 -0.495649E-01  0.000000E+00  0.161918E+04
 0.835772E+04  0.245378E+00  0.245378E+00  0.167660E+04
 0.864341E+04  0.126531E+00  0.126531E+00  0.173391E+04
 0.892877E+04  0.472499E+00  0.472499E+00  0.179116E+04
 0.921373E+04 -0.192498E-01  0.000000E+00  0.184832E+04
 0.949829E+04 -0.206868E+00  0.000000E+00  0.190541E+04
 0.978257E+04 -0.429904E+00  0.000000E+00  0.196244E+04
 0.100664E+05 -0.637030E+00  0.000000E+00  0.201937E+04
 0.103498E+05 -0.963482E+00  0.000000E+00  0.207623E+04
 0.106329E+05 -0.479415E+00  0.000000E+00  0.213301E+04
 0.109156E+05  0.287617E+00  0.287617E+00  0.218972E+04
 0.111979E+05 -0.334692E+00  0.000000E+00  0.224637E+04
 0.114799E+05 -0.128038E+01  0.000000E+00  0.230293E+04
 0.117615E+05 -0.508971E+00  0.000000E+00  0.235941E+04
 0.120426E+05 -0.783733E+00  0.000000E+00  0.241581E+04
 0.123234E+05 -0.782823E+00  0.000000E+00  0.247215E+04
 0.126038E+05 -0.703486E+00  0.000000E+00  0.252839E+04
 0.128839E+05 -0.552464E+00  0.000000E+00  0.258459E+04
 0.131637E+05 -0.374329E+00  0.000000E+00  0.264070E+04
 0.134429E+05 -0.390157E+00  0.000000E+00  0.269673E+04
 0.137220E+05 -0.743896E+00  0.000000E+00  0.275270E+04
 0.140005E+05 -0.588887E+00  0.000000E+00  0.280858E+04
 0.142786E+05 -0.110322E+01  0.000000E+00  0.286437E+04
 0.145564E+05  0.168906E-01  0.168906E-01  0.292009E+04
 0.148338E+05  0.159704E+00  0.159704E+00  0.297575E+04
 0.151109E+05 -0.223848E+00  0.000000E+00  0.303133E+04
 0.153875E+05  0.440767E-01  0.440767E-01  0.308682E+04
 0.156639E+05 -0.191076E+00  0.000000E+00  0.314226E+04
 0.159398E+05 -0.521646E-01  0.000000E+00  0.319761E+04
 0.162153E+05 -0.813305E+00  0.000000E+00  0.325287E+04
 0.164902E+05 -0.346424E+00  0.000000E+00  0.330802E+04
 0.167651E+05 -0.104948E+00  0.000000E+00  0.336317E+04
 0.170396E+05 -0.127317E+00  0.000000E+00  0.341823E+04
 0.173135E+05 -0.236210E-01  0.000000E+00  0.347318E+04
 0.175871E+05  0.169105E+00  0.169105E+00  0.352808E+04
 0.178602E+05 -0.492558E+00  0.000000E+00  0.358286E+04
 0.181330E+05  0.200446E+00  0.200446E+00  0.363757E+04
 0.184055E+05 -0.380059E+00  0.000000E+00  0.369224E+04
 0.186776E+05 -0.234517E+00  0.000000E+00  0.374682E+04
 0.189494E+05  0.210801E+00  0.210801E+00  0.380135E+04
 0.192206E+05 -0.284640E+00  0.000000E+00  0.385575E+04
 0.194917E+05 -0.664252E+00  0.000000E+00  0.391015E+04
 0.197625E+05  0.147389E+00  0.147389E+00  0.396446E+04
 0.200323E+05 -0.105187E+00  0.000000E+00  0.401859E+04
 0.203023E+05 -0.397039E+00  0.000000E+00  0.407274E+04
 0.205716E+05 -0.103825E-01  0.000000E+00  0.412677E+04
 0.208407E+05 -0.459729E+00  0.000000E+00  0.418075E+04
 0.211094E+05 -0.152834E+00  0.000000E+00  0.423466E+04
 0.213775E+05 -0.218333E+00  0.000000E+00  0.428844E+04
 0.216456E+05  0.501124E+00  0.501124E+00  0.434222E+04
 0.219130E+05  0.247864E+00  0.247864E+00  0.439588E+04
 0.221800E+05  0.630184E+00  0.630184E+00  0.444943E+04
 0.224466E+05 -0.509938E+00  0.000000E+00  0.450292E+04
 0.227131E+05  0.281474E+00  0.281474E+00  0.455638E+04
 0.229790E+05  0.778938E+00  0.778938E+00  0.460971E+04
 0.232447E+05  0.723743E+00  0.723743E+00  0.466302E+04
 0.235097E+05  0.823185E+00  0.823185E+00  0.471617E+04
 0.237747E+05  0.129648E+01  0.129648E+01  0.476933E+04
 0.240391E+05  0.139785E+01  0.139785E+01  0.482238E+04
 0.243032E+05  0.100046E+01  0.100046E+01  0.487535E+04
 0.245667E+05  0.120089E+01  0.120089E+01  0.492822E+04
 0.248300E+05  0.136124E+01  0.136124E+01  0.498103E+04
 0.250929E+05  0.187712E+01  0.187712E+01  0.503378E+04
 0.253555E+05  0.172663E+01  0.172663E+01  0.508646E+04
 0.256173E+05  0.169271E+01  0.169271E+01  0.513897E+04
 0.258790E+05  0.737516E+00  0.737516E+00  0.519146E+04
 0.261404E+05  0.206896E+01  0.206896E+01  0.524392E+04
 0.264015E+05  0.167340E+01  0.167340E+01  0.529628E+04
 0.266622E+05  0.817326E+00  0.817326E+00  0.534858E+04
 0.269221E+05  0.398498E+00  0.398498E+00  0.540071E+04
 0.271821E+05  0.266085E+00  0.266085E+00  0.545288E+04
 0.274412E+05  0.431340E+00  0.431340E+00  0.550485E+04
 0.277003E+05  0.877640E+00  0.877640E+00  0.555683E+04
 0.279590E+05 -0.176479E+00  0.000000E+00  0.560873E+04
 0.282171E+05  0.841000E+00  0.841000E+00  0.566050E+04
 0.284751E+05  0.130240E+00  0.130240E+00  0.571227E+04
 0.287326E+05 -0.273540E+00  0.000000E+00  0.576392E+04
 0.289894E+05  0.754648E+00  0.754648E+00  0.581544E+04
 0.292462E+05  0.283789E+00  0.283789E+00  0.586695E+04
 0.295027E+05  0.269925E+00  0.269925E+00  0.591840E+04
 0.297586E+05 -0.107410E+01  0.000000E+00  0.596973E+04
 0.300140E+05 -0.110295E+00  0.000000E+00  0.602097E+04
 0.302690E+05  0.444560E+00  0.444560E+00  0.607212E+04
 0.305242E+05  0.558821E+00  0.558821E+00  0.612332E+04
 0.307782E+05  0.190396E+00  0.190396E+00  0.617428E+04
 0.310322E+05  0.543267E+00  0.543267E+00  0.622522E+04
 0.312856E+05 -0.311057E+00  0.000000E+00  0.627606E+04
 0.315388E+05  0.134818E+01  0.134818E+01  0.632685E+04
 0.317916E+05  0.838771E-01  0.838771E-01  0.637758E+04
 0.320439E+05  0.101147E+01  0.101147E+01  0.642818E+04
 0.322961E+05  0.216454E+00  0.216454E+00  0.647876E+04
 0.325475E+05 -0.122685E+00  0.000000E+00  0.652920E+04
 0.327985E+05  0.418805E+00  0.418805E+00  0.657956E+04
 0.330493E+05  0.326363E+00  0.326363E+00  0.662986E+04
 0.333000E+05 -0.116440E-01  0.000000E+00  0.668015E+04
 0.335501E+05  0.835960E+00  0.835960E+00  0.673033E+04
 0.338000E+05 -0.735890E+00  0.000000E+00  0.678046E+04
 0.340492E+05 -0.405562E+00  0.000000E+00  0.683045E+04
 0.342977E+05  0.665118E+00  0.665118E+00  0.688031E+04
 0.345460E+05  0.832230E+00  0.832230E+00  0.693012E+04
 0.347943E+05  0.168796E+00  0.168796E+00  0.697993E+04
 0.350419E+05  0.241911E+00  0.241911E+00  0.702960E+04
 0.352894E+05 -0.577295E-01  0.000000E+00  0.707925E+04
 0.355359E+05  0.441817E+00  0.441817E+00  0.712869E+04
 0.357825E+05  0.351993E+00  0.351993E+00  0.717816E+04
 0.360286E+05 -0.459191E+00  0.000000E+00  0.722753E+04
 0.362742E+05  0.266541E+00  0.266541E+00  0.727680E+04
 0.365195E+05  0.633963E+00  0.633963E+00  0.732601E+04
 0.367645E+05 -0.907356E+00  0.000000E+00  0.737516E+04
 0.370095E+05  0.961758E-01  0.961758E-01  0.742430E+04
 0.372534E+05  0.458974E+00  0.458974E+00  0.747323E+04
 0.374970E+05  0.519281E-01  0.519281E-01  0.752210E+04
 0.377404E+05  0.539401E+00  0.539401E+00  0.757093E+04
 0.379832E+05  0.645958E+00  0.645958E+00  0.761963E+04
 0.382258E+05  0.430205E+00  0.430205E+00  0.766830E+04
 0.384679E+05  0.782640E+00  0.782640E+00  0.771688E+04
 0.387095E+05 -0.819614E-01  0.000000E+00  0.776534E+04
