NDF v9.6h 11Sep15 rev 12Mar16 run 01/05/2026 17:58:20 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671135.spc                                                                    
str 671135s.str                                                                   
file 671135R1.odf                                                                  
geo 671135g.geo                                                                   
element Rb   
 depth(at/cm2) element>0 element depth(nm)
-0.716670E+04 -0.368527E-01  0.000000E+00 -0.143768E+04
-0.687020E+04 -0.389142E-01  0.000000E+00 -0.137820E+04
-0.657370E+04 -0.147213E-01  0.000000E+00 -0.131872E+04
-0.627719E+04  0.179925E-01  0.179925E-01 -0.125924E+04
-0.598069E+04 -0.193148E-01  0.000000E+00 -0.119976E+04
-0.568419E+04  0.305843E-01  0.305843E-01 -0.114028E+04
-0.538770E+04 -0.102287E+00  0.000000E+00 -0.108080E+04
-0.509119E+04 -0.697191E-01  0.000000E+00 -0.102132E+04
-0.479469E+04 -0.252152E-02  0.000000E+00 -0.961841E+03
-0.449819E+04 -0.220900E-01  0.000000E+00 -0.902361E+03
-0.420168E+04  0.793992E-01  0.793992E-01 -0.842880E+03
-0.390518E+04 -0.109807E-02  0.000000E+00 -0.783400E+03
-0.360868E+04  0.435673E-02  0.435673E-02 -0.723920E+03
-0.331217E+04  0.958164E-01  0.958164E-01 -0.664440E+03
-0.301567E+04 -0.535365E-01  0.000000E+00 -0.604960E+03
-0.271917E+04 -0.483872E-01  0.000000E+00 -0.545480E+03
-0.242267E+04 -0.179531E-01  0.000000E+00 -0.486002E+03
-0.212617E+04 -0.391394E-01  0.000000E+00 -0.426522E+03
-0.182967E+04 -0.351934E-01  0.000000E+00 -0.367042E+03
-0.153317E+04  0.615512E-01  0.615512E-01 -0.307561E+03
-0.123666E+04  0.192909E-01  0.192909E-01 -0.248081E+03
-0.940159E+03  0.166535E+00  0.166535E+00 -0.188601E+03
-0.643656E+03  0.807092E-01  0.807092E-01 -0.129121E+03
-0.347153E+03  0.212335E+00  0.212335E+00 -0.696409E+02
-0.506503E+02  0.392536E+00  0.392536E+00 -0.101607E+02
 0.245853E+03  0.453294E+00  0.453294E+00  0.493194E+02
 0.541994E+03  0.429094E+00  0.429094E+00  0.108727E+03
 0.837747E+03  0.767753E+00  0.767753E+00  0.168057E+03
 0.113315E+04  0.101445E+01  0.101445E+01  0.227316E+03
 0.142818E+04  0.779715E+00  0.779715E+00  0.286501E+03
 0.172293E+04  0.898917E+00  0.898917E+00  0.345628E+03
 0.201716E+04  0.991606E+00  0.991606E+00  0.404653E+03
 0.231104E+04  0.731569E+00  0.731569E+00  0.463607E+03
 0.260454E+04  0.788527E+00  0.788527E+00  0.522485E+03
 0.289769E+04  0.442451E+00  0.442451E+00  0.581292E+03
 0.319046E+04  0.457144E+00  0.457144E+00  0.640023E+03
 0.348292E+04  0.420869E+00  0.420869E+00  0.698693E+03
 0.377496E+04 -0.457176E+00  0.000000E+00  0.757277E+03
 0.406670E+04 -0.390101E+00  0.000000E+00  0.815803E+03
 0.435786E+04 -0.275718E+00  0.000000E+00  0.874211E+03
 0.464892E+04  0.982857E-01  0.982857E-01  0.932598E+03
 0.493935E+04 -0.741264E+00  0.000000E+00  0.990861E+03
 0.522951E+04 -0.602256E+00  0.000000E+00  0.104907E+04
 0.551931E+04  0.352770E-01  0.352770E-01  0.110720E+04
 0.580870E+04 -0.385793E+00  0.000000E+00  0.116526E+04
 0.609775E+04 -0.488659E+00  0.000000E+00  0.122324E+04
 0.638649E+04  0.215801E+00  0.215801E+00  0.128116E+04
 0.667479E+04  0.506085E-02  0.506085E-02  0.133900E+04
 0.696264E+04  0.403306E+00  0.403306E+00  0.139674E+04
 0.725008E+04  0.335865E+00  0.335865E+00  0.145441E+04
 0.753729E+04  0.254642E+00  0.254642E+00  0.151202E+04
 0.782407E+04 -0.554983E-01  0.000000E+00  0.156955E+04
 0.811076E+04  0.272060E+00  0.272060E+00  0.162706E+04
 0.839657E+04  0.140247E+00  0.140247E+00  0.168440E+04
 0.868228E+04  0.524474E+00  0.524474E+00  0.174171E+04
 0.896745E+04 -0.218285E-01  0.000000E+00  0.179892E+04
 0.925243E+04 -0.230189E+00  0.000000E+00  0.185609E+04
