NDF v9.6h 11Sep15 rev 12Mar16 run 05/07/2026 19:53:38 Filename: 67010114.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671129.spc                                                                    
str 671129s.str                                                                   
file 671129R1.odf                                                                  
geo 671129g.geo                                                                   
element Zn   
 depth(at/cm2) element>0 element depth(nm)
-0.718840E+04  0.125540E+00  0.125540E+00 -0.144432E+04
-0.690065E+04  0.105137E-01  0.105137E-01 -0.138651E+04
-0.661291E+04 -0.233497E-01  0.000000E+00 -0.132869E+04
-0.632516E+04 -0.856818E-02  0.000000E+00 -0.127088E+04
-0.603742E+04  0.869475E-01  0.869475E-01 -0.121306E+04
-0.574967E+04  0.101400E+00  0.101400E+00 -0.115525E+04
-0.546193E+04  0.512579E-01  0.512579E-01 -0.109743E+04
-0.517418E+04 -0.470158E-01  0.000000E+00 -0.103962E+04
-0.488644E+04 -0.647828E-01  0.000000E+00 -0.981804E+03
-0.459869E+04  0.778249E-01  0.778249E-01 -0.923989E+03
-0.431096E+04  0.597582E-01  0.597582E-01 -0.866176E+03
-0.402321E+04  0.572007E-01  0.572007E-01 -0.808361E+03
-0.373547E+04  0.697870E-01  0.697870E-01 -0.750546E+03
-0.344772E+04  0.112853E+00  0.112853E+00 -0.692731E+03
-0.315998E+04  0.427048E-01  0.427048E-01 -0.634917E+03
-0.287223E+04  0.345181E-01  0.345181E-01 -0.577102E+03
-0.258449E+04  0.862973E-02  0.862973E-02 -0.519287E+03
-0.229675E+04  0.918491E-01  0.918491E-01 -0.461472E+03
-0.200900E+04  0.943715E-01  0.943715E-01 -0.403657E+03
-0.172126E+04 -0.773984E-01  0.000000E+00 -0.345842E+03
-0.143351E+04  0.192697E-01  0.192697E-01 -0.288027E+03
-0.114578E+04 -0.414669E-01  0.000000E+00 -0.230214E+03
-0.858031E+03  0.550328E-01  0.550328E-01 -0.172399E+03
-0.570286E+03  0.870218E-01  0.870218E-01 -0.114584E+03
-0.282542E+03  0.841790E-01  0.841790E-01 -0.567695E+02
 0.520303E+01  0.131098E-01  0.131098E-01  0.104542E+01
 0.292811E+03  0.432591E-01  0.432591E-01  0.588328E+02
 0.621970E+03  0.149952E+00  0.149952E+00  0.121819E+03
 0.981826E+03  0.130516E+00  0.130516E+00  0.190680E+03
 0.134115E+04  0.202079E+00  0.202079E+00  0.259438E+03
 0.170009E+04  0.229111E+00  0.229111E+00  0.328125E+03
 0.205847E+04  0.339211E+00  0.339211E+00  0.396702E+03
 0.241632E+04  0.124795E+00  0.124795E+00  0.465180E+03
 0.277386E+04  0.216314E-01  0.216314E-01  0.533597E+03
 0.313098E+04  0.139503E+00  0.139503E+00  0.601933E+03
 0.348748E+04 -0.989094E-01  0.000000E+00  0.670152E+03
 0.384338E+04 -0.974889E-01  0.000000E+00  0.738257E+03
 0.419902E+04 -0.208169E+00  0.000000E+00  0.806310E+03
 0.455416E+04 -0.254975E+00  0.000000E+00  0.874268E+03
 0.490873E+04 -0.461155E+00  0.000000E+00  0.942117E+03
 0.526300E+04 -0.361607E+00  0.000000E+00  0.100991E+04
 0.561655E+04 -0.546471E+00  0.000000E+00  0.107756E+04
 0.596960E+04 -0.722077E+00  0.000000E+00  0.114512E+04
 0.632248E+04 -0.839399E+00  0.000000E+00  0.121265E+04
 0.667473E+04 -0.114406E+01  0.000000E+00  0.128005E+04
 0.702644E+04 -0.928341E+00  0.000000E+00  0.134735E+04
 0.737766E+04 -0.102534E+01  0.000000E+00  0.141456E+04
 0.772857E+04 -0.122626E+01  0.000000E+00  0.148171E+04
 0.807890E+04 -0.125481E+01  0.000000E+00  0.154875E+04
 0.842858E+04 -0.802496E+00  0.000000E+00  0.161566E+04
 0.877808E+04 -0.652121E+00  0.000000E+00  0.168254E+04
 0.912710E+04 -0.780475E+00  0.000000E+00  0.174933E+04
 0.947520E+04 -0.215833E+00  0.000000E+00  0.181594E+04
 0.982341E+04 -0.202885E+00  0.000000E+00  0.188257E+04
 0.101709E+05 -0.131388E+00  0.000000E+00  0.194906E+04
 0.105176E+05  0.416337E+00  0.416337E+00  0.201541E+04
 0.108643E+05 -0.438140E+00  0.000000E+00  0.208174E+04
 0.112103E+05 -0.773949E+00  0.000000E+00  0.214796E+04
 0.115557E+05 -0.295364E+00  0.000000E+00  0.221405E+04
 0.119009E+05 -0.646945E+00  0.000000E+00  0.228011E+04
 0.122456E+05 -0.163524E+01  0.000000E+00  0.234606E+04
 0.125893E+05 -0.128868E+01  0.000000E+00  0.241184E+04
 0.129331E+05 -0.740898E+00  0.000000E+00  0.247763E+04
 0.132762E+05 -0.730249E+00  0.000000E+00  0.254328E+04
 0.136187E+05  0.101515E+00  0.101515E+00  0.260881E+04
 0.139612E+05 -0.376496E+00  0.000000E+00  0.267436E+04
 0.143029E+05  0.662608E+00  0.662608E+00  0.273976E+04
 0.146439E+05 -0.770753E-01  0.000000E+00  0.280499E+04
 0.149847E+05 -0.305157E-01  0.000000E+00  0.287021E+04
 0.153249E+05  0.501365E+00  0.501365E+00  0.293532E+04
 0.156649E+05  0.769723E+00  0.769723E+00  0.300037E+04
 0.160042E+05  0.115270E+01  0.115270E+01  0.306530E+04
 0.163427E+05  0.283803E+00  0.283803E+00  0.313008E+04
 0.166814E+05  0.424018E+00  0.424018E+00  0.319490E+04
 0.170183E+05  0.865150E+00  0.865150E+00  0.325936E+04
 0.173566E+05  0.203599E+00  0.203599E+00  0.332409E+04
