 0.70000E+03  0.99989E+00
 0.72500E+03  0.99761E+00
 0.75000E+03  0.99560E+00
 0.77500E+03  0.99098E+00
 0.80000E+03  0.97492E+00
 0.80500E+03  0.96610E+00
 0.81000E+03  0.95041E+00
 0.81500E+03  0.91484E+00
 0.81800E+03  0.85964E+00
 0.82000E+03  0.76454E+00
 0.82100E+03  0.65526E+00
 0.82200E+03  0.41556E+00
 0.82300E+03  0.48340E+00
 0.82400E+03  0.14192E+01
 0.82500E+03  0.13157E+01
 0.82600E+03  0.12317E+01
 0.82700E+03  0.11814E+01
 0.83000E+03  0.11105E+01
 0.84000E+03  0.10513E+01
 0.85000E+03  0.10358E+01
 0.90000E+03  0.10203E+01
 0.95000E+03  0.10190E+01
 0.10000E+04  0.10202E+01
 0.10500E+04  0.10225E+01
 0.11000E+04  0.10256E+01
 0.11500E+04  0.10292E+01
 0.12000E+04  0.10333E+01
 0.12500E+04  0.10376E+01
 0.13000E+04  0.10417E+01
 0.13500E+04  0.10453E+01
 0.14150E+04  0.10470E+01
 0.14500E+04  0.10450E+01
 0.14660E+04  0.10433E+01
 0.14700E+04  0.10430E+01
 0.14750E+04  0.10438E+01
 0.14800E+04  0.10592E+01
 0.14810E+04  0.10816E+01
 0.14820E+04  0.11975E+01
 0.14825E+04  0.16171E+01
 0.14827E+04  0.24227E+01
 0.14828E+04  0.35145E+01
 0.14829E+04  0.57697E+01
 0.14831E+04  0.57018E+01
 0.14832E+04  0.34485E+01
 0.14833E+04  0.23680E+01
 0.14835E+04  0.15795E+01
 0.14840E+04  0.11771E+01
 0.14850E+04  0.10703E+01
 0.14860E+04  0.10506E+01
 0.14870E+04  0.10437E+01
 0.14880E+04  0.10404E+01
 0.15000E+04  0.10314E+01
 0.15050E+04  0.10288E+01
 0.15400E+04  0.99796E+00
 0.15700E+04  0.92765E+00
 0.15880E+04  0.82618E+00
 0.16090E+04  0.57864E+00
 0.16150E+04  0.53533E+00
 0.16200E+04  0.58241E+00
 0.16210E+04  0.60360E+00
 0.16220E+04  0.62859E+00
 0.16240E+04  0.68782E+00
 0.16250E+04  0.72086E+00
 0.16270E+04  0.79073E+00
 0.16300E+04  0.89528E+00
 0.16350E+04  0.10413E+01
 0.16400E+04  0.11402E+01
 0.16450E+04  0.12036E+01
 0.16500E+04  0.12590E+01
 0.16510E+04  0.12775E+01
 0.16520E+04  0.13101E+01
 0.16530E+04  0.14038E+01
 0.16532E+04  0.14518E+01
 0.16534E+04  0.15343E+01
 0.16535E+04  0.16028E+01
 0.16536E+04  0.17097E+01
 0.16537E+04  0.18972E+01
 0.16538E+04  0.23004E+01
 0.16539E+04  0.35732E+01
 0.16541E+04  0.99073E+00
 0.16542E+04  0.78162E+00
 0.16543E+04  0.85132E+00
 0.16544E+04  0.91689E+00
 0.16545E+04  0.96609E+00
 0.16546E+04  0.10031E+01
 0.16548E+04  0.10541E+01
 0.16550E+04  0.10873E+01
 0.16560E+04  0.11603E+01
 0.16570E+04  0.11873E+01
 0.16580E+04  0.12020E+01
 0.16600E+04  0.12180E+01
 0.16650E+04  0.12343E+01
 0.17000E+04  0.12406E+01
 0.17500E+04  0.12351E+01
 0.17700E+04  0.12356E+01
 0.18100E+04  0.12402E+01
 0.18350E+04  0.12448E+01
 0.18500E+04  0.12480E+01
 0.18700E+04  0.12529E+01
 0.18800E+04  0.12555E+01
 0.18850E+04  0.12569E+01
 0.19000E+04  0.12612E+01
 0.19350E+04  0.12730E+01
 0.19450E+04  0.12771E+01
 0.19900E+04  0.13128E+01
 0.20000E+04  0.13500E+01
 0.20050E+04  0.14245E+01
 0.20080E+04  0.16754E+01
 0.20090E+04  0.21732E+01
 0.20110E+04  0.96490E+00
 0.20120E+04  0.10444E+01
 0.20130E+04  0.11074E+01
 0.20140E+04  0.11459E+01
 0.20150E+04  0.11713E+01
 0.20200E+04  0.12278E+01
 0.20250E+04  0.12490E+01
 0.20500E+04  0.12821E+01
 0.20700E+04  0.12934E+01
 0.20900E+04  0.13022E+01
 0.21050E+04  0.13082E+01
 0.21650E+04  0.13292E+01
 0.22080E+04  0.13432E+01
 0.22320E+04  0.13506E+01
 0.22520E+04  0.13568E+01
 0.22800E+04  0.13653E+01
 0.23000E+04  0.13716E+01
 0.23300E+04  0.13824E+01
 0.23800E+04  0.14279E+01
 0.23900E+04  0.14832E+01
 0.23980E+04  0.19902E+01
 0.23990E+04  0.27675E+01
 0.24010E+04  0.84411E+00
 0.24020E+04  0.98936E+00
 0.24030E+04  0.10925E+01
 0.24050E+04  0.11944E+01
 0.24100E+04  0.12826E+01
 0.24150E+04  0.13143E+01
 0.24200E+04  0.13308E+01
 0.24300E+04  0.13478E+01
 0.24600E+04  0.13653E+01
 0.24750E+04  0.13684E+01
 0.24850E+04  0.13696E+01
 0.25400E+04  0.13674E+01
 0.25600E+04  0.13638E+01
 0.25800E+04  0.13587E+01
 0.26000E+04  0.13518E+01
 0.26200E+04  0.13430E+01
 0.26400E+04  0.13327E+01
 0.26600E+04  0.13200E+01
 0.26800E+04  0.13050E+01
 0.27000E+04  0.12876E+01
