NDF v9.6h 11Sep15 rev 12Mar16 run 05/07/2026 19:53:38 Filename: 67010102.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671129.spc                                                                    
str 671129s.str                                                                   
file 671129R1.odf                                                                  
geo 671129g.geo                                                                   
element Fe   
 depth(at/cm2) element>0 element depth(nm)
-0.716280E+04  0.135937E+00  0.135937E+00 -0.143918E+04
-0.687494E+04  0.687160E-01  0.687160E-01 -0.138134E+04
-0.658709E+04 -0.630296E-01  0.000000E+00 -0.132351E+04
-0.629923E+04 -0.868478E-01  0.000000E+00 -0.126567E+04
-0.601138E+04  0.104332E+00  0.104332E+00 -0.120783E+04
-0.572353E+04  0.801123E-01  0.801123E-01 -0.115000E+04
-0.543568E+04  0.766837E-01  0.766837E-01 -0.109216E+04
-0.514782E+04  0.935572E-01  0.935572E-01 -0.103432E+04
-0.485997E+04  0.151293E+00  0.151293E+00 -0.976485E+03
-0.457211E+04  0.572533E-01  0.572533E-01 -0.918648E+03
-0.428425E+04  0.462855E-01  0.462855E-01 -0.860811E+03
-0.399640E+04  0.116019E-01  0.116019E-01 -0.802974E+03
-0.370854E+04  0.123235E+00  0.123235E+00 -0.745136E+03
-0.342069E+04  0.126797E+00  0.126797E+00 -0.687299E+03
-0.313283E+04 -0.103029E+00  0.000000E+00 -0.629462E+03
-0.284498E+04  0.276262E-01  0.276262E-01 -0.571625E+03
-0.255713E+04 -0.515046E-01  0.000000E+00 -0.513790E+03
-0.226928E+04  0.824887E-01  0.824887E-01 -0.455953E+03
-0.198142E+04  0.134032E+00  0.134032E+00 -0.398115E+03
-0.169357E+04  0.145296E+00  0.145296E+00 -0.340278E+03
-0.140571E+04  0.744476E-01  0.744476E-01 -0.282441E+03
-0.111785E+04  0.151651E+00  0.151651E+00 -0.224604E+03
-0.829999E+03  0.375342E+00  0.375342E+00 -0.166767E+03
-0.542143E+03  0.431328E+00  0.431328E+00 -0.108930E+03
-0.254288E+03  0.632327E+00  0.632327E+00 -0.510925E+02
 0.335680E+02  0.768263E+00  0.768263E+00  0.674463E+01
 0.321149E+03  0.104873E+01  0.104873E+01  0.645266E+02
 0.657517E+03  0.670372E+00  0.670372E+00  0.128893E+03
 0.101735E+04  0.557256E+00  0.557256E+00  0.197750E+03
 0.137661E+04  0.772958E+00  0.772958E+00  0.266495E+03
 0.173541E+04  0.501214E+00  0.501214E+00  0.335154E+03
 0.209388E+04  0.536786E+00  0.536786E+00  0.403749E+03
 0.245163E+04  0.412668E+00  0.412668E+00  0.472207E+03
 0.280893E+04  0.364995E+00  0.364995E+00  0.540578E+03
 0.316588E+04  0.990081E-01  0.990081E-01  0.608884E+03
 0.352235E+04  0.236206E+00  0.236206E+00  0.677097E+03
 0.387834E+04 -0.722611E-02  0.000000E+00  0.745217E+03
 0.423380E+04 -0.239928E+00  0.000000E+00  0.813236E+03
 0.458878E+04 -0.396660E+00  0.000000E+00  0.881165E+03
 0.494337E+04 -0.801777E+00  0.000000E+00  0.949017E+03
 0.529734E+04 -0.514313E+00  0.000000E+00  0.101675E+04
 0.565084E+04 -0.643556E+00  0.000000E+00  0.108440E+04
 0.600397E+04 -0.911723E+00  0.000000E+00  0.115197E+04
 0.635656E+04 -0.949437E+00  0.000000E+00  0.121944E+04
 0.670875E+04 -0.346103E+00  0.000000E+00  0.128683E+04
 0.706032E+04 -0.146619E+00  0.000000E+00  0.135411E+04
 0.741142E+04 -0.317731E+00  0.000000E+00  0.142129E+04
 0.776224E+04  0.435220E+00  0.435220E+00  0.148842E+04
 0.811237E+04  0.452264E+00  0.452264E+00  0.155542E+04
