NDF v9.6h 11Sep15 rev 12Mar16 run 05/07/2026 19:53:38 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671129.spc                                                                    
str 671129s.str                                                                   
file 671129R1.odf                                                                  
geo 671129g.geo                                                                   
element Ni   
 depth(at/cm2) element>0 element depth(nm)
-0.697926E+04  0.100324E+00  0.100324E+00 -0.140230E+04
-0.669156E+04  0.117000E+00  0.117000E+00 -0.134450E+04
-0.640386E+04  0.591437E-01  0.591437E-01 -0.128669E+04
-0.611616E+04 -0.542493E-01  0.000000E+00 -0.122888E+04
-0.582846E+04 -0.747493E-01  0.000000E+00 -0.117108E+04
-0.554076E+04  0.897982E-01  0.897982E-01 -0.111327E+04
-0.525307E+04  0.689521E-01  0.689521E-01 -0.105547E+04
-0.496538E+04  0.660011E-01  0.660011E-01 -0.997664E+03
-0.467768E+04  0.805240E-01  0.805240E-01 -0.939859E+03
-0.438998E+04  0.130215E+00  0.130215E+00 -0.882053E+03
-0.410228E+04  0.492756E-01  0.492756E-01 -0.824247E+03
-0.381458E+04  0.398304E-01  0.398304E-01 -0.766442E+03
-0.352688E+04  0.996218E-02  0.996218E-02 -0.708636E+03
-0.323918E+04  0.105994E+00  0.105994E+00 -0.650830E+03
-0.295148E+04  0.108924E+00  0.108924E+00 -0.593025E+03
-0.266379E+04 -0.892305E-01  0.000000E+00 -0.535219E+03
-0.237609E+04  0.224019E-01  0.224019E-01 -0.477414E+03
-0.208840E+04 -0.475047E-01  0.000000E+00 -0.419610E+03
-0.180070E+04  0.641554E-01  0.641554E-01 -0.361804E+03
-0.151300E+04  0.101587E+00  0.101587E+00 -0.303999E+03
-0.122530E+04  0.991131E-01  0.991131E-01 -0.246193E+03
-0.937604E+03  0.182855E-01  0.182855E-01 -0.188387E+03
-0.649906E+03  0.546424E-01  0.546424E-01 -0.130582E+03
-0.362207E+03  0.204773E+00  0.204773E+00 -0.727761E+02
-0.745083E+02  0.197433E+00  0.197433E+00 -0.149705E+02
 0.213190E+03  0.302506E+00  0.302506E+00  0.428351E+02
 0.522220E+03  0.319856E+00  0.319856E+00  0.101970E+03
 0.882210E+03  0.402446E+00  0.402446E+00  0.170856E+03
 0.124172E+04  0.157792E+00  0.157792E+00  0.239650E+03
 0.160065E+04  0.406672E-01  0.406672E-01  0.308334E+03
 0.195926E+04  0.177072E+00  0.177072E+00  0.376957E+03
 0.231737E+04 -0.960860E-01  0.000000E+00  0.445483E+03
 0.267488E+04 -0.939806E-01  0.000000E+00  0.513895E+03
 0.303194E+04 -0.220933E+00  0.000000E+00  0.582221E+03
 0.338858E+04 -0.274493E+00  0.000000E+00  0.650466E+03
 0.374474E+04 -0.511147E+00  0.000000E+00  0.718618E+03
 0.410047E+04 -0.396903E+00  0.000000E+00  0.786691E+03
 0.445560E+04 -0.609076E+00  0.000000E+00  0.854647E+03
 0.481033E+04 -0.810539E+00  0.000000E+00  0.922526E+03
 0.516454E+04 -0.946156E+00  0.000000E+00  0.990307E+03
 0.551827E+04 -0.129574E+01  0.000000E+00  0.105800E+04
 0.587163E+04 -0.104742E+01  0.000000E+00  0.112561E+04
 0.622442E+04 -0.115911E+01  0.000000E+00  0.119312E+04
 0.657666E+04 -0.139075E+01  0.000000E+00  0.126052E+04
 0.692860E+04 -0.142242E+01  0.000000E+00  0.132787E+04
 0.728002E+04 -0.902661E+00  0.000000E+00  0.139512E+04
 0.763074E+04 -0.731119E+00  0.000000E+00  0.146223E+04
 0.798127E+04 -0.877973E+00  0.000000E+00  0.152930E+04
 0.833121E+04 -0.229101E+00  0.000000E+00  0.159627E+04
 0.868041E+04 -0.214799E+00  0.000000E+00  0.166309E+04
 0.902951E+04 -0.132289E+00  0.000000E+00  0.172989E+04
 0.937805E+04  0.496405E+00  0.496405E+00  0.179659E+04
 0.972598E+04 -0.485031E+00  0.000000E+00  0.186317E+04
 0.100734E+05 -0.870621E+00  0.000000E+00  0.192965E+04
 0.104205E+05 -0.320553E+00  0.000000E+00  0.199606E+04
 0.107671E+05 -0.724680E+00  0.000000E+00  0.206240E+04
 0.111131E+05 -0.186053E+01  0.000000E+00  0.212861E+04
 0.114588E+05 -0.146005E+01  0.000000E+00  0.219475E+04
 0.118039E+05 -0.832855E+00  0.000000E+00  0.226080E+04
 0.121484E+05 -0.820560E+00  0.000000E+00  0.232670E+04
 0.124927E+05  0.135058E+00  0.135058E+00  0.239259E+04
 0.128357E+05 -0.415113E+00  0.000000E+00  0.245824E+04
 0.131794E+05  0.778733E+00  0.778733E+00  0.252400E+04
 0.135222E+05 -0.698399E-01  0.000000E+00  0.258960E+04
 0.138641E+05 -0.164954E-01  0.000000E+00  0.265501E+04
 0.142061E+05  0.593912E+00  0.593912E+00  0.272047E+04
 0.145475E+05  0.902856E+00  0.902856E+00  0.278580E+04
 0.148879E+05  0.134416E+01  0.134416E+01  0.285093E+04
 0.152286E+05  0.343857E+00  0.343857E+00  0.291613E+04
 0.155675E+05  0.507671E+00  0.507671E+00  0.298097E+04
 0.159073E+05  0.100793E+01  0.100793E+01  0.304600E+04
 0.162457E+05  0.253438E+00  0.253438E+00  0.311075E+04
 0.165842E+05  0.167769E-01  0.167769E-01  0.317553E+04
 0.169227E+05  0.490186E+00  0.490186E+00  0.324031E+04
 0.172594E+05 -0.559651E+00  0.000000E+00  0.330473E+04
 0.175963E+05  0.829654E-01  0.829654E-01  0.336920E+04
 0.179333E+05 -0.200070E-01  0.000000E+00  0.343369E+04
 0.182683E+05  0.103687E-01  0.103687E-01  0.349780E+04
 0.186044E+05 -0.138044E+00  0.000000E+00  0.356211E+04
 0.189395E+05  0.140953E+00  0.140953E+00  0.362623E+04
 0.192733E+05  0.792099E+00  0.792099E+00  0.369010E+04
 0.196079E+05  0.110147E+00  0.110147E+00  0.375413E+04
 0.199404E+05  0.152350E+00  0.152350E+00  0.381776E+04
 0.202738E+05  0.383294E-01  0.383294E-01  0.388155E+04
 0.206068E+05  0.631495E+00  0.631495E+00  0.394528E+04
 0.209380E+05 -0.430619E+00  0.000000E+00  0.400865E+04
 0.212702E+05  0.416285E+00  0.416285E+00  0.407223E+04
 0.216009E+05 -0.101488E+01  0.000000E+00  0.413551E+04
 0.219313E+05 -0.238994E+00  0.000000E+00  0.419873E+04
 0.222620E+05 -0.185056E+00  0.000000E+00  0.426202E+04
 0.225903E+05  0.797511E-01  0.797511E-01  0.432484E+04
 0.229204E+05  0.270388E+00  0.270388E+00  0.438800E+04
 0.232491E+05  0.621829E-01  0.621829E-01  0.445090E+04
 0.235761E+05 -0.425210E+00  0.000000E+00  0.451347E+04
 0.239048E+05 -0.783934E+00  0.000000E+00  0.457636E+04
 0.242321E+05  0.396328E+00  0.396328E+00  0.463899E+04
 0.245582E+05  0.103426E+01  0.103426E+01  0.470140E+04
 0.248846E+05  0.773023E+00  0.773023E+00  0.476387E+04
 0.252095E+05  0.261654E+00  0.261654E+00  0.482604E+04
 0.255354E+05  0.931891E+00  0.931891E+00  0.488839E+04
 0.258597E+05  0.131892E+01  0.131892E+01  0.495046E+04
 0.261840E+05  0.131050E+01  0.131050E+01  0.501250E+04
 0.265080E+05  0.232715E+01  0.232715E+01  0.507451E+04
 0.268305E+05  0.101348E+01  0.101348E+01  0.513623E+04
 0.271538E+05  0.210506E+01  0.210506E+01  0.519808E+04
 0.274754E+05  0.107786E+01  0.107786E+01  0.525963E+04
 0.277974E+05  0.914787E+00  0.914787E+00  0.532125E+04
 0.281184E+05  0.180135E+00  0.180135E+00  0.538267E+04
 0.284394E+05 -0.232436E-01  0.000000E+00  0.544410E+04
 0.287599E+05 -0.102284E+01  0.000000E+00  0.550543E+04
 0.290791E+05 -0.904244E+00  0.000000E+00  0.556651E+04
 0.293987E+05 -0.143047E+01  0.000000E+00  0.562766E+04
 0.297173E+05  0.230711E+00  0.230711E+00  0.568863E+04
 0.300356E+05 -0.812587E+00  0.000000E+00  0.574955E+04
 0.303535E+05 -0.175796E+01  0.000000E+00  0.581037E+04
 0.306706E+05 -0.581478E+00  0.000000E+00  0.587106E+04
 0.309875E+05 -0.250316E+00  0.000000E+00  0.593169E+04
 0.313033E+05 -0.464780E+00  0.000000E+00  0.599213E+04
 0.316196E+05 -0.180351E+01  0.000000E+00  0.605265E+04
 0.319349E+05 -0.118347E+01  0.000000E+00  0.611298E+04
 0.322497E+05 -0.132344E+01  0.000000E+00  0.617322E+04
 0.325637E+05  0.344262E+00  0.344262E+00  0.623330E+04
 0.328777E+05  0.143224E+00  0.143224E+00  0.629338E+04
 0.331911E+05 -0.206502E+01  0.000000E+00  0.635335E+04
 0.335038E+05 -0.486616E+00  0.000000E+00  0.641320E+04
 0.338162E+05 -0.278475E+00  0.000000E+00  0.647298E+04
 0.341281E+05 -0.137349E+01  0.000000E+00  0.653266E+04
 0.344394E+05 -0.230211E+00  0.000000E+00  0.659223E+04
 0.347503E+05 -0.785973E+00  0.000000E+00  0.665173E+04
 0.350607E+05  0.143647E+00  0.143647E+00  0.671113E+04
 0.353704E+05  0.565899E+00  0.565899E+00  0.677039E+04
 0.356795E+05  0.155403E+01  0.155403E+01  0.682954E+04
 0.359887E+05  0.106442E+00  0.106442E+00  0.688871E+04
 0.362969E+05 -0.470818E+00  0.000000E+00  0.694768E+04
 0.366049E+05  0.800889E+00  0.800889E+00  0.700661E+04
 0.369121E+05 -0.135379E+01  0.000000E+00  0.706540E+04
 0.372190E+05  0.565041E+00  0.565041E+00  0.712412E+04
 0.375255E+05 -0.287627E+00  0.000000E+00  0.718278E+04
 0.378314E+05  0.453006E+00  0.453006E+00  0.724131E+04
 0.381366E+05 -0.240331E+00  0.000000E+00  0.729971E+04
 0.384412E+05 -0.302081E+00  0.000000E+00  0.735801E+04
 0.387456E+05 -0.973233E+00  0.000000E+00  0.741626E+04
 0.390495E+05 -0.257126E-01  0.000000E+00  0.747441E+04
 0.393530E+05  0.387963E+00  0.387963E+00  0.753248E+04
 0.396556E+05  0.139031E+00  0.139031E+00  0.759038E+04
 0.399582E+05 -0.646286E+00  0.000000E+00  0.764830E+04
 0.402598E+05 -0.238153E+00  0.000000E+00  0.770600E+04
 0.405615E+05 -0.523848E+00  0.000000E+00  0.776373E+04
 0.408620E+05  0.870394E+00  0.870394E+00  0.782123E+04
 0.411624E+05  0.113823E+00  0.113823E+00  0.787872E+04
 0.414623E+05 -0.397404E+00  0.000000E+00  0.793612E+04
 0.417614E+05 -0.778959E+00  0.000000E+00  0.799333E+04
 0.420618E+05  0.119655E+00  0.119655E+00  0.805497E+04
 0.423623E+05  0.114545E+00  0.114545E+00  0.811661E+04
 0.426623E+05 -0.111756E+00  0.000000E+00  0.817814E+04
 0.429615E+05  0.214503E+01  0.214503E+01  0.823953E+04
 0.432606E+05  0.611787E+00  0.611787E+00  0.830088E+04
 0.435590E+05 -0.142600E+01  0.000000E+00  0.836210E+04
 0.438570E+05  0.807694E+00  0.807694E+00  0.842322E+04
 0.441543E+05 -0.711378E-01  0.000000E+00  0.848421E+04
 0.444514E+05  0.153248E+01  0.153248E+01  0.854515E+04
 0.447478E+05  0.473503E+00  0.473503E+00  0.860595E+04
 0.450437E+05  0.109201E+01  0.109201E+01  0.866665E+04
 0.453390E+05  0.695857E+00  0.695857E+00  0.872723E+04
 0.456339E+05 -0.236551E+00  0.000000E+00  0.878772E+04
 0.459283E+05  0.346634E-02  0.346634E-02  0.884811E+04
 0.462221E+05  0.653443E+00  0.653443E+00  0.890838E+04
 0.465155E+05  0.807071E+00  0.807071E+00  0.896857E+04
 0.468084E+05  0.138169E+01  0.138169E+01  0.902865E+04
 0.471006E+05  0.143364E+00  0.143364E+00  0.908859E+04
 0.473923E+05  0.735683E+00  0.735683E+00  0.914843E+04
 0.476837E+05  0.153438E+01  0.153438E+01  0.920820E+04
 0.479742E+05  0.902088E+00  0.902088E+00  0.926778E+04
 0.482645E+05 -0.185722E+01  0.000000E+00  0.932734E+04
 0.485541E+05  0.755073E+00  0.755073E+00  0.938675E+04
 0.488439E+05  0.154860E+01  0.154860E+01  0.944619E+04
 0.491324E+05  0.101340E+01  0.101340E+01  0.950537E+04
 0.494208E+05  0.159727E+01  0.159727E+01  0.956454E+04
 0.497084E+05  0.888965E+00  0.888965E+00  0.962354E+04
 0.499955E+05  0.180303E+01  0.180303E+01  0.968243E+04
 0.502823E+05  0.145594E+00  0.145594E+00  0.974126E+04
 0.505681E+05  0.112095E+01  0.112095E+01  0.979988E+04
 0.508541E+05  0.106546E+01  0.106546E+01  0.985855E+04
 0.511392E+05 -0.225582E+00  0.000000E+00  0.991703E+04
 0.514238E+05  0.179481E+01  0.179481E+01  0.997542E+04
 0.517080E+05  0.972004E+00  0.972004E+00  0.100337E+05
 0.519915E+05  0.156345E+01  0.156345E+01  0.100919E+05
 0.522747E+05 -0.249821E+00  0.000000E+00  0.101500E+05
 0.525573E+05  0.191024E+01  0.191024E+01  0.102079E+05
 0.528393E+05  0.872732E+00  0.872732E+00  0.102658E+05
 0.531210E+05  0.828729E+00  0.828729E+00  0.103236E+05
 0.534016E+05  0.304002E+00  0.304002E+00  0.103811E+05
 0.536820E+05 -0.506569E-02  0.000000E+00  0.104386E+05
 0.539623E+05  0.360853E+00  0.360853E+00  0.104961E+05
 0.542416E+05  0.521703E+00  0.521703E+00  0.105534E+05
 0.545213E+05  0.416923E+00  0.416923E+00  0.106108E+05
 0.547992E+05  0.364818E+00  0.364818E+00  0.106678E+05
 0.550770E+05  0.187622E+00  0.187622E+00  0.107248E+05
 0.553542E+05  0.104357E+01  0.104357E+01  0.107817E+05
 0.556314E+05  0.163816E+00  0.163816E+00  0.108385E+05
 0.559074E+05  0.302268E+00  0.302268E+00  0.108951E+05
 0.561835E+05  0.287183E+00  0.287183E+00  0.109518E+05
 0.564589E+05  0.619131E+00  0.619131E+00  0.110083E+05
 0.567337E+05  0.752775E+00  0.752775E+00  0.110647E+05
 0.570083E+05  0.929831E+00  0.929831E+00  0.111210E+05
 0.572813E+05  0.263173E+00  0.263173E+00  0.111770E+05
 0.575555E+05  0.145951E+01  0.145951E+01  0.112332E+05
 0.578280E+05 -0.134080E+01  0.000000E+00  0.112891E+05
 0.581001E+05  0.978566E+00  0.978566E+00  0.113449E+05
 0.583716E+05 -0.939749E+00  0.000000E+00  0.114006E+05
 0.586429E+05  0.582466E+00  0.582466E+00  0.114563E+05
 0.589133E+05  0.131776E+01  0.131776E+01  0.115117E+05
 0.591830E+05  0.673862E+00  0.673862E+00  0.115671E+05
 0.594530E+05  0.241337E+00  0.241337E+00  0.116225E+05
 0.597220E+05  0.827103E+00  0.827103E+00  0.116776E+05
 0.599907E+05  0.520108E+00  0.520108E+00  0.117328E+05
 0.602584E+05  0.110352E+01  0.110352E+01  0.117877E+05
 0.605262E+05  0.129255E+01  0.129255E+01  0.118426E+05
 0.607933E+05  0.603400E+00  0.603400E+00  0.118974E+05
 0.610595E+05  0.117710E+01  0.117710E+01  0.119520E+05
 0.613256E+05  0.389613E+00  0.389613E+00  0.120066E+05
 0.615910E+05 -0.285224E+00  0.000000E+00  0.120610E+05
 0.618560E+05  0.460641E+00  0.460641E+00  0.121154E+05
 0.621203E+05  0.435346E+00  0.435346E+00  0.121696E+05
 0.623838E+05  0.112317E+01  0.112317E+01  0.122237E+05
 0.626471E+05  0.247500E+01  0.247500E+01  0.122777E+05
 0.629097E+05  0.307096E+00  0.307096E+00  0.123315E+05
 0.631723E+05  0.151911E+01  0.151911E+01  0.123854E+05
 0.634342E+05  0.454878E+00  0.454878E+00  0.124391E+05
 0.636953E+05 -0.174537E+00  0.000000E+00  0.124927E+05
 0.639561E+05 -0.698690E+00  0.000000E+00  0.125462E+05
 0.642158E+05 -0.639391E+00  0.000000E+00  0.125995E+05
 0.644755E+05 -0.394981E+00  0.000000E+00  0.126527E+05
 0.647347E+05 -0.102391E+01  0.000000E+00  0.127059E+05
 0.649934E+05 -0.107354E+01  0.000000E+00  0.127590E+05
 0.652513E+05  0.634536E+00  0.634536E+00  0.128119E+05
 0.655087E+05 -0.154567E+01  0.000000E+00  0.128647E+05
 0.657652E+05 -0.190715E+01  0.000000E+00  0.129173E+05
 0.660222E+05 -0.158131E+01  0.000000E+00  0.129700E+05
 0.662773E+05 -0.547253E+00  0.000000E+00  0.130224E+05
 0.665326E+05 -0.147723E+01  0.000000E+00  0.130747E+05
 0.667879E+05 -0.302531E+00  0.000000E+00  0.131271E+05
 0.670424E+05 -0.143898E+01  0.000000E+00  0.131793E+05
 0.672961E+05 -0.673701E+00  0.000000E+00  0.132313E+05
 0.675491E+05 -0.120007E+00  0.000000E+00  0.132832E+05
 0.678020E+05 -0.215960E+01  0.000000E+00  0.133351E+05
 0.680540E+05 -0.176092E+01  0.000000E+00  0.133868E+05
 0.683060E+05 -0.170380E+01  0.000000E+00  0.134385E+05
