NDF v9.6h 11Sep15 rev 12Mar16 run 05/07/2026 19:53:38 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671129.spc                                                                    
str 671129s.str                                                                   
file 671129R1.odf                                                                  
geo 671129g.geo                                                                   
elements 18
 Ca    Fe    Sr    O     C     K     Cl    S     Ti    Cr    Mn    Ni    Cu    Zn    Na    Mg    Al    Si   
 channel elements... background
    15  0.17657E+03  0.00000E+00  0.00000E+00  0.15229E+03  0.59395E+02  0.20870E+02  0.17271E+01  0.56806E+01  0.12123E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11296E-01  0.52462E-03  0.24624E+02  0.14710E+03  0.00000E+00  0.66551E+03
    16  0.18107E+03  0.00000E+00  0.00000E+00  0.15629E+03  0.60953E+02  0.21390E+02  0.17689E+01  0.58176E+01  0.12418E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11565E-01  0.53753E-03  0.25241E+02  0.15078E+03  0.00000E+00  0.67869E+03
    17  0.18553E+03  0.00000E+00  0.00000E+00  0.16021E+03  0.62463E+02  0.21904E+02  0.18103E+01  0.59530E+01  0.12711E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11831E-01  0.55025E-03  0.25848E+02  0.15442E+03  0.00000E+00  0.69017E+03
    18  0.18995E+03  0.00000E+00  0.00000E+00  0.16405E+03  0.63922E+02  0.22414E+02  0.18512E+01  0.60866E+01  0.13001E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12094E-01  0.56275E-03  0.26445E+02  0.15800E+03  0.00000E+00  0.69999E+03
    19  0.19432E+03  0.00000E+00  0.00000E+00  0.16780E+03  0.65327E+02  0.22917E+02  0.18916E+01  0.62184E+01  0.13288E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12355E-01  0.57503E-03  0.27031E+02  0.16154E+03  0.00000E+00  0.70825E+03
    20  0.19865E+03  0.00000E+00  0.00000E+00  0.17146E+03  0.66677E+02  0.23414E+02  0.19314E+01  0.63482E+01  0.13572E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12613E-01  0.58708E-03  0.27605E+02  0.16501E+03  0.00000E+00  0.71505E+03
    21  0.20291E+03  0.00000E+00  0.00000E+00  0.17504E+03  0.67970E+02  0.23904E+02  0.19707E+01  0.64759E+01  0.13852E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12869E-01  0.59889E-03  0.28167E+02  0.16843E+03  0.00000E+00  0.72051E+03
    22  0.20712E+03  0.00000E+00  0.00000E+00  0.17852E+03  0.69202E+02  0.24388E+02  0.20093E+01  0.66015E+01  0.14128E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13121E-01  0.61045E-03  0.28717E+02  0.17180E+03  0.00000E+00  0.72474E+03
    23  0.21127E+03  0.00000E+00  0.00000E+00  0.18191E+03  0.70372E+02  0.24863E+02  0.20473E+01  0.67248E+01  0.14400E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13370E-01  0.62176E-03  0.29254E+02  0.17509E+03  0.00000E+00  0.72792E+03
    24  0.21535E+03  0.00000E+00  0.00000E+00  0.18520E+03  0.71478E+02  0.25331E+02  0.20847E+01  0.68459E+01  0.14668E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13615E-01  0.63281E-03  0.29777E+02  0.17833E+03  0.00000E+00  0.73019E+03
    25  0.21936E+03  0.00000E+00  0.00000E+00  0.18841E+03  0.72516E+02  0.25791E+02  0.21214E+01  0.69646E+01  0.14932E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13857E-01  0.64361E-03  0.30287E+02  0.18150E+03  0.00000E+00  0.73165E+03
    26  0.22331E+03  0.00000E+00  0.00000E+00  0.19151E+03  0.73486E+02  0.26242E+02  0.21574E+01  0.70810E+01  0.15192E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14095E-01  0.65414E-03  0.30783E+02  0.18460E+03  0.00000E+00  0.73242E+03
    27  0.22718E+03  0.00000E+00  0.00000E+00  0.19453E+03  0.74383E+02  0.26685E+02  0.21927E+01  0.71950E+01  0.15447E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14329E-01  0.66441E-03  0.31266E+02  0.18764E+03  0.00000E+00  0.73262E+03
    28  0.23099E+03  0.00000E+00  0.00000E+00  0.19746E+03  0.75204E+02  0.27119E+02  0.22273E+01  0.73066E+01  0.15697E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14560E-01  0.67441E-03  0.31734E+02  0.19061E+03  0.00000E+00  0.73234E+03
    29  0.23471E+03  0.00000E+00  0.00000E+00  0.20029E+03  0.75946E+02  0.27545E+02  0.22612E+01  0.74157E+01  0.15943E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14786E-01  0.68416E-03  0.32188E+02  0.19351E+03  0.00000E+00  0.73175E+03
    30  0.23837E+03  0.00000E+00  0.00000E+00  0.20304E+03  0.76606E+02  0.27962E+02  0.22944E+01  0.75224E+01  0.16185E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15009E-01  0.69365E-03  0.32628E+02  0.19635E+03  0.00000E+00  0.73094E+03
    31  0.24194E+03  0.00000E+00  0.00000E+00  0.20571E+03  0.77178E+02  0.28370E+02  0.23269E+01  0.76267E+01  0.16421E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15227E-01  0.70289E-03  0.33054E+02  0.19912E+03  0.00000E+00  0.72998E+03
    32  0.24544E+03  0.00000E+00  0.00000E+00  0.20829E+03  0.77659E+02  0.28770E+02  0.23587E+01  0.77286E+01  0.16653E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15442E-01  0.71187E-03  0.33467E+02  0.20182E+03  0.00000E+00  0.72895E+03
    33  0.24887E+03  0.00000E+00  0.00000E+00  0.21080E+03  0.78043E+02  0.29160E+02  0.23898E+01  0.78282E+01  0.16880E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15652E-01  0.72061E-03  0.33865E+02  0.20446E+03  0.00000E+00  0.72793E+03
    34  0.25222E+03  0.00000E+00  0.00000E+00  0.21322E+03  0.78326E+02  0.29542E+02  0.24202E+01  0.79253E+01  0.17102E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15859E-01  0.72911E-03  0.34250E+02  0.20703E+03  0.00000E+00  0.72698E+03
    35  0.25549E+03  0.00000E+00  0.00000E+00  0.21558E+03  0.78500E+02  0.29915E+02  0.24499E+01  0.80202E+01  0.17319E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16061E-01  0.73738E-03  0.34622E+02  0.20954E+03  0.00000E+00  0.72619E+03
    36  0.25869E+03  0.00000E+00  0.00000E+00  0.21786E+03  0.78562E+02  0.30279E+02  0.24789E+01  0.81127E+01  0.17532E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16259E-01  0.74542E-03  0.34980E+02  0.21198E+03  0.00000E+00  0.72560E+03
    37  0.26181E+03  0.00000E+00  0.00000E+00  0.22008E+03  0.78505E+02  0.30635E+02  0.25072E+01  0.82031E+01  0.17741E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16453E-01  0.75324E-03  0.35326E+02  0.21437E+03  0.00000E+00  0.72518E+03
    38  0.26486E+03  0.00000E+00  0.00000E+00  0.22224E+03  0.78323E+02  0.30982E+02  0.25349E+01  0.82912E+01  0.17944E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16643E-01  0.76084E-03  0.35659E+02  0.21669E+03  0.00000E+00  0.72494E+03
    39  0.26784E+03  0.00000E+00  0.00000E+00  0.22434E+03  0.78011E+02  0.31321E+02  0.25620E+01  0.83772E+01  0.18143E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16830E-01  0.76825E-03  0.35980E+02  0.21896E+03  0.00000E+00  0.72487E+03
    40  0.27075E+03  0.00000E+00  0.00000E+00  0.22638E+03  0.77563E+02  0.31653E+02  0.25884E+01  0.84611E+01  0.18338E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17012E-01  0.77545E-03  0.36289E+02  0.22117E+03  0.00000E+00  0.72495E+03
    41  0.27359E+03  0.00000E+00  0.00000E+00  0.22836E+03  0.76975E+02  0.31976E+02  0.26142E+01  0.85430E+01  0.18529E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17190E-01  0.78246E-03  0.36586E+02  0.22333E+03  0.00000E+00  0.72523E+03
    42  0.27635E+03  0.00000E+00  0.00000E+00  0.23030E+03  0.76242E+02  0.32291E+02  0.26394E+01  0.86229E+01  0.18715E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17365E-01  0.78929E-03  0.36872E+02  0.22543E+03  0.00000E+00  0.72571E+03
    43  0.27906E+03  0.00000E+00  0.00000E+00  0.23219E+03  0.75362E+02  0.32599E+02  0.26640E+01  0.87009E+01  0.18897E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17536E-01  0.79595E-03  0.37148E+02  0.22748E+03  0.00000E+00  0.72639E+03
    44  0.28169E+03  0.00000E+00  0.00000E+00  0.23404E+03  0.74332E+02  0.32900E+02  0.26881E+01  0.87771E+01  0.19074E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17704E-01  0.80243E-03  0.37413E+02  0.22948E+03  0.00000E+00  0.72726E+03
    45  0.28427E+03  0.00000E+00  0.00000E+00  0.23584E+03  0.73150E+02  0.33194E+02  0.27116E+01  0.88514E+01  0.19248E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17867E-01  0.80876E-03  0.37667E+02  0.23144E+03  0.00000E+00  0.72830E+03
    46  0.28678E+03  0.00000E+00  0.00000E+00  0.23761E+03  0.71817E+02  0.33481E+02  0.27346E+01  0.89240E+01  0.19418E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18028E-01  0.81494E-03  0.37912E+02  0.23335E+03  0.00000E+00  0.72948E+03
    47  0.28923E+03  0.00000E+00  0.00000E+00  0.23934E+03  0.70335E+02  0.33761E+02  0.27571E+01  0.89950E+01  0.19584E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18185E-01  0.82097E-03  0.38148E+02  0.23521E+03  0.00000E+00  0.73077E+03
    48  0.29163E+03  0.00000E+00  0.00000E+00  0.24103E+03  0.68706E+02  0.34034E+02  0.27791E+01  0.90643E+01  0.19747E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18338E-01  0.82686E-03  0.38375E+02  0.23704E+03  0.00000E+00  0.73216E+03
    49  0.29397E+03  0.00000E+00  0.00000E+00  0.24270E+03  0.66935E+02  0.34302E+02  0.28006E+01  0.91321E+01  0.19906E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18489E-01  0.83261E-03  0.38593E+02  0.23882E+03  0.00000E+00  0.73365E+03
    50  0.29626E+03  0.00000E+00  0.00000E+00  0.24433E+03  0.65029E+02  0.34564E+02  0.28217E+01  0.91985E+01  0.20062E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18636E-01  0.83825E-03  0.38803E+02  0.24057E+03  0.00000E+00  0.73522E+03
    51  0.29849E+03  0.00000E+00  0.00000E+00  0.24594E+03  0.62994E+02  0.34819E+02  0.28423E+01  0.92633E+01  0.20214E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18780E-01  0.84376E-03  0.39005E+02  0.24228E+03  0.00000E+00  0.73684E+03
    52  0.30068E+03  0.00000E+00  0.00000E+00  0.24753E+03  0.60842E+02  0.35070E+02  0.28625E+01  0.93268E+01  0.20363E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18922E-01  0.84916E-03  0.39200E+02  0.24395E+03  0.00000E+00  0.73849E+03
    53  0.30281E+03  0.00000E+00  0.00000E+00  0.24909E+03  0.58583E+02  0.35315E+02  0.28824E+01  0.93890E+01  0.20509E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19060E-01  0.85445E-03  0.39388E+02  0.24560E+03  0.00000E+00  0.74016E+03
    54  0.30490E+03  0.00000E+00  0.00000E+00  0.25063E+03  0.56230E+02  0.35555E+02  0.29018E+01  0.94500E+01  0.20652E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19196E-01  0.85964E-03  0.39569E+02  0.24721E+03  0.00000E+00  0.74184E+03
    55  0.30695E+03  0.00000E+00  0.00000E+00  0.25215E+03  0.53796E+02  0.35790E+02  0.29208E+01  0.95097E+01  0.20792E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19328E-01  0.86473E-03  0.39743E+02  0.24879E+03  0.00000E+00  0.73983E+03
    56  0.30895E+03  0.00000E+00  0.00000E+00  0.25366E+03  0.51296E+02  0.36020E+02  0.29395E+01  0.95682E+01  0.20929E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19459E-01  0.86973E-03  0.39912E+02  0.25035E+03  0.00000E+00  0.73410E+03
    57  0.31092E+03  0.00000E+00  0.00000E+00  0.25514E+03  0.48746E+02  0.36246E+02  0.29579E+01  0.96257E+01  0.21064E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19586E-01  0.87464E-03  0.40074E+02  0.25188E+03  0.00000E+00  0.72833E+03
    58  0.31284E+03  0.00000E+00  0.00000E+00  0.25661E+03  0.46162E+02  0.36467E+02  0.29759E+01  0.96821E+01  0.21196E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19712E-01  0.87947E-03  0.40232E+02  0.25338E+03  0.00000E+00  0.72250E+03
    59  0.31473E+03  0.00000E+00  0.00000E+00  0.25807E+03  0.43561E+02  0.36685E+02  0.29936E+01  0.97374E+01  0.21325E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19834E-01  0.88421E-03  0.40384E+02  0.25486E+03  0.00000E+00  0.71903E+03
    60  0.31659E+03  0.00000E+00  0.00000E+00  0.25951E+03  0.40961E+02  0.36898E+02  0.30110E+01  0.97918E+01  0.21452E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19955E-01  0.88889E-03  0.40532E+02  0.25632E+03  0.00000E+00  0.71788E+03
    61  0.31840E+03  0.00000E+00  0.00000E+00  0.26094E+03  0.38377E+02  0.37108E+02  0.30282E+01  0.98453E+01  0.21577E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20073E-01  0.89349E-03  0.40675E+02  0.25777E+03  0.00000E+00  0.71664E+03
    62  0.32019E+03  0.00000E+00  0.00000E+00  0.26236E+03  0.35828E+02  0.37314E+02  0.30450E+01  0.98978E+01  0.21699E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20189E-01  0.89802E-03  0.40814E+02  0.25919E+03  0.00000E+00  0.71529E+03
    63  0.32195E+03  0.00000E+00  0.00000E+00  0.26377E+03  0.33328E+02  0.37517E+02  0.30617E+01  0.99495E+01  0.21820E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20303E-01  0.90249E-03  0.40949E+02  0.26059E+03  0.00000E+00  0.71618E+03
    64  0.32367E+03  0.00000E+00  0.00000E+00  0.26518E+03  0.30893E+02  0.37716E+02  0.30780E+01  0.10000E+02  0.21938E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20416E-01  0.90690E-03  0.41080E+02  0.26198E+03  0.00000E+00  0.71929E+03
    65  0.32537E+03  0.00000E+00  0.00000E+00  0.26657E+03  0.28538E+02  0.37913E+02  0.30942E+01  0.10051E+02  0.22054E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20526E-01  0.91125E-03  0.41209E+02  0.26335E+03  0.00000E+00  0.72228E+03
    66  0.32704E+03  0.00000E+00  0.00000E+00  0.26795E+03  0.26276E+02  0.38106E+02  0.31101E+01  0.10100E+02  0.22169E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20634E-01  0.91554E-03  0.41334E+02  0.26470E+03  0.00000E+00  0.72512E+03
    67  0.32868E+03  0.00000E+00  0.00000E+00  0.26933E+03  0.24121E+02  0.38296E+02  0.31258E+01  0.10149E+02  0.22282E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20741E-01  0.91979E-03  0.41456E+02  0.26604E+03  0.00000E+00  0.72761E+03
    68  0.33030E+03  0.00000E+00  0.00000E+00  0.27070E+03  0.22085E+02  0.38483E+02  0.31413E+01  0.10197E+02  0.22392E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20845E-01  0.92398E-03  0.41575E+02  0.26737E+03  0.00000E+00  0.72973E+03
    69  0.33190E+03  0.00000E+00  0.00000E+00  0.27207E+03  0.20177E+02  0.38668E+02  0.31566E+01  0.10244E+02  0.22502E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20948E-01  0.92813E-03  0.41692E+02  0.26869E+03  0.00000E+00  0.73172E+03
    70  0.33347E+03  0.00000E+00  0.00000E+00  0.27344E+03  0.18409E+02  0.38850E+02  0.31717E+01  0.10291E+02  0.22609E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21050E-01  0.93223E-03  0.41807E+02  0.26999E+03  0.00000E+00  0.73358E+03
    71  0.33502E+03  0.00000E+00  0.00000E+00  0.27480E+03  0.16790E+02  0.39030E+02  0.31867E+01  0.10337E+02  0.22715E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21150E-01  0.93629E-03  0.41920E+02  0.27128E+03  0.00000E+00  0.73563E+03
    72  0.33655E+03  0.00000E+00  0.00000E+00  0.27616E+03  0.15329E+02  0.39207E+02  0.32015E+01  0.10382E+02  0.22820E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21248E-01  0.94031E-03  0.42031E+02  0.27256E+03  0.00000E+00  0.73787E+03
    73  0.33806E+03  0.00000E+00  0.00000E+00  0.27753E+03  0.14034E+02  0.39382E+02  0.32161E+01  0.10427E+02  0.22923E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21346E-01  0.94430E-03  0.42140E+02  0.27384E+03  0.00000E+00  0.74000E+03
    74  0.33955E+03  0.00000E+00  0.00000E+00  0.27890E+03  0.12915E+02  0.39554E+02  0.32306E+01  0.10472E+02  0.23025E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21441E-01  0.94825E-03  0.42247E+02  0.27510E+03  0.00000E+00  0.74202E+03
    75  0.34102E+03  0.00000E+00  0.00000E+00  0.28027E+03  0.11979E+02  0.39725E+02  0.32449E+01  0.10516E+02  0.23126E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21536E-01  0.95216E-03  0.42353E+02  0.27635E+03  0.00000E+00  0.74296E+03
    76  0.34247E+03  0.00000E+00  0.00000E+00  0.28166E+03  0.11237E+02  0.39893E+02  0.32591E+01  0.10559E+02  0.23225E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21629E-01  0.95604E-03  0.42458E+02  0.27759E+03  0.00000E+00  0.74283E+03
    77  0.34391E+03  0.00000E+00  0.00000E+00  0.28306E+03  0.10698E+02  0.40059E+02  0.32731E+01  0.10602E+02  0.23323E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21721E-01  0.95989E-03  0.42561E+02  0.27882E+03  0.00000E+00  0.74262E+03
    78  0.34533E+03  0.00000E+00  0.00000E+00  0.28449E+03  0.10370E+02  0.40224E+02  0.32871E+01  0.10645E+02  0.23420E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21812E-01  0.96372E-03  0.42663E+02  0.28004E+03  0.00000E+00  0.74233E+03
    79  0.34673E+03  0.00000E+00  0.00000E+00  0.28593E+03  0.10266E+02  0.40386E+02  0.33009E+01  0.10687E+02  0.23516E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21902E-01  0.96751E-03  0.42764E+02  0.28126E+03  0.00000E+00  0.74205E+03
    80  0.34811E+03  0.00000E+00  0.00000E+00  0.28742E+03  0.10396E+02  0.40547E+02  0.33145E+01  0.10729E+02  0.23610E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21990E-01  0.97127E-03  0.42865E+02  0.28246E+03  0.00000E+00  0.74178E+03
    81  0.34948E+03  0.00000E+00  0.00000E+00  0.28894E+03  0.10771E+02  0.40706E+02  0.33281E+01  0.10770E+02  0.23704E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22078E-01  0.97500E-03  0.42964E+02  0.28366E+03  0.00000E+00  0.74145E+03
    82  0.35084E+03  0.00000E+00  0.00000E+00  0.29051E+03  0.11403E+02  0.40864E+02  0.33415E+01  0.10811E+02  0.23797E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22165E-01  0.97871E-03  0.43062E+02  0.28484E+03  0.00000E+00  0.74106E+03
    83  0.35218E+03  0.00000E+00  0.00000E+00  0.29214E+03  0.12303E+02  0.41019E+02  0.33549E+01  0.10852E+02  0.23888E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22251E-01  0.98239E-03  0.43159E+02  0.28602E+03  0.00000E+00  0.74040E+03
    84  0.35351E+03  0.00000E+00  0.00000E+00  0.29384E+03  0.13482E+02  0.41173E+02  0.33681E+01  0.10892E+02  0.23979E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22336E-01  0.98605E-03  0.43256E+02  0.28718E+03  0.00000E+00  0.73945E+03
    85  0.35483E+03  0.00000E+00  0.00000E+00  0.29562E+03  0.14949E+02  0.41326E+02  0.33812E+01  0.10932E+02  0.24069E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22420E-01  0.98968E-03  0.43352E+02  0.28833E+03  0.00000E+00  0.73847E+03
    86  0.35613E+03  0.00000E+00  0.00000E+00  0.29750E+03  0.16712E+02  0.41477E+02  0.33941E+01  0.10972E+02  0.24158E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22503E-01  0.99328E-03  0.43447E+02  0.28948E+03  0.00000E+00  0.73744E+03
    87  0.35742E+03  0.00000E+00  0.00000E+00  0.29949E+03  0.18776E+02  0.41627E+02  0.34070E+01  0.11011E+02  0.24246E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22586E-01  0.99686E-03  0.43542E+02  0.29061E+03  0.00000E+00  0.73631E+03
