NDF v9.6h 11Sep15 rev 12Mar16 run 05/07/2026 19:53:38 Filename: 67010107.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671129.spc                                                                    
str 671129s.str                                                                   
file 671129R1.odf                                                                  
geo 671129g.geo                                                                   
element Cl   
 depth(at/cm2) element>0 element depth(nm)
-0.713696E+04  0.286065E+00  0.286065E+00 -0.143399E+04
-0.684877E+04  0.440763E-01  0.440763E-01 -0.137608E+04
-0.656059E+04  0.145463E+00  0.145463E+00 -0.131818E+04
-0.627240E+04  0.586643E+00  0.586643E+00 -0.126028E+04
-0.598421E+04  0.570153E+00  0.570153E+00 -0.120237E+04
-0.569602E+04  0.850892E+00  0.850892E+00 -0.114447E+04
-0.540783E+04  0.944203E+00  0.944203E+00 -0.108656E+04
-0.511965E+04  0.134420E+01  0.134420E+01 -0.102866E+04
-0.483147E+04  0.494317E+00  0.494317E+00 -0.970759E+03
-0.454328E+04  0.862576E-01  0.862576E-01 -0.912855E+03
-0.425509E+04  0.563497E+00  0.563497E+00 -0.854951E+03
-0.396690E+04 -0.418320E+00  0.000000E+00 -0.797047E+03
-0.367871E+04 -0.415874E+00  0.000000E+00 -0.739143E+03
-0.339053E+04 -0.896543E+00  0.000000E+00 -0.681239E+03
-0.310234E+04 -0.105352E+01  0.000000E+00 -0.623335E+03
-0.281415E+04 -0.186278E+01  0.000000E+00 -0.565431E+03
-0.252596E+04 -0.150432E+01  0.000000E+00 -0.507527E+03
-0.223778E+04 -0.240301E+01  0.000000E+00 -0.449625E+03
-0.194959E+04 -0.325315E+01  0.000000E+00 -0.391721E+03
-0.166141E+04 -0.398954E+01  0.000000E+00 -0.333817E+03
-0.137322E+04 -0.541006E+01  0.000000E+00 -0.275913E+03
-0.108503E+04 -0.392333E+01  0.000000E+00 -0.218009E+03
-0.796841E+03 -0.433212E+01  0.000000E+00 -0.160105E+03
-0.508653E+03 -0.518775E+01  0.000000E+00 -0.102201E+03
-0.220465E+03 -0.522580E+01  0.000000E+00 -0.442967E+02
 0.677237E+02 -0.330786E+01  0.000000E+00  0.136073E+02
 0.350353E+03 -0.264132E+01  0.000000E+00  0.703943E+02
 0.690909E+03 -0.244104E+01  0.000000E+00  0.135562E+03
 0.105266E+04 -0.607231E+00  0.000000E+00  0.204785E+03
 0.141587E+04 -0.566150E+00  0.000000E+00  0.274287E+03
 0.177943E+04 -0.366677E+00  0.000000E+00  0.343857E+03
 0.214269E+04  0.117454E+01  0.117454E+01  0.413369E+03
 0.250512E+04 -0.127087E+01  0.000000E+00  0.482722E+03
 0.286602E+04 -0.230969E+01  0.000000E+00  0.551784E+03
 0.322420E+04 -0.915361E+00  0.000000E+00  0.620323E+03
 0.357946E+04 -0.210022E+01  0.000000E+00  0.688305E+03
 0.393240E+04 -0.550400E+01  0.000000E+00  0.755841E+03
 0.428344E+04 -0.437598E+01  0.000000E+00  0.823015E+03
 0.463496E+04 -0.248591E+01  0.000000E+00  0.890281E+03
 0.498655E+04 -0.244406E+01  0.000000E+00  0.957559E+03
 0.533785E+04  0.338725E+00  0.338725E+00  0.102478E+04
 0.568940E+04 -0.125034E+01  0.000000E+00  0.109205E+04
 0.604042E+04  0.221265E+01  0.221265E+01  0.115922E+04
 0.639195E+04 -0.261263E+00  0.000000E+00  0.122649E+04
 0.674318E+04 -0.103407E+00  0.000000E+00  0.129370E+04
 0.709397E+04  0.165571E+01  0.165571E+01  0.136083E+04
 0.744575E+04  0.251306E+01  0.251306E+01  0.142814E+04
 0.779715E+04  0.376978E+01  0.376978E+01  0.149539E+04
 0.814690E+04  0.917591E+00  0.917591E+00  0.156231E+04
 0.849557E+04  0.138446E+01  0.138446E+01  0.162903E+04
 0.884348E+04  0.293289E+01  0.293289E+01  0.169561E+04
 0.919037E+04  0.711837E+00  0.711837E+00  0.176199E+04
 0.953562E+04 -0.597769E-02  0.000000E+00  0.182805E+04
 0.988109E+04  0.137340E+01  0.137340E+01  0.189416E+04
 0.102269E+05 -0.167144E+01  0.000000E+00  0.196034E+04
 0.105723E+05  0.184973E+00  0.184973E+00  0.202643E+04
 0.109182E+05 -0.110585E+00  0.000000E+00  0.209262E+04
 0.112651E+05 -0.237294E-01  0.000000E+00  0.215901E+04
 0.116118E+05 -0.438120E+00  0.000000E+00  0.222534E+04
 0.119581E+05  0.341372E+00  0.341372E+00  0.229160E+04
 0.123038E+05  0.216112E+01  0.216112E+01  0.235775E+04
 0.126495E+05  0.255993E+00  0.255993E+00  0.242391E+04
 0.129941E+05  0.375519E+00  0.375519E+00  0.248986E+04
 0.133375E+05  0.559685E-01  0.559685E-01  0.255556E+04
 0.136797E+05  0.179041E+01  0.179041E+01  0.262105E+04
 0.140210E+05 -0.132240E+01  0.000000E+00  0.268635E+04
 0.143601E+05  0.116374E+01  0.116374E+01  0.275124E+04
 0.146980E+05 -0.298359E+01  0.000000E+00  0.281590E+04
 0.150347E+05 -0.746859E+00  0.000000E+00  0.288034E+04
 0.153707E+05 -0.603284E+00  0.000000E+00  0.294464E+04
 0.157055E+05  0.186974E+00  0.186974E+00  0.300870E+04
 0.160406E+05  0.795568E+00  0.795568E+00  0.307282E+04
 0.163752E+05  0.134958E+00  0.134958E+00  0.313685E+04
 0.167100E+05 -0.131267E+01  0.000000E+00  0.320092E+04
 0.170455E+05 -0.227722E+01  0.000000E+00  0.326512E+04
 0.173811E+05  0.105147E+01  0.105147E+01  0.332932E+04
 0.177167E+05  0.284347E+01  0.284347E+01  0.339356E+04
 0.180528E+05  0.209070E+01  0.209070E+01  0.345786E+04
 0.183886E+05  0.668127E+00  0.668127E+00  0.352212E+04
 0.187238E+05  0.253366E+01  0.253366E+01  0.358628E+04
 0.190586E+05  0.361953E+01  0.361953E+01  0.365033E+04
 0.193932E+05  0.362796E+01  0.362796E+01  0.371436E+04
 0.197268E+05  0.657560E+01  0.657560E+01  0.377820E+04
 0.200591E+05  0.281985E+01  0.281985E+01  0.384178E+04
 0.203918E+05  0.589119E+01  0.589119E+01  0.390545E+04
 0.207235E+05  0.300552E+01  0.300552E+01  0.396893E+04
 0.210544E+05  0.256926E+01  0.256926E+01  0.403225E+04
 0.213854E+05  0.458882E+00  0.458882E+00  0.409559E+04
 0.217159E+05 -0.118011E+00  0.000000E+00  0.415883E+04
 0.220457E+05 -0.287132E+01  0.000000E+00  0.422193E+04
 0.223753E+05 -0.250056E+01  0.000000E+00  0.428500E+04
 0.227043E+05 -0.392846E+01  0.000000E+00  0.434796E+04
 0.230328E+05  0.579814E+00  0.579814E+00  0.441082E+04
 0.233607E+05 -0.233591E+01  0.000000E+00  0.447356E+04
 0.236879E+05 -0.507003E+01  0.000000E+00  0.453618E+04
 0.240143E+05 -0.170630E+01  0.000000E+00  0.459864E+04
 0.243404E+05 -0.757621E+00  0.000000E+00  0.466103E+04
 0.246656E+05 -0.136226E+01  0.000000E+00  0.472327E+04
 0.249899E+05 -0.522444E+01  0.000000E+00  0.478533E+04
 0.253137E+05 -0.346124E+01  0.000000E+00  0.484728E+04
 0.256371E+05 -0.381545E+01  0.000000E+00  0.490918E+04
 0.259596E+05  0.915061E+00  0.915061E+00  0.497088E+04
 0.262818E+05  0.350805E+00  0.350805E+00  0.503254E+04
 0.266036E+05 -0.584563E+01  0.000000E+00  0.509412E+04
 0.269244E+05 -0.142924E+01  0.000000E+00  0.515550E+04
 0.272454E+05 -0.856966E+00  0.000000E+00  0.521692E+04
 0.275655E+05 -0.406369E+01  0.000000E+00  0.527818E+04
 0.278854E+05 -0.720720E+00  0.000000E+00  0.533940E+04
 0.282051E+05 -0.229121E+01  0.000000E+00  0.540058E+04
 0.285241E+05  0.351933E+00  0.351933E+00  0.546161E+04
 0.288424E+05  0.153989E+01  0.153989E+01  0.552253E+04
 0.291610E+05  0.434042E+01  0.434042E+01  0.558349E+04
 0.294785E+05  0.250973E+00  0.250973E+00  0.564425E+04
 0.297955E+05 -0.139703E+01  0.000000E+00  0.570491E+04
 0.301125E+05  0.221639E+01  0.221639E+01  0.576556E+04
 0.304286E+05 -0.386720E+01  0.000000E+00  0.582605E+04
 0.307440E+05  0.153457E+01  0.153457E+01  0.588641E+04
 0.310587E+05 -0.860468E+00  0.000000E+00  0.594662E+04
 0.313728E+05  0.124053E+01  0.124053E+01  0.600674E+04
 0.316863E+05 -0.758312E+00  0.000000E+00  0.606672E+04
 0.319993E+05 -0.955338E+00  0.000000E+00  0.612661E+04
 0.323114E+05 -0.295303E+01  0.000000E+00  0.618634E+04
 0.326230E+05 -0.126130E+00  0.000000E+00  0.624596E+04
 0.329342E+05  0.108136E+01  0.108136E+01  0.630552E+04
 0.332453E+05  0.351287E+00  0.351287E+00  0.636504E+04
 0.335553E+05 -0.187386E+01  0.000000E+00  0.642437E+04
 0.338650E+05 -0.718724E+00  0.000000E+00  0.648364E+04
 0.341746E+05 -0.155848E+01  0.000000E+00  0.654288E+04
 0.344831E+05  0.251953E+01  0.251953E+01  0.660190E+04
 0.347910E+05  0.300735E+00  0.300735E+00  0.666083E+04
 0.350991E+05 -0.118844E+01  0.000000E+00  0.671979E+04
 0.354065E+05 -0.227557E+01  0.000000E+00  0.677860E+04
 0.357129E+05  0.322090E+00  0.322090E+00  0.683723E+04
 0.360189E+05  0.308959E+00  0.308959E+00  0.689580E+04
 0.363246E+05 -0.342174E+00  0.000000E+00  0.695430E+04
 0.366296E+05  0.625023E+01  0.625023E+01  0.701266E+04
 0.369337E+05  0.178546E+01  0.178546E+01  0.707084E+04
 0.372374E+05 -0.414968E+01  0.000000E+00  0.712896E+04
 0.375404E+05  0.233164E+01  0.233164E+01  0.718694E+04
 0.378427E+05 -0.209048E+00  0.000000E+00  0.724478E+04
 0.381443E+05  0.455975E+01  0.455975E+01  0.730250E+04
 0.384460E+05  0.143126E+01  0.143126E+01  0.736023E+04
 0.387468E+05  0.330374E+01  0.330374E+01  0.741779E+04
 0.390471E+05  0.209878E+01  0.209878E+01  0.747526E+04
 0.393467E+05 -0.673707E+00  0.000000E+00  0.753259E+04
 0.396459E+05  0.460267E-01  0.460267E-01  0.758983E+04
 0.399451E+05  0.198885E+01  0.198885E+01  0.764709E+04
 0.402436E+05  0.244485E+01  0.244485E+01  0.770421E+04
 0.405418E+05  0.409387E+01  0.409387E+01  0.776128E+04
 0.408395E+05  0.490976E+00  0.490976E+00  0.781824E+04
 0.411367E+05  0.217188E+01  0.217188E+01  0.787511E+04
 0.414337E+05  0.438152E+01  0.438152E+01  0.793194E+04
 0.417303E+05  0.262222E+01  0.262222E+01  0.798871E+04
 0.420270E+05 -0.508699E+01  0.000000E+00  0.804957E+04
 0.423244E+05  0.230946E+01  0.230946E+01  0.811057E+04
 0.426217E+05  0.469136E+01  0.469136E+01  0.817156E+04
 0.429187E+05  0.318042E+01  0.318042E+01  0.823248E+04
 0.432151E+05  0.494293E+01  0.494293E+01  0.829329E+04
 0.435109E+05  0.280338E+01  0.280338E+01  0.835397E+04
 0.438058E+05  0.532116E+01  0.532116E+01  0.841446E+04
 0.441007E+05  0.610866E+00  0.610866E+00  0.847495E+04
 0.443944E+05  0.330381E+01  0.330381E+01  0.853520E+04
 0.446885E+05  0.318943E+01  0.318943E+01  0.859553E+04
 0.449813E+05 -0.407569E+00  0.000000E+00  0.865559E+04
 0.452738E+05  0.533069E+01  0.533069E+01  0.871559E+04
 0.455656E+05  0.300678E+01  0.300678E+01  0.877544E+04
 0.458566E+05  0.468790E+01  0.468790E+01  0.883515E+04
 0.461474E+05 -0.468913E+00  0.000000E+00  0.889479E+04
 0.464379E+05  0.567543E+01  0.567543E+01  0.895437E+04
 0.467273E+05  0.271830E+01  0.271830E+01  0.901376E+04
 0.470163E+05  0.256719E+01  0.256719E+01  0.907303E+04
 0.473051E+05  0.108424E+01  0.108424E+01  0.913227E+04
 0.475932E+05  0.227746E+00  0.227746E+00  0.919138E+04
 0.478811E+05  0.127624E+01  0.127624E+01  0.925042E+04
 0.481679E+05  0.174764E+01  0.174764E+01  0.930926E+04
 0.484543E+05  0.144234E+01  0.144234E+01  0.936801E+04
 0.487410E+05  0.127074E+01  0.127074E+01  0.942683E+04
 0.490268E+05  0.770477E+00  0.770477E+00  0.948545E+04
 0.493120E+05  0.318309E+01  0.318309E+01  0.954395E+04
 0.495968E+05  0.707871E+00  0.707871E+00  0.960238E+04
 0.498810E+05  0.109507E+01  0.109507E+01  0.966067E+04
 0.501646E+05  0.104356E+01  0.104356E+01  0.971886E+04
 0.504487E+05  0.193965E+01  0.193965E+01  0.977712E+04
 0.507316E+05  0.228734E+01  0.228734E+01  0.983515E+04
 0.510141E+05  0.275052E+01  0.275052E+01  0.989311E+04
 0.512959E+05  0.944497E+00  0.944497E+00  0.995091E+04
 0.515773E+05  0.423012E+01  0.423012E+01  0.100086E+05
 0.518583E+05 -0.347013E+01  0.000000E+00  0.100663E+05
 0.521387E+05  0.298882E+01  0.298882E+01  0.101238E+05
 0.524186E+05 -0.238811E+01  0.000000E+00  0.101812E+05
 0.526981E+05  0.186122E+01  0.186122E+01  0.102385E+05
 0.529764E+05  0.389923E+01  0.389923E+01  0.102956E+05
 0.532543E+05  0.211857E+01  0.211857E+01  0.103526E+05
 0.535317E+05  0.921341E+00  0.921341E+00  0.104096E+05
 0.538086E+05  0.256393E+01  0.256393E+01  0.104664E+05
 0.540851E+05  0.169779E+01  0.169779E+01  0.105231E+05
 0.543608E+05  0.330354E+01  0.330354E+01  0.105796E+05
 0.546359E+05  0.382094E+01  0.382094E+01  0.106361E+05
 0.549102E+05  0.193143E+01  0.193143E+01  0.106923E+05
 0.551844E+05  0.355402E+01  0.355402E+01  0.107486E+05
 0.554573E+05  0.134552E+01  0.134552E+01  0.108046E+05
 0.557299E+05 -0.555743E+00  0.000000E+00  0.108605E+05
 0.560024E+05  0.152965E+01  0.152965E+01  0.109164E+05
 0.562741E+05  0.145224E+01  0.145224E+01  0.109721E+05
 0.565450E+05  0.334173E+01  0.334173E+01  0.110277E+05
 0.568160E+05  0.706029E+01  0.706029E+01  0.110833E+05
 0.570856E+05  0.109623E+01  0.109623E+01  0.111386E+05
 0.573555E+05  0.451452E+01  0.451452E+01  0.111939E+05
 0.576242E+05  0.154336E+01  0.154336E+01  0.112491E+05
 0.578932E+05 -0.250174E+00  0.000000E+00  0.113042E+05
 0.581611E+05 -0.174125E+01  0.000000E+00  0.113592E+05
 0.584286E+05 -0.154952E+01  0.000000E+00  0.114141E+05
 0.586952E+05 -0.860353E+00  0.000000E+00  0.114687E+05
 0.589624E+05 -0.260460E+01  0.000000E+00  0.115236E+05
 0.592281E+05 -0.276735E+01  0.000000E+00  0.115781E+05
 0.594936E+05  0.202585E+01  0.202585E+01  0.116325E+05
 0.597587E+05 -0.408552E+01  0.000000E+00  0.116869E+05
 0.600230E+05 -0.506501E+01  0.000000E+00  0.117411E+05
 0.602865E+05 -0.415382E+01  0.000000E+00  0.117952E+05
 0.605504E+05 -0.125804E+01  0.000000E+00  0.118493E+05
 0.608137E+05 -0.377634E+01  0.000000E+00  0.119033E+05
 0.610746E+05 -0.587183E+00  0.000000E+00  0.119568E+05
 0.613364E+05 -0.365720E+01  0.000000E+00  0.120105E+05
 0.615975E+05 -0.163860E+01  0.000000E+00  0.120641E+05
 0.618580E+05 -0.972428E-01  0.000000E+00  0.121175E+05
 0.621182E+05 -0.602564E+01  0.000000E+00  0.121709E+05
 0.623769E+05 -0.479772E+01  0.000000E+00  0.122240E+05
 0.626356E+05 -0.456281E+01  0.000000E+00  0.122771E+05
 0.628929E+05 -0.136423E+01  0.000000E+00  0.123298E+05
 0.631504E+05 -0.512120E+01  0.000000E+00  0.123827E+05
 0.634067E+05  0.101845E+01  0.101845E+01  0.124352E+05
 0.636625E+05 -0.221238E+01  0.000000E+00  0.124877E+05
 0.639175E+05 -0.391026E+01  0.000000E+00  0.125400E+05
 0.641722E+05 -0.513942E+01  0.000000E+00  0.125923E+05
 0.644267E+05 -0.305403E+01  0.000000E+00  0.126445E+05
 0.646799E+05  0.141430E+00  0.141430E+00  0.126964E+05
 0.649326E+05 -0.205219E+01  0.000000E+00  0.127482E+05
 0.651848E+05 -0.798185E+01  0.000000E+00  0.128000E+05
 0.654366E+05 -0.145353E+01  0.000000E+00  0.128516E+05
 0.656880E+05 -0.268564E+01  0.000000E+00  0.129032E+05
 0.659380E+05 -0.413200E+01  0.000000E+00  0.129545E+05
 0.661881E+05 -0.153119E+01  0.000000E+00  0.130058E+05
 0.664371E+05 -0.306643E+01  0.000000E+00  0.130569E+05
 0.666868E+05 -0.237040E+01  0.000000E+00  0.131081E+05
 0.669341E+05 -0.930664E+00  0.000000E+00  0.131588E+05
 0.671820E+05 -0.529080E+01  0.000000E+00  0.132097E+05
 0.674300E+05 -0.461666E+01  0.000000E+00  0.132605E+05
 0.676758E+05  0.806282E+00  0.806282E+00  0.133110E+05
 0.679223E+05  0.479567E+00  0.479567E+00  0.133615E+05
 0.681677E+05 -0.572589E+00  0.000000E+00  0.134119E+05
 0.684132E+05  0.133852E+01  0.133852E+01  0.134622E+05
 0.686566E+05 -0.549914E+00  0.000000E+00  0.135122E+05
 0.689011E+05  0.187566E+01  0.187566E+01  0.135623E+05
 0.691450E+05  0.105449E+01  0.105449E+01  0.136123E+05
 0.693879E+05  0.325482E+01  0.325482E+01  0.136622E+05
 0.696292E+05  0.177755E+01  0.177755E+01  0.137117E+05
 0.698717E+05 -0.560406E+00  0.000000E+00  0.137614E+05
 0.701127E+05  0.168560E+00  0.168560E+00  0.138108E+05
 0.703536E+05 -0.163978E+01  0.000000E+00  0.138603E+05
 0.705935E+05 -0.104834E+01  0.000000E+00  0.139095E+05
 0.708340E+05 -0.453517E+00  0.000000E+00  0.139588E+05
 0.710728E+05  0.633031E+00  0.633031E+00  0.140078E+05
 0.713113E+05 -0.597433E+00  0.000000E+00  0.140567E+05
 0.715501E+05  0.104106E+01  0.104106E+01  0.141057E+05
 0.717874E+05 -0.362893E+01  0.000000E+00  0.141544E+05
 0.720250E+05 -0.594368E+01  0.000000E+00  0.142031E+05
 0.722614E+05  0.794807E+00  0.794807E+00  0.142516E+05
 0.724977E+05 -0.325853E+01  0.000000E+00  0.143001E+05
 0.727336E+05 -0.209575E+01  0.000000E+00  0.143485E+05
 0.729685E+05 -0.572649E+01  0.000000E+00  0.143967E+05
 0.732037E+05 -0.560743E+00  0.000000E+00  0.144449E+05
 0.734374E+05 -0.116959E+01  0.000000E+00  0.144928E+05
 0.736708E+05 -0.551512E+01  0.000000E+00  0.145407E+05
 0.739044E+05 -0.407136E+01  0.000000E+00  0.145886E+05
 0.741374E+05 -0.352344E+01  0.000000E+00  0.146364E+05
 0.743700E+05 -0.319852E+01  0.000000E+00  0.146841E+05
 0.746015E+05 -0.240881E+01  0.000000E+00  0.147316E+05
 0.748326E+05  0.393749E+00  0.393749E+00  0.147791E+05
 0.750636E+05 -0.189772E+00  0.000000E+00  0.148264E+05
 0.752935E+05  0.400548E-01  0.400548E-01  0.148736E+05
 0.755241E+05  0.182638E+01  0.182638E+01  0.149209E+05
 0.757534E+05 -0.907146E+00  0.000000E+00  0.149679E+05
 0.759818E+05 -0.506401E-01  0.000000E+00  0.150148E+05
 0.762107E+05 -0.301299E+00  0.000000E+00  0.150617E+05
 0.764390E+05  0.414384E+01  0.414384E+01  0.151086E+05
 0.766656E+05  0.195046E+01  0.195046E+01  0.151551E+05
 0.768921E+05 -0.387219E+00  0.000000E+00  0.152015E+05
 0.771147E+05  0.480406E+01  0.480406E+01  0.152515E+05
