NDF v9.6h 11Sep15 rev 12Mar16 run 13/03/2026 18:43:37 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671134.spc                                                                    
str 671134s.str                                                                   
file 671134R1.odf                                                                  
geo 671134g.geo                                                                   
element Ce   
 depth(at/cm2) element>0 element depth(nm)
-0.688787E+04  0.460416E-01  0.460416E-01 -0.170536E+04
-0.660551E+04 -0.821974E-02  0.000000E+00 -0.163545E+04
-0.632314E+04  0.138781E-01  0.138781E-01 -0.156554E+04
-0.604077E+04  0.128289E+00  0.128289E+00 -0.149563E+04
-0.575840E+04  0.354742E-01  0.354742E-01 -0.142571E+04
-0.547605E+04 -0.306643E-01  0.000000E+00 -0.135581E+04
-0.519368E+04  0.146819E+00  0.146819E+00 -0.128590E+04
-0.491131E+04 -0.111157E-01  0.000000E+00 -0.121598E+04
-0.462894E+04 -0.402827E-01  0.000000E+00 -0.114607E+04
-0.434658E+04 -0.274883E-01  0.000000E+00 -0.107616E+04
-0.406421E+04 -0.687687E-01  0.000000E+00 -0.100625E+04
-0.378184E+04 -0.516198E-01  0.000000E+00 -0.936340E+03
-0.349947E+04  0.469385E-01  0.469385E-01 -0.866430E+03
-0.321711E+04 -0.328360E-01  0.000000E+00 -0.796519E+03
-0.293474E+04  0.369878E+00  0.369878E+00 -0.726608E+03
-0.265238E+04  0.326097E+00  0.326097E+00 -0.656699E+03
-0.237001E+04  0.359733E+00  0.359733E+00 -0.586788E+03
-0.208765E+04  0.469402E+00  0.469402E+00 -0.516877E+03
-0.180528E+04  0.854921E+00  0.854921E+00 -0.446966E+03
-0.152291E+04  0.113745E+01  0.113745E+01 -0.377055E+03
-0.124054E+04  0.152888E+01  0.152888E+01 -0.307144E+03
-0.958176E+03  0.163064E+01  0.163064E+01 -0.237233E+03
-0.675808E+03  0.219463E+01  0.219463E+01 -0.167322E+03
-0.393441E+03  0.201645E+01  0.201645E+01 -0.974114E+02
-0.111073E+03  0.187333E+01  0.187333E+01 -0.275005E+02
 0.171284E+03  0.148769E+01  0.148769E+01  0.424081E+02
 0.453290E+03  0.849888E+00  0.849888E+00  0.112229E+03
 0.734950E+03  0.103517E+01  0.103517E+01  0.181965E+03
 0.101631E+04  0.845021E+00  0.845021E+00  0.251626E+03
 0.129729E+04  0.149025E+00  0.149025E+00  0.321195E+03
 0.157797E+04  0.583706E+00  0.583706E+00  0.390687E+03
 0.185838E+04  0.348427E+00  0.348427E+00  0.460113E+03
 0.213819E+04 -0.116205E+00  0.000000E+00  0.529392E+03
 0.241786E+04  0.222878E+00  0.222878E+00  0.598635E+03
 0.269711E+04  0.158036E+00  0.158036E+00  0.667772E+03
 0.297597E+04  0.458039E+00  0.458039E+00  0.736815E+03
 0.325447E+04  0.703555E+00  0.703555E+00  0.805769E+03
 0.353264E+04  0.140459E+00  0.140459E+00  0.874640E+03
 0.381042E+04  0.669651E+00  0.669651E+00  0.943417E+03
 0.408804E+04  0.553429E+00  0.553429E+00  0.101215E+04
 0.436518E+04  0.524683E+00  0.524683E+00  0.108077E+04
 0.464189E+04  0.192612E+00  0.192612E+00  0.114928E+04
 0.491831E+04  0.255268E+00  0.255268E+00  0.121772E+04
 0.519444E+04  0.970874E+00  0.970874E+00  0.128608E+04
 0.547014E+04 -0.590621E-01  0.000000E+00  0.135434E+04
 0.574562E+04  0.579988E+00  0.579988E+00  0.142255E+04
 0.602062E+04  0.641799E+00  0.641799E+00  0.149064E+04
 0.629528E+04  0.329810E+00  0.329810E+00  0.155864E+04
 0.656950E+04  0.277135E+00  0.277135E+00  0.162653E+04
 0.684356E+04  0.112454E+00  0.112454E+00  0.169439E+04
 0.711716E+04  0.219025E+00  0.219025E+00  0.176213E+04
 0.739036E+04  0.944523E+00  0.944523E+00  0.182977E+04
 0.766333E+04  0.608458E+00  0.608458E+00  0.189735E+04
 0.793591E+04  0.617341E+00  0.617341E+00  0.196484E+04
 0.820805E+04  0.109637E+01  0.109637E+01  0.203222E+04
 0.847980E+04  0.207104E+00  0.207104E+00  0.209950E+04
 0.875145E+04  0.434996E+00  0.434996E+00  0.216676E+04
 0.902254E+04  0.957777E+00  0.957777E+00  0.223388E+04
 0.929328E+04  0.490693E+00  0.490693E+00  0.230091E+04
 0.956374E+04  0.587527E+00  0.587527E+00  0.236787E+04
 0.983382E+04  0.298879E+00  0.298879E+00  0.243474E+04
 0.101036E+05  0.670209E+00  0.670209E+00  0.250154E+04
 0.103730E+05  0.107954E+01  0.107954E+01  0.256823E+04
 0.106420E+05  0.683578E+00  0.683578E+00  0.263483E+04
 0.109107E+05  0.515364E+00  0.515364E+00  0.270136E+04
 0.111790E+05  0.959365E+00  0.959365E+00  0.276779E+04
 0.114468E+05  0.789491E+00  0.789491E+00  0.283409E+04
 0.117144E+05  0.879659E+00  0.879659E+00  0.290036E+04
 0.119818E+05  0.555359E+00  0.555359E+00  0.296656E+04
