NDF v9.6h 11Sep15 rev 12Mar16 run 01/05/2026 16:04:02 Filename: 67010104.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671134.spc                                                                    
str 671134s.str                                                                   
file 671134R1.odf                                                                  
geo 671134g.geo                                                                   
element Ca   
 depth(at/cm2) element>0 element depth(nm)
-0.702707E+04 -0.134556E+01  0.000000E+00 -0.174069E+04
-0.674453E+04 -0.191956E+01  0.000000E+00 -0.167070E+04
-0.646200E+04  0.682281E+00  0.682281E+00 -0.160072E+04
-0.617947E+04  0.280726E+01  0.280726E+01 -0.153073E+04
-0.589693E+04 -0.207717E+01  0.000000E+00 -0.146074E+04
-0.561439E+04  0.250211E+01  0.250211E+01 -0.139075E+04
-0.533185E+04  0.149678E+01  0.149678E+01 -0.132076E+04
-0.504931E+04  0.124413E+01  0.124413E+01 -0.125077E+04
-0.476677E+04 -0.162046E+01  0.000000E+00 -0.118079E+04
-0.448423E+04 -0.107859E+01  0.000000E+00 -0.111080E+04
-0.420169E+04  0.507706E+01  0.507706E+01 -0.104081E+04
-0.391915E+04 -0.377531E+01  0.000000E+00 -0.970821E+03
-0.363661E+04  0.171067E+01  0.171067E+01 -0.900832E+03
-0.335408E+04  0.223409E+01  0.223409E+01 -0.830846E+03
-0.307154E+04 -0.438061E+00  0.000000E+00 -0.760857E+03
-0.278900E+04 -0.888992E+00  0.000000E+00 -0.690869E+03
-0.250646E+04 -0.229127E+01  0.000000E+00 -0.620880E+03
-0.222392E+04 -0.137879E+01  0.000000E+00 -0.550892E+03
-0.194138E+04  0.479812E+01  0.479812E+01 -0.480903E+03
-0.165884E+04  0.194580E+01  0.194580E+01 -0.410915E+03
-0.137630E+04  0.202794E+01  0.202794E+01 -0.340926E+03
-0.109376E+04  0.609581E+01  0.609581E+01 -0.270938E+03
-0.811219E+03 -0.142062E+01  0.000000E+00 -0.200949E+03
-0.528690E+03  0.530493E+00  0.530493E+00 -0.130963E+03
-0.246150E+03  0.496172E+01  0.496172E+01 -0.609743E+02
 0.363900E+02  0.103969E+01  0.103969E+01  0.901425E+01
 0.318893E+03  0.187621E+01  0.187621E+01  0.789938E+02
 0.600870E+03 -0.533132E+00  0.000000E+00  0.148843E+03
 0.882632E+03  0.260851E+01  0.260851E+01  0.218639E+03
 0.116393E+04  0.606309E+01  0.606309E+01  0.288320E+03
 0.144494E+04  0.274017E+01  0.274017E+01  0.357930E+03
 0.172548E+04  0.133168E+01  0.133168E+01  0.427423E+03
 0.200582E+04  0.506669E+01  0.506669E+01  0.496867E+03
 0.228569E+04  0.363630E+01  0.363630E+01  0.566194E+03
 0.256511E+04  0.440216E+01  0.440216E+01  0.635410E+03
 0.284420E+04  0.167194E+01  0.167194E+01  0.704543E+03
 0.312300E+04  0.118714E+01  0.118714E+01  0.773605E+03
 0.340144E+04  0.350956E+01  0.350956E+01  0.842578E+03
 0.367941E+04 -0.127838E+01  0.000000E+00  0.911435E+03
 0.395692E+04 -0.220038E+01  0.000000E+00  0.980177E+03
 0.423436E+04 -0.227283E+01  0.000000E+00  0.104890E+04
 0.451114E+04 -0.430474E+01  0.000000E+00  0.111747E+04
 0.478779E+04  0.347809E+01  0.347809E+01  0.118599E+04
 0.506383E+04 -0.108161E+01  0.000000E+00  0.125437E+04
 0.533954E+04 -0.746714E+00  0.000000E+00  0.132267E+04
 0.561482E+04  0.971581E-01  0.971581E-01  0.139086E+04
 0.589000E+04  0.189437E+01  0.189437E+01  0.145902E+04
 0.616474E+04 -0.362891E+01  0.000000E+00  0.152708E+04
 0.643882E+04 -0.139255E+01  0.000000E+00  0.159497E+04
 0.671295E+04 -0.480234E+01  0.000000E+00  0.166288E+04
 0.698628E+04  0.330488E+01  0.330488E+01  0.173059E+04
 0.725942E+04  0.235628E+01  0.235628E+01  0.179825E+04
 0.753208E+04  0.327200E+01  0.327200E+01  0.186579E+04
 0.780459E+04  0.365941E+01  0.365941E+01  0.193329E+04
 0.807664E+04  0.361341E+01  0.361341E+01  0.200068E+04
 0.834813E+04 -0.697176E+00  0.000000E+00  0.206793E+04
 0.861946E+04  0.590527E+00  0.590527E+00  0.213514E+04
 0.889054E+04  0.221784E+01  0.221784E+01  0.220230E+04
 0.916094E+04  0.253866E+01  0.253866E+01  0.226928E+04
 0.943128E+04  0.255347E+01  0.255347E+01  0.233624E+04
 0.970082E+04  0.839797E+00  0.839797E+00  0.240301E+04
 0.997019E+04  0.553583E+01  0.553583E+01  0.246974E+04
 0.102391E+05  0.397184E+01  0.397184E+01  0.253635E+04
 0.105079E+05  0.490792E+00  0.490792E+00  0.260294E+04
 0.107762E+05  0.659681E+01  0.659681E+01  0.266940E+04
 0.110441E+05 -0.113841E+01  0.000000E+00  0.273576E+04
 0.113116E+05 -0.241243E+00  0.000000E+00  0.280201E+04
 0.115789E+05 -0.838771E-01  0.000000E+00  0.286824E+04
 0.118455E+05  0.402892E+01  0.402892E+01  0.293427E+04
 0.121118E+05  0.470183E+01  0.470183E+01  0.300023E+04
 0.123778E+05  0.598081E+01  0.598081E+01  0.306614E+04
 0.126434E+05  0.756722E+00  0.756722E+00  0.313193E+04
 0.129088E+05 -0.277119E+01  0.000000E+00  0.319766E+04
 0.131738E+05 -0.847209E+00  0.000000E+00  0.326331E+04
 0.134381E+05  0.120663E+01  0.120663E+01  0.332877E+04
 0.137022E+05  0.449313E+01  0.449313E+01  0.339421E+04
 0.139659E+05  0.199608E+01  0.199608E+01  0.345952E+04
 0.142292E+05  0.109080E+02  0.109080E+02  0.352474E+04
 0.144924E+05  0.550964E+01  0.550964E+01  0.358996E+04
 0.147549E+05  0.266521E+01  0.266521E+01  0.365497E+04
 0.150170E+05  0.574752E+01  0.574752E+01  0.371989E+04
 0.152790E+05  0.532237E+01  0.532237E+01  0.378480E+04
 0.155406E+05  0.101167E+02  0.101167E+02  0.384959E+04
 0.158016E+05  0.696437E+01  0.696437E+01  0.391425E+04
 0.160620E+05  0.102311E+02  0.102311E+02  0.397875E+04
 0.163225E+05  0.178291E+02  0.178291E+02  0.404328E+04
 0.165824E+05  0.154114E+02  0.154114E+02  0.410765E+04
 0.168420E+05  0.821414E+01  0.821414E+01  0.417198E+04
 0.171012E+05  0.137188E+02  0.137188E+02  0.423617E+04
 0.173600E+05  0.961725E+01  0.961725E+01  0.430027E+04
 0.176186E+05  0.869339E+01  0.869339E+01  0.436433E+04
 0.178766E+05  0.361846E+01  0.361846E+01  0.442826E+04
 0.181341E+05  0.695285E+01  0.695285E+01  0.449203E+04
 0.183911E+05  0.101188E+02  0.101188E+02  0.455569E+04
 0.186483E+05  0.130555E+01  0.130555E+01  0.461941E+04
 0.189048E+05 -0.922516E+00  0.000000E+00  0.468295E+04
 0.191609E+05  0.190615E+00  0.190615E+00  0.474638E+04
 0.194165E+05  0.109414E+01  0.109414E+01  0.480971E+04
 0.196721E+05  0.750284E+00  0.750284E+00  0.487301E+04
 0.199271E+05  0.685606E+00  0.685606E+00  0.493619E+04
 0.201817E+05  0.414935E+01  0.414935E+01  0.499925E+04
 0.204359E+05  0.543190E+01  0.543190E+01  0.506222E+04
 0.206895E+05  0.275519E+01  0.275519E+01  0.512505E+04
 0.209429E+05 -0.496125E+01  0.000000E+00  0.518781E+04
 0.211960E+05 -0.443664E+01  0.000000E+00  0.525051E+04
 0.214490E+05 -0.256358E+01  0.000000E+00  0.531318E+04
 0.217012E+05 -0.155148E+01  0.000000E+00  0.537565E+04
 0.219532E+05  0.146860E+01  0.146860E+01  0.543806E+04
 0.222044E+05  0.104736E+01  0.104736E+01  0.550031E+04
 0.224558E+05  0.322147E+01  0.322147E+01  0.556258E+04
 0.227064E+05  0.221261E+01  0.221261E+01  0.562465E+04
 0.229568E+05 -0.161638E+01  0.000000E+00  0.568668E+04
 0.232067E+05 -0.436034E+00  0.000000E+00  0.574859E+04
 0.234564E+05  0.966964E+00  0.966964E+00  0.581044E+04
 0.237055E+05 -0.692256E+00  0.000000E+00  0.587214E+04
 0.239546E+05  0.280776E+01  0.280776E+01  0.593385E+04
 0.242033E+05 -0.265557E+01  0.000000E+00  0.599544E+04
 0.244511E+05  0.649321E+01  0.649321E+01  0.605683E+04
 0.246990E+05  0.593854E+00  0.593854E+00  0.611825E+04
 0.249462E+05 -0.311249E+01  0.000000E+00  0.617948E+04
