    67  0.21941E+03  0.10715E+01  0.38253E+00  0.31342E+01  0.70076E+01  0.31305E+02  0.46512E+02  0.11215E+04  0.34702E+03  0.77359E+01  0.43855E+02  0.25235E+03
    68  0.22064E+03  0.10777E+01  0.38469E+00  0.31521E+01  0.70487E+01  0.31490E+02  0.46789E+02  0.11286E+04  0.34896E+03  0.77830E+01  0.44127E+02  0.25549E+03
    69  0.22184E+03  0.10838E+01  0.38683E+00  0.31697E+01  0.70892E+01  0.31672E+02  0.47062E+02  0.11355E+04  0.35088E+03  0.78294E+01  0.44394E+02  0.25859E+03
    70  0.22303E+03  0.10898E+01  0.38892E+00  0.31870E+01  0.71290E+01  0.31851E+02  0.47330E+02  0.11424E+04  0.35278E+03  0.78750E+01  0.44658E+02  0.26164E+03
    71  0.22420E+03  0.10958E+01  0.39099E+00  0.32041E+01  0.71681E+01  0.32027E+02  0.47594E+02  0.11491E+04  0.35466E+03  0.79199E+01  0.44916E+02  0.26405E+03
    72  0.22535E+03  0.11016E+01  0.39302E+00  0.32208E+01  0.72065E+01  0.32200E+02  0.47854E+02  0.11558E+04  0.35653E+03  0.79640E+01  0.45171E+02  0.26581E+03
    73  0.22648E+03  0.11074E+01  0.39501E+00  0.32374E+01  0.72444E+01  0.32370E+02  0.48109E+02  0.11623E+04  0.35839E+03  0.80074E+01  0.45421E+02  0.26753E+03
    74  0.22760E+03  0.11131E+01  0.39698E+00  0.32536E+01  0.72816E+01  0.32537E+02  0.48360E+02  0.11687E+04  0.36023E+03  0.80501E+01  0.45668E+02  0.26921E+03
    75  0.22870E+03  0.11187E+01  0.39892E+00  0.32697E+01  0.73182E+01  0.32702E+02  0.48607E+02  0.11750E+04  0.36206E+03  0.80922E+01  0.45910E+02  0.27023E+03
    76  0.22978E+03  0.11242E+01  0.40083E+00  0.32854E+01  0.73543E+01  0.32864E+02  0.48850E+02  0.11812E+04  0.36388E+03  0.81335E+01  0.46149E+02  0.27060E+03
    77  0.23084E+03  0.11296E+01  0.40271E+00  0.33010E+01  0.73898E+01  0.33023E+02  0.49090E+02  0.11872E+04  0.36568E+03  0.81742E+01  0.46383E+02  0.27093E+03
    78  0.23190E+03  0.11350E+01  0.40456E+00  0.33163E+01  0.74248E+01  0.33180E+02  0.49325E+02  0.11932E+04  0.36748E+03  0.82143E+01  0.46614E+02  0.27124E+03
    79  0.23293E+03  0.11403E+01  0.40638E+00  0.33314E+01  0.74592E+01  0.33335E+02  0.49557E+02  0.11991E+04  0.36926E+03  0.82537E+01  0.46842E+02  0.27218E+03
    80  0.23396E+03  0.11455E+01  0.40818E+00  0.33463E+01  0.74931E+01  0.33487E+02  0.49786E+02  0.12049E+04  0.37104E+03  0.82926E+01  0.47066E+02  0.27374E+03
    81  0.23497E+03  0.11507E+01  0.40996E+00  0.33610E+01  0.75266E+01  0.33637E+02  0.50011E+02  0.12106E+04  0.37280E+03  0.83308E+01  0.47286E+02  0.27529E+03
    82  0.23596E+03  0.11558E+01  0.41171E+00  0.33755E+01  0.75596E+01  0.33785E+02  0.50232E+02  0.12162E+04  0.37456E+03  0.83685E+01  0.47503E+02  0.27681E+03
    83  0.23695E+03  0.11608E+01  0.41344E+00  0.33898E+01  0.75921E+01  0.33931E+02  0.50451E+02  0.12218E+04  0.37630E+03  0.84057E+01  0.47717E+02  0.27700E+03
    84  0.23792E+03  0.11657E+01  0.41515E+00  0.34039E+01  0.76242E+01  0.34075E+02  0.50666E+02  0.12272E+04  0.37804E+03  0.84422E+01  0.47928E+02  0.27587E+03
    85  0.23888E+03  0.11706E+01  0.41683E+00  0.34178E+01  0.76559E+01  0.34217E+02  0.50879E+02  0.12326E+04  0.37977E+03  0.84783E+01  0.48135E+02  0.27472E+03
    86  0.23983E+03  0.11755E+01  0.41850E+00  0.34315E+01  0.76871E+01  0.34356E+02  0.51088E+02  0.12378E+04  0.38149E+03  0.85139E+01  0.48340E+02  0.27355E+03
    87  0.24077E+03  0.11803E+01  0.42015E+00  0.34451E+01  0.77180E+01  0.34494E+02  0.51295E+02  0.12430E+04  0.38320E+03  0.85489E+01  0.48542E+02  0.27324E+03
    88  0.24169E+03  0.11850E+01  0.42177E+00  0.34585E+01  0.77484E+01  0.34631E+02  0.51499E+02  0.12482E+04  0.38491E+03  0.85835E+01  0.48741E+02  0.27380E+03
    89  0.24261E+03  0.11897E+01  0.42338E+00  0.34718E+01  0.77785E+01  0.34765E+02  0.51700E+02  0.12532E+04  0.38661E+03  0.86176E+01  0.48937E+02  0.27434E+03
    90  0.24351E+03  0.11943E+01  0.42497E+00  0.34849E+01  0.78083E+01  0.34898E+02  0.51899E+02  0.12582E+04  0.38830E+03  0.86512E+01  0.49131E+02  0.27487E+03
    91  0.24441E+03  0.11989E+01  0.42654E+00  0.34979E+01  0.78377E+01  0.35029E+02  0.52095E+02  0.12631E+04  0.38999E+03  0.86844E+01  0.49322E+02  0.27506E+03
    92  0.24530E+03  0.12034E+01  0.42810E+00  0.35107E+01  0.78667E+01  0.35159E+02  0.52289E+02  0.12680E+04  0.39166E+03  0.87172E+01  0.49510E+02  0.27492E+03
    93  0.24618E+03  0.12078E+01  0.42964E+00  0.35234E+01  0.78954E+01  0.35287E+02  0.52480E+02  0.12728E+04  0.39334E+03  0.87496E+01  0.49696E+02  0.27476E+03
    94  0.24705E+03  0.12123E+01  0.43116E+00  0.35359E+01  0.79238E+01  0.35414E+02  0.52670E+02  0.12775E+04  0.39500E+03  0.87815E+01  0.49880E+02  0.27460E+03
    95  0.24791E+03  0.12166E+01  0.43267E+00  0.35483E+01  0.79519E+01  0.35540E+02  0.52857E+02  0.12822E+04  0.39666E+03  0.88131E+01  0.50061E+02  0.27409E+03
    96  0.24876E+03  0.12209E+01  0.43417E+00  0.35606E+01  0.79797E+01  0.35664E+02  0.53043E+02  0.12868E+04  0.39831E+03  0.88443E+01  0.50241E+02  0.27326E+03
    97  0.24961E+03  0.12252E+01  0.43565E+00  0.35728E+01  0.80072E+01  0.35787E+02  0.53226E+02  0.12914E+04  0.39996E+03  0.88751E+01  0.50418E+02  0.27241E+03
    98  0.25045E+03  0.12294E+01  0.43712E+00  0.35848E+01  0.80344E+01  0.35908E+02  0.53408E+02  0.12959E+04  0.40160E+03  0.89056E+01  0.50593E+02  0.27156E+03
    99  0.25128E+03  0.12336E+01  0.43857E+00  0.35968E+01  0.80614E+01  0.36029E+02  0.53587E+02  0.13003E+04  0.40323E+03  0.89358E+01  0.50766E+02  0.27141E+03
   100  0.25210E+03  0.12377E+01  0.44001E+00  0.36086E+01  0.80881E+01  0.36148E+02  0.53765E+02  0.13047E+04  0.40486E+03  0.89656E+01  0.50937E+02  0.27199E+03
   101  0.25292E+03  0.12418E+01  0.44144E+00  0.36203E+01  0.81145E+01  0.36266E+02  0.53941E+02  0.13091E+04  0.40648E+03  0.89951E+01  0.51106E+02  0.27255E+03
   102  0.25373E+03  0.12459E+01  0.44286E+00  0.36319E+01  0.81407E+01  0.36384E+02  0.54116E+02  0.13134E+04  0.40810E+03  0.90242E+01  0.51274E+02  0.27310E+03
   103  0.25454E+03  0.12498E+01  0.44426E+00  0.36435E+01  0.81666E+01  0.36500E+02  0.54289E+02  0.13176E+04  0.40971E+03  0.90531E+01  0.51440E+02  0.27304E+03
   104  0.25534E+03  0.12538E+01  0.44565E+00  0.36549E+01  0.81924E+01  0.36615E+02  0.54460E+02  0.13218E+04  0.41132E+03  0.90817E+01  0.51603E+02  0.27239E+03
   105  0.25613E+03  0.12577E+01  0.44703E+00  0.36662E+01  0.82179E+01  0.36729E+02  0.54630E+02  0.13260E+04  0.41292E+03  0.91101E+01  0.51766E+02  0.27172E+03
   106  0.25692E+03  0.12615E+01  0.44840E+00  0.36775E+01  0.82432E+01  0.36842E+02  0.54798E+02  0.13301E+04  0.41452E+03  0.91381E+01  0.51926E+02  0.27103E+03
   107  0.25770E+03  0.12653E+01  0.44976E+00  0.36887E+01  0.82682E+01  0.36954E+02  0.54966E+02  0.13342E+04  0.41611E+03  0.91659E+01  0.52086E+02  0.26998E+03
   108  0.25848E+03  0.12690E+01  0.45111E+00  0.36998E+01  0.82931E+01  0.37065E+02  0.55131E+02  0.13382E+04  0.41770E+03  0.91935E+01  0.52243E+02  0.26857E+03
   109  0.25925E+03  0.12727E+01  0.45245E+00  0.37108E+01  0.83178E+01  0.37176E+02  0.55296E+02  0.13422E+04  0.41928E+03  0.92208E+01  0.52400E+02  0.26714E+03
   110  0.26001E+03  0.12764E+01  0.45378E+00  0.37217E+01  0.83422E+01  0.37285E+02  0.55459E+02  0.13462E+04  0.42086E+03  0.92479E+01  0.52555E+02  0.26569E+03
   111  0.26077E+03  0.12800E+01  0.45510E+00  0.37326E+01  0.83665E+01  0.37394E+02  0.55621E+02  0.13501E+04  0.42243E+03  0.92748E+01  0.52708E+02  0.26454E+03
   112  0.26153E+03  0.12835E+01  0.45641E+00  0.37434E+01  0.83907E+01  0.37502E+02  0.55781E+02  0.13540E+04  0.42400E+03  0.93014E+01  0.52861E+02  0.26369E+03
   113  0.26227E+03  0.12870E+01  0.45771E+00  0.37542E+01  0.84146E+01  0.37609E+02  0.55941E+02  0.13579E+04  0.42557E+03  0.93279E+01  0.53012E+02  0.26282E+03
   114  0.26302E+03  0.12905E+01  0.45900E+00  0.37648E+01  0.84384E+01  0.37716E+02  0.56099E+02  0.13617E+04  0.42713E+03  0.93541E+01  0.53162E+02  0.26195E+03
   115  0.26376E+03  0.12939E+01  0.46029E+00  0.37754E+01  0.84620E+01  0.37822E+02  0.56257E+02  0.13655E+04  0.42868E+03  0.93802E+01  0.53310E+02  0.26139E+03
   116  0.26449E+03  0.12973E+01  0.46156E+00  0.37860E+01  0.84855E+01  0.37927E+02  0.56413E+02  0.13693E+04  0.43023E+03  0.94060E+01  0.53458E+02  0.26117E+03
   117  0.26522E+03  0.13006E+01  0.46283E+00  0.37965E+01  0.85088E+01  0.38031E+02  0.56568E+02  0.13730E+04  0.43178E+03  0.94317E+01  0.53605E+02  0.26093E+03
   118  0.26595E+03  0.13039E+01  0.46409E+00  0.38069E+01  0.85320E+01  0.38135E+02  0.56723E+02  0.13767E+04  0.43332E+03  0.94573E+01  0.53750E+02  0.26068E+03
   119  0.26667E+03  0.13072E+01  0.46534E+00  0.38172E+01  0.85550E+01  0.38238E+02  0.56876E+02  0.13804E+04  0.43486E+03  0.94826E+01  0.53895E+02  0.25993E+03
   120  0.26739E+03  0.13104E+01  0.46658E+00  0.38275E+01  0.85779E+01  0.38340E+02  0.57028E+02  0.13840E+04  0.43640E+03  0.95078E+01  0.54038E+02  0.25868E+03
   121  0.26810E+03  0.13135E+01  0.46782E+00  0.38378E+01  0.86007E+01  0.38442E+02  0.57180E+02  0.13876E+04  0.43793E+03  0.95328E+01  0.54181E+02  0.25742E+03
   122  0.26880E+03  0.13167E+01  0.46905E+00  0.38480E+01  0.86233E+01  0.38543E+02  0.57330E+02  0.13912E+04  0.43945E+03  0.95577E+01  0.54323E+02  0.25615E+03
   123  0.26951E+03  0.13198E+01  0.47027E+00  0.38581E+01  0.86458E+01  0.38644E+02  0.57480E+02  0.13948E+04  0.44098E+03  0.95824E+01  0.54463E+02  0.25512E+03
   124  0.27020E+03  0.13228E+01  0.47149E+00  0.38681E+01  0.86682E+01  0.38744E+02  0.57629E+02  0.13983E+04  0.44249E+03  0.96070E+01  0.54603E+02  0.25434E+03
   125  0.27090E+03  0.13258E+01  0.47270E+00  0.38781E+01  0.86904E+01  0.38844E+02  0.57777E+02  0.14018E+04  0.44401E+03  0.96314E+01  0.54742E+02  0.25354E+03
   126  0.27159E+03  0.13288E+01  0.47390E+00  0.38880E+01  0.87125E+01  0.38942E+02  0.57924E+02  0.14053E+04  0.44552E+03  0.96557E+01  0.54880E+02  0.25275E+03
   127  0.27227E+03  0.13318E+01  0.47510E+00  0.38979E+01  0.87345E+01  0.39041E+02  0.58070E+02  0.14088E+04  0.44703E+03  0.96799E+01  0.55016E+02  0.25149E+03
   128  0.27295E+03  0.13347E+01  0.47629E+00  0.39077E+01  0.87564E+01  0.39139E+02  0.58215E+02  0.14123E+04  0.44853E+03  0.97039E+01  0.55153E+02  0.24979E+03
   129  0.27363E+03  0.13376E+01  0.47747E+00  0.39174E+01  0.87782E+01  0.39236E+02  0.58360E+02  0.14157E+04  0.45003E+03  0.97278E+01  0.55288E+02  0.24808E+03
   130  0.27430E+03  0.13404E+01  0.47865E+00  0.39271E+01  0.87998E+01  0.39333E+02  0.58504E+02  0.14192E+04  0.45153E+03  0.97516E+01  0.55422E+02  0.24636E+03
   131  0.27497E+03  0.13432E+01  0.47981E+00  0.39367E+01  0.88213E+01  0.39429E+02  0.58647E+02  0.14226E+04  0.45302E+03  0.97752E+01  0.55555E+02  0.24539E+03
   132  0.27564E+03  0.13460E+01  0.48098E+00  0.39462E+01  0.88427E+01  0.39524E+02  0.58789E+02  0.14259E+04  0.45451E+03  0.97988E+01  0.55687E+02  0.24517E+03
   133  0.27630E+03  0.13488E+01  0.48213E+00  0.39556E+01  0.88639E+01  0.39619E+02  0.58930E+02  0.14293E+04  0.45600E+03  0.98222E+01  0.55819E+02  0.24494E+03
   134  0.27696E+03  0.13515E+01  0.48328E+00  0.39650E+01  0.88850E+01  0.39713E+02  0.59071E+02  0.14327E+04  0.45748E+03  0.98454E+01  0.55949E+02  0.24471E+03
   135  0.27761E+03  0.13542E+01  0.48442E+00  0.39743E+01  0.89060E+01  0.39807E+02  0.59210E+02  0.14360E+04  0.45896E+03  0.98686E+01  0.56079E+02  0.24434E+03
   136  0.27826E+03  0.13569E+01  0.48556E+00  0.39836E+01  0.89268E+01  0.39900E+02  0.59349E+02  0.14394E+04  0.46043E+03  0.98916E+01  0.56208E+02  0.24384E+03
   137  0.27891E+03  0.13595E+01  0.48668E+00  0.39927E+01  0.89476E+01  0.39992E+02  0.59487E+02  0.14427E+04  0.46191E+03  0.99145E+01  0.56335E+02  0.24333E+03
   138  0.27955E+03  0.13621E+01  0.48780E+00  0.40018E+01  0.89681E+01  0.40084E+02  0.59624E+02  0.14460E+04  0.46338E+03  0.99373E+01  0.56462E+02  0.24282E+03
   139  0.28019E+03  0.13647E+01  0.48892E+00  0.40109E+01  0.89886E+01  0.40175E+02  0.59760E+02  0.14493E+04  0.46484E+03  0.99600E+01  0.56589E+02  0.24180E+03
