NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 16:03:37 Filename: 67010105.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672021.spc                                                                    
str 672021s.str                                                                   
file 672021R1.odf                                                                  
geo 672021g.geo                                                                   
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.392253E+04 -0.972766E-01  0.000000E+00 -0.675338E+03
-0.384569E+04  0.344206E-01  0.344206E-01 -0.662108E+03
-0.376885E+04  0.611791E-01  0.611791E-01 -0.648879E+03
-0.369200E+04  0.331911E+00  0.331911E+00 -0.635648E+03
-0.361516E+04  0.565690E+00  0.565690E+00 -0.622419E+03
-0.353832E+04  0.275730E+00  0.275730E+00 -0.609188E+03
-0.346147E+04  0.434682E+00  0.434682E+00 -0.595959E+03
-0.338463E+04  0.519078E-03  0.519078E-03 -0.582729E+03
-0.330779E+04  0.358511E+00  0.358511E+00 -0.569499E+03
-0.323095E+04  0.122822E+00  0.122822E+00 -0.556269E+03
-0.315410E+04  0.913611E+00  0.913611E+00 -0.543039E+03
-0.307726E+04  0.384702E+00  0.384702E+00 -0.529809E+03
-0.300042E+04  0.108030E+01  0.108030E+01 -0.516579E+03
-0.292358E+04  0.282796E+00  0.282796E+00 -0.503350E+03
-0.284673E+04  0.665105E+00  0.665105E+00 -0.490119E+03
-0.276989E+04  0.575995E+00  0.575995E+00 -0.476889E+03
-0.269305E+04  0.147512E+01  0.147512E+01 -0.463660E+03
-0.261620E+04  0.123869E+01  0.123869E+01 -0.450430E+03
-0.253936E+04  0.119233E+01  0.119233E+01 -0.437200E+03
-0.246252E+04  0.108610E+01  0.108610E+01 -0.423969E+03
-0.238568E+04  0.286717E+01  0.286717E+01 -0.410740E+03
-0.230884E+04  0.208464E+01  0.208464E+01 -0.397510E+03
-0.223199E+04  0.308936E+01  0.308936E+01 -0.384280E+03
-0.215515E+04  0.249084E+01  0.249084E+01 -0.371050E+03
-0.207831E+04  0.196641E+01  0.196641E+01 -0.357820E+03
-0.200146E+04  0.224366E+01  0.224366E+01 -0.344590E+03
-0.192462E+04  0.267724E+01  0.267724E+01 -0.331360E+03
-0.184778E+04  0.165749E+01  0.165749E+01 -0.318131E+03
-0.177094E+04  0.186228E+01  0.186228E+01 -0.304900E+03
-0.169409E+04  0.209304E+01  0.209304E+01 -0.291671E+03
-0.161725E+04 -0.135671E+01  0.000000E+00 -0.278441E+03
