NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 16:03:37 Filename: 672x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672021.spc                                                                    
str 672021s.str                                                                   
file 672021R1.odf                                                                  
geo 672021g.geo                                                                   
elements 14
 Ca    Fe    O     C     Si    Cl    Mg    Al    S     Ti    K     P     Mn    Na   
 channel elements... background
     1  0.70414E+03  0.26867E+02  0.36174E+03  0.22198E+03  0.28356E+02  0.64954E+00  0.17614E+02  0.12378E+02  0.13115E+01  0.28445E+01  0.52270E+01  0.86258E+00  0.59626E+01  0.73228E+00  0.28730E+02
     2  0.75074E+03  0.28539E+02  0.38833E+03  0.23940E+03  0.30263E+02  0.69214E+00  0.18805E+02  0.13225E+02  0.13997E+01  0.30285E+01  0.55680E+01  0.92047E+00  0.63380E+01  0.78339E+00  0.28986E+02
     3  0.79614E+03  0.30159E+02  0.41418E+03  0.25637E+03  0.32116E+02  0.73351E+00  0.19960E+02  0.14048E+02  0.14855E+01  0.32076E+01  0.58993E+01  0.97677E+00  0.67025E+01  0.83311E+00  0.29980E+02
     4  0.83992E+03  0.31714E+02  0.43899E+03  0.27266E+03  0.33895E+02  0.77326E+00  0.21066E+02  0.14841E+02  0.15681E+01  0.33800E+01  0.62178E+01  0.10309E+01  0.70527E+01  0.88095E+00  0.30578E+02
     5  0.88168E+03  0.33190E+02  0.46251E+03  0.28810E+03  0.35584E+02  0.81105E+00  0.22113E+02  0.15595E+02  0.16468E+01  0.35444E+01  0.65208E+01  0.10824E+01  0.73858E+01  0.92643E+00  0.30780E+02
     6  0.92108E+03  0.34575E+02  0.48450E+03  0.30250E+03  0.37170E+02  0.84655E+00  0.23093E+02  0.16304E+02  0.17209E+01  0.36994E+01  0.68058E+01  0.11309E+01  0.76992E+01  0.96917E+00  0.31338E+02
     7  0.95784E+03  0.35861E+02  0.50478E+03  0.31574E+03  0.38639E+02  0.87950E+00  0.23997E+02  0.16963E+02  0.17898E+01  0.38438E+01  0.70707E+01  0.11759E+01  0.79907E+01  0.10088E+01  0.31869E+02
     8  0.99171E+03  0.37040E+02  0.52320E+03  0.32770E+03  0.39982E+02  0.90972E+00  0.24820E+02  0.17567E+02  0.18531E+01  0.39769E+01  0.73140E+01  0.12172E+01  0.82586E+01  0.10451E+01  0.32371E+02
     9  0.10225E+04  0.38107E+02  0.53967E+03  0.33832E+03  0.41194E+02  0.93704E+00  0.25558E+02  0.18113E+02  0.19105E+01  0.40980E+01  0.75344E+01  0.12545E+01  0.85018E+01  0.10779E+01  0.32850E+02
    10  0.10502E+04  0.39059E+02  0.55413E+03  0.34755E+03  0.42270E+02  0.96139E+00  0.26209E+02  0.18600E+02  0.19618E+01  0.42066E+01  0.77312E+01  0.12878E+01  0.87194E+01  0.11071E+01  0.33303E+02
    11  0.10746E+04  0.39895E+02  0.56658E+03  0.35540E+03  0.43209E+02  0.98274E+00  0.26773E+02  0.19026E+02  0.20068E+01  0.43026E+01  0.79043E+01  0.13170E+01  0.89113E+01  0.11326E+01  0.33765E+02
    12  0.10959E+04  0.40616E+02  0.57706E+03  0.36188E+03  0.44013E+02  0.10011E+01  0.27251E+02  0.19393E+02  0.20457E+01  0.43860E+01  0.80538E+01  0.13422E+01  0.90776E+01  0.11545E+01  0.34234E+02
    13  0.11140E+04  0.41225E+02  0.58563E+03  0.36706E+03  0.44686E+02  0.10166E+01  0.27647E+02  0.19702E+02  0.20785E+01  0.44572E+01  0.81802E+01  0.13633E+01  0.92189E+01  0.11729E+01  0.34676E+02
    14  0.11290E+04  0.41727E+02  0.59241E+03  0.37100E+03  0.45233E+02  0.10293E+01  0.27963E+02  0.19955E+02  0.21056E+01  0.45164E+01  0.82845E+01  0.13807E+01  0.93361E+01  0.11879E+01  0.35091E+02
    15  0.11412E+04  0.42128E+02  0.59752E+03  0.37381E+03  0.45663E+02  0.10394E+01  0.28207E+02  0.20155E+02  0.21272E+01  0.45644E+01  0.83679E+01  0.13945E+01  0.94305E+01  0.11998E+01  0.35426E+02
    16  0.11507E+04  0.42435E+02  0.60111E+03  0.37559E+03  0.45983E+02  0.10470E+01  0.28382E+02  0.20307E+02  0.21437E+01  0.46018E+01  0.84318E+01  0.14050E+01  0.95036E+01  0.12088E+01  0.35680E+02
    17  0.11577E+04  0.42655E+02  0.60333E+03  0.37645E+03  0.46205E+02  0.10525E+01  0.28497E+02  0.20415E+02  0.21555E+01  0.46295E+01  0.84779E+01  0.14124E+01  0.95571E+01  0.12152E+01  0.35906E+02
    18  0.11625E+04  0.42797E+02  0.60435E+03  0.37652E+03  0.46337E+02  0.10559E+01  0.28557E+02  0.20482E+02  0.21631E+01  0.46483E+01  0.85078E+01  0.14171E+01  0.95929E+01  0.12192E+01  0.36104E+02
    19  0.11652E+04  0.42869E+02  0.60434E+03  0.37591E+03  0.46390E+02  0.10575E+01  0.28570E+02  0.20515E+02  0.21669E+01  0.46592E+01  0.85234E+01  0.14193E+01  0.96127E+01  0.12212E+01  0.36333E+02
    20  0.11662E+04  0.42880E+02  0.60345E+03  0.37473E+03  0.46376E+02  0.10576E+01  0.28542E+02  0.20517E+02  0.21675E+01  0.46631E+01  0.85264E+01  0.14195E+01  0.96184E+01  0.12215E+01  0.36593E+02
    21  0.11656E+04  0.42838E+02  0.60184E+03  0.37309E+03  0.46303E+02  0.10563E+01  0.28480E+02  0.20492E+02  0.21653E+01  0.46610E+01  0.85185E+01  0.14178E+01  0.96121E+01  0.12202E+01  0.36826E+02
    22  0.11637E+04  0.42751E+02  0.59964E+03  0.37109E+03  0.46183E+02  0.10539E+01  0.28389E+02  0.20446E+02  0.21607E+01  0.46536E+01  0.85015E+01  0.14146E+01  0.95953E+01  0.12176E+01  0.37030E+02
    23  0.11607E+04  0.42627E+02  0.59698E+03  0.36881E+03  0.46022E+02  0.10506E+01  0.28276E+02  0.20382E+02  0.21542E+01  0.46420E+01  0.84769E+01  0.14101E+01  0.95699E+01  0.12141E+01  0.37163E+02
    24  0.11569E+04  0.42473E+02  0.59398E+03  0.36633E+03  0.45831E+02  0.10466E+01  0.28145E+02  0.20304E+02  0.21460E+01  0.46267E+01  0.84461E+01  0.14046E+01  0.95375E+01  0.12098E+01  0.37226E+02
    25  0.11523E+04  0.42296E+02  0.59073E+03  0.36371E+03  0.45615E+02  0.10419E+01  0.28001E+02  0.20215E+02  0.21367E+01  0.46086E+01  0.84104E+01  0.13984E+01  0.94993E+01  0.12049E+01  0.37263E+02
    26  0.11472E+04  0.42099E+02  0.58731E+03  0.36102E+03  0.45382E+02  0.10369E+01  0.27848E+02  0.20118E+02  0.21264E+01  0.45884E+01  0.83711E+01  0.13915E+01  0.94568E+01  0.11996E+01  0.37273E+02
    27  0.11416E+04  0.41890E+02  0.58381E+03  0.35828E+03  0.45136E+02  0.10315E+01  0.27688E+02  0.20015E+02  0.21155E+01  0.45665E+01  0.83291E+01  0.13843E+01  0.94111E+01  0.11939E+01  0.37283E+02
    28  0.11358E+04  0.41672E+02  0.58026E+03  0.35555E+03  0.44883E+02  0.10259E+01  0.27526E+02  0.19908E+02  0.21041E+01  0.45434E+01  0.82853E+01  0.13767E+01  0.93632E+01  0.11882E+01  0.37293E+02
    29  0.11298E+04  0.41449E+02  0.57673E+03  0.35285E+03  0.44627E+02  0.10202E+01  0.27362E+02  0.19800E+02  0.20924E+01  0.45197E+01  0.82404E+01  0.13691E+01  0.93139E+01  0.11823E+01  0.37278E+02
    30  0.11238E+04  0.41223E+02  0.57324E+03  0.35020E+03  0.44370E+02  0.10145E+01  0.27199E+02  0.19692E+02  0.20807E+01  0.44955E+01  0.81952E+01  0.13613E+01  0.92639E+01  0.11765E+01  0.37241E+02
    31  0.11177E+04  0.40998E+02  0.56983E+03  0.34762E+03  0.44115E+02  0.10088E+01  0.27038E+02  0.19584E+02  0.20691E+01  0.44714E+01  0.81500E+01  0.13537E+01  0.92138E+01  0.11707E+01  0.37127E+02
    32  0.11117E+04  0.40776E+02  0.56651E+03  0.34511E+03  0.43865E+02  0.10032E+01  0.26881E+02  0.19478E+02  0.20576E+01  0.44473E+01  0.81053E+01  0.13461E+01  0.91642E+01  0.11650E+01  0.36937E+02
    33  0.11057E+04  0.40557E+02  0.56330E+03  0.34269E+03  0.43621E+02  0.99769E+00  0.26728E+02  0.19375E+02  0.20463E+01  0.44237E+01  0.80614E+01  0.13387E+01  0.91153E+01  0.11596E+01  0.36728E+02
    34  0.10999E+04  0.40344E+02  0.56020E+03  0.34036E+03  0.43383E+02  0.99233E+00  0.26580E+02  0.19275E+02  0.20353E+01  0.44006E+01  0.80186E+01  0.13315E+01  0.90676E+01  0.11543E+01  0.36498E+02
    35  0.10943E+04  0.40136E+02  0.55723E+03  0.33811E+03  0.43153E+02  0.98713E+00  0.26437E+02  0.19178E+02  0.20247E+01  0.43781E+01  0.79770E+01  0.13245E+01  0.90211E+01  0.11492E+01  0.36318E+02
    36  0.10888E+04  0.39936E+02  0.55438E+03  0.33596E+03  0.42932E+02  0.98211E+00  0.26299E+02  0.19085E+02  0.20144E+01  0.43563E+01  0.79367E+01  0.13178E+01  0.89762E+01  0.11444E+01  0.36186E+02
    37  0.10835E+04  0.39743E+02  0.55166E+03  0.33390E+03  0.42719E+02  0.97728E+00  0.26167E+02  0.18996E+02  0.20045E+01  0.43352E+01  0.78979E+01  0.13113E+01  0.89328E+01  0.11397E+01  0.36039E+02
    38  0.10785E+04  0.39557E+02  0.54906E+03  0.33193E+03  0.42516E+02  0.97264E+00  0.26041E+02  0.18911E+02  0.19950E+01  0.43150E+01  0.78606E+01  0.13051E+01  0.88911E+01  0.11353E+01  0.35876E+02
    39  0.10736E+04  0.39379E+02  0.54659E+03  0.33004E+03  0.42321E+02  0.96819E+00  0.25921E+02  0.18830E+02  0.19859E+01  0.42956E+01  0.78248E+01  0.12991E+01  0.88511E+01  0.11312E+01  0.35647E+02
    40  0.10689E+04  0.39209E+02  0.54423E+03  0.32823E+03  0.42135E+02  0.96394E+00  0.25806E+02  0.18753E+02  0.19772E+01  0.42770E+01  0.77906E+01  0.12934E+01  0.88129E+01  0.11272E+01  0.35355E+02
    41  0.10645E+04  0.39046E+02  0.54199E+03  0.32651E+03  0.41958E+02  0.95988E+00  0.25697E+02  0.18679E+02  0.19689E+01  0.42592E+01  0.77578E+01  0.12879E+01  0.87763E+01  0.11235E+01  0.35050E+02
    42  0.10602E+04  0.38890E+02  0.53986E+03  0.32486E+03  0.41789E+02  0.95600E+00  0.25592E+02  0.18609E+02  0.19610E+01  0.42423E+01  0.77266E+01  0.12828E+01  0.87414E+01  0.11200E+01  0.34734E+02
    43  0.10561E+04  0.38742E+02  0.53784E+03  0.32329E+03  0.41628E+02  0.95231E+00  0.25493E+02  0.18543E+02  0.19535E+01  0.42261E+01  0.76968E+01  0.12778E+01  0.87082E+01  0.11167E+01  0.34452E+02
    44  0.10523E+04  0.38601E+02  0.53592E+03  0.32178E+03  0.41475E+02  0.94879E+00  0.25399E+02  0.18480E+02  0.19464E+01  0.42107E+01  0.76684E+01  0.12731E+01  0.86766E+01  0.11136E+01  0.34206E+02
    45  0.10486E+04  0.38467E+02  0.53410E+03  0.32035E+03  0.41330E+02  0.94544E+00  0.25310E+02  0.18421E+02  0.19396E+01  0.41961E+01  0.76414E+01  0.12686E+01  0.86466E+01  0.11107E+01  0.33951E+02
    46  0.10451E+04  0.38340E+02  0.53238E+03  0.31898E+03  0.41193E+02  0.94226E+00  0.25225E+02  0.18365E+02  0.19331E+01  0.41822E+01  0.76157E+01  0.12644E+01  0.86180E+01  0.11080E+01  0.33689E+02
    47  0.10418E+04  0.38218E+02  0.53074E+03  0.31767E+03  0.41062E+02  0.93924E+00  0.25145E+02  0.18312E+02  0.19270E+01  0.41690E+01  0.75913E+01  0.12603E+01  0.85910E+01  0.11055E+01  0.33379E+02
    48  0.10386E+04  0.38103E+02  0.52920E+03  0.31642E+03  0.40939E+02  0.93637E+00  0.25069E+02  0.18262E+02  0.19212E+01  0.41564E+01  0.75682E+01  0.12565E+01  0.85653E+01  0.11032E+01  0.33022E+02
    49  0.10356E+04  0.37994E+02  0.52773E+03  0.31523E+03  0.40821E+02  0.93364E+00  0.24996E+02  0.18215E+02  0.19157E+01  0.41446E+01  0.75462E+01  0.12529E+01  0.85409E+01  0.11010E+01  0.32661E+02
    50  0.10328E+04  0.37891E+02  0.52635E+03  0.31409E+03  0.40710E+02  0.93106E+00  0.24928E+02  0.18170E+02  0.19104E+01  0.41333E+01  0.75254E+01  0.12494E+01  0.85178E+01  0.10989E+01  0.32296E+02
    51  0.10301E+04  0.37793E+02  0.52504E+03  0.31301E+03  0.40605E+02  0.92861E+00  0.24863E+02  0.18128E+02  0.19055E+01  0.41226E+01  0.75057E+01  0.12462E+01  0.84959E+01  0.10971E+01  0.31963E+02
    52  0.10275E+04  0.37700E+02  0.52380E+03  0.31197E+03  0.40505E+02  0.92629E+00  0.24802E+02  0.18089E+02  0.19008E+01  0.41125E+01  0.74870E+01  0.12431E+01  0.84752E+01  0.10954E+01  0.31663E+02
    53  0.10251E+04  0.37612E+02  0.52263E+03  0.31099E+03  0.40410E+02  0.92409E+00  0.24744E+02  0.18051E+02  0.18963E+01  0.41029E+01  0.74694E+01  0.12401E+01  0.84556E+01  0.10938E+01  0.31362E+02
