NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 16:03:37 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672021.spc                                                                    
str 672021s.str                                                                   
file 672021R1.odf                                                                  
geo 672021g.geo                                                                   
element P    
 depth(at/cm2) element>0 element depth(nm)
-0.399090E+04  0.659828E-01  0.659828E-01 -0.687110E+03
-0.391404E+04  0.154242E+00  0.154242E+00 -0.673877E+03
-0.383718E+04  0.364063E+00  0.364063E+00 -0.660643E+03
-0.376031E+04  0.254539E-01  0.254539E-01 -0.647410E+03
-0.368345E+04  0.202676E+00  0.202676E+00 -0.634176E+03
-0.360659E+04  0.407894E+00  0.407894E+00 -0.620943E+03
-0.352973E+04 -0.840171E-01  0.000000E+00 -0.607709E+03
-0.345286E+04  0.297289E-01  0.297289E-01 -0.594476E+03
-0.337600E+04  0.528399E-01  0.528399E-01 -0.581243E+03
-0.329914E+04  0.286668E+00  0.286668E+00 -0.568009E+03
-0.322227E+04  0.488580E+00  0.488580E+00 -0.554776E+03
-0.314541E+04  0.238144E+00  0.238144E+00 -0.541542E+03
-0.306855E+04  0.375427E+00  0.375427E+00 -0.528309E+03
-0.299169E+04  0.448320E-03  0.448320E-03 -0.515076E+03
-0.291482E+04  0.309639E+00  0.309639E+00 -0.501842E+03
-0.283796E+04  0.106079E+00  0.106079E+00 -0.488609E+03
-0.276110E+04  0.789066E+00  0.789066E+00 -0.475376E+03
-0.268423E+04  0.332256E+00  0.332256E+00 -0.462142E+03
-0.260737E+04  0.933024E+00  0.933024E+00 -0.448909E+03
-0.253051E+04  0.244242E+00  0.244242E+00 -0.435675E+03
-0.245364E+04  0.574430E+00  0.574430E+00 -0.422442E+03
-0.237678E+04  0.497468E+00  0.497468E+00 -0.409209E+03
-0.229992E+04  0.127400E+01  0.127400E+01 -0.395975E+03
-0.222306E+04  0.106981E+01  0.106981E+01 -0.382742E+03
-0.214619E+04  0.102976E+01  0.102976E+01 -0.369508E+03
