NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 16:03:37 Filename: 67010101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672021.spc                                                                    
str 672021s.str                                                                   
file 672021R1.odf                                                                  
geo 672021g.geo                                                                   
element Ca   
 depth(at/cm2) element>0 element depth(nm)
-0.394582E+04 -0.727616E-01  0.000000E+00 -0.679349E+03
-0.386905E+04  0.130455E+00  0.130455E+00 -0.666130E+03
-0.379227E+04 -0.112004E+00  0.000000E+00 -0.652911E+03
-0.371549E+04 -0.287258E-01  0.000000E+00 -0.639692E+03
-0.363871E+04 -0.136789E-01  0.000000E+00 -0.626473E+03
-0.356193E+04  0.188614E+00  0.188614E+00 -0.613255E+03
-0.348515E+04  0.162608E-01  0.162608E-01 -0.600035E+03
-0.340837E+04  0.137569E-01  0.137569E-01 -0.586817E+03
-0.333159E+04 -0.399846E-01  0.000000E+00 -0.573597E+03
-0.325482E+04 -0.935482E-01  0.000000E+00 -0.560378E+03
-0.317804E+04 -0.130049E+00  0.000000E+00 -0.547160E+03
-0.310126E+04  0.363607E-01  0.363607E-01 -0.533940E+03
-0.302448E+04  0.849957E-01  0.849957E-01 -0.520722E+03
-0.294770E+04  0.200614E+00  0.200614E+00 -0.507503E+03
-0.287092E+04  0.140279E-01  0.140279E-01 -0.494284E+03
-0.279414E+04  0.111686E+00  0.111686E+00 -0.481065E+03
-0.271737E+04  0.224773E+00  0.224773E+00 -0.467846E+03
-0.264058E+04 -0.462461E-01  0.000000E+00 -0.454627E+03
-0.256381E+04  0.164737E-01  0.164737E-01 -0.441408E+03
-0.248703E+04  0.292905E-01  0.292905E-01 -0.428189E+03
-0.241025E+04  0.158267E+00  0.158267E+00 -0.414970E+03
-0.233347E+04  0.269767E+00  0.269767E+00 -0.401751E+03
-0.225669E+04  0.132215E+00  0.132215E+00 -0.388532E+03
-0.217991E+04  0.208562E+00  0.208562E+00 -0.375313E+03
-0.210313E+04  0.315167E-02  0.315167E-02 -0.362095E+03
-0.202635E+04  0.175374E+00  0.175374E+00 -0.348875E+03
-0.194958E+04  0.662153E-01  0.662153E-01 -0.335657E+03
-0.187280E+04  0.447095E+00  0.447095E+00 -0.322438E+03
-0.179602E+04  0.202519E+00  0.202519E+00 -0.309219E+03
-0.171924E+04  0.544066E+00  0.544066E+00 -0.296000E+03
-0.164246E+04  0.180286E+00  0.180286E+00 -0.282781E+03
-0.156568E+04  0.384803E+00  0.384803E+00 -0.269562E+03
-0.148890E+04  0.374619E+00  0.374619E+00 -0.256343E+03
-0.141213E+04  0.847354E+00  0.847354E+00 -0.243124E+03
-0.133534E+04  0.796670E+00  0.796670E+00 -0.229905E+03
-0.125857E+04  0.857971E+00  0.857971E+00 -0.216686E+03
-0.118179E+04  0.917856E+00  0.917856E+00 -0.203467E+03
-0.110501E+04  0.190881E+01  0.190881E+01 -0.190248E+03
-0.102823E+04  0.172034E+01  0.172034E+01 -0.177030E+03
-0.951450E+03  0.242898E+01  0.242898E+01 -0.163810E+03
-0.874672E+03  0.242902E+01  0.242902E+01 -0.150592E+03
-0.797895E+03  0.252453E+01  0.252453E+01 -0.137373E+03
-0.721114E+03  0.306682E+01  0.306682E+01 -0.124153E+03
-0.644336E+03  0.375295E+01  0.375295E+01 -0.110935E+03
-0.567559E+03  0.381883E+01  0.381883E+01 -0.977160E+02
-0.490778E+03  0.453718E+01  0.453718E+01 -0.844967E+02
-0.414000E+03  0.533480E+01  0.533480E+01 -0.712780E+02
-0.337222E+03  0.444211E+01  0.444211E+01 -0.580593E+02
-0.260441E+03  0.554788E+01  0.554788E+01 -0.448400E+02
-0.183664E+03  0.666822E+01  0.666822E+01 -0.316212E+02
-0.106883E+03  0.707789E+01  0.707789E+01 -0.184019E+02
-0.301053E+02  0.832435E+01  0.832435E+01 -0.518320E+01
 0.466724E+02  0.899575E+01  0.899575E+01  0.803554E+01
 0.123358E+03  0.967092E+01  0.967092E+01  0.212385E+02
 0.199929E+03  0.118196E+02  0.118196E+02  0.344216E+02
 0.276438E+03  0.122647E+02  0.122647E+02  0.475940E+02
 0.352823E+03  0.125423E+02  0.125423E+02  0.607452E+02
 0.429108E+03  0.127985E+02  0.127985E+02  0.738791E+02
 0.505313E+03  0.132359E+02  0.132359E+02  0.869992E+02
 0.581393E+03  0.146906E+02  0.146906E+02  0.100098E+03
 0.657367E+03  0.143881E+02  0.143881E+02  0.113178E+03
 0.733211E+03  0.151788E+02  0.151788E+02  0.126236E+03
 0.808957E+03  0.140870E+02  0.140870E+02  0.139277E+03
 0.884662E+03  0.155049E+02  0.155049E+02  0.152311E+03
 0.960231E+03  0.155801E+02  0.155801E+02  0.165322E+03
 0.103573E+04  0.160265E+02  0.160265E+02  0.178321E+03
