           0
 F
           0
 F
           4
  1.5000001E-06
  0.0000000E+00
   1.900000    
  0.2000000    
   1.200000    
           2
   1000.000    
  0.0000000E+00
 F
  0.0000000E+00
   184.0000    
        1024
  0.0000000E+00   3.517200       95.18100    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1840000E+03  0.1840000E+03
 -0.4479211E+00  0.0000000E+00 -0.4479211E+00  0.3844792E+02  0.3844792E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4100000E+02  0.4100000E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2600000E+02  0.2600000E+02
 -0.4479211E+00  0.0000000E+00 -0.4479211E+00  0.2744792E+02  0.2744792E+02
 -0.4479211E+00  0.0000000E+00 -0.4479211E+00  0.1344792E+02  0.1344792E+02
 -0.4572774E+00  0.0000000E+00 -0.4609210E+00  0.1545728E+02  0.1545728E+02
 -0.4759898E+00  0.0000000E+00 -0.4869207E+00  0.2047599E+02  0.2047599E+02
 -0.4947023E+00  0.2914917E-01 -0.5129205E+00  0.2649470E+02  0.2649470E+02
 -0.5134147E+00  0.2914917E-01 -0.5389202E+00  0.2251341E+02  0.2251341E+02
 -0.4886052E+00  0.3496879E-01 -0.5235740E+00  0.2348861E+02  0.2348861E+02
 -0.4202737E+00  0.4660803E-01 -0.4668817E+00  0.2142027E+02  0.2142027E+02
 -0.3519422E+00  0.5824726E-01 -0.4101894E+00  0.1235194E+02  0.1235194E+02
 -0.2836107E+00  0.6988650E-01 -0.3534972E+00  0.1728361E+02  0.1728361E+02
 -0.2857532E+00  0.7878345E-01 -0.3645367E+00  0.9285753E+01  0.9285753E+01
 -0.3583699E+00  0.8493810E-01 -0.4433080E+00  0.1635837E+02  0.1635837E+02
 -0.4309865E+00  0.9109276E-01 -0.5220792E+00  0.3543099E+02  0.3543099E+02
 -0.5036032E+00  0.9724741E-01 -0.6008505E+00  0.2050360E+02  0.2050360E+02
 -0.5761779E+00  0.1043879E+00 -0.6805658E+00  0.3857618E+02  0.3857618E+02
 -0.6487107E+00  0.1125144E+00 -0.7612251E+00  0.1364871E+02  0.1364871E+02
 -0.7212436E+00  0.1206408E+00 -0.8418843E+00  0.4872124E+02  0.4872124E+02
 -0.7937765E+00  0.1287672E+00 -0.9225436E+00  0.4979378E+02  0.4979378E+02
 -0.7507284E+00  0.1403408E+00 -0.8910694E+00  0.4375073E+02  0.4375073E+02
