NDF v9.6h 11Sep15 rev 12Mar16 run 12/03/2026 19:43:56 Filename: 67010117.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671124.spc                                                                    
str 671124s.str                                                                   
file 671124R1.odf                                                                  
geo 671124g.geo                                                                   
element Se   
 depth(at/cm2) element>0 element depth(nm)
-0.854019E+04 -0.994931E-02  0.000000E+00 -0.169378E+04
-0.818446E+04  0.174306E+00  0.174306E+00 -0.162323E+04
-0.782873E+04  0.290242E-01  0.290242E-01 -0.155268E+04
-0.747300E+04  0.126693E-01  0.126693E-01 -0.148213E+04
-0.711728E+04  0.248732E-01  0.248732E-01 -0.141158E+04
-0.676155E+04 -0.624314E-01  0.000000E+00 -0.134103E+04
-0.640583E+04 -0.214164E-01  0.000000E+00 -0.127047E+04
-0.605010E+04  0.104602E+00  0.104602E+00 -0.119992E+04
-0.569437E+04 -0.956239E-01  0.000000E+00 -0.112937E+04
-0.533864E+04  0.161773E-01  0.161773E-01 -0.105882E+04
-0.498291E+04  0.686681E-03  0.686681E-03 -0.988265E+03
-0.462718E+04  0.111977E+00  0.111977E+00 -0.917713E+03
-0.427145E+04  0.958167E-01  0.958167E-01 -0.847161E+03
-0.391572E+04  0.232905E+00  0.232905E+00 -0.776609E+03
-0.356001E+04 -0.114374E-01  0.000000E+00 -0.706059E+03
-0.320428E+04  0.149325E+00  0.149325E+00 -0.635507E+03
-0.284855E+04  0.125917E-01  0.125917E-01 -0.564955E+03
-0.249282E+04 -0.581353E-01  0.000000E+00 -0.494403E+03
-0.213709E+04 -0.223891E-01  0.000000E+00 -0.423851E+03
-0.178136E+04  0.628719E-01  0.628719E-01 -0.353299E+03
-0.142563E+04 -0.669842E-01  0.000000E+00 -0.282747E+03
-0.106990E+04 -0.173912E+00  0.000000E+00 -0.212195E+03
-0.714174E+03 -0.159674E+00  0.000000E+00 -0.141643E+03
-0.358445E+03 -0.161876E+00  0.000000E+00 -0.710907E+02
-0.271615E+01 -0.109380E+00  0.000000E+00 -0.538696E+00
 0.353000E+03 -0.410025E-01  0.000000E+00  0.700109E+02
 0.708246E+03 -0.660323E-01  0.000000E+00  0.140467E+03
 0.106309E+04  0.118309E+00  0.118309E+00  0.210844E+03
 0.141741E+04  0.167113E+00  0.167113E+00  0.281116E+03
 0.177127E+04  0.797191E-01  0.797191E-01  0.351298E+03
