NDF v9.6h 11Sep15 rev 12Mar16 run 12/03/2026 19:43:56 Filename: 67010118.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671124.spc                                                                    
str 671124s.str                                                                   
file 671124R1.odf                                                                  
geo 671124g.geo                                                                   
element Rb   
 depth(at/cm2) element>0 element depth(nm)
-0.859908E+04  0.915472E-01  0.915472E-01 -0.170546E+04
-0.824332E+04 -0.552682E-01  0.000000E+00 -0.163490E+04
-0.788755E+04 -0.837945E-02  0.000000E+00 -0.156435E+04
-0.753179E+04  0.146802E+00  0.146802E+00 -0.149379E+04
-0.717603E+04  0.244445E-01  0.244445E-01 -0.142323E+04
-0.682026E+04  0.106702E-01  0.106702E-01 -0.135267E+04
-0.646451E+04  0.209485E-01  0.209485E-01 -0.128211E+04
-0.610875E+04 -0.525795E-01  0.000000E+00 -0.121155E+04
-0.575298E+04 -0.180350E-01  0.000000E+00 -0.114099E+04
-0.539722E+04  0.881024E-01  0.881024E-01 -0.107044E+04
-0.504146E+04 -0.805144E-01  0.000000E+00 -0.999876E+03
-0.468569E+04  0.136803E-01  0.136803E-01 -0.929317E+03
-0.432993E+04  0.722852E-03  0.722852E-03 -0.858758E+03
-0.397416E+04  0.946545E-01  0.946545E-01 -0.788199E+03
-0.361840E+04  0.814772E-01  0.814772E-01 -0.717641E+03
-0.326264E+04  0.197780E+00  0.197780E+00 -0.647081E+03
-0.290688E+04 -0.646921E-02  0.000000E+00 -0.576525E+03
-0.255112E+04  0.131479E+00  0.131479E+00 -0.505966E+03
-0.219536E+04  0.202370E-01  0.202370E-01 -0.435407E+03
-0.183959E+04 -0.338370E-01  0.000000E+00 -0.364848E+03
-0.148383E+04  0.329759E-02  0.329759E-02 -0.294289E+03
-0.112807E+04  0.832579E-01  0.832579E-01 -0.223730E+03
-0.772301E+03 -0.176258E-01  0.000000E+00 -0.153171E+03
-0.416537E+03 -0.999346E-01  0.000000E+00 -0.826123E+02
-0.607736E+02 -0.819942E-01  0.000000E+00 -0.120533E+02
 0.294990E+03 -0.803668E-01  0.000000E+00  0.585057E+02
 0.650306E+03 -0.356256E-01  0.000000E+00  0.128976E+03
 0.100516E+04  0.201468E-01  0.201468E-01  0.199355E+03
 0.135957E+04 -0.441810E-02  0.000000E+00  0.269644E+03
 0.171357E+04  0.147011E+00  0.147011E+00  0.339853E+03
 0.206705E+04  0.184080E+00  0.184080E+00  0.409961E+03
 0.242004E+04  0.106796E+00  0.106796E+00  0.479969E+03
 0.277259E+04  0.495698E+00  0.495698E+00  0.549891E+03
 0.312462E+04  0.442841E+00  0.442841E+00  0.619708E+03
 0.347623E+04  0.610068E+00  0.610068E+00  0.689443E+03
 0.382746E+04  0.648297E+00  0.648297E+00  0.759104E+03
 0.417811E+04  0.628018E+00  0.628018E+00  0.828649E+03
 0.452839E+04  0.746101E+00  0.746101E+00  0.898120E+03
 0.487824E+04  0.932002E+00  0.932002E+00  0.967506E+03
 0.522740E+04  0.949580E+00  0.949580E+00  0.103675E+04
 0.557629E+04  0.778607E+00  0.778607E+00  0.110595E+04
 0.592462E+04  0.608279E+00  0.608279E+00  0.117503E+04
 0.627273E+04  0.468430E+00  0.468430E+00  0.124408E+04
 0.662000E+04  0.740130E+00  0.740130E+00  0.131295E+04
 0.696694E+04  0.719131E+00  0.719131E+00  0.138176E+04
 0.731352E+04  0.749692E+00  0.749692E+00  0.145050E+04
 0.765958E+04  0.365925E+00  0.365925E+00  0.151913E+04
 0.800524E+04  0.368945E+00  0.368945E+00  0.158769E+04
 0.835023E+04  0.136903E+00  0.136903E+00  0.165611E+04
 0.869502E+04 -0.486387E-02  0.000000E+00  0.172449E+04
 0.903907E+04 -0.177473E+00  0.000000E+00  0.179273E+04
 0.938287E+04 -0.138985E+00  0.000000E+00  0.186091E+04
 0.972610E+04 -0.503660E+00  0.000000E+00  0.192899E+04
 0.100690E+05 -0.590001E+00  0.000000E+00  0.199699E+04
 0.104113E+05 -0.751862E+00  0.000000E+00  0.206489E+04
 0.107531E+05 -0.299927E+00  0.000000E+00  0.213267E+04
 0.110943E+05 -0.745258E+00  0.000000E+00  0.220034E+04
 0.114353E+05 -0.818124E+00  0.000000E+00  0.226798E+04
 0.117760E+05 -0.164770E+00  0.000000E+00  0.233554E+04
 0.121158E+05 -0.633243E+00  0.000000E+00  0.240294E+04
 0.124554E+05 -0.621573E+00  0.000000E+00  0.247030E+04
 0.127944E+05 -0.355181E+00  0.000000E+00  0.253753E+04
 0.131331E+05 -0.135815E+00  0.000000E+00  0.260470E+04
 0.134712E+05 -0.696611E-01  0.000000E+00  0.267176E+04
 0.138086E+05 -0.908726E+00  0.000000E+00  0.273868E+04
 0.141461E+05 -0.571437E+00  0.000000E+00  0.280561E+04
 0.144826E+05 -0.426976E-01  0.000000E+00  0.287234E+04
 0.148189E+05 -0.288361E+00  0.000000E+00  0.293905E+04
 0.151547E+05 -0.199300E+00  0.000000E+00  0.300564E+04
 0.154900E+05  0.260280E+00  0.260280E+00  0.307214E+04
 0.158251E+05  0.329565E+00  0.329565E+00  0.313861E+04
 0.161593E+05 -0.590076E+00  0.000000E+00  0.320488E+04
 0.164932E+05 -0.982090E-01  0.000000E+00  0.327111E+04
 0.168266E+05  0.316001E+00  0.316001E+00  0.333723E+04
 0.171595E+05  0.110189E+00  0.110189E+00  0.340327E+04
 0.174920E+05 -0.162848E+00  0.000000E+00  0.346920E+04
 0.178241E+05  0.337745E+00  0.337745E+00  0.353508E+04
 0.181556E+05  0.440534E-01  0.440534E-01  0.360081E+04
 0.184868E+05  0.292479E+00  0.292479E+00  0.366651E+04
 0.188172E+05  0.320880E+00  0.320880E+00  0.373203E+04
 0.191475E+05  0.300757E+00  0.300757E+00  0.379755E+04
 0.194771E+05 -0.133594E+00  0.000000E+00  0.386291E+04
 0.198061E+05 -0.265503E-01  0.000000E+00  0.392815E+04
 0.201348E+05 -0.264679E+00  0.000000E+00  0.399336E+04
 0.204634E+05 -0.761663E-01  0.000000E+00  0.405852E+04
 0.207915E+05 -0.256137E+00  0.000000E+00  0.412360E+04
