NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 14:37:07 Filename: 67010104.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671124.spc                                                                    
str 671124s.str                                                                   
file 671124R1.odf                                                                  
geo 671124g.geo                                                                   
element K    
 depth(at/cm2) element>0 element depth(nm)
-0.873703E+04  0.123273E+00  0.123273E+00 -0.165746E+04
-0.837314E+04  0.283748E+00  0.283748E+00 -0.158842E+04
-0.800923E+04  0.290156E-01  0.290156E-01 -0.151939E+04
-0.764532E+04  0.399781E+00  0.399781E+00 -0.145035E+04
-0.728140E+04  0.197081E+00  0.197081E+00 -0.138132E+04
-0.691749E+04 -0.486365E+00  0.000000E+00 -0.131228E+04
-0.655358E+04  0.576964E+00  0.576964E+00 -0.124325E+04
-0.618967E+04 -0.202159E-01  0.000000E+00 -0.117421E+04
-0.582576E+04  0.240983E+00  0.240983E+00 -0.110518E+04
-0.546185E+04  0.759059E-01  0.759059E-01 -0.103614E+04
-0.509794E+04 -0.253180E+00  0.000000E+00 -0.967104E+03
-0.473404E+04  0.198530E-01  0.198530E-01 -0.898071E+03
-0.437013E+04  0.581946E+00  0.581946E+00 -0.829035E+03
-0.400622E+04  0.574174E+00  0.574174E+00 -0.760000E+03
-0.364231E+04 -0.662454E-01  0.000000E+00 -0.690964E+03
-0.327840E+04 -0.663073E+00  0.000000E+00 -0.621929E+03
-0.291449E+04 -0.110660E+01  0.000000E+00 -0.552893E+03
-0.255058E+04 -0.581330E-01  0.000000E+00 -0.483858E+03
-0.218667E+04  0.270400E-02  0.270400E-02 -0.414822E+03
-0.182276E+04  0.295169E+00  0.295169E+00 -0.345786E+03
-0.145885E+04 -0.812823E+00  0.000000E+00 -0.276751E+03
-0.109495E+04 -0.520594E+00  0.000000E+00 -0.207718E+03
-0.731042E+03 -0.101764E+01  0.000000E+00 -0.138682E+03
-0.367131E+03 -0.119010E+01  0.000000E+00 -0.696465E+02
-0.322067E+01 -0.148033E+01  0.000000E+00 -0.610977E+00
 0.360690E+03 -0.107481E+01  0.000000E+00  0.684246E+02
 0.724008E+03 -0.210535E+01  0.000000E+00  0.137348E+03
 0.108670E+04 -0.222816E+01  0.000000E+00  0.206153E+03
 0.144876E+04 -0.265474E+01  0.000000E+00  0.274837E+03
 0.181093E+04 -0.101810E+01  0.000000E+00  0.343542E+03
 0.217402E+04 -0.245864E+01  0.000000E+00  0.412423E+03
 0.253758E+04 -0.265064E+01  0.000000E+00  0.481391E+03
 0.289967E+04 -0.454812E+00  0.000000E+00  0.550081E+03
 0.325938E+04 -0.210793E+01  0.000000E+00  0.618319E+03
 0.361738E+04 -0.209111E+01  0.000000E+00  0.686234E+03
 0.397448E+04 -0.111634E+01  0.000000E+00  0.753978E+03
 0.433136E+04 -0.329769E+00  0.000000E+00  0.821680E+03
 0.468843E+04 -0.896223E-01  0.000000E+00  0.889417E+03
 0.504540E+04 -0.299645E+01  0.000000E+00  0.957137E+03
 0.540226E+04 -0.181667E+01  0.000000E+00  0.102483E+04
 0.575881E+04  0.214568E-01  0.214568E-01  0.109247E+04
 0.611505E+04 -0.823040E+00  0.000000E+00  0.116005E+04
 0.647095E+04 -0.511534E+00  0.000000E+00  0.122757E+04
 0.682653E+04  0.107231E+01  0.107231E+01  0.129503E+04
 0.718221E+04  0.131117E+01  0.131117E+01  0.136250E+04
 0.753770E+04 -0.183387E+01  0.000000E+00  0.142994E+04
 0.789348E+04 -0.146231E+00  0.000000E+00  0.149743E+04
 0.824924E+04  0.126936E+01  0.126936E+01  0.156492E+04
 0.860443E+04  0.576784E+00  0.576784E+00  0.163230E+04
 0.895857E+04 -0.342435E+00  0.000000E+00  0.169948E+04
 0.931146E+04  0.137595E+01  0.137595E+01  0.176643E+04
 0.966198E+04  0.389439E+00  0.389439E+00  0.183292E+04
 0.100107E+05  0.131444E+01  0.131444E+01  0.189907E+04
 0.103581E+05  0.148543E+01  0.148543E+01  0.196499E+04
 0.107042E+05  0.143680E+01  0.143680E+01  0.203065E+04
 0.110499E+05 -0.201121E+00  0.000000E+00  0.209621E+04
 0.113957E+05  0.200464E+00  0.200464E+00  0.216182E+04
 0.117419E+05 -0.636967E+00  0.000000E+00  0.222749E+04
 0.120887E+05  0.427539E-01  0.427539E-01  0.229329E+04
 0.124360E+05 -0.575033E+00  0.000000E+00  0.235917E+04
 0.127842E+05 -0.170330E+01  0.000000E+00  0.242523E+04
 0.131328E+05 -0.273800E+00  0.000000E+00  0.249135E+04
 0.134808E+05 -0.796601E-01  0.000000E+00  0.255737E+04
 0.138291E+05 -0.840735E-01  0.000000E+00  0.262344E+04
 0.141770E+05  0.664128E+00  0.664128E+00  0.268944E+04
 0.145232E+05  0.298724E+00  0.298724E+00  0.275512E+04
 0.148684E+05 -0.317968E+00  0.000000E+00  0.282060E+04
 0.152126E+05  0.666766E-01  0.666766E-01  0.288590E+04
 0.155557E+05 -0.647576E+00  0.000000E+00  0.295098E+04
 0.158965E+05 -0.159789E+01  0.000000E+00  0.301564E+04
 0.162361E+05  0.156914E+00  0.156914E+00  0.308006E+04
 0.165744E+05 -0.326862E+00  0.000000E+00  0.314425E+04
 0.169116E+05 -0.641882E+00  0.000000E+00  0.320821E+04
 0.172483E+05  0.296312E+00  0.296312E+00  0.327208E+04
 0.175853E+05  0.274395E+01  0.274395E+01  0.333601E+04
 0.179214E+05  0.204926E+01  0.204926E+01  0.339978E+04
 0.182575E+05  0.543715E+00  0.543715E+00  0.346353E+04
 0.185937E+05 -0.521743E+00  0.000000E+00  0.352731E+04
 0.189298E+05  0.207977E+01  0.207977E+01  0.359108E+04
 0.192665E+05  0.364241E+00  0.364241E+00  0.365495E+04
 0.196025E+05  0.472236E+01  0.472236E+01  0.371870E+04
 0.199390E+05  0.477078E+01  0.477078E+01  0.378252E+04
 0.202744E+05  0.481884E+01  0.481884E+01  0.384616E+04
 0.206105E+05  0.562519E+01  0.562519E+01  0.390990E+04
 0.209458E+05  0.808769E+01  0.808769E+01  0.397352E+04
 0.212804E+05  0.346742E+01  0.346742E+01  0.403699E+04
 0.216147E+05  0.711860E+01  0.711860E+01  0.410041E+04
 0.219490E+05  0.262205E+01  0.262205E+01  0.416384E+04
 0.222822E+05  0.259563E+00  0.259563E+00  0.422704E+04
 0.226145E+05  0.203281E+01  0.203281E+01  0.429008E+04
 0.229474E+05  0.142101E+01  0.142101E+01  0.435323E+04
 0.232788E+05  0.179939E+01  0.179939E+01  0.441610E+04
 0.236098E+05 -0.148984E+01  0.000000E+00  0.447890E+04
 0.239403E+05 -0.384818E+01  0.000000E+00  0.454159E+04
 0.242697E+05 -0.583931E+00  0.000000E+00  0.460408E+04
 0.245992E+05 -0.415381E+01  0.000000E+00  0.466660E+04
 0.249280E+05 -0.204892E+01  0.000000E+00  0.472897E+04
 0.252564E+05  0.944802E+00  0.944802E+00  0.479126E+04
 0.255842E+05 -0.488524E-01  0.000000E+00  0.485345E+04
 0.259111E+05  0.239848E+01  0.239848E+01  0.491546E+04
 0.262383E+05  0.175144E+01  0.175144E+01  0.497753E+04
 0.265648E+05 -0.916650E+00  0.000000E+00  0.503947E+04
 0.268902E+05 -0.458667E+01  0.000000E+00  0.510121E+04
 0.272158E+05 -0.167150E+01  0.000000E+00  0.516296E+04
 0.275405E+05 -0.103588E+01  0.000000E+00  0.522457E+04
 0.278653E+05 -0.358000E+01  0.000000E+00  0.528618E+04
 0.281890E+05  0.671759E+00  0.671759E+00  0.534760E+04
 0.285121E+05 -0.450241E+00  0.000000E+00  0.540888E+04
 0.288351E+05  0.848448E+00  0.848448E+00  0.547016E+04
 0.291575E+05 -0.152506E+01  0.000000E+00  0.553133E+04
 0.294786E+05 -0.130224E+01  0.000000E+00  0.559224E+04
 0.298000E+05 -0.281261E+00  0.000000E+00  0.565321E+04
 0.301206E+05  0.109787E+00  0.109787E+00  0.571403E+04
 0.304402E+05  0.278550E+00  0.278550E+00  0.577466E+04
 0.307600E+05 -0.128627E+01  0.000000E+00  0.583533E+04
 0.310785E+05  0.428376E+01  0.428376E+01  0.589575E+04
 0.313970E+05  0.376322E+01  0.376322E+01  0.595617E+04
 0.317145E+05  0.221014E+00  0.221014E+00  0.601640E+04
 0.320321E+05 -0.619983E+00  0.000000E+00  0.607664E+04
