NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 14:37:07 Filename: 67010106.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671124.spc                                                                    
str 671124s.str                                                                   
file 671124R1.odf                                                                  
geo 671124g.geo                                                                   
element Ti   
 depth(at/cm2) element>0 element depth(nm)
-0.889209E+04  0.359942E+00  0.359942E+00 -0.168687E+04
-0.852787E+04  0.667752E-01  0.667752E-01 -0.161778E+04
-0.816366E+04 -0.681481E-01  0.000000E+00 -0.154869E+04
-0.779945E+04  0.485385E-01  0.485385E-01 -0.147959E+04
-0.743524E+04  0.288015E+00  0.288015E+00 -0.141050E+04
-0.707102E+04  0.483867E-01  0.483867E-01 -0.134141E+04
-0.670681E+04 -0.136562E+00  0.000000E+00 -0.127231E+04
-0.634260E+04 -0.536992E-01  0.000000E+00 -0.120322E+04
-0.597839E+04 -0.278627E-01  0.000000E+00 -0.113413E+04
-0.561418E+04  0.870664E-01  0.870664E-01 -0.106504E+04
-0.524998E+04  0.188478E+00  0.188478E+00 -0.995946E+03
-0.488576E+04  0.183792E-01  0.183792E-01 -0.926853E+03
-0.452155E+04  0.258874E+00  0.258874E+00 -0.857760E+03
-0.415734E+04  0.134841E+00  0.134841E+00 -0.788667E+03
-0.379313E+04 -0.338155E+00  0.000000E+00 -0.719574E+03
-0.342891E+04  0.412737E+00  0.412737E+00 -0.650482E+03
-0.306470E+04 -0.136560E-01  0.000000E+00 -0.581389E+03
-0.270049E+04  0.172270E+00  0.172270E+00 -0.512296E+03
-0.233628E+04  0.554980E-01  0.554980E-01 -0.443203E+03
-0.197207E+04 -0.169515E+00  0.000000E+00 -0.374110E+03
-0.160787E+04  0.219494E-01  0.219494E-01 -0.305020E+03
-0.124365E+04  0.435223E+00  0.435223E+00 -0.235927E+03
-0.879441E+03  0.436228E+00  0.436228E+00 -0.166834E+03
-0.515229E+03 -0.280355E-01  0.000000E+00 -0.977414E+02
-0.151017E+03 -0.464938E+00  0.000000E+00 -0.286486E+02
 0.213196E+03 -0.792109E+00  0.000000E+00  0.404442E+02
 0.576976E+03 -0.113330E-01  0.000000E+00  0.109455E+03
 0.940316E+03  0.341845E-01  0.341845E-01  0.178382E+03
 0.130313E+04  0.250842E+00  0.250842E+00  0.247210E+03
 0.166553E+04 -0.587823E+00  0.000000E+00  0.315959E+03
 0.202736E+04 -0.377939E+00  0.000000E+00  0.384600E+03
 0.238882E+04 -0.766947E+00  0.000000E+00  0.453170E+03
