0,69,79,76,68,66,64,76,76,64,68,64,79,70,70,70,74,70,66,68,79,67,78,75,77,78,90,70,73,73,80,79,82,78,73,81,76,68,77,78,80,78,84,64,70,62,73,80,74,73,72,59,75,67,64,68,70,69,77,65,79,74,70,80,70,83,68,74,67,65,81,71,72,64,59,83,67,65,71,76,61,72,82,78,71,70,66,79,77,72,85,70,67,77,59,65,75,75,70,80,65,67,74,77,59,75,76,92,61,68,73,73,72,75,72,88,74,69,86,75,81,57,72,71,76,65,78,78,88,73,72,68,81,71,65,91,75,74,64,74,76,67,71,77,58,68,75,81,74,66,69,59,86,74,80,70,80,81,75,74,70,75,92,61,94,78,73,71,68,71,76,65,83,78,68,78,64,67,65,71,76,69,76,77,73,82,76,73,73,62,62,37,35,14,25,13,11,4,7,6,3,4,5,3,5,4,3,3,8,3,2,3,2,1,1,2,5,2,1,2,5,6,0,4,2,3,3,3,8,4,4,3,5,5,5,7,8,9,13,8,9,8,4,10,6,5,18,9,11,6,3,7,4,3,1,5
62,68,70,56,78,64,79,80,73,77,76,77,70,74,74,75,65,77,77,69,73,82,87,80,71,84,79,85,78,71,68,75,73,75,80,64,74,68,73,72,66,73,74,73,65,77,74,74,72,78,81,75,77,66,67,67,70,75,64,85,66,73,71,65,74,69,71,83,72,84,61,60,77,64,90,75,81,72,69,80,73,69,62,80,65,64,59,78,71,74,72,73,67,68,72,76,69,73,76,66,68,80,76,75,70,82,72,77,74,83,87,67,70,71,81,53,79,77,72,85,68,64,63,52,58,68,76,69,77,79,68,89,68,70,69,78,77,83,74,77,77,76,78,83,92,64,69,82,80,80,73,68,65,80,77,62,82,66,74,61,74,77,87,79,80,77,82,61,72,77,79,84,76,74,84,71,72,70,82,78,69,71,69,78,63,86,75,74,76,72,71,41,28,22,10,12,11,8,4,2,3,2,2,0,6,3,2,5,2,4,1,1,1,4,4,4,4,3,3,1,2,2,5,4,6,2,5,5,7,7,8,5,4,7,7,7,10,10,6,9,16,3,13,13,8,13,6,6,9,4,4,7,5,4,3,2
81,77,69,64,70,86,62,81,75,66,71,77,66,77,71,75,91,71,74,63,82,72,64,86,79,78,81,80,80,71,65,74,69,80,65,74,80,76,71,73,77,82,72,70,72,65,60,80,62,70,75,78,67,74,74,77,69,71,71,61,70,86,79,78,77,74,63,73,71,71,76,70,69,74,73,79,66,73,73,68,68,74,72,65,83,72,74,77,67,70,70,69,83,72,75,68,82,79,76,88,89,69,86,67,73,82,77,73,70,79,77,67,85,80,65,80,78,82,78,84,67,69,66,72,67,73,67,71,70,88,76,84,77,75,77,91,73,70,73,77,79,81,70,72,65,78,78,65,76,79,66,91,91,81,70,89,80,73,82,77,73,82,72,75,79,84,73,69,76,66,73,59,83,81,77,69,68,66,73,74,65,77,69,79,64,66,72,80,70,78,61,27,16,9,15,10,9,4,3,4,4,6,5,3,4,3,4,6,5,3,2,1,3,3,2,2,1,4,3,2,1,4,3,1,5,3,4,3,1,2,7,4,4,7,9,5,5,4,6,3,11,10,14,12,13,9,16,7,12,6,6,10,12,4,9,3
57,62,67,78,62,65,71,74,74,67,67,75,65,67,74,71,75,71,70,72,68,73,78,82,84,78,75,84,74,76,63,78,61,68,79,84,60,72,74,85,65,78,79,74,76,66,74,69,68,83,78,70,70,71,77,79,67,79,74,72,78,69,69,71,63,71,64,64,72,77,73,86,73,70,67,67,69,70,79,78,72,59,71,78,70,69,75,66,73,67,74,67,89,79,77,76,71,70,87,70,73,76,65,70,77,72,74,76,80,84,67,71,58,75,71,72,74,78,79,83,82,86,70,61,67,68,70,73,68,69,71,76,79,84,70,72,79,66,63,68,67,71,82,63,82,81,76,81,65,76,73,75,73,70,69,74,78,78,75,72,74,80,78,70,81,75,66,68,69,73,78,64,71,70,70,82,68,78,86,69,74,90,65,81,77,72,65,72,79,61,60,49,25,14,11,11,10,0,6,1,1,1,4,5,5,8,5,1,1,2,3,4,1,1,4,1,2,2,1,5,3,1,6,6,6,5,4,6,6,5,7,6,9,7,12,13,7,7,8,8,9,10,6,8,12,10,10,7,8,9,7,2,5,5,9,7
65,71,74,67,80,70,73,70,61,83,68,63,75,68,72,65,81,73,78,77,82,80,72,76,80,77,81,73,62,68,64,74,66,78,83,70,80,68,85,72,68,66,71,82,66,70,78,77,65,67,74,82,82,73,69,68,74,78,82,73,74,83,70,76,70,70,70,69,65,77,78,63,76,73,68,74,77,87,70,75,71,68,68,69,71,75,82,84,68,81,76,64,71,74,78,67,70,79,69,74,87,88,69,76,78,69,82,82,82,64,67,76,67,78,73,84,79,74,70,82,75,73,72,72,70,70,84,65,77,71,64,85,68,76,85,73,76,57,74,79,74,75,84,81,79,85,74,84,79,70,71,60,70,72,71,65,81,70,71,81,72,71,74,85,78,85,72,77,72,73,76,68,83,77,62,69,60,74,88,76,66,59,72,70,75,77,66,62,78,57,57,50,20,14,9,7,6,8,0,2,3,2,4,2,4,5,6,1,7,8,1,2,4,1,3,3,3,2,3,2,5,5,2,4,3,9,5,7,4,5,5,4,11,6,9,6,6,9,5,14,12,6,15,11,10,11,11,11,5,9,8,12,7,5,7,5
68,80,70,78,71,76,83,73,73,74,70,69,76,77,72,71,69,68,74,69,75,67,69,73,84,72,80,75,73,77,79,73,70,77,75,77,69,69,80,75,64,77,74,76,74,69,82,68,72,68,72,77,69,89,62,63,68,66,63,68,66,74,65,70,84,72,74,71,68,63,85,69,69,75,62,78,60,71,83,79,67,67,70,64,73,78,73,57,67,76,70,75,74,76,70,85,59,86,63,79,66,77,78,79,69,67,69,73,80,66,74,70,60,72,73,78,73,81,81,69,73,78,71,64,61,90,71,80,68,79,79,72,83,80,65,85,69,82,78,86,81,68,69,72,71,74,88,83,76,61,71,72,81,85,77,71,87,79,71,84,82,68,77,64,75,70,63,75,79,73,69,69,84,94,82,71,83,75,71,70,78,72,80,70,65,80,71,70,81,66,43,28,22,8,10,11,3,4,5,7,4,1,2,2,3,6,6,4,1,0,4,0,3,3,0,5,4,3,4,1,2,3,2,3,4,6,10,7,5,4,4,3,3,4,8,8,9,8,14,13,6,11,3,7,11,9,7,11,8,8,3,7,9,11,8,13
71,74,66,74,74,69,65,75,80,80,75,63,58,72,67,71,77,72,70,77,76,71,82,67,81,79,62,72,64,86,77,70,63,64,68,64,75,67,74,64,72,71,88,71,70,73,65,77,69,71,76,76,84,69,69,84,75,78,71,79,57,80,68,72,64,69,79,66,79,83,73,80,78,81,63,69,68,67,74,75,63,74,65,69,84,68,72,79,67,80,76,78,78,66,73,76,64,77,74,75,78,74,77,70,72,71,69,80,79,74,71,62,86,74,70,79,78,77,77,84,86,70,84,79,80,68,73,75,74,81,77,78,71,76,68,88,88,78,74,85,75,79,80,88,66,81,75,76,78,83,77,75,71,70,76,74,84,72,78,84,73,71,71,81,73,75,81,76,74,71,71,75,80,60,66,83,80,79,62,75,72,71,76,71,71,69,60,67,72,68,48,26,11,2,3,6,5,6,9,3,7,6,6,6,2,3,3,5,1,2,4,3,3,1,2,4,0,1,3,3,4,4,2,7,6,5,4,4,3,4,2,1,8,7,4,5,3,9,8,7,6,7,10,12,14,7,10,4,7,8,11,7,8,6,9,11
67,78,61,85,67,66,73,67,78,73,80,75,63,64,60,70,76,71,78,63,81,78,72,75,79,73,63,80,80,73,73,67,74,63,77,72,72,66,70,71,79,70,74,79,71,81,72,66,76,83,63,69,73,58,79,80,75,65,75,67,66,71,72,69,71,77,73,66,79,76,71,66,75,67,76,73,70,75,75,83,71,69,70,75,68,89,74,77,81,63,70,78,81,70,73,70,72,77,69,73,70,66,89,69,88,78,72,73,78,70,60,62,64,76,74,67,74,74,79,87,67,78,71,73,69,72,75,75,75,76,77,77,72,74,85,56,69,77,75,64,72,67,70,80,67,81,82,77,67,73,68,59,78,71,76,78,79,69,82,72,65,81,86,74,78,77,78,78,83,75,66,74,82,82,68,74,78,78,78,77,79,66,76,64,79,75,78,66,56,43,37,19,10,3,5,12,9,5,10,6,11,7,6,5,5,1,7,5,6,4,8,5,5,2,3,2,3,4,8,6,7,4,8,3,7,9,5,7,7,4,2,5,6,6,7,2,4,4,9,11,9,9,7,11,12,12,15,13,4,6,14,5,7,11,15,18
64,67,73,62,67,76,75,78,83,71,77,60,66,72,70,78,68,79,61,79,77,77,80,82,70,85,77,76,76,84,78,79,58,75,85,81,82,69,73,75,66,73,63,65,75,66,68,77,70,77,72,63,82,82,70,63,69,62,84,69,68,66,72,75,75,66,73,78,77,82,79,85,67,68,78,66,70,75,61,74,66,77,71,78,67,74,66,65,70,70,65,76,79,70,64,78,75,74,68,71,71,75,74,80,81,80,79,90,72,70,75,62,77,71,69,64,66,83,68,72,72,80,73,72,79,74,77,69,67,70,89,83,74,78,71,79,71,87,85,69,70,72,80,78,82,76,78,92,73,77,65,69,78,70,80,72,74,82,77,73,83,62,91,77,73,83,78,85,67,80,72,69,72,82,73,64,80,65,59,77,64,58,64,75,81,75,62,59,45,40,25,19,4,5,10,13,11,8,11,9,8,10,10,4,10,7,1,3,8,10,4,9,4,4,4,3,6,5,2,4,6,6,9,4,5,9,12,4,8,8,5,3,3,6,4,5,6,5,10,8,6,11,9,7,4,5,9,6,9,5,7,9,15,11,9,7
73,82,78,71,77,73,67,74,81,70,68,76,75,67,67,53,69,70,79,76,77,79,74,73,74,76,76,69,72,64,76,81,79,84,74,79,74,65,88,74,79,75,76,71,70,75,72,84,77,76,92,73,68,65,74,71,69,77,79,71,74,62,79,68,72,74,73,72,73,64,66,82,63,68,73,69,72,68,64,66,75,71,67,85,76,76,67,60,68,70,64,72,71,73,70,74,77,76,76,65,76,80,78,69,75,86,72,78,79,76,68,75,82,79,82,77,72,81,76,71,73,67,86,67,71,76,69,75,75,66,75,84,71,64,70,81,77,74,82,82,78,78,79,83,68,77,85,68,77,70,86,73,70,80,82,67,82,80,74,72,79,85,78,79,80,69,78,77,68,65,70,78,71,65,84,70,74,76,73,62,50,60,59,75,70,73,70,56,62,28,17,10,8,7,6,10,4,8,14,8,8,9,5,9,7,6,2,5,9,5,9,10,5,4,9,11,7,5,7,3,3,4,6,4,8,13,13,12,8,4,1,6,8,9,4,4,7,4,7,10,12,12,8,8,6,13,11,10,11,7,6,4,8,10,8,9
