           0
 F
           0
 F
           4
  7.5000003E-07
  0.0000000E+00
   1.900000    
  0.2000000    
   1.200000    
           2
   1000.000    
  0.0000000E+00
 F
  0.0000000E+00
   215.0000    
        1024
  0.0000000E+00   3.517200       95.18100    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2150000E+03  0.2150000E+03
 -0.7673767E+00  0.0000000E+00 -0.7673767E+00  0.6376738E+02  0.6376738E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6800000E+02  0.6800000E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2900000E+02  0.2900000E+02
 -0.7673767E+00  0.0000000E+00 -0.7673767E+00  0.5776738E+02  0.5776738E+02
 -0.7673767E+00  0.0000000E+00 -0.7673767E+00  0.2276738E+02  0.2276738E+02
 -0.7745978E+00  0.0000000E+00 -0.7805610E+00  0.3177460E+02  0.3177460E+02
 -0.7890399E+00  0.0000000E+00 -0.8069296E+00  0.2678904E+02  0.2678904E+02
 -0.8034819E+00  0.4770612E-01 -0.8332983E+00  0.4580348E+02  0.4580348E+02
 -0.8179240E+00  0.4770612E-01 -0.8596669E+00  0.3681792E+02  0.3681792E+02
 -0.7738919E+00  0.5670089E-01 -0.8305928E+00  0.4077389E+02  0.4077389E+02
 -0.6713855E+00  0.7469042E-01 -0.7460759E+00  0.3367139E+02  0.3367139E+02
 -0.5688790E+00  0.9267997E-01 -0.6615590E+00  0.2756888E+02  0.2756888E+02
 -0.4663726E+00  0.1106695E+00 -0.5770421E+00  0.1946637E+02  0.1946637E+02
 -0.4638682E+00  0.1246275E+00 -0.5884957E+00  0.2946387E+02  0.2946387E+02
 -0.5613658E+00  0.1345540E+00 -0.6959198E+00  0.1956137E+02  0.1956137E+02
 -0.6588634E+00  0.1444806E+00 -0.8033440E+00  0.5265886E+02  0.5265886E+02
 -0.7563610E+00  0.1544071E+00 -0.9107681E+00  0.3575636E+02  0.3575636E+02
 -0.7988362E+00  0.1652499E+00 -0.9640862E+00  0.4979884E+02  0.4979884E+02
 -0.7862890E+00  0.1770091E+00 -0.9632981E+00  0.3378629E+02  0.3378629E+02
 -0.7737418E+00  0.1887683E+00 -0.9625101E+00  0.5577374E+02  0.5577374E+02
 -0.7611946E+00  0.2005274E+00 -0.9617221E+00  0.4876120E+02  0.4876120E+02
 -0.7207217E+00  0.2129232E+00 -0.9336448E+00  0.4572072E+02  0.4572072E+02
 -0.6523228E+00  0.2259555E+00 -0.8782783E+00  0.2065232E+02  0.2065232E+02
 -0.5839241E+00  0.2389878E+00 -0.8229118E+00  0.3758392E+02  0.3758392E+02
 -0.5155252E+00  0.2520201E+00 -0.7675453E+00  0.3251553E+02  0.3251553E+02
 -0.4499419E+00  0.2620871E+00 -0.7120290E+00  0.3244994E+02  0.3244994E+02
 -0.3871740E+00  0.2691889E+00 -0.6563630E+00  0.2838717E+02  0.2838717E+02
 -0.3244061E+00  0.2762907E+00 -0.6006969E+00  0.1832441E+02  0.1832441E+02
 -0.2616383E+00  0.2833925E+00 -0.5450308E+00  0.1826164E+02  0.1826164E+02
 -0.2683233E+00  0.2871251E+00 -0.5554485E+00  0.1426832E+02  0.1426832E+02
 -0.3444614E+00  0.2874885E+00 -0.6319499E+00  0.4034446E+02  0.4034446E+02
 -0.4205994E+00  0.2878519E+00 -0.7084514E+00  0.6242060E+02  0.6242060E+02
 -0.4967375E+00  0.2882153E+00 -0.7849528E+00  0.2749674E+02  0.2749674E+02
 -0.4980395E+00  0.2907269E+00 -0.7887664E+00  0.3249804E+02  0.3249804E+02
 -0.4245055E+00  0.2953866E+00 -0.7198921E+00  0.2242451E+02  0.2242451E+02
 -0.3509715E+00  0.3000464E+00 -0.6510179E+00  0.2835097E+02  0.2835097E+02
 -0.2774375E+00  0.3047061E+00 -0.5821436E+00  0.2427744E+02  0.2427744E+02
 -0.2448455E+00  0.3080036E+00 -0.5528491E+00  0.2424485E+02  0.2424485E+02
