NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 67010113.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
element 12C  
 depth(at/cm2) element>0 element depth(nm)
-0.964719E+04 -0.553635E+01  0.000000E+00 -0.848926E+03
-0.924697E+04 -0.218174E+01  0.000000E+00 -0.813707E+03
-0.884674E+04 -0.132103E+01  0.000000E+00 -0.778488E+03
-0.844652E+04 -0.268602E+01  0.000000E+00 -0.743270E+03
-0.804629E+04 -0.438165E+00  0.000000E+00 -0.708051E+03
-0.764607E+04  0.547345E+00  0.547345E+00 -0.672833E+03
-0.724585E+04 -0.360593E+01  0.000000E+00 -0.637614E+03
-0.684562E+04 -0.151501E+01  0.000000E+00 -0.602395E+03
-0.644541E+04  0.294775E+00  0.294775E+00 -0.567178E+03
-0.604519E+04  0.107103E+01  0.107103E+01 -0.531959E+03
-0.564496E+04 -0.165021E+01  0.000000E+00 -0.496741E+03
-0.524474E+04  0.240851E+00  0.240851E+00 -0.461522E+03
-0.484451E+04 -0.193286E+00  0.000000E+00 -0.426304E+03
-0.444429E+04 -0.399386E+01  0.000000E+00 -0.391085E+03
-0.404407E+04 -0.204844E+01  0.000000E+00 -0.355866E+03
-0.364384E+04 -0.677438E+00  0.000000E+00 -0.320648E+03
-0.324362E+04  0.536643E+00  0.536643E+00 -0.285429E+03
-0.284339E+04  0.377126E+01  0.377126E+01 -0.250211E+03
-0.244318E+04 -0.443057E+00  0.000000E+00 -0.214993E+03
-0.204296E+04  0.349066E+01  0.349066E+01 -0.179775E+03
-0.164273E+04  0.569486E+01  0.569486E+01 -0.144556E+03
-0.124251E+04  0.666038E+01  0.666038E+01 -0.109337E+03
-0.842286E+03  0.306353E+01  0.306353E+01 -0.741188E+02
-0.442062E+03  0.470811E+01  0.470811E+01 -0.389002E+02
-0.418379E+02  0.549839E+01  0.549839E+01 -0.368162E+01
 0.358386E+03  0.340751E+01  0.340751E+01  0.731126E+02
 0.677193E+03  0.778752E+01  0.778752E+01  0.134285E+03
 0.995376E+03  0.477777E+01  0.477777E+01  0.195337E+03
 0.131302E+04  0.111190E+02  0.111190E+02  0.256286E+03
