NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
element 16O  
 depth(at/cm2) element>0 element depth(nm)
-0.130501E+05  0.149464E+01  0.149464E+01 -0.114837E+04
-0.125280E+05  0.156916E+01  0.156916E+01 -0.110243E+04
-0.120059E+05  0.570132E-01  0.570132E-01 -0.105649E+04
-0.114838E+05 -0.615983E-01  0.000000E+00 -0.101054E+04
-0.109617E+05  0.177207E+01  0.177207E+01 -0.964600E+03
-0.104396E+05  0.236273E+01  0.236273E+01 -0.918656E+03
-0.991751E+04 -0.191271E+00  0.000000E+00 -0.872713E+03
-0.939541E+04 -0.477272E+00  0.000000E+00 -0.826769E+03
-0.887330E+04  0.138432E+00  0.138432E+00 -0.780826E+03
-0.835120E+04 -0.340736E+00  0.000000E+00 -0.734882E+03
-0.782912E+04  0.155148E+00  0.155148E+00 -0.688940E+03
-0.730702E+04  0.193691E+00  0.193691E+00 -0.642997E+03
-0.678491E+04  0.128250E+01  0.128250E+01 -0.597053E+03
-0.626281E+04  0.463336E+01  0.463336E+01 -0.551110E+03
-0.574071E+04 -0.231174E+00  0.000000E+00 -0.505166E+03
-0.521861E+04  0.448660E+00  0.448660E+00 -0.459223E+03
-0.469651E+04  0.285316E+01  0.285316E+01 -0.413279E+03
-0.417440E+04  0.256373E+01  0.256373E+01 -0.367336E+03
-0.365230E+04  0.430940E+01  0.430940E+01 -0.321392E+03
-0.313020E+04  0.395371E+01  0.395371E+01 -0.275449E+03
-0.260810E+04  0.750343E+01  0.750343E+01 -0.229505E+03
-0.208602E+04  0.116130E+02  0.116130E+02 -0.183563E+03
-0.156391E+04  0.146190E+02  0.146190E+02 -0.137620E+03
-0.104181E+04  0.191424E+02  0.191424E+02 -0.916765E+02
-0.519710E+03  0.204119E+02  0.204119E+02 -0.457330E+02
 0.239189E+01  0.232136E+02  0.232136E+02  0.210480E+00
 0.396102E+03  0.375630E+02  0.375630E+02  0.757548E+02
 0.717406E+03  0.550086E+02  0.550086E+02  0.137406E+03
 0.103819E+04  0.526291E+02  0.526291E+02  0.198957E+03
 0.135849E+04  0.581547E+02  0.581547E+02  0.260415E+03
 0.167842E+04  0.604268E+02  0.604268E+02  0.321804E+03
 0.199770E+04  0.580804E+02  0.580804E+02  0.383065E+03
 0.231660E+04  0.618025E+02  0.618025E+02  0.444256E+03
 0.263503E+04  0.596653E+02  0.596653E+02  0.505356E+03
 0.295296E+04  0.643313E+02  0.643313E+02  0.566359E+03
 0.327027E+04  0.656626E+02  0.656626E+02  0.627244E+03
 0.358730E+04  0.639901E+02  0.639901E+02  0.688076E+03
 0.390369E+04  0.669138E+02  0.669138E+02  0.748783E+03
 0.421967E+04  0.681653E+02  0.681653E+02  0.809413E+03
 0.453516E+04  0.629115E+02  0.629115E+02  0.869950E+03
 0.485028E+04  0.655443E+02  0.655443E+02  0.930414E+03
 0.516482E+04  0.678661E+02  0.678661E+02  0.990766E+03
 0.547867E+04  0.688999E+02  0.688999E+02  0.105099E+04
