NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
elements 20
 Si    S     Cl    K     Ca    Ti    Mn    Fe    Co    Ni    Cu    16O   12C   Sr    Pb    V     Zn    Mo    Al    As   
 channel elements... background
   213  0.40505E+02  0.10530E+02  0.51219E+02  0.10194E+02  0.12441E+03  0.17176E+02  0.46743E+03  0.78857E+03  0.15196E+02  0.12320E+02  0.39731E+01  0.12543E+04  0.20949E+03  0.39083E+01  0.18134E+02  0.29409E+01  0.36164E+01  0.10074E+01  0.40346E+02  0.22976E+01 -0.15480E+02
   214  0.41022E+02  0.10543E+02  0.51307E+02  0.10206E+02  0.12456E+03  0.17197E+02  0.46797E+03  0.78949E+03  0.15214E+02  0.12335E+02  0.39779E+01  0.12570E+04  0.21195E+03  0.39129E+01  0.18155E+02  0.29444E+01  0.36207E+01  0.10086E+01  0.40366E+02  0.23002E+01 -0.15358E+02
   215  0.41596E+02  0.10555E+02  0.51391E+02  0.10218E+02  0.12471E+03  0.17217E+02  0.46851E+03  0.79040E+03  0.15232E+02  0.12349E+02  0.39825E+01  0.12597E+04  0.21397E+03  0.39175E+01  0.18176E+02  0.29478E+01  0.36249E+01  0.10098E+01  0.40393E+02  0.23029E+01 -0.15361E+02
   216  0.42229E+02  0.10567E+02  0.51471E+02  0.10229E+02  0.12485E+03  0.17237E+02  0.46905E+03  0.79131E+03  0.15249E+02  0.12364E+02  0.39872E+01  0.12624E+04  0.21552E+03  0.39221E+01  0.18197E+02  0.29513E+01  0.36290E+01  0.10109E+01  0.40429E+02  0.23055E+01 -0.15489E+02
   217  0.42922E+02  0.10579E+02  0.51547E+02  0.10241E+02  0.12499E+03  0.17257E+02  0.46958E+03  0.79222E+03  0.15267E+02  0.12378E+02  0.39918E+01  0.12651E+04  0.21659E+03  0.39266E+01  0.18218E+02  0.29547E+01  0.36332E+01  0.10121E+01  0.40472E+02  0.23081E+01 -0.15616E+02
   218  0.43678E+02  0.10591E+02  0.51619E+02  0.10253E+02  0.12514E+03  0.17277E+02  0.47012E+03  0.79311E+03  0.15284E+02  0.12392E+02  0.39964E+01  0.12678E+04  0.21719E+03  0.39311E+01  0.18239E+02  0.29580E+01  0.36373E+01  0.10132E+01  0.40524E+02  0.23107E+01 -0.15741E+02
   219  0.44496E+02  0.10603E+02  0.51687E+02  0.10264E+02  0.12528E+03  0.17297E+02  0.47065E+03  0.79401E+03  0.15302E+02  0.12406E+02  0.40010E+01  0.12704E+04  0.21730E+03  0.39355E+01  0.18260E+02  0.29614E+01  0.36414E+01  0.10143E+01  0.40585E+02  0.23133E+01 -0.15817E+02
   220  0.45379E+02  0.10615E+02  0.51751E+02  0.10275E+02  0.12542E+03  0.17317E+02  0.47117E+03  0.79490E+03  0.15319E+02  0.12420E+02  0.40055E+01  0.12731E+04  0.21693E+03  0.39399E+01  0.18280E+02  0.29647E+01  0.36454E+01  0.10155E+01  0.40655E+02  0.23158E+01 -0.15844E+02
   221  0.46327E+02  0.10626E+02  0.51812E+02  0.10286E+02  0.12556E+03  0.17336E+02  0.47170E+03  0.79578E+03  0.15336E+02  0.12434E+02  0.40100E+01  0.12758E+04  0.21608E+03  0.39443E+01  0.18300E+02  0.29680E+01  0.36494E+01  0.10166E+01  0.40734E+02  0.23184E+01 -0.15869E+02
   222  0.47340E+02  0.10637E+02  0.51868E+02  0.10297E+02  0.12570E+03  0.17356E+02  0.47222E+03  0.79666E+03  0.15353E+02  0.12448E+02  0.40144E+01  0.12784E+04  0.21476E+03  0.39486E+01  0.18320E+02  0.29713E+01  0.36534E+01  0.10177E+01  0.40822E+02  0.23209E+01 -0.15895E+02
   223  0.48419E+02  0.10648E+02  0.51921E+02  0.10308E+02  0.12584E+03  0.17375E+02  0.47274E+03  0.79753E+03  0.15370E+02  0.12461E+02  0.40188E+01  0.12811E+04  0.21298E+03  0.39528E+01  0.18340E+02  0.29745E+01  0.36574E+01  0.10188E+01  0.40918E+02  0.23235E+01 -0.15806E+02
   224  0.49562E+02  0.10659E+02  0.51970E+02  0.10319E+02  0.12598E+03  0.17394E+02  0.47326E+03  0.79840E+03  0.15387E+02  0.12474E+02  0.40232E+01  0.12837E+04  0.21076E+03  0.39570E+01  0.18360E+02  0.29778E+01  0.36614E+01  0.10199E+01  0.41024E+02  0.23260E+01 -0.15604E+02
   225  0.50770E+02  0.10670E+02  0.52015E+02  0.10330E+02  0.12611E+03  0.17413E+02  0.47377E+03  0.79926E+03  0.15404E+02  0.12488E+02  0.40275E+01  0.12864E+04  0.20812E+03  0.39612E+01  0.18379E+02  0.29810E+01  0.36653E+01  0.10210E+01  0.41138E+02  0.23285E+01 -0.15403E+02
   226  0.52040E+02  0.10681E+02  0.52057E+02  0.10340E+02  0.12625E+03  0.17432E+02  0.47428E+03  0.80011E+03  0.15420E+02  0.12501E+02  0.40318E+01  0.12890E+04  0.20507E+03  0.39653E+01  0.18399E+02  0.29842E+01  0.36692E+01  0.10221E+01  0.41259E+02  0.23310E+01 -0.15201E+02
   227  0.53372E+02  0.10691E+02  0.52096E+02  0.10351E+02  0.12638E+03  0.17451E+02  0.47479E+03  0.80096E+03  0.15437E+02  0.12514E+02  0.40361E+01  0.12916E+04  0.20165E+03  0.39694E+01  0.18418E+02  0.29874E+01  0.36730E+01  0.10231E+01  0.41389E+02  0.23334E+01 -0.15073E+02
   228  0.54763E+02  0.10702E+02  0.52131E+02  0.10361E+02  0.12651E+03  0.17469E+02  0.47529E+03  0.80180E+03  0.15453E+02  0.12527E+02  0.40403E+01  0.12943E+04  0.19789E+03  0.39735E+01  0.18437E+02  0.29906E+01  0.36769E+01  0.10242E+01  0.41525E+02  0.23359E+01 -0.15020E+02
   229  0.56211E+02  0.10712E+02  0.52164E+02  0.10371E+02  0.12664E+03  0.17487E+02  0.47579E+03  0.80264E+03  0.15469E+02  0.12539E+02  0.40444E+01  0.12969E+04  0.19381E+03  0.39775E+01  0.18455E+02  0.29937E+01  0.36806E+01  0.10253E+01  0.41668E+02  0.23383E+01 -0.14968E+02
   230  0.57712E+02  0.10722E+02  0.52193E+02  0.10381E+02  0.12677E+03  0.17505E+02  0.47628E+03  0.80347E+03  0.15485E+02  0.12552E+02  0.40486E+01  0.12995E+04  0.18945E+03  0.39816E+01  0.18474E+02  0.29969E+01  0.36844E+01  0.10263E+01  0.41817E+02  0.23407E+01 -0.14916E+02
   231  0.59264E+02  0.10732E+02  0.52220E+02  0.10391E+02  0.12690E+03  0.17523E+02  0.47677E+03  0.80429E+03  0.15501E+02  0.12564E+02  0.40527E+01  0.13021E+04  0.18484E+03  0.39856E+01  0.18492E+02  0.30000E+01  0.36881E+01  0.10274E+01  0.41970E+02  0.23431E+01 -0.14759E+02
   232  0.60861E+02  0.10742E+02  0.52245E+02  0.10401E+02  0.12703E+03  0.17540E+02  0.47726E+03  0.80511E+03  0.15517E+02  0.12577E+02  0.40567E+01  0.13047E+04  0.18001E+03  0.39895E+01  0.18511E+02  0.30031E+01  0.36918E+01  0.10284E+01  0.42127E+02  0.23454E+01 -0.14496E+02
   233  0.62500E+02  0.10752E+02  0.52268E+02  0.10411E+02  0.12715E+03  0.17557E+02  0.47774E+03  0.80592E+03  0.15532E+02  0.12589E+02  0.40607E+01  0.13073E+04  0.17502E+03  0.39935E+01  0.18529E+02  0.30061E+01  0.36955E+01  0.10294E+01  0.42287E+02  0.23477E+01 -0.14234E+02
   234  0.64175E+02  0.10762E+02  0.52288E+02  0.10421E+02  0.12728E+03  0.17575E+02  0.47822E+03  0.80673E+03  0.15548E+02  0.12601E+02  0.40647E+01  0.13099E+04  0.16988E+03  0.39974E+01  0.18547E+02  0.30092E+01  0.36991E+01  0.10304E+01  0.42449E+02  0.23500E+01 -0.13974E+02
   235  0.65881E+02  0.10772E+02  0.52307E+02  0.10431E+02  0.12740E+03  0.17592E+02  0.47869E+03  0.80753E+03  0.15563E+02  0.12614E+02  0.40687E+01  0.13124E+04  0.16465E+03  0.40013E+01  0.18565E+02  0.30121E+01  0.37027E+01  0.10314E+01  0.42611E+02  0.23523E+01 -0.13707E+02
   236  0.67611E+02  0.10782E+02  0.52325E+02  0.10441E+02  0.12752E+03  0.17608E+02  0.47915E+03  0.80832E+03  0.15578E+02  0.12626E+02  0.40726E+01  0.13150E+04  0.15934E+03  0.40052E+01  0.18582E+02  0.30151E+01  0.37063E+01  0.10324E+01  0.42772E+02  0.23546E+01 -0.13433E+02
   237  0.69361E+02  0.10791E+02  0.52341E+02  0.10451E+02  0.12764E+03  0.17625E+02  0.47961E+03  0.80910E+03  0.15593E+02  0.12638E+02  0.40764E+01  0.13176E+04  0.15401E+03  0.40091E+01  0.18600E+02  0.30180E+01  0.37098E+01  0.10334E+01  0.42930E+02  0.23568E+01 -0.13162E+02
   238  0.71123E+02  0.10801E+02  0.52357E+02  0.10461E+02  0.12776E+03  0.17641E+02  0.48007E+03  0.80987E+03  0.15608E+02  0.12650E+02  0.40803E+01  0.13202E+04  0.14867E+03  0.40129E+01  0.18618E+02  0.30209E+01  0.37133E+01  0.10344E+01  0.43085E+02  0.23590E+01 -0.12893E+02
   239  0.72891E+02  0.10811E+02  0.52371E+02  0.10470E+02  0.12788E+03  0.17658E+02  0.48052E+03  0.81064E+03  0.15623E+02  0.12662E+02  0.40841E+01  0.13228E+04  0.14337E+03  0.40167E+01  0.18635E+02  0.30237E+01  0.37168E+01  0.10354E+01  0.43234E+02  0.23612E+01 -0.12909E+02
   240  0.74658E+02  0.10820E+02  0.52386E+02  0.10480E+02  0.12799E+03  0.17674E+02  0.48096E+03  0.81139E+03  0.15637E+02  0.12674E+02  0.40879E+01  0.13254E+04  0.13812E+03  0.40205E+01  0.18653E+02  0.30265E+01  0.37203E+01  0.10364E+01  0.43377E+02  0.23634E+01 -0.13212E+02
   241  0.76416E+02  0.10829E+02  0.52400E+02  0.10490E+02  0.12811E+03  0.17690E+02  0.48140E+03  0.81214E+03  0.15652E+02  0.12686E+02  0.40917E+01  0.13280E+04  0.13296E+03  0.40243E+01  0.18670E+02  0.30292E+01  0.37237E+01  0.10373E+01  0.43511E+02  0.23655E+01 -0.13517E+02
   242  0.78159E+02  0.10839E+02  0.52414E+02  0.10499E+02  0.12822E+03  0.17705E+02  0.48184E+03  0.81288E+03  0.15666E+02  0.12697E+02  0.40954E+01  0.13306E+04  0.12791E+03  0.40280E+01  0.18687E+02  0.30319E+01  0.37271E+01  0.10383E+01  0.43636E+02  0.23677E+01 -0.13825E+02
   243  0.79880E+02  0.10848E+02  0.52428E+02  0.10509E+02  0.12834E+03  0.17721E+02  0.48227E+03  0.81361E+03  0.15680E+02  0.12709E+02  0.40991E+01  0.13332E+04  0.12299E+03  0.40316E+01  0.18704E+02  0.30346E+01  0.37305E+01  0.10392E+01  0.43750E+02  0.23698E+01 -0.14162E+02
   244  0.81572E+02  0.10857E+02  0.52443E+02  0.10518E+02  0.12845E+03  0.17737E+02  0.48269E+03  0.81433E+03  0.15694E+02  0.12721E+02  0.41028E+01  0.13358E+04  0.11822E+03  0.40353E+01  0.18721E+02  0.30372E+01  0.37339E+01  0.10401E+01  0.43852E+02  0.23719E+01 -0.14530E+02
   245  0.83229E+02  0.10866E+02  0.52458E+02  0.10527E+02  0.12856E+03  0.17752E+02  0.48311E+03  0.81504E+03  0.15708E+02  0.12732E+02  0.41064E+01  0.13384E+04  0.11361E+03  0.40389E+01  0.18738E+02  0.30398E+01  0.37372E+01  0.10410E+01  0.43942E+02  0.23741E+01 -0.14901E+02
   246  0.84843E+02  0.10875E+02  0.52474E+02  0.10537E+02  0.12868E+03  0.17767E+02  0.48353E+03  0.81575E+03  0.15722E+02  0.12744E+02  0.41100E+01  0.13411E+04  0.10919E+03  0.40424E+01  0.18755E+02  0.30423E+01  0.37406E+01  0.10420E+01  0.44018E+02  0.23762E+01 -0.15273E+02
   247  0.86411E+02  0.10884E+02  0.52491E+02  0.10546E+02  0.12879E+03  0.17783E+02  0.48394E+03  0.81644E+03  0.15736E+02  0.12755E+02  0.41135E+01  0.13437E+04  0.10494E+03  0.40460E+01  0.18772E+02  0.30449E+01  0.37439E+01  0.10429E+01  0.44079E+02  0.23782E+01 -0.15211E+02
   248  0.87925E+02  0.10892E+02  0.52508E+02  0.10555E+02  0.12890E+03  0.17798E+02  0.48434E+03  0.81713E+03  0.15749E+02  0.12766E+02  0.41171E+01  0.13463E+04  0.10090E+03  0.40495E+01  0.18788E+02  0.30474E+01  0.37471E+01  0.10438E+01  0.44127E+02  0.23803E+01 -0.14715E+02
   249  0.89380E+02  0.10901E+02  0.52528E+02  0.10563E+02  0.12901E+03  0.17813E+02  0.48475E+03  0.81782E+03  0.15762E+02  0.12777E+02  0.41205E+01  0.13489E+04  0.97048E+02  0.40529E+01  0.18805E+02  0.30499E+01  0.37504E+01  0.10447E+01  0.44160E+02  0.23824E+01 -0.14221E+02
   250  0.90774E+02  0.10909E+02  0.52548E+02  0.10572E+02  0.12911E+03  0.17828E+02  0.48515E+03  0.81850E+03  0.15776E+02  0.12788E+02  0.41240E+01  0.13515E+04  0.93403E+02  0.40563E+01  0.18821E+02  0.30524E+01  0.37536E+01  0.10455E+01  0.44178E+02  0.23845E+01 -0.13729E+02
   251  0.92100E+02  0.10917E+02  0.52570E+02  0.10581E+02  0.12922E+03  0.17843E+02  0.48555E+03  0.81917E+03  0.15789E+02  0.12799E+02  0.41274E+01  0.13541E+04  0.89961E+02  0.40597E+01  0.18837E+02  0.30549E+01  0.37567E+01  0.10464E+01  0.44183E+02  0.23865E+01 -0.13395E+02
   252  0.93357E+02  0.10926E+02  0.52594E+02  0.10589E+02  0.12933E+03  0.17857E+02  0.48595E+03  0.81984E+03  0.15801E+02  0.12810E+02  0.41308E+01  0.13566E+04  0.86722E+02  0.40631E+01  0.18853E+02  0.30573E+01  0.37599E+01  0.10473E+01  0.44174E+02  0.23886E+01 -0.13218E+02
   253  0.94542E+02  0.10934E+02  0.52619E+02  0.10598E+02  0.12944E+03  0.17872E+02  0.48634E+03  0.82050E+03  0.15814E+02  0.12821E+02  0.41341E+01  0.13592E+04  0.83683E+02  0.40664E+01  0.18869E+02  0.30598E+01  0.37630E+01  0.10482E+01  0.44152E+02  0.23906E+01 -0.13044E+02
   254  0.95653E+02  0.10941E+02  0.52646E+02  0.10606E+02  0.12954E+03  0.17887E+02  0.48673E+03  0.82117E+03  0.15827E+02  0.12831E+02  0.41374E+01  0.13617E+04  0.80841E+02  0.40697E+01  0.18884E+02  0.30623E+01  0.37660E+01  0.10490E+01  0.44119E+02  0.23926E+01 -0.12872E+02
   255  0.96687E+02  0.10949E+02  0.52676E+02  0.10614E+02  0.12965E+03  0.17901E+02  0.48713E+03  0.82182E+03  0.15839E+02  0.12842E+02  0.41406E+01  0.13642E+04  0.78191E+02  0.40729E+01  0.18899E+02  0.30648E+01  0.37691E+01  0.10498E+01  0.44075E+02  0.23946E+01 -0.12974E+02
   256  0.97646E+02  0.10957E+02  0.52707E+02  0.10623E+02  0.12975E+03  0.17916E+02  0.48751E+03  0.82248E+03  0.15852E+02  0.12852E+02  0.41439E+01  0.13666E+04  0.75727E+02  0.40762E+01  0.18915E+02  0.30673E+01  0.37721E+01  0.10507E+01  0.44021E+02  0.23965E+01 -0.13352E+02
   257  0.98528E+02  0.10964E+02  0.52740E+02  0.10631E+02  0.12986E+03  0.17930E+02  0.48790E+03  0.82313E+03  0.15864E+02  0.12862E+02  0.41471E+01  0.13691E+04  0.73442E+02  0.40794E+01  0.18930E+02  0.30698E+01  0.37750E+01  0.10515E+01  0.43960E+02  0.23985E+01 -0.13731E+02
   258  0.99333E+02  0.10972E+02  0.52776E+02  0.10639E+02  0.12996E+03  0.17945E+02  0.48828E+03  0.82377E+03  0.15876E+02  0.12872E+02  0.41503E+01  0.13715E+04  0.71330E+02  0.40825E+01  0.18944E+02  0.30722E+01  0.37780E+01  0.10523E+01  0.43891E+02  0.24004E+01 -0.14112E+02
   259  0.10006E+03  0.10979E+02  0.52813E+02  0.10647E+02  0.13007E+03  0.17959E+02  0.48867E+03  0.82442E+03  0.15889E+02  0.12882E+02  0.41535E+01  0.13739E+04  0.69383E+02  0.40857E+01  0.18959E+02  0.30747E+01  0.37809E+01  0.10531E+01  0.43817E+02  0.24022E+01 -0.14182E+02
   260  0.10072E+03  0.10987E+02  0.52853E+02  0.10655E+02  0.13017E+03  0.17973E+02  0.48904E+03  0.82505E+03  0.15901E+02  0.12891E+02  0.41566E+01  0.13763E+04  0.67593E+02  0.40888E+01  0.18974E+02  0.30771E+01  0.37837E+01  0.10539E+01  0.43740E+02  0.24041E+01 -0.13942E+02
   261  0.10130E+03  0.10994E+02  0.52895E+02  0.10663E+02  0.13027E+03  0.17987E+02  0.48942E+03  0.82569E+03  0.15913E+02  0.12901E+02  0.41597E+01  0.13787E+04  0.65951E+02  0.40918E+01  0.18988E+02  0.30796E+01  0.37866E+01  0.10547E+01  0.43660E+02  0.24059E+01 -0.13703E+02
   262  0.10182E+03  0.11001E+02  0.52940E+02  0.10671E+02  0.13037E+03  0.18001E+02  0.48979E+03  0.82632E+03  0.15925E+02  0.12910E+02  0.41629E+01  0.13811E+04  0.64449E+02  0.40949E+01  0.19002E+02  0.30820E+01  0.37894E+01  0.10555E+01  0.43579E+02  0.24077E+01 -0.13465E+02
   263  0.10227E+03  0.11009E+02  0.52986E+02  0.10678E+02  0.13047E+03  0.18015E+02  0.49015E+03  0.82694E+03  0.15937E+02  0.12920E+02  0.41660E+01  0.13835E+04  0.63079E+02  0.40979E+01  0.19016E+02  0.30843E+01  0.37922E+01  0.10563E+01  0.43499E+02  0.24095E+01 -0.13257E+02
   264  0.10265E+03  0.11016E+02  0.53035E+02  0.10686E+02  0.13056E+03  0.18029E+02  0.49052E+03  0.82756E+03  0.15949E+02  0.12929E+02  0.41691E+01  0.13859E+04  0.61832E+02  0.41009E+01  0.19030E+02  0.30867E+01  0.37949E+01  0.10571E+01  0.43421E+02  0.24112E+01 -0.13080E+02
   265  0.10297E+03  0.11023E+02  0.53086E+02  0.10694E+02  0.13066E+03  0.18042E+02  0.49087E+03  0.82817E+03  0.15960E+02  0.12938E+02  0.41722E+01  0.13883E+04  0.60701E+02  0.41038E+01  0.19044E+02  0.30890E+01  0.37977E+01  0.10578E+01  0.43347E+02  0.24130E+01 -0.12903E+02
   266  0.10323E+03  0.11030E+02  0.53139E+02  0.10701E+02  0.13075E+03  0.18056E+02  0.49123E+03  0.82877E+03  0.15972E+02  0.12947E+02  0.41752E+01  0.13907E+04  0.59677E+02  0.41068E+01  0.19058E+02  0.30912E+01  0.38004E+01  0.10586E+01  0.43277E+02  0.24146E+01 -0.12727E+02
   267  0.10344E+03  0.11037E+02  0.53194E+02  0.10709E+02  0.13084E+03  0.18069E+02  0.49157E+03  0.82937E+03  0.15984E+02  0.12956E+02  0.41783E+01  0.13931E+04  0.58753E+02  0.41097E+01  0.19072E+02  0.30934E+01  0.38031E+01  0.10593E+01  0.43213E+02  0.24163E+01 -0.12712E+02
   268  0.10360E+03  0.11044E+02  0.53251E+02  0.10716E+02  0.13093E+03  0.18082E+02  0.49192E+03  0.82996E+03  0.15995E+02  0.12965E+02  0.41813E+01  0.13955E+04  0.57921E+02  0.41125E+01  0.19085E+02  0.30956E+01  0.38058E+01  0.10601E+01  0.43157E+02  0.24180E+01 -0.12858E+02
   269  0.10371E+03  0.11051E+02  0.53309E+02  0.10724E+02  0.13102E+03  0.18094E+02  0.49226E+03  0.83055E+03  0.16006E+02  0.12974E+02  0.41843E+01  0.13980E+04  0.57174E+02  0.41154E+01  0.19099E+02  0.30977E+01  0.38084E+01  0.10608E+01  0.43109E+02  0.24196E+01 -0.13004E+02
   270  0.10377E+03  0.11057E+02  0.53370E+02  0.10731E+02  0.13111E+03  0.18107E+02  0.49259E+03  0.83113E+03  0.16018E+02  0.12983E+02  0.41873E+01  0.14004E+04  0.56506E+02  0.41182E+01  0.19112E+02  0.30998E+01  0.38110E+01  0.10616E+01  0.43069E+02  0.24213E+01 -0.13151E+02
   271  0.10380E+03  0.11064E+02  0.53431E+02  0.10738E+02  0.13120E+03  0.18119E+02  0.49292E+03  0.83170E+03  0.16028E+02  0.12992E+02  0.41902E+01  0.14029E+04  0.55911E+02  0.41210E+01  0.19125E+02  0.31019E+01  0.38136E+01  0.10623E+01  0.43039E+02  0.24229E+01 -0.13202E+02
   272  0.10378E+03  0.11070E+02  0.53494E+02  0.10745E+02  0.13128E+03  0.18131E+02  0.49324E+03  0.83226E+03  0.16039E+02  0.13000E+02  0.41932E+01  0.14054E+04  0.55382E+02  0.41238E+01  0.19138E+02  0.31039E+01  0.38162E+01  0.10630E+01  0.43020E+02  0.24245E+01 -0.13157E+02
   273  0.10374E+03  0.11077E+02  0.53559E+02  0.10752E+02  0.13137E+03  0.18143E+02  0.49357E+03  0.83282E+03  0.16050E+02  0.13009E+02  0.41960E+01  0.14079E+04  0.54916E+02  0.41265E+01  0.19151E+02  0.31059E+01  0.38188E+01  0.10637E+01  0.43011E+02  0.24260E+01 -0.13112E+02
   274  0.10366E+03  0.11083E+02  0.53624E+02  0.10759E+02  0.13145E+03  0.18154E+02  0.49388E+03  0.83336E+03  0.16060E+02  0.13017E+02  0.41989E+01  0.14104E+04  0.54506E+02  0.41293E+01  0.19164E+02  0.31078E+01  0.38213E+01  0.10644E+01  0.43013E+02  0.24276E+01 -0.13067E+02
   275  0.10356E+03  0.11089E+02  0.53690E+02  0.10766E+02  0.13154E+03  0.18166E+02  0.49420E+03  0.83391E+03  0.16071E+02  0.13026E+02  0.42017E+01  0.14129E+04  0.54148E+02  0.41320E+01  0.19177E+02  0.31097E+01  0.38238E+01  0.10651E+01  0.43026E+02  0.24292E+01 -0.12951E+02
   276  0.10344E+03  0.11096E+02  0.53757E+02  0.10773E+02  0.13162E+03  0.18177E+02  0.49452E+03  0.83444E+03  0.16081E+02  0.13034E+02  0.42044E+01  0.14154E+04  0.53838E+02  0.41347E+01  0.19189E+02  0.31116E+01  0.38263E+01  0.10658E+01  0.43050E+02  0.24307E+01 -0.12765E+02
   277  0.10329E+03  0.11102E+02  0.53824E+02  0.10780E+02  0.13170E+03  0.18188E+02  0.49483E+03  0.83497E+03  0.16091E+02  0.13043E+02  0.42071E+01  0.14179E+04  0.53573E+02  0.41373E+01  0.19202E+02  0.31136E+01  0.38288E+01  0.10665E+01  0.43085E+02  0.24322E+01 -0.12580E+02
   278  0.10313E+03  0.11107E+02  0.53891E+02  0.10786E+02  0.13178E+03  0.18199E+02  0.49514E+03  0.83549E+03  0.16101E+02  0.13051E+02  0.42098E+01  0.14204E+04  0.53348E+02  0.41400E+01  0.19214E+02  0.31155E+01  0.38312E+01  0.10672E+01  0.43130E+02  0.24337E+01 -0.12394E+02
   279  0.10295E+03  0.11113E+02  0.53958E+02  0.10793E+02  0.13186E+03  0.18210E+02  0.49545E+03  0.83601E+03  0.16111E+02  0.13059E+02  0.42124E+01  0.14229E+04  0.53160E+02  0.41426E+01  0.19226E+02  0.31174E+01  0.38336E+01  0.10679E+01  0.43185E+02  0.24352E+01 -0.12402E+02
   280  0.10276E+03  0.11119E+02  0.54026E+02  0.10799E+02  0.13194E+03  0.18221E+02  0.49576E+03  0.83653E+03  0.16121E+02  0.13068E+02  0.42150E+01  0.14253E+04  0.53007E+02  0.41452E+01  0.19238E+02  0.31193E+01  0.38360E+01  0.10686E+01  0.43251E+02  0.24367E+01 -0.12604E+02
   281  0.10255E+03  0.11125E+02  0.54092E+02  0.10806E+02  0.13202E+03  0.18232E+02  0.49607E+03  0.83704E+03  0.16130E+02  0.13076E+02  0.42175E+01  0.14278E+04  0.52886E+02  0.41478E+01  0.19250E+02  0.31212E+01  0.38384E+01  0.10692E+01  0.43325E+02  0.24382E+01 -0.12806E+02
   282  0.10234E+03  0.11130E+02  0.54158E+02  0.10812E+02  0.13210E+03  0.18243E+02  0.49638E+03  0.83754E+03  0.16140E+02  0.13084E+02  0.42201E+01  0.14301E+04  0.52794E+02  0.41503E+01  0.19262E+02  0.31231E+01  0.38408E+01  0.10699E+01  0.43409E+02  0.24397E+01 -0.13008E+02
   283  0.10213E+03  0.11135E+02  0.54222E+02  0.10818E+02  0.13218E+03  0.18254E+02  0.49669E+03  0.83804E+03  0.16149E+02  0.13092E+02  0.42225E+01  0.14325E+04  0.52728E+02  0.41528E+01  0.19273E+02  0.31250E+01  0.38431E+01  0.10705E+01  0.43501E+02  0.24411E+01 -0.12967E+02
   284  0.10190E+03  0.11141E+02  0.54286E+02  0.10825E+02  0.13226E+03  0.18265E+02  0.49700E+03  0.83854E+03  0.16159E+02  0.13100E+02  0.42250E+01  0.14349E+04  0.52687E+02  0.41553E+01  0.19285E+02  0.31269E+01  0.38454E+01  0.10711E+01  0.43602E+02  0.24425E+01 -0.12682E+02
   285  0.10168E+03  0.11146E+02  0.54347E+02  0.10831E+02  0.13234E+03  0.18275E+02  0.49730E+03  0.83903E+03  0.16168E+02  0.13108E+02  0.42274E+01  0.14372E+04  0.52669E+02  0.41578E+01  0.19296E+02  0.31288E+01  0.38477E+01  0.10718E+01  0.43710E+02  0.24440E+01 -0.12397E+02
   286  0.10145E+03  0.11151E+02  0.54408E+02  0.10837E+02  0.13241E+03  0.18286E+02  0.49761E+03  0.83952E+03  0.16178E+02  0.13115E+02  0.42297E+01  0.14395E+04  0.52671E+02  0.41602E+01  0.19307E+02  0.31307E+01  0.38499E+01  0.10724E+01  0.43825E+02  0.24454E+01 -0.12112E+02
   287  0.10122E+03  0.11156E+02  0.54466E+02  0.10843E+02  0.13249E+03  0.18297E+02  0.49791E+03  0.84001E+03  0.16187E+02  0.13123E+02  0.42321E+01  0.14418E+04  0.52692E+02  0.41626E+01  0.19318E+02  0.31326E+01  0.38521E+01  0.10730E+01  0.43948E+02  0.24468E+01 -0.12056E+02
   288  0.10098E+03  0.11161E+02  0.54523E+02  0.10849E+02  0.13257E+03  0.18307E+02  0.49821E+03  0.84049E+03  0.16196E+02  0.13131E+02  0.42344E+01  0.14441E+04  0.52730E+02  0.41650E+01  0.19329E+02  0.31345E+01  0.38543E+01  0.10736E+01  0.44077E+02  0.24482E+01 -0.12230E+02
   289  0.10075E+03  0.11166E+02  0.54577E+02  0.10855E+02  0.13264E+03  0.18318E+02  0.49850E+03  0.84097E+03  0.16206E+02  0.13138E+02  0.42367E+01  0.14464E+04  0.52783E+02  0.41673E+01  0.19340E+02  0.31363E+01  0.38564E+01  0.10742E+01  0.44213E+02  0.24496E+01 -0.12404E+02
   290  0.10052E+03  0.11171E+02  0.54630E+02  0.10861E+02  0.13272E+03  0.18328E+02  0.49879E+03  0.84144E+03  0.16215E+02  0.13146E+02  0.42390E+01  0.14487E+04  0.52849E+02  0.41697E+01  0.19350E+02  0.31381E+01  0.38586E+01  0.10748E+01  0.44355E+02  0.24510E+01 -0.12578E+02
   291  0.10029E+03  0.11175E+02  0.54681E+02  0.10867E+02  0.13279E+03  0.18339E+02  0.49907E+03  0.84190E+03  0.16224E+02  0.13153E+02  0.42413E+01  0.14510E+04  0.52927E+02  0.41719E+01  0.19361E+02  0.31399E+01  0.38607E+01  0.10754E+01  0.44502E+02  0.24524E+01 -0.12732E+02
