NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 67010120.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
element As   
 depth(at/cm2) element>0 element depth(nm)
-0.104244E+05  0.481563E-02  0.481563E-02 -0.917316E+03
-0.999546E+04  0.696826E-02  0.696826E-02 -0.879572E+03
-0.956654E+04  0.201434E-01  0.201434E-01 -0.841828E+03
-0.913763E+04 -0.359153E-01  0.000000E+00 -0.804086E+03
-0.870871E+04 -0.262851E-01  0.000000E+00 -0.766342E+03
-0.827979E+04  0.180133E-01  0.180133E-01 -0.728598E+03
-0.785087E+04  0.174700E-01  0.174700E-01 -0.690855E+03
-0.742195E+04  0.155239E-01  0.155239E-01 -0.653111E+03
-0.699303E+04 -0.537132E-02  0.000000E+00 -0.615367E+03
-0.656411E+04  0.166102E-01  0.166102E-01 -0.577623E+03
-0.613519E+04  0.397011E-01  0.397011E-01 -0.539880E+03
-0.570627E+04  0.765955E-01  0.765955E-01 -0.502136E+03
-0.527735E+04  0.543943E-01  0.543943E-01 -0.464392E+03
-0.484845E+04 -0.146746E-01  0.000000E+00 -0.426650E+03
-0.441953E+04  0.567049E-01  0.567049E-01 -0.388906E+03
-0.399061E+04 -0.218411E-01  0.000000E+00 -0.351162E+03
-0.356169E+04  0.565972E-01  0.565972E-01 -0.313419E+03
-0.313277E+04  0.325768E-01  0.325768E-01 -0.275675E+03
-0.270385E+04  0.622581E-01  0.622581E-01 -0.237931E+03
-0.227493E+04  0.145069E+00  0.145069E+00 -0.200187E+03
-0.184601E+04  0.647510E-01  0.647510E-01 -0.162444E+03
-0.141709E+04  0.125287E+00  0.125287E+00 -0.124700E+03
-0.988170E+03  0.732253E-01  0.732253E-01 -0.869561E+02
-0.559250E+03  0.201363E+00  0.201363E+00 -0.492124E+02
-0.130345E+03  0.139335E+00  0.139335E+00 -0.114700E+02
 0.298575E+03  0.270295E+00  0.270295E+00  0.708303E+02
 0.622240E+03  0.520183E+00  0.520183E+00  0.132935E+03
 0.945536E+03  0.377331E+00  0.377331E+00  0.194968E+03
 0.126827E+04  0.652053E+00  0.652053E+00  0.256893E+03
 0.159076E+04  0.708423E+00  0.708423E+00  0.318773E+03
 0.191273E+04  0.886656E+00  0.886656E+00  0.380551E+03
 0.223432E+04  0.955244E+00  0.955244E+00  0.442257E+03
 0.255536E+04  0.631703E+00  0.631703E+00  0.503858E+03
 0.287627E+04  0.368329E+00  0.368329E+00  0.565433E+03
 0.319654E+04  0.779342E+00  0.779342E+00  0.626886E+03
 0.351634E+04  0.150535E+00  0.150535E+00  0.688248E+03
 0.383586E+04  0.279584E+00  0.279584E+00  0.749558E+03
 0.415499E+04 -0.767385E+00  0.000000E+00  0.810792E+03
 0.447372E+04 -0.967339E+00  0.000000E+00  0.871948E+03
 0.479183E+04 -0.306989E+00  0.000000E+00  0.932986E+03
 0.510971E+04 -0.794697E+00  0.000000E+00  0.993981E+03
 0.542723E+04 -0.572527E+00  0.000000E+00  0.105491E+04
 0.574406E+04  0.114536E+00  0.114536E+00  0.111570E+04
 0.606060E+04 -0.321403E+00  0.000000E+00  0.117644E+04
 0.637669E+04 -0.827286E+00  0.000000E+00  0.123709E+04
 0.669259E+04 -0.792537E+00  0.000000E+00  0.129770E+04
 0.700789E+04 -0.342646E+00  0.000000E+00  0.135820E+04
 0.732269E+04 -0.666220E+00  0.000000E+00  0.141860E+04
 0.763717E+04 -0.462123E+00  0.000000E+00  0.147895E+04
 0.795117E+04 -0.514236E+00  0.000000E+00  0.153919E+04
 0.826485E+04 -0.358908E+00  0.000000E+00  0.159938E+04
 0.857816E+04 -0.166898E+00  0.000000E+00  0.165950E+04
 0.889106E+04 -0.584588E+00  0.000000E+00  0.171954E+04
 0.920324E+04 -0.537900E+00  0.000000E+00  0.177944E+04
 0.951509E+04 -0.541145E+00  0.000000E+00  0.183928E+04
 0.982691E+04  0.423795E+00  0.423795E+00  0.189911E+04
 0.101380E+05 -0.394696E+00  0.000000E+00  0.195880E+04
 0.104486E+05  0.138912E+00  0.138912E+00  0.201839E+04
 0.107588E+05  0.248371E+00  0.248371E+00  0.207791E+04
 0.110687E+05 -0.341948E+00  0.000000E+00  0.213739E+04
 0.113782E+05 -0.390056E+00  0.000000E+00  0.219677E+04
 0.116874E+05 -0.374534E+00  0.000000E+00  0.225609E+04
 0.119959E+05 -0.417113E+00  0.000000E+00  0.231529E+04
 0.123040E+05 -0.130505E-01  0.000000E+00  0.237441E+04
 0.126118E+05  0.261121E+00  0.261121E+00  0.243346E+04
 0.129190E+05 -0.732512E-01  0.000000E+00  0.249242E+04
 0.132261E+05  0.187246E+00  0.187246E+00  0.255134E+04
 0.135325E+05 -0.637808E+00  0.000000E+00  0.261013E+04
 0.138386E+05 -0.705881E+00  0.000000E+00  0.266886E+04
 0.141443E+05 -0.479717E+00  0.000000E+00  0.272753E+04
 0.144496E+05  0.895159E-02  0.895159E-02  0.278609E+04
 0.147541E+05  0.232593E+00  0.232593E+00  0.284452E+04
 0.150587E+05 -0.147692E+00  0.000000E+00  0.290298E+04
 0.153626E+05  0.410859E+00  0.410859E+00  0.296129E+04
 0.156662E+05  0.285717E+00  0.285717E+00  0.301955E+04
 0.159693E+05 -0.354454E+00  0.000000E+00  0.307770E+04
 0.162721E+05 -0.828123E-01  0.000000E+00  0.313580E+04
 0.165744E+05  0.747906E-01  0.747906E-01  0.319380E+04
 0.168762E+05  0.623210E-01  0.623210E-01  0.325171E+04
 0.171775E+05  0.810808E-01  0.810808E-01  0.330953E+04
 0.174786E+05  0.456638E+00  0.456638E+00  0.336730E+04
 0.177790E+05  0.305524E+00  0.305524E+00  0.342495E+04
 0.180792E+05  0.952642E+00  0.952642E+00  0.348254E+04
 0.183790E+05  0.437166E+00  0.437166E+00  0.354006E+04
 0.186785E+05  0.400326E+00  0.400326E+00  0.359753E+04
 0.189771E+05  0.494122E+00  0.494122E+00  0.365483E+04
 0.192755E+05  0.517313E+00  0.517313E+00  0.371209E+04
 0.195736E+05  0.375791E-01  0.375791E-01  0.376929E+04
 0.198713E+05 -0.625626E-04  0.000000E+00  0.382641E+04
 0.201683E+05  0.582680E+00  0.582680E+00  0.388339E+04
 0.204654E+05  0.768986E+00  0.768986E+00  0.394039E+04
 0.207613E+05 -0.413414E-01  0.000000E+00  0.399718E+04
 0.210574E+05 -0.132094E+00  0.000000E+00  0.405399E+04
 0.213528E+05  0.634923E-01  0.634923E-01  0.411067E+04
 0.216478E+05 -0.889626E-01  0.000000E+00  0.416727E+04
 0.219424E+05  0.684799E-01  0.684799E-01  0.422380E+04
 0.222367E+05  0.799252E-01  0.799252E-01  0.428027E+04
 0.225304E+05  0.424406E+00  0.424406E+00  0.433664E+04
 0.228236E+05  0.148618E+01  0.148618E+01  0.439289E+04
 0.231166E+05 -0.763681E-01  0.000000E+00  0.444910E+04
 0.234092E+05  0.110509E+00  0.110509E+00  0.450525E+04
 0.237013E+05  0.815793E+00  0.815793E+00  0.456130E+04
 0.239928E+05  0.607461E+00  0.607461E+00  0.461723E+04
 0.242840E+05  0.957563E+00  0.957563E+00  0.467311E+04
 0.245746E+05  0.503582E+00  0.503582E+00  0.472886E+04
 0.248648E+05  0.111546E+01  0.111546E+01  0.478456E+04
 0.251547E+05  0.168526E+01  0.168526E+01  0.484018E+04
 0.254444E+05  0.166921E+01  0.166921E+01  0.489575E+04
 0.257334E+05  0.191693E+01  0.191693E+01  0.495121E+04
 0.260220E+05  0.965697E+00  0.965697E+00  0.500659E+04
 0.263103E+05  0.432885E+00  0.432885E+00  0.506190E+04
 0.265981E+05  0.663181E+00  0.663181E+00  0.511714E+04
 0.268855E+05  0.115485E+01  0.115485E+01  0.517228E+04
 0.271723E+05 -0.407779E+00  0.000000E+00  0.522731E+04
 0.274588E+05 -0.179103E+00  0.000000E+00  0.528227E+04
 0.277447E+05 -0.354352E+00  0.000000E+00  0.533713E+04
 0.280304E+05 -0.124369E+01  0.000000E+00  0.539196E+04
 0.283155E+05 -0.776566E+00  0.000000E+00  0.544666E+04
 0.286002E+05 -0.134829E+01  0.000000E+00  0.550130E+04
 0.288847E+05 -0.519419E+00  0.000000E+00  0.555587E+04
 0.291685E+05 -0.306662E+00  0.000000E+00  0.561033E+04
 0.294520E+05 -0.643421E+00  0.000000E+00  0.566473E+04
 0.297348E+05 -0.885950E-01  0.000000E+00  0.571900E+04
 0.300174E+05  0.154449E+00  0.154449E+00  0.577322E+04
 0.302995E+05 -0.868843E+00  0.000000E+00  0.582734E+04
 0.305811E+05 -0.353861E+00  0.000000E+00  0.588137E+04
 0.308624E+05  0.918965E-01  0.918965E-01  0.593536E+04
 0.311433E+05  0.282691E+00  0.282691E+00  0.598926E+04
 0.314237E+05 -0.386861E+00  0.000000E+00  0.604306E+04
 0.317036E+05  0.764724E-01  0.764724E-01  0.609676E+04
 0.319836E+05 -0.337065E-01  0.000000E+00  0.615049E+04
 0.322624E+05 -0.976064E+00  0.000000E+00  0.620398E+04
 0.325411E+05 -0.513584E+00  0.000000E+00  0.625746E+04
 0.328197E+05 -0.209952E+00  0.000000E+00  0.631092E+04
 0.330973E+05  0.293975E-01  0.293975E-01  0.636418E+04
 0.333746E+05  0.727472E+00  0.727472E+00  0.641740E+04
 0.336516E+05 -0.444090E+00  0.000000E+00  0.647055E+04
 0.339281E+05  0.329604E+00  0.329604E+00  0.652360E+04
 0.342043E+05  0.637180E+00  0.637180E+00  0.657659E+04
 0.344798E+05  0.624378E+00  0.624378E+00  0.662946E+04
 0.347552E+05 -0.491359E+00  0.000000E+00  0.668229E+04
 0.350299E+05 -0.276522E+00  0.000000E+00  0.673502E+04
 0.353043E+05 -0.189259E+00  0.000000E+00  0.678767E+04
 0.355782E+05 -0.710283E+00  0.000000E+00  0.684022E+04
 0.358515E+05  0.490406E-01  0.490406E-01  0.689265E+04
 0.361245E+05 -0.394406E+00  0.000000E+00  0.694504E+04
 0.363969E+05  0.100399E+01  0.100399E+01  0.699731E+04
 0.366694E+05  0.443710E+00  0.443710E+00  0.704959E+04
 0.369407E+05  0.478343E-01  0.478343E-01  0.710165E+04
 0.372118E+05 -0.444996E+00  0.000000E+00  0.715367E+04
