NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 67010109.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.984219E+04  0.246299E-01  0.246299E-01 -0.866085E+03
-0.943429E+04 -0.852229E-02  0.000000E+00 -0.830191E+03
-0.902639E+04  0.263535E-01  0.263535E-01 -0.794297E+03
-0.861849E+04  0.629892E-01  0.629892E-01 -0.758403E+03
-0.821059E+04  0.121524E+00  0.121524E+00 -0.722509E+03
-0.780270E+04  0.862922E-01  0.862922E-01 -0.686615E+03
-0.739481E+04 -0.233148E-01  0.000000E+00 -0.650723E+03
-0.698691E+04  0.898983E-01  0.898983E-01 -0.614829E+03
-0.657901E+04 -0.348170E-01  0.000000E+00 -0.578935E+03
-0.617112E+04  0.894688E-01  0.894688E-01 -0.543041E+03
-0.576322E+04  0.510498E-01  0.510498E-01 -0.507147E+03
-0.535532E+04  0.976405E-01  0.976405E-01 -0.471253E+03
-0.494742E+04  0.228275E+00  0.228275E+00 -0.435359E+03
-0.453952E+04  0.997840E-01  0.997840E-01 -0.399465E+03
-0.413162E+04  0.194555E+00  0.194555E+00 -0.363571E+03
-0.372372E+04  0.110607E+00  0.110607E+00 -0.327677E+03
-0.331582E+04  0.312882E+00  0.312882E+00 -0.291783E+03
-0.290794E+04  0.214230E+00  0.214230E+00 -0.255891E+03
-0.250004E+04  0.423740E+00  0.423740E+00 -0.219997E+03
-0.209214E+04  0.621387E+00  0.621387E+00 -0.184103E+03
-0.168424E+04  0.455937E+00  0.455937E+00 -0.148209E+03
-0.127635E+04  0.792899E+00  0.792899E+00 -0.112315E+03
-0.868446E+03  0.872040E+00  0.872040E+00 -0.764208E+02
-0.460548E+03  0.109787E+01  0.109787E+01 -0.405269E+02
-0.526490E+02  0.119432E+01  0.119432E+01 -0.463296E+01
 0.355250E+03  0.822862E+00  0.822862E+00  0.736338E+02
 0.678946E+03  0.661053E+00  0.661053E+00  0.135744E+03
 0.100206E+04  0.129183E+01  0.129183E+01  0.197743E+03
 0.132487E+04  0.363857E+00  0.363857E+00  0.259682E+03
 0.164716E+04  0.566529E+00  0.566529E+00  0.321524E+03
 0.196925E+04 -0.992830E+00  0.000000E+00  0.383325E+03
 0.229063E+04 -0.128890E+01  0.000000E+00  0.444991E+03
 0.261169E+04 -0.297833E+00  0.000000E+00  0.506596E+03
