NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 15:34:26 Filename: 67010115.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671126.spc                                                                    
str 671126s.str                                                                   
file 671126R1.odf                                                                  
geo 671126g.geo                                                                   
element Pb   
 depth(at/cm2) element>0 element depth(nm)
-0.130899E+05 -0.622900E-02  0.000000E+00 -0.115187E+04
-0.125641E+05  0.342550E-02  0.342550E-02 -0.110560E+04
-0.120382E+05 -0.164273E-02  0.000000E+00 -0.105933E+04
-0.115124E+05  0.120806E-01  0.120806E-01 -0.101306E+04
-0.109866E+05  0.293907E-02  0.293907E-02 -0.966793E+03
-0.104608E+05 -0.129696E-02  0.000000E+00 -0.920523E+03
-0.993502E+04  0.162910E-03  0.162910E-03 -0.874254E+03
-0.940921E+04  0.105437E-01  0.105437E-01 -0.827984E+03
-0.888340E+04  0.712014E-02  0.712014E-02 -0.781715E+03
-0.835760E+04 -0.372179E-03  0.000000E+00 -0.735445E+03
-0.783181E+04  0.147398E-01  0.147398E-01 -0.689177E+03
-0.730600E+04  0.399790E-02  0.399790E-02 -0.642908E+03
-0.678020E+04  0.697815E-02  0.697815E-02 -0.596638E+03
-0.625439E+04  0.512056E-02  0.512056E-02 -0.550369E+03
-0.572858E+04  0.165842E-02  0.165842E-02 -0.504099E+03
-0.520277E+04 -0.259465E-02  0.000000E+00 -0.457829E+03
-0.467697E+04  0.997160E-02  0.997160E-02 -0.411560E+03
-0.415116E+04  0.915555E-03  0.915555E-03 -0.365290E+03
-0.362535E+04  0.145265E-02  0.145265E-02 -0.319021E+03
-0.309955E+04  0.358134E-02  0.358134E-02 -0.272751E+03
-0.257376E+04 -0.304596E-02  0.000000E+00 -0.226483E+03
-0.204795E+04 -0.900927E-03  0.000000E+00 -0.180214E+03
-0.152214E+04  0.601088E-02  0.601088E-02 -0.133944E+03
-0.996338E+03  0.735915E-02  0.735915E-02 -0.876749E+02
-0.470531E+03  0.870273E-02  0.870273E-02 -0.414054E+02
 0.552761E+02  0.765334E-02  0.765334E-02  0.486414E+01
 0.430798E+03  0.169595E-01  0.169595E-01  0.769186E+02
 0.754097E+03  0.269202E-01  0.269202E-01  0.138953E+03
 0.107687E+04  0.367154E-01  0.367154E-01  0.200886E+03
 0.139937E+04  0.335869E-01  0.335869E-01  0.262765E+03
 0.172137E+04  0.201296E-01  0.201296E-01  0.324551E+03
 0.204301E+04  0.359763E-01  0.359763E-01  0.386267E+03
 0.236437E+04  0.197987E-01  0.197987E-01  0.447928E+03
 0.268507E+04  0.367042E-01  0.367042E-01  0.509464E+03
 0.300554E+04  0.317018E-01  0.317018E-01  0.570954E+03
 0.332554E+04  0.380301E-01  0.380301E-01  0.632357E+03
 0.364516E+04  0.556024E-01  0.556024E-01  0.693683E+03
 0.396434E+04  0.383711E-01  0.383711E-01  0.754928E+03
 0.428311E+04  0.511045E-01  0.511045E-01  0.816092E+03
 0.460163E+04  0.397171E-01  0.397171E-01  0.877210E+03
 0.491956E+04  0.668781E-01  0.668781E-01  0.938213E+03
 0.523712E+04  0.532896E-01  0.532896E-01  0.999146E+03
 0.555425E+04  0.811567E-01  0.811567E-01  0.106000E+04
 0.587107E+04  0.107180E+00  0.107180E+00  0.112079E+04
 0.618744E+04  0.837465E-01  0.837465E-01  0.118149E+04
 0.650350E+04  0.128036E+00  0.128036E+00  0.124214E+04
 0.681903E+04  0.137132E+00  0.137132E+00  0.130268E+04
 0.713410E+04  0.165939E+00  0.165939E+00  0.136313E+04
 0.744871E+04  0.177053E+00  0.177053E+00  0.142350E+04
 0.776301E+04  0.124392E+00  0.124392E+00  0.148381E+04
 0.807720E+04  0.816050E-01  0.816050E-01  0.154410E+04
 0.839062E+04  0.148365E+00  0.148365E+00  0.160423E+04
 0.870374E+04  0.462658E-01  0.462658E-01  0.166431E+04
 0.901639E+04  0.672301E-01  0.672301E-01  0.172431E+04
 0.932890E+04 -0.102671E+00  0.000000E+00  0.178427E+04
 0.964072E+04 -0.135234E+00  0.000000E+00  0.184410E+04
 0.995214E+04 -0.279789E-01  0.000000E+00  0.190385E+04
 0.102632E+05 -0.107180E+00  0.000000E+00  0.196354E+04
 0.105741E+05 -0.710780E-01  0.000000E+00  0.202319E+04
 0.108842E+05  0.404354E-01  0.404354E-01  0.208269E+04
 0.111940E+05 -0.303254E-01  0.000000E+00  0.214215E+04
 0.115035E+05 -0.112423E+00  0.000000E+00  0.220152E+04
 0.118126E+05 -0.106837E+00  0.000000E+00  0.226083E+04
 0.121212E+05 -0.337735E-01  0.000000E+00  0.232005E+04
 0.124294E+05 -0.862874E-01  0.000000E+00  0.237918E+04
 0.127372E+05 -0.531745E-01  0.000000E+00  0.243824E+04
 0.130446E+05 -0.616026E-01  0.000000E+00  0.249723E+04
 0.133516E+05 -0.364258E-01  0.000000E+00  0.255614E+04
 0.136582E+05 -0.526436E-02  0.000000E+00  0.261496E+04
 0.139642E+05 -0.731192E-01  0.000000E+00  0.267368E+04
 0.142701E+05 -0.653898E-01  0.000000E+00  0.273237E+04
 0.145753E+05 -0.659975E-01  0.000000E+00  0.279094E+04
 0.148804E+05  0.906269E-01  0.906269E-01  0.284948E+04
 0.151848E+05 -0.422511E-01  0.000000E+00  0.290788E+04
 0.154889E+05  0.443611E-01  0.443611E-01  0.296625E+04
 0.157926E+05  0.621433E-01  0.621433E-01  0.302451E+04
 0.160958E+05 -0.337057E-01  0.000000E+00  0.308268E+04
 0.163986E+05 -0.414915E-01  0.000000E+00  0.314079E+04
 0.167013E+05 -0.389677E-01  0.000000E+00  0.319886E+04
 0.170033E+05 -0.458680E-01  0.000000E+00  0.325681E+04
