NDF v9.6h 11Sep15 rev 12Mar16 run 09/05/2026 18:14:18 Filename: 67010105.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672016R1.odf                                                                  
geo 672015g.geo                                                                   
element Si   
 depth(at/cm2) element>0 element depth(nm)
-0.464097E+04 -0.322181E-02  0.000000E+00 -0.844798E+03
-0.456395E+04  0.295693E-02  0.295693E-02 -0.830778E+03
-0.448693E+04  0.903313E-02  0.903313E-02 -0.816757E+03
-0.440990E+04  0.580236E-01  0.580236E-01 -0.802737E+03
-0.433288E+04 -0.222669E-01  0.000000E+00 -0.788716E+03
-0.425586E+04 -0.145469E+00  0.000000E+00 -0.774695E+03
-0.417884E+04  0.204206E-01  0.204206E-01 -0.760675E+03
-0.410181E+04 -0.497070E-01  0.000000E+00 -0.746655E+03
-0.402479E+04  0.178149E+00  0.178149E+00 -0.732634E+03
-0.394777E+04 -0.106905E+00  0.000000E+00 -0.718613E+03
-0.387075E+04  0.224278E-01  0.224278E-01 -0.704594E+03
-0.379372E+04  0.119027E-01  0.119027E-01 -0.690573E+03
-0.371670E+04  0.840798E-01  0.840798E-01 -0.676552E+03
-0.363968E+04 -0.687611E-01  0.000000E+00 -0.662532E+03
-0.356266E+04  0.218605E+00  0.218605E+00 -0.648511E+03
-0.348563E+04 -0.547072E-02  0.000000E+00 -0.634491E+03
-0.340861E+04  0.699787E-01  0.699787E-01 -0.620470E+03
-0.333159E+04  0.105565E+00  0.105565E+00 -0.606450E+03
-0.325456E+04 -0.560312E-02  0.000000E+00 -0.592429E+03
-0.317754E+04  0.330718E+00  0.330718E+00 -0.578409E+03
-0.310052E+04  0.179445E+00  0.179445E+00 -0.564389E+03
-0.302350E+04  0.393790E+00  0.393790E+00 -0.550368E+03
-0.294648E+04  0.342017E+00  0.342017E+00 -0.536348E+03
-0.286945E+04  0.289687E+00  0.289687E+00 -0.522327E+03
-0.279243E+04  0.365705E+00  0.365705E+00 -0.508307E+03
-0.271541E+04  0.592689E+00  0.592689E+00 -0.494286E+03
-0.263838E+04  0.453962E+00  0.453962E+00 -0.480266E+03
-0.256136E+04  0.385684E+00  0.385684E+00 -0.466245E+03
-0.248434E+04  0.666695E+00  0.666695E+00 -0.452225E+03
-0.240732E+04  0.627052E+00  0.627052E+00 -0.438205E+03
-0.233029E+04  0.452648E+00  0.452648E+00 -0.424184E+03
-0.225327E+04  0.411135E+00  0.411135E+00 -0.410164E+03
-0.217625E+04 -0.218934E+00  0.000000E+00 -0.396143E+03
-0.209923E+04 -0.451525E+00  0.000000E+00 -0.382123E+03
-0.202220E+04 -0.104115E+01  0.000000E+00 -0.368102E+03
-0.194518E+04 -0.381555E+00  0.000000E+00 -0.354082E+03
-0.186816E+04 -0.868184E-01  0.000000E+00 -0.340061E+03
-0.179113E+04 -0.181593E+00  0.000000E+00 -0.326041E+03
-0.171411E+04  0.429775E+00  0.429775E+00 -0.312021E+03
-0.163709E+04 -0.658947E+00  0.000000E+00 -0.298000E+03
-0.156007E+04 -0.479477E+00  0.000000E+00 -0.283980E+03
-0.148305E+04  0.365095E+00  0.365095E+00 -0.269959E+03
-0.140602E+04 -0.470538E+00  0.000000E+00 -0.255939E+03
-0.132900E+04 -0.378869E+00  0.000000E+00 -0.241918E+03
-0.125198E+04 -0.845032E+00  0.000000E+00 -0.227898E+03
-0.117495E+04 -0.464283E+00  0.000000E+00 -0.213877E+03
-0.109793E+04 -0.129060E+01  0.000000E+00 -0.199857E+03
-0.102091E+04 -0.229129E+01  0.000000E+00 -0.185837E+03
-0.943888E+03 -0.273138E+01  0.000000E+00 -0.171816E+03
-0.866865E+03 -0.210241E+01  0.000000E+00 -0.157796E+03
-0.789842E+03 -0.335714E+01  0.000000E+00 -0.143775E+03
-0.712819E+03 -0.222690E+01  0.000000E+00 -0.129755E+03
-0.635796E+03 -0.288131E+01  0.000000E+00 -0.115734E+03
-0.558773E+03 -0.286681E+01  0.000000E+00 -0.101714E+03
-0.481751E+03 -0.208094E+01  0.000000E+00 -0.876932E+02
-0.404728E+03 -0.120887E+01  0.000000E+00 -0.736727E+02
-0.327708E+03 -0.233631E+01  0.000000E+00 -0.596528E+02
-0.250685E+03 -0.122746E+01  0.000000E+00 -0.456323E+02
-0.173662E+03 -0.965459E+00  0.000000E+00 -0.316118E+02
-0.966390E+02 -0.455006E+00  0.000000E+00 -0.175912E+02
-0.196161E+02 -0.837542E+00  0.000000E+00 -0.357073E+01
 0.574068E+02  0.656568E+00  0.656568E+00  0.104498E+02
 0.134343E+03  0.174494E+01  0.174494E+01  0.244545E+02
 0.211158E+03  0.100887E+01  0.100887E+01  0.384372E+02
 0.287879E+03 -0.470116E+00  0.000000E+00  0.524027E+02
 0.364473E+03  0.104660E+01  0.104660E+01  0.663451E+02
 0.440967E+03  0.409353E+00  0.409353E+00  0.802694E+02
 0.517362E+03  0.970412E+00  0.970412E+00  0.941756E+02
 0.593632E+03 -0.183986E+00  0.000000E+00  0.108059E+03
 0.669794E+03 -0.669824E+00  0.000000E+00  0.121923E+03
 0.745863E+03  0.811978E+00  0.811978E+00  0.135770E+03
 0.821834E+03 -0.357075E+00  0.000000E+00  0.149599E+03
 0.897702E+03 -0.538878E+00  0.000000E+00  0.163409E+03
 0.973446E+03 -0.286689E+00  0.000000E+00  0.177197E+03
 0.104902E+04  0.223718E+00  0.223718E+00  0.190954E+03
 0.112456E+04 -0.369590E+00  0.000000E+00  0.204704E+03
 0.120002E+04 -0.403668E+00  0.000000E+00  0.218440E+03
 0.127532E+04 -0.104131E+00  0.000000E+00  0.232146E+03
 0.135050E+04  0.808659E+00  0.808659E+00  0.245832E+03
 0.142560E+04 -0.185535E+01  0.000000E+00  0.259503E+03
 0.150057E+04 -0.224563E+01  0.000000E+00  0.273148E+03
 0.157543E+04 -0.272277E+01  0.000000E+00  0.286776E+03
 0.165017E+04 -0.107648E+01  0.000000E+00  0.300381E+03
 0.172483E+04 -0.330009E+00  0.000000E+00  0.313972E+03
 0.179939E+04 -0.125925E+01  0.000000E+00  0.327544E+03
 0.187378E+04 -0.310220E+01  0.000000E+00  0.341085E+03
 0.194815E+04 -0.156327E+01  0.000000E+00  0.354622E+03
 0.202238E+04 -0.277015E+01  0.000000E+00  0.368134E+03
 0.209648E+04 -0.393297E+01  0.000000E+00  0.381623E+03
 0.217046E+04 -0.301287E+01  0.000000E+00  0.395090E+03
 0.224437E+04 -0.190634E+01  0.000000E+00  0.408544E+03
 0.231815E+04 -0.203599E+01  0.000000E+00  0.421973E+03
 0.239181E+04 -0.154499E+01  0.000000E+00  0.435382E+03
 0.246540E+04 -0.219176E+01  0.000000E+00  0.448777E+03
