NDF v9.6h 11Sep15 rev 12Mar16 run 09/05/2026 18:14:18 Filename: 67010104.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672016R1.odf                                                                  
geo 672015g.geo                                                                   
element C    
 depth(at/cm2) element>0 element depth(nm)
-0.464566E+04  0.107887E+01  0.107887E+01 -0.845651E+03
-0.456887E+04  0.255540E+01  0.255540E+01 -0.831673E+03
-0.449208E+04 -0.484123E+00  0.000000E+00 -0.817695E+03
-0.441529E+04 -0.176159E+01  0.000000E+00 -0.803717E+03
-0.433850E+04  0.213387E+01  0.213387E+01 -0.789739E+03
-0.426171E+04 -0.938009E+00  0.000000E+00 -0.775761E+03
-0.418492E+04 -0.141493E+01  0.000000E+00 -0.761783E+03
-0.410813E+04 -0.751895E+00  0.000000E+00 -0.747805E+03
-0.403134E+04  0.585968E+00  0.585968E+00 -0.733827E+03
-0.395456E+04 -0.968379E+00  0.000000E+00 -0.719849E+03
-0.387777E+04 -0.105712E+01  0.000000E+00 -0.705871E+03
-0.380098E+04 -0.272327E+00  0.000000E+00 -0.691893E+03
-0.372419E+04  0.211362E+01  0.211362E+01 -0.677915E+03
-0.364740E+04 -0.484633E+01  0.000000E+00 -0.663937E+03
-0.357061E+04 -0.586023E+01  0.000000E+00 -0.649959E+03
-0.349382E+04 -0.710226E+01  0.000000E+00 -0.635981E+03
-0.341703E+04 -0.280450E+01  0.000000E+00 -0.622003E+03
-0.334024E+04 -0.859597E+00  0.000000E+00 -0.608025E+03
-0.326346E+04 -0.327875E+01  0.000000E+00 -0.594048E+03
-0.318667E+04 -0.806217E+01  0.000000E+00 -0.580070E+03
-0.310988E+04 -0.406479E+01  0.000000E+00 -0.566092E+03
-0.303309E+04 -0.719600E+01  0.000000E+00 -0.552114E+03
-0.295630E+04 -0.102044E+02  0.000000E+00 -0.538136E+03
-0.287951E+04 -0.781025E+01  0.000000E+00 -0.524158E+03
-0.280272E+04 -0.494127E+01  0.000000E+00 -0.510180E+03
-0.272593E+04 -0.526970E+01  0.000000E+00 -0.496202E+03
-0.264914E+04 -0.399528E+01  0.000000E+00 -0.482224E+03
-0.257236E+04 -0.566705E+01  0.000000E+00 -0.468247E+03
-0.249557E+04 -0.420867E+01  0.000000E+00 -0.454269E+03
-0.241878E+04 -0.171611E+01  0.000000E+00 -0.440291E+03
-0.234199E+04 -0.133802E+01  0.000000E+00 -0.426313E+03
-0.226520E+04 -0.921955E+00  0.000000E+00 -0.412335E+03
-0.218841E+04  0.878169E+00  0.878169E+00 -0.398357E+03
-0.211162E+04  0.352075E+00  0.352075E+00 -0.384379E+03
-0.203483E+04  0.324785E+01  0.324785E+01 -0.370401E+03
-0.195804E+04  0.101986E+02  0.101986E+02 -0.356423E+03
-0.188125E+04  0.270959E+01  0.270959E+01 -0.342445E+03
-0.180447E+04  0.593715E+01  0.593715E+01 -0.328468E+03
-0.172768E+04  0.149632E+01  0.149632E+01 -0.314490E+03
-0.165089E+04  0.422426E+01  0.422426E+01 -0.300512E+03
-0.157410E+04  0.251369E+01  0.251369E+01 -0.286534E+03
-0.149731E+04  0.321729E+01  0.321729E+01 -0.272556E+03
-0.142052E+04  0.165479E+01  0.165479E+01 -0.258578E+03
-0.134373E+04 -0.757742E+00  0.000000E+00 -0.244600E+03
-0.126694E+04  0.253112E+01  0.253112E+01 -0.230622E+03
-0.119015E+04 -0.101512E+01  0.000000E+00 -0.216644E+03
-0.111337E+04 -0.396764E+01  0.000000E+00 -0.202666E+03
-0.103658E+04 -0.155274E+01  0.000000E+00 -0.188688E+03
-0.959787E+03 -0.182561E+01  0.000000E+00 -0.174710E+03
-0.882998E+03 -0.174871E+01  0.000000E+00 -0.160732E+03
-0.806209E+03  0.247216E+01  0.247216E+01 -0.146754E+03
-0.729419E+03  0.262762E+01  0.262762E+01 -0.132776E+03
-0.652630E+03  0.475349E+01  0.475349E+01 -0.118799E+03
-0.575844E+03  0.393730E+01  0.393730E+01 -0.104821E+03
-0.499055E+03  0.129789E+01  0.129789E+01 -0.908431E+02
-0.422266E+03  0.502835E+01  0.502835E+01 -0.768651E+02
-0.345476E+03  0.100383E+02  0.100383E+02 -0.628872E+02
-0.268687E+03  0.134259E+02  0.134259E+02 -0.489092E+02
-0.191898E+03  0.165312E+02  0.165312E+02 -0.349312E+02
-0.115108E+03  0.161919E+02  0.161919E+02 -0.209532E+02
-0.383191E+02  0.169063E+02  0.169063E+02 -0.697524E+01
 0.384702E+02  0.160516E+02  0.160516E+02  0.700274E+01
 0.115149E+03  0.161033E+02  0.161033E+02  0.209607E+02
 0.191696E+03  0.186115E+02  0.186115E+02  0.348944E+02
 0.268137E+03  0.194959E+02  0.194959E+02  0.488090E+02
 0.344462E+03  0.250406E+02  0.250406E+02  0.627025E+02
 0.420653E+03  0.180892E+02  0.180892E+02  0.765716E+02
 0.496725E+03  0.235574E+02  0.235574E+02  0.904191E+02
 0.572663E+03  0.220476E+02  0.220476E+02  0.104242E+03
 0.648487E+03  0.230647E+02  0.230647E+02  0.118044E+03
 0.724205E+03  0.206565E+02  0.206565E+02  0.131827E+03
 0.799765E+03  0.238884E+02  0.238884E+02  0.145581E+03
 0.875222E+03  0.240520E+02  0.240520E+02  0.159317E+03
 0.950544E+03  0.234315E+02  0.234315E+02  0.173028E+03
 0.102575E+04  0.219837E+02  0.219837E+02  0.186718E+03
 0.110081E+04  0.237064E+02  0.237064E+02  0.200382E+03
 0.117577E+04  0.248218E+02  0.248218E+02  0.214025E+03
 0.125058E+04  0.297412E+02  0.297412E+02  0.227644E+03
 0.132529E+04  0.244659E+02  0.244659E+02  0.241243E+03
 0.139987E+04  0.233177E+02  0.233177E+02  0.254819E+03
 0.147432E+04  0.222926E+02  0.222926E+02  0.268372E+03
 0.154864E+04  0.308201E+02  0.308201E+02  0.281899E+03
 0.162286E+04  0.270287E+02  0.270287E+02  0.295411E+03
