    14  0.39047E+04  0.00000E+00  0.19949E+04  0.96326E+03  0.26894E+03  0.00000E+00  0.43778E+02  0.67300E+02  0.17740E+03  0.00000E+00  0.28159E+01  0.00000E+00  0.18892E+01  0.38368E-01  0.00000E+00  0.57688E+02
    15  0.39518E+04  0.00000E+00  0.20153E+04  0.97252E+03  0.27204E+03  0.00000E+00  0.44261E+02  0.68040E+02  0.17927E+03  0.00000E+00  0.28486E+01  0.00000E+00  0.19116E+01  0.38824E-01  0.00000E+00  0.58237E+02
    16  0.39900E+04  0.00000E+00  0.20308E+04  0.97925E+03  0.27451E+03  0.00000E+00  0.44645E+02  0.68622E+02  0.18073E+03  0.00000E+00  0.28751E+01  0.00000E+00  0.19297E+01  0.39197E-01  0.00000E+00  0.58579E+02
    17  0.40199E+04  0.00000E+00  0.20420E+04  0.98367E+03  0.27641E+03  0.00000E+00  0.44936E+02  0.69059E+02  0.18183E+03  0.00000E+00  0.28957E+01  0.00000E+00  0.19436E+01  0.39491E-01  0.00000E+00  0.58871E+02
    18  0.40422E+04  0.00000E+00  0.20491E+04  0.98601E+03  0.27777E+03  0.00000E+00  0.45144E+02  0.69363E+02  0.18259E+03  0.00000E+00  0.29110E+01  0.00000E+00  0.19538E+01  0.39713E-01  0.00000E+00  0.59114E+02
    19  0.40575E+04  0.00000E+00  0.20527E+04  0.98651E+03  0.27865E+03  0.00000E+00  0.45276E+02  0.69547E+02  0.18304E+03  0.00000E+00  0.29214E+01  0.00000E+00  0.19606E+01  0.39867E-01  0.00000E+00  0.59453E+02
    20  0.40665E+04  0.00000E+00  0.20531E+04  0.98542E+03  0.27910E+03  0.00000E+00  0.45342E+02  0.69623E+02  0.18321E+03  0.00000E+00  0.29273E+01  0.00000E+00  0.19643E+01  0.39961E-01  0.00000E+00  0.59888E+02
    21  0.40699E+04  0.00000E+00  0.20509E+04  0.98295E+03  0.27916E+03  0.00000E+00  0.45349E+02  0.69606E+02  0.18316E+03  0.00000E+00  0.29293E+01  0.00000E+00  0.19654E+01  0.40001E-01  0.00000E+00  0.60274E+02
    22  0.40684E+04  0.00000E+00  0.20463E+04  0.97934E+03  0.27890E+03  0.00000E+00  0.45307E+02  0.69509E+02  0.18290E+03  0.00000E+00  0.29278E+01  0.00000E+00  0.19640E+01  0.39994E-01  0.00000E+00  0.60611E+02
    23  0.40626E+04  0.00000E+00  0.20399E+04  0.97479E+03  0.27835E+03  0.00000E+00  0.45223E+02  0.69343E+02  0.18246E+03  0.00000E+00  0.29234E+01  0.00000E+00  0.19606E+01  0.39945E-01  0.00000E+00  0.60808E+02
    24  0.40532E+04  0.00000E+00  0.20320E+04  0.96951E+03  0.27756E+03  0.00000E+00  0.45104E+02  0.69120E+02  0.18189E+03  0.00000E+00  0.29164E+01  0.00000E+00  0.19555E+01  0.39861E-01  0.00000E+00  0.60866E+02
    25  0.40408E+04  0.00000E+00  0.20228E+04  0.96365E+03  0.27658E+03  0.00000E+00  0.44958E+02  0.68852E+02  0.18120E+03  0.00000E+00  0.29073E+01  0.00000E+00  0.19490E+01  0.39748E-01  0.00000E+00  0.60877E+02
    26  0.40260E+04  0.00000E+00  0.20128E+04  0.95738E+03  0.27544E+03  0.00000E+00  0.44789E+02  0.68547E+02  0.18042E+03  0.00000E+00  0.28965E+01  0.00000E+00  0.19413E+01  0.39611E-01  0.00000E+00  0.60844E+02
    27  0.40093E+04  0.00000E+00  0.20021E+04  0.95082E+03  0.27418E+03  0.00000E+00  0.44605E+02  0.68215E+02  0.17958E+03  0.00000E+00  0.28844E+01  0.00000E+00  0.19328E+01  0.39454E-01  0.00000E+00  0.60820E+02
    28  0.39910E+04  0.00000E+00  0.19910E+04  0.94410E+03  0.27284E+03  0.00000E+00  0.44410E+02  0.67863E+02  0.17868E+03  0.00000E+00  0.28712E+01  0.00000E+00  0.19236E+01  0.39282E-01  0.00000E+00  0.60809E+02
    29  0.39717E+04  0.00000E+00  0.19796E+04  0.93729E+03  0.27143E+03  0.00000E+00  0.44207E+02  0.67498E+02  0.17776E+03  0.00000E+00  0.28573E+01  0.00000E+00  0.19139E+01  0.39099E-01  0.00000E+00  0.60756E+02
    30  0.39516E+04  0.00000E+00  0.19682E+04  0.93049E+03  0.26998E+03  0.00000E+00  0.44000E+02  0.67126E+02  0.17682E+03  0.00000E+00  0.28428E+01  0.00000E+00  0.19039E+01  0.38909E-01  0.00000E+00  0.60663E+02
    31  0.39312E+04  0.00000E+00  0.19568E+04  0.92375E+03  0.26852E+03  0.00000E+00  0.43792E+02  0.66751E+02  0.17587E+03  0.00000E+00  0.28281E+01  0.00000E+00  0.18937E+01  0.38713E-01  0.00000E+00  0.60373E+02
    32  0.39105E+04  0.00000E+00  0.19455E+04  0.91713E+03  0.26705E+03  0.00000E+00  0.43586E+02  0.66377E+02  0.17493E+03  0.00000E+00  0.28132E+01  0.00000E+00  0.18835E+01  0.38516E-01  0.00000E+00  0.59887E+02
    33  0.38899E+04  0.00000E+00  0.19345E+04  0.91065E+03  0.26559E+03  0.00000E+00  0.43383E+02  0.66007E+02  0.17400E+03  0.00000E+00  0.27984E+01  0.00000E+00  0.18734E+01  0.38318E-01  0.00000E+00  0.59366E+02
    34  0.38695E+04  0.00000E+00  0.19237E+04  0.90435E+03  0.26416E+03  0.00000E+00  0.43185E+02  0.65644E+02  0.17309E+03  0.00000E+00  0.27838E+01  0.00000E+00  0.18634E+01  0.38121E-01  0.00000E+00  0.58812E+02
    35  0.38494E+04  0.00000E+00  0.19133E+04  0.89825E+03  0.26276E+03  0.00000E+00  0.42992E+02  0.65290E+02  0.17221E+03  0.00000E+00  0.27694E+01  0.00000E+00  0.18535E+01  0.37928E-01  0.00000E+00  0.58447E+02
    36  0.38299E+04  0.00000E+00  0.19032E+04  0.89236E+03  0.26139E+03  0.00000E+00  0.42807E+02  0.64946E+02  0.17135E+03  0.00000E+00  0.27553E+01  0.00000E+00  0.18440E+01  0.37738E-01  0.00000E+00  0.58272E+02
    37  0.38108E+04  0.00000E+00  0.18935E+04  0.88668E+03  0.26006E+03  0.00000E+00  0.42629E+02  0.64614E+02  0.17053E+03  0.00000E+00  0.27416E+01  0.00000E+00  0.18347E+01  0.37554E-01  0.00000E+00  0.58070E+02
    38  0.37924E+04  0.00000E+00  0.18841E+04  0.88123E+03  0.25879E+03  0.00000E+00  0.42458E+02  0.64293E+02  0.16973E+03  0.00000E+00  0.27284E+01  0.00000E+00  0.18257E+01  0.37375E-01  0.00000E+00  0.57841E+02
    39  0.37746E+04  0.00000E+00  0.18752E+04  0.87599E+03  0.25755E+03  0.00000E+00  0.42296E+02  0.63985E+02  0.16897E+03  0.00000E+00  0.27156E+01  0.00000E+00  0.18170E+01  0.37202E-01  0.00000E+00  0.57457E+02
    40  0.37574E+04  0.00000E+00  0.18667E+04  0.87097E+03  0.25637E+03  0.00000E+00  0.42142E+02  0.63689E+02  0.16824E+03  0.00000E+00  0.27033E+01  0.00000E+00  0.18086E+01  0.37035E-01  0.00000E+00  0.56917E+02
    41  0.37410E+04  0.00000E+00  0.18585E+04  0.86616E+03  0.25524E+03  0.00000E+00  0.41995E+02  0.63406E+02  0.16754E+03  0.00000E+00  0.26915E+01  0.00000E+00  0.18006E+01  0.36875E-01  0.00000E+00  0.56357E+02
    42  0.37252E+04  0.00000E+00  0.18507E+04  0.86156E+03  0.25415E+03  0.00000E+00  0.41857E+02  0.63136E+02  0.16688E+03  0.00000E+00  0.26802E+01  0.00000E+00  0.17930E+01  0.36721E-01  0.00000E+00  0.55779E+02
    43  0.37102E+04  0.00000E+00  0.18433E+04  0.85716E+03  0.25312E+03  0.00000E+00  0.41726E+02  0.62878E+02  0.16625E+03  0.00000E+00  0.26694E+01  0.00000E+00  0.17857E+01  0.36574E-01  0.00000E+00  0.55281E+02
    44  0.36958E+04  0.00000E+00  0.18363E+04  0.85295E+03  0.25213E+03  0.00000E+00  0.41603E+02  0.62631E+02  0.16565E+03  0.00000E+00  0.26591E+01  0.00000E+00  0.17787E+01  0.36433E-01  0.00000E+00  0.54865E+02
    45  0.36821E+04  0.00000E+00  0.18296E+04  0.84893E+03  0.25119E+03  0.00000E+00  0.41488E+02  0.62397E+02  0.16508E+03  0.00000E+00  0.26492E+01  0.00000E+00  0.17720E+01  0.36299E-01  0.00000E+00  0.54436E+02
    46  0.36690E+04  0.00000E+00  0.18232E+04  0.84508E+03  0.25029E+03  0.00000E+00  0.41379E+02  0.62174E+02  0.16453E+03  0.00000E+00  0.26399E+01  0.00000E+00  0.17657E+01  0.36171E-01  0.00000E+00  0.53996E+02
    47  0.36566E+04  0.00000E+00  0.18172E+04  0.84141E+03  0.24944E+03  0.00000E+00  0.41278E+02  0.61961E+02  0.16402E+03  0.00000E+00  0.26309E+01  0.00000E+00  0.17596E+01  0.36050E-01  0.00000E+00  0.53414E+02
    48  0.36447E+04  0.00000E+00  0.18115E+04  0.83790E+03  0.24863E+03  0.00000E+00  0.41183E+02  0.61759E+02  0.16353E+03  0.00000E+00  0.26225E+01  0.00000E+00  0.17539E+01  0.35934E-01  0.00000E+00  0.52691E+02
    49  0.36335E+04  0.00000E+00  0.18061E+04  0.83454E+03  0.24786E+03  0.00000E+00  0.41094E+02  0.61568E+02  0.16307E+03  0.00000E+00  0.26144E+01  0.00000E+00  0.17484E+01  0.35824E-01  0.00000E+00  0.51962E+02
    50  0.36228E+04  0.00000E+00  0.18010E+04  0.83134E+03  0.24713E+03  0.00000E+00  0.41012E+02  0.61386E+02  0.16264E+03  0.00000E+00  0.26067E+01  0.00000E+00  0.17433E+01  0.35719E-01  0.00000E+00  0.51227E+02
    51  0.36127E+04  0.00000E+00  0.17961E+04  0.82827E+03  0.24643E+03  0.00000E+00  0.40935E+02  0.61213E+02  0.16223E+03  0.00000E+00  0.25995E+01  0.00000E+00  0.17384E+01  0.35620E-01  0.00000E+00  0.50627E+02
    52  0.36031E+04  0.00000E+00  0.17915E+04  0.82534E+03  0.24578E+03  0.00000E+00  0.40864E+02  0.61048E+02  0.16184E+03  0.00000E+00  0.25926E+01  0.00000E+00  0.17337E+01  0.35525E-01  0.00000E+00  0.50164E+02
    53  0.35939E+04  0.00000E+00  0.17872E+04  0.82254E+03  0.24515E+03  0.00000E+00  0.40798E+02  0.60893E+02  0.16147E+03  0.00000E+00  0.25861E+01  0.00000E+00  0.17293E+01  0.35436E-01  0.00000E+00  0.49700E+02
    54  0.35853E+04  0.00000E+00  0.17831E+04  0.81986E+03  0.24456E+03  0.00000E+00  0.40737E+02  0.60745E+02  0.16112E+03  0.00000E+00  0.25799E+01  0.00000E+00  0.17251E+01  0.35351E-01  0.00000E+00  0.49235E+02
    55  0.35771E+04  0.00000E+00  0.17793E+04  0.81730E+03  0.24399E+03  0.00000E+00  0.40681E+02  0.60605E+02  0.16080E+03  0.00000E+00  0.25740E+01  0.00000E+00  0.17211E+01  0.35271E-01  0.00000E+00  0.41600E+02
    56  0.35694E+04  0.00000E+00  0.17756E+04  0.81485E+03  0.24346E+03  0.00000E+00  0.40630E+02  0.60472E+02  0.16049E+03  0.00000E+00  0.25685E+01  0.00000E+00  0.17174E+01  0.35195E-01  0.00000E+00  0.26795E+02
    57  0.35620E+04  0.00000E+00  0.17722E+04  0.81251E+03  0.24295E+03  0.00000E+00  0.40583E+02  0.60346E+02  0.16020E+03  0.00000E+00  0.25632E+01  0.00000E+00  0.17138E+01  0.35123E-01  0.00000E+00  0.11993E+02
    58  0.35551E+04  0.00000E+00  0.17690E+04  0.81026E+03  0.24247E+03  0.00000E+00  0.40541E+02  0.60226E+02  0.15992E+03  0.00000E+00  0.25582E+01  0.00000E+00  0.17105E+01  0.35054E-01  0.00000E+00 -0.28058E+01
    59  0.35485E+04  0.00000E+00  0.17659E+04  0.80811E+03  0.24202E+03  0.00000E+00  0.40502E+02  0.60113E+02  0.15966E+03  0.00000E+00  0.25536E+01  0.00000E+00  0.17073E+01  0.34990E-01  0.00000E+00 -0.15039E+02
    60  0.35423E+04  0.00000E+00  0.17630E+04  0.80606E+03  0.24158E+03  0.00000E+00  0.40467E+02  0.60006E+02  0.15942E+03  0.00000E+00  0.25491E+01  0.00000E+00  0.17043E+01  0.34929E-01  0.00000E+00 -0.24706E+02
    61  0.35365E+04  0.00000E+00  0.17603E+04  0.80409E+03  0.24117E+03  0.00000E+00  0.40436E+02  0.59904E+02  0.15919E+03  0.00000E+00  0.25449E+01  0.00000E+00  0.17015E+01  0.34871E-01  0.00000E+00 -0.34368E+02
    62  0.35309E+04  0.00000E+00  0.17578E+04  0.80220E+03  0.24079E+03  0.00000E+00  0.40408E+02  0.59808E+02  0.15898E+03  0.00000E+00  0.25410E+01  0.00000E+00  0.16988E+01  0.34816E-01  0.00000E+00 -0.44023E+02
    63  0.35257E+04  0.00000E+00  0.17554E+04  0.80040E+03  0.24042E+03  0.00000E+00  0.40384E+02  0.59717E+02  0.15877E+03  0.00000E+00  0.25372E+01  0.00000E+00  0.16963E+01  0.34765E-01  0.00000E+00 -0.48070E+02
    64  0.35207E+04  0.00000E+00  0.17531E+04  0.79867E+03  0.24007E+03  0.00000E+00  0.40363E+02  0.59631E+02  0.15859E+03  0.00000E+00  0.25337E+01  0.00000E+00  0.16939E+01  0.34716E-01  0.00000E+00 -0.46508E+02
    65  0.35161E+04  0.00000E+00  0.17510E+04  0.79701E+03  0.23975E+03  0.00000E+00  0.40345E+02  0.59550E+02  0.15841E+03  0.00000E+00  0.25304E+01  0.00000E+00  0.16917E+01  0.34670E-01  0.00000E+00 -0.44938E+02
    66  0.35117E+04  0.00000E+00  0.17491E+04  0.79543E+03  0.23944E+03  0.00000E+00  0.40330E+02  0.59473E+02  0.15824E+03  0.00000E+00  0.25272E+01  0.00000E+00  0.16896E+01  0.34627E-01  0.00000E+00 -0.43361E+02
    67  0.35075E+04  0.00000E+00  0.17472E+04  0.79392E+03  0.23915E+03  0.00000E+00  0.40318E+02  0.59401E+02  0.15809E+03  0.00000E+00  0.25243E+01  0.00000E+00  0.16876E+01  0.34587E-01  0.00000E+00 -0.41958E+02
    68  0.35036E+04  0.00000E+00  0.17455E+04  0.79247E+03  0.23887E+03  0.00000E+00  0.40308E+02  0.59333E+02  0.15795E+03  0.00000E+00  0.25215E+01  0.00000E+00  0.16857E+01  0.34548E-01  0.00000E+00 -0.40729E+02
    69  0.35000E+04  0.00000E+00  0.17438E+04  0.79109E+03  0.23861E+03  0.00000E+00  0.40301E+02  0.59269E+02  0.15781E+03  0.00000E+00  0.25189E+01  0.00000E+00  0.16840E+01  0.34513E-01  0.00000E+00 -0.39491E+02
    70  0.34965E+04  0.00000E+00  0.17423E+04  0.78977E+03  0.23837E+03  0.00000E+00  0.40297E+02  0.59209E+02  0.15769E+03  0.00000E+00  0.25165E+01  0.00000E+00  0.16823E+01  0.34479E-01  0.00000E+00 -0.38245E+02
    71  0.34933E+04  0.00000E+00  0.17409E+04  0.78851E+03  0.23814E+03  0.00000E+00  0.40295E+02  0.59153E+02  0.15758E+03  0.00000E+00  0.25142E+01  0.00000E+00  0.16808E+01  0.34448E-01  0.00000E+00 -0.37319E+02
    72  0.34903E+04  0.00000E+00  0.17396E+04  0.78731E+03  0.23793E+03  0.00000E+00  0.40295E+02  0.59100E+02  0.15748E+03  0.00000E+00  0.25121E+01  0.00000E+00  0.16793E+01  0.34418E-01  0.00000E+00 -0.36713E+02
    73  0.34875E+04  0.00000E+00  0.17384E+04  0.78617E+03  0.23773E+03  0.00000E+00  0.40298E+02  0.59051E+02  0.15738E+03  0.00000E+00  0.25101E+01  0.00000E+00  0.16780E+01  0.34391E-01  0.00000E+00 -0.36098E+02
    74  0.34849E+04  0.00000E+00  0.17374E+04  0.78509E+03  0.23755E+03  0.00000E+00  0.40303E+02  0.59006E+02  0.15730E+03  0.00000E+00  0.25082E+01  0.00000E+00  0.16767E+01  0.34366E-01  0.00000E+00 -0.35474E+02
    75  0.34824E+04  0.00000E+00  0.17364E+04  0.78406E+03  0.23738E+03  0.00000E+00  0.40311E+02  0.58963E+02  0.15722E+03  0.00000E+00  0.25065E+01  0.00000E+00  0.16756E+01  0.34343E-01  0.00000E+00 -0.35413E+02
    76  0.34802E+04  0.00000E+00  0.17355E+04  0.78308E+03  0.23722E+03  0.00000E+00  0.40320E+02  0.58925E+02  0.15715E+03  0.00000E+00  0.25050E+01  0.00000E+00  0.16745E+01  0.34321E-01  0.00000E+00 -0.35915E+02
    77  0.34781E+04  0.00000E+00  0.17347E+04  0.78216E+03  0.23708E+03  0.00000E+00  0.40332E+02  0.58889E+02  0.15709E+03  0.00000E+00  0.25035E+01  0.00000E+00  0.16735E+01  0.34302E-01  0.00000E+00 -0.36408E+02
    78  0.34762E+04  0.00000E+00  0.17339E+04  0.78128E+03  0.23695E+03  0.00000E+00  0.40346E+02  0.58856E+02  0.15704E+03  0.00000E+00  0.25022E+01  0.00000E+00  0.16727E+01  0.34284E-01  0.00000E+00 -0.36892E+02
    79  0.34745E+04  0.00000E+00  0.17333E+04  0.78046E+03  0.23683E+03  0.00000E+00  0.40361E+02  0.58827E+02  0.15699E+03  0.00000E+00  0.25010E+01  0.00000E+00  0.16718E+01  0.34268E-01  0.00000E+00 -0.35618E+02
    80  0.34729E+04  0.00000E+00  0.17328E+04  0.77967E+03  0.23672E+03  0.00000E+00  0.40379E+02  0.58800E+02  0.15696E+03  0.00000E+00  0.25000E+01  0.00000E+00  0.16711E+01  0.34253E-01  0.00000E+00 -0.32587E+02
    81  0.34715E+04  0.00000E+00  0.17323E+04  0.77894E+03  0.23663E+03  0.00000E+00  0.40399E+02  0.58777E+02  0.15692E+03  0.00000E+00  0.24990E+01  0.00000E+00  0.16704E+01  0.34241E-01  0.00000E+00 -0.29547E+02
    82  0.34703E+04  0.00000E+00  0.17319E+04  0.77825E+03  0.23654E+03  0.00000E+00  0.40420E+02  0.58756E+02  0.15690E+03  0.00000E+00  0.24982E+01  0.00000E+00  0.16699E+01  0.34229E-01  0.00000E+00 -0.26499E+02
    83  0.34692E+04  0.00000E+00  0.17317E+04  0.77760E+03  0.23647E+03  0.00000E+00  0.40443E+02  0.58738E+02  0.15688E+03  0.00000E+00  0.24974E+01  0.00000E+00  0.16694E+01  0.34220E-01  0.00000E+00 -0.26068E+02
    84  0.34682E+04  0.00000E+00  0.17314E+04  0.77700E+03  0.23641E+03  0.00000E+00  0.40469E+02  0.58722E+02  0.15687E+03  0.00000E+00  0.24968E+01  0.00000E+00  0.16689E+01  0.34211E-01  0.00000E+00 -0.28254E+02
    85  0.34674E+04  0.00000E+00  0.17313E+04  0.77643E+03  0.23636E+03  0.00000E+00  0.40495E+02  0.58709E+02  0.15687E+03  0.00000E+00  0.24963E+01  0.00000E+00  0.16686E+01  0.34204E-01  0.00000E+00 -0.30432E+02
    86  0.34668E+04  0.00000E+00  0.17312E+04  0.77590E+03  0.23632E+03  0.00000E+00  0.40524E+02  0.58698E+02  0.15687E+03  0.00000E+00  0.24959E+01  0.00000E+00  0.16683E+01  0.34199E-01  0.00000E+00 -0.32602E+02
    87  0.34662E+04  0.00000E+00  0.17312E+04  0.77541E+03  0.23629E+03  0.00000E+00  0.40554E+02  0.58689E+02  0.15688E+03  0.00000E+00  0.24955E+01  0.00000E+00  0.16680E+01  0.34195E-01  0.00000E+00 -0.33105E+02
    88  0.34659E+04  0.00000E+00  0.17313E+04  0.77496E+03  0.23626E+03  0.00000E+00  0.40586E+02  0.58683E+02  0.15689E+03  0.00000E+00  0.24953E+01  0.00000E+00  0.16678E+01  0.34192E-01  0.00000E+00 -0.31939E+02
    89  0.34656E+04  0.00000E+00  0.17315E+04  0.77454E+03  0.23625E+03  0.00000E+00  0.40620E+02  0.58679E+02  0.15691E+03  0.00000E+00  0.24952E+01  0.00000E+00  0.16677E+01  0.34190E-01  0.00000E+00 -0.30767E+02
    90  0.34655E+04  0.00000E+00  0.17317E+04  0.77415E+03  0.23625E+03  0.00000E+00  0.40655E+02  0.58677E+02  0.15694E+03  0.00000E+00  0.24951E+01  0.00000E+00  0.16677E+01  0.34190E-01  0.00000E+00 -0.29586E+02
    91  0.34655E+04  0.00000E+00  0.17319E+04  0.77380E+03  0.23625E+03  0.00000E+00  0.40692E+02  0.58677E+02  0.15697E+03  0.00000E+00  0.24952E+01  0.00000E+00  0.16677E+01  0.34191E-01  0.00000E+00 -0.28943E+02
    92  0.34656E+04  0.00000E+00  0.17323E+04  0.77348E+03  0.23626E+03  0.00000E+00  0.40730E+02  0.58679E+02  0.15700E+03  0.00000E+00  0.24953E+01  0.00000E+00  0.16678E+01  0.34193E-01  0.00000E+00 -0.28838E+02
    93  0.34658E+04  0.00000E+00  0.17326E+04  0.77318E+03  0.23628E+03  0.00000E+00  0.40769E+02  0.58683E+02  0.15704E+03  0.00000E+00  0.24955E+01  0.00000E+00  0.16679E+01  0.34196E-01  0.00000E+00 -0.28725E+02
    94  0.34662E+04  0.00000E+00  0.17331E+04  0.77292E+03  0.23630E+03  0.00000E+00  0.40810E+02  0.58689E+02  0.15708E+03  0.00000E+00  0.24958E+01  0.00000E+00  0.16680E+01  0.34200E-01  0.00000E+00 -0.28606E+02
    95  0.34666E+04  0.00000E+00  0.17336E+04  0.77269E+03  0.23633E+03  0.00000E+00  0.40852E+02  0.58696E+02  0.15713E+03  0.00000E+00  0.24962E+01  0.00000E+00  0.16683E+01  0.34205E-01  0.00000E+00 -0.28709E+02
    96  0.34672E+04  0.00000E+00  0.17341E+04  0.77248E+03  0.23637E+03  0.00000E+00  0.40896E+02  0.58705E+02  0.15718E+03  0.00000E+00  0.24966E+01  0.00000E+00  0.16685E+01  0.34211E-01  0.00000E+00 -0.29033E+02
    97  0.34678E+04  0.00000E+00  0.17347E+04  0.77230E+03  0.23642E+03  0.00000E+00  0.40941E+02  0.58716E+02  0.15723E+03  0.00000E+00  0.24971E+01  0.00000E+00  0.16688E+01  0.34217E-01  0.00000E+00 -0.29352E+02
    98  0.34686E+04  0.00000E+00  0.17354E+04  0.77214E+03  0.23647E+03  0.00000E+00  0.40987E+02  0.58728E+02  0.15729E+03  0.00000E+00  0.24977E+01  0.00000E+00  0.16692E+01  0.34225E-01  0.00000E+00 -0.29664E+02
    99  0.34694E+04  0.00000E+00  0.17360E+04  0.77201E+03  0.23652E+03  0.00000E+00  0.41034E+02  0.58741E+02  0.15735E+03  0.00000E+00  0.24983E+01  0.00000E+00  0.16696E+01  0.34234E-01  0.00000E+00 -0.29412E+02
   100  0.34703E+04  0.00000E+00  0.17368E+04  0.77190E+03  0.23658E+03  0.00000E+00  0.41083E+02  0.58757E+02  0.15742E+03  0.00000E+00  0.24990E+01  0.00000E+00  0.16700E+01  0.34243E-01  0.00000E+00 -0.28596E+02
   101  0.34713E+04  0.00000E+00  0.17376E+04  0.77182E+03  0.23665E+03  0.00000E+00  0.41133E+02  0.58773E+02  0.15749E+03  0.00000E+00  0.24997E+01  0.00000E+00  0.16705E+01  0.34253E-01  0.00000E+00 -0.27775E+02
   102  0.34724E+04  0.00000E+00  0.17384E+04  0.77175E+03  0.23672E+03  0.00000E+00  0.41183E+02  0.58791E+02  0.15756E+03  0.00000E+00  0.25005E+01  0.00000E+00  0.16710E+01  0.34264E-01  0.00000E+00 -0.26948E+02
   103  0.34736E+04  0.00000E+00  0.17393E+04  0.77171E+03  0.23680E+03  0.00000E+00  0.41235E+02  0.58810E+02  0.15763E+03  0.00000E+00  0.25014E+01  0.00000E+00  0.16715E+01  0.34275E-01  0.00000E+00 -0.26622E+02
   104  0.34749E+04  0.00000E+00  0.17402E+04  0.77169E+03  0.23688E+03  0.00000E+00  0.41288E+02  0.58830E+02  0.15771E+03  0.00000E+00  0.25023E+01  0.00000E+00  0.16721E+01  0.34288E-01  0.00000E+00 -0.26798E+02
