NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010118.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element Ba   
 depth(at/cm2) element>0 element depth(nm)
-0.810851E+04 -0.126660E-01  0.000000E+00 -0.168952E+04
-0.777989E+04 -0.116180E-01  0.000000E+00 -0.162105E+04
-0.745127E+04  0.896720E-04  0.896720E-04 -0.155257E+04
-0.712265E+04  0.567797E-02  0.567797E-02 -0.148410E+04
-0.679403E+04 -0.115560E-01  0.000000E+00 -0.141563E+04
-0.646542E+04  0.459565E-02  0.459565E-02 -0.134716E+04
-0.613680E+04  0.101582E-02  0.101582E-02 -0.127869E+04
-0.580818E+04  0.140756E-01  0.140756E-01 -0.121021E+04
-0.547956E+04  0.139143E-02  0.139143E-02 -0.114174E+04
-0.515094E+04 -0.828444E-02  0.000000E+00 -0.107327E+04
-0.482232E+04 -0.438783E-02  0.000000E+00 -0.100480E+04
-0.449369E+04 -0.651298E-02  0.000000E+00 -0.936323E+03
-0.416507E+04  0.168693E-01  0.168693E-01 -0.867851E+03
-0.383645E+04 -0.197357E-01  0.000000E+00 -0.799378E+03
-0.350783E+04  0.602433E-03  0.602433E-03 -0.730905E+03
-0.317922E+04 -0.301394E-02  0.000000E+00 -0.662435E+03
-0.285060E+04 -0.809238E-02  0.000000E+00 -0.593962E+03
-0.252198E+04  0.323745E-02  0.323745E-02 -0.525490E+03
-0.219336E+04  0.204777E-01  0.204777E-01 -0.457017E+03
-0.186474E+04  0.198555E-01  0.198555E-01 -0.388545E+03
-0.153612E+04  0.102696E-01  0.102696E-01 -0.320072E+03
-0.120750E+04  0.507589E-02  0.507589E-02 -0.251599E+03
-0.878880E+03  0.146661E-01  0.146661E-01 -0.183127E+03
-0.550260E+03  0.404429E-01  0.404429E-01 -0.114654E+03
-0.221639E+03  0.714158E-02  0.714158E-02 -0.461815E+02
 0.106970E+03  0.105906E-01  0.105906E-01  0.222887E+02
 0.435237E+03 -0.213377E-02  0.000000E+00  0.906877E+02
 0.763192E+03  0.261903E-01  0.261903E-01  0.159022E+03
 0.109064E+04  0.280442E-01  0.280442E-01  0.227249E+03
 0.141772E+04  0.121997E-01  0.121997E-01  0.295401E+03
 0.174433E+04  0.343497E-01  0.343497E-01  0.363454E+03
 0.207054E+04  0.357001E-01  0.357001E-01  0.431426E+03
 0.239633E+04  0.540373E-01  0.540373E-01  0.499309E+03
 0.272180E+04  0.536089E-01  0.536089E-01  0.567125E+03
 0.304681E+04  0.378423E-01  0.378423E-01  0.634846E+03
 0.337134E+04  0.485801E-01  0.485801E-01  0.702464E+03
 0.369553E+04  0.768810E-01  0.768810E-01  0.770015E+03
 0.401915E+04  0.750273E-01  0.750273E-01  0.837446E+03
 0.434258E+04  0.805291E-01  0.805291E-01  0.904836E+03
 0.466544E+04  0.864562E-01  0.864562E-01  0.972109E+03
 0.498797E+04  0.218460E-01  0.218460E-01  0.103931E+04
 0.531009E+04  0.416533E-01  0.416533E-01  0.110643E+04
 0.563182E+04  0.712243E-01  0.712243E-01  0.117347E+04
 0.595296E+04  0.798583E-01  0.798583E-01  0.124038E+04
 0.627384E+04  0.126096E+00  0.126096E+00  0.130724E+04
 0.659432E+04  0.200174E+00  0.200174E+00  0.137402E+04
 0.691427E+04  0.129721E+00  0.129721E+00  0.144068E+04
 0.723373E+04  0.178283E+00  0.178283E+00  0.150725E+04
 0.755296E+04  0.152167E-01  0.152167E-01  0.157376E+04
 0.787164E+04  0.123077E+00  0.123077E+00  0.164017E+04
 0.819000E+04  0.563752E-01  0.563752E-01  0.170650E+04
 0.850782E+04  0.124061E+00  0.124061E+00  0.177272E+04
 0.882534E+04  0.772832E-01  0.772832E-01  0.183888E+04
 0.914250E+04  0.152791E+00  0.152791E+00  0.190497E+04
 0.945900E+04  0.546227E-02  0.546227E-02  0.197091E+04
 0.977532E+04  0.973213E-01  0.973213E-01  0.203682E+04
 0.100913E+05 -0.536929E-01  0.000000E+00  0.210266E+04
 0.104064E+05  0.135686E-01  0.135686E-01  0.216832E+04
 0.107216E+05  0.833514E-01  0.833514E-01  0.223398E+04
 0.110359E+05  0.303885E-01  0.303885E-01  0.229948E+04
 0.113502E+05 -0.581348E-01  0.000000E+00  0.236498E+04
 0.116640E+05 -0.197079E+00  0.000000E+00  0.243036E+04
 0.119772E+05  0.618561E-01  0.618561E-01  0.249562E+04
 0.122900E+05 -0.105691E+00  0.000000E+00  0.256080E+04
 0.126025E+05 -0.115416E+00  0.000000E+00  0.262590E+04
 0.129146E+05 -0.129981E+00  0.000000E+00  0.269093E+04
 0.132263E+05 -0.940443E-01  0.000000E+00  0.275589E+04
 0.135376E+05  0.107085E-01  0.107085E-01  0.282074E+04
 0.138483E+05 -0.121774E+00  0.000000E+00  0.288549E+04
 0.141585E+05 -0.119715E+00  0.000000E+00  0.295011E+04
 0.144686E+05 -0.170980E+00  0.000000E+00  0.301473E+04
 0.147781E+05 -0.133508E+00  0.000000E+00  0.307922E+04
 0.150871E+05 -0.930483E-01  0.000000E+00  0.314361E+04
 0.153961E+05 -0.107511E+00  0.000000E+00  0.320799E+04
